#code,score
2cbv_291,58.29280013107795
2cbv_312,56.67496823228509
2cbv_409,58.73572339979126
2cbv_413,50.06932250864293
2cbv_422,54.52772847439568
2cbv_452,50.095590789566906
2cbv_453,9.85536973358951
2cbv_470,-43.18987362196802
2cbv_484,29.768660323126806
2cbv_489,-25.519640123755728
2cbv_499,-24.468680623455686
2cbv_524,44.31886081527166
2cbv_528,32.49974183145878
2cbv_541,-34.698849986756876
2cbv_542,-22.108967042705004
2cbv_546,25.19491746786732
2cbv_547,14.868787809541246
2cbv_548,41.28157141743445
2cbv_550,-36.073733990024394
2cbv_551,13.575037621165723
2cbv_552,30.86419955549543
2cbv_553,14.697489552890183
2cbv_556,-8.207056101482639
2cbv_560,35.20357189421436
2cbv_561,40.26309111069912
2cbv_562,30.59842517714208
2cbv_563,34.11054616521319
2cbv_564,26.71888814342377
2cbv_566,-23.122394907931227
2cbv_567,39.21717879577536
2cbv_568,45.47865128178416
2cbv_571,12.130157155513034
2cbv_573,35.6968362447722
2cbv_579,-8.318125605097645
2cbv_583,14.757695017920934
2cbv_586,27.136146911818127
2cbv_590,45.743110681294844
2cbv_591,14.361984375153964
2cbv_592,42.55680664901622
2cbv_593,42.61664632926076
2cbv_595,33.920741484884644
2cbv_596,40.89614191809907
2cbv_62,60.24024953121551
2cbv_658,43.77899004469558
2cbv_661,-18.854839434634865
2cbv_675,43.39867956236612
2cbv_685,-90.76146310720607
2cbv_696,1.9836498079633547
2cbv_712,61.80218975243406
2cbv_719,61.2777606055426
2cbv_753,53.39959683533585
2cbv_759,49.17387679145203
2cbv_770,47.50780787853463
2cbv_772,49.567597002259134
2cbv_773,52.51513191416644
2cbv_781,53.53718957644447
2cbv_785,55.47106300849441
2cbv_869,53.22630538477938
2cbv_871,52.01190954733637
2cbv_872,46.11741663419642
2cbv_877,51.163954432362665
2cbv_881,47.96395660606724
2cbv_90,60.69790204798391
2cbv_945,58.975701937701665
2cbv_984,55.01554929549416
2cbv_985,56.11778815334578
