#code,score
1mq6_110,-202.78070237335726
1mq6_126,-164.24429375697565
1mq6_129,-330.7864341955769
1mq6_134,-174.96043506852453
1mq6_140,-147.96256797707468
1mq6_145,-184.79501421285005
1mq6_156,-190.6560295257094
1mq6_174,-147.8087970335609
1mq6_200,-207.81390065252032
1mq6_205,-291.61724472240815
1mq6_226,-305.79964420749104
1mq6_266,-263.1457305810078
1mq6_369,-221.66555869510512
1mq6_381,-221.7065869134385
1mq6_390,-191.68634300102872
1mq6_391,-256.108983261567
1mq6_394,-150.99753891508226
1mq6_406,-0.09909300783256825
1mq6_409,173.85437445803655
1mq6_411,287.2424940435291
1mq6_416,1074.0070632518634
1mq6_419,488.9603323110788
1mq6_431,1795.2524227109604
1mq6_432,458.46551759356504
1mq6_435,313.558363685978
1mq6_441,64.49601936916982
1mq6_451,514.8649806920739
1mq6_453,647.9480036782105
1mq6_46,-246.01857706725002
1mq6_472,790.1892987863176
1mq6_482,750.1331406227763
1mq6_486,430.65222740346485
1mq6_488,731.404169322262
1mq6_489,336.15095562268084
1mq6_509,-147.27594118795412
1mq6_519,-28.697500635684165
1mq6_538,128.01093505430498
1mq6_541,48.84314410573475
1mq6_552,-30.921140809460898
1mq6_563,73.76405144794377
1mq6_578,-165.87230678827882
1mq6_585,-119.6282615141614
1mq6_586,350.62418899550875
1mq6_596,275.89020543923596
1mq6_598,166.07740401651705
1mq6_613,72.10388571258535
1mq6_630,1.621047248850985
1mq6_632,322.33939302086344
1mq6_645,66.5471369227586
1mq6_662,24.648667145285394
1mq6_677,-119.14067451006949
1mq6_686,-35.858449894451354
1mq6_690,-140.47262708042928
1mq6_691,-96.13202720301882
1mq6_695,89.36675832379505
1mq6_722,-313.3975241164188
1mq6_723,-309.7350116191936
1mq6_748,-196.34380348314022
1mq6_750,-256.0647505776438
1mq6_755,-262.5522646963614
1mq6_776,-199.97685555858322
1mq6_777,-210.28534916271633
1mq6_798,-310.75131293409123
1mq6_805,-292.13545974726117
1mq6_848,-293.49483841490155
1mq6_854,-221.56974230234522
1mq6_861,-208.44730448168718
1mq6_882,-271.1361440886928
1mq6_886,-310.8190197915818
1mq6_889,-300.45471929665945
1mq6_891,-312.994357061336
1mq6_902,-278.21081416279
1mq6_907,-277.10688354462974
1mq6_909,-296.16899671822085
1mq6_910,-266.2306492577141
1mq6_914,-261.1547282112032
1mq6_920,-234.42591431556298
1mq6_931,-211.02843013620742
1mq6_932,-275.32150721422704
1mq6_933,-230.27964996067323
1mq6_935,-249.6621158641467
1mq6_951,-206.2850401985748
1mq6_956,-230.206724013292
1mq6_961,-226.87959149557497
1mq6_962,-229.21386240028187
1mq6_967,-244.4343996016728
1mq6_968,-195.0248413273804
1mq6_969,-234.92950876985884
1mq6_970,-198.40928432084382
1mq6_974,-255.8635548907751
1mq6_975,-253.19802366181983
1mq6_976,-218.8184512602487
1mq6_977,-218.92643308537777
1mq6_978,-219.43515279290426
