#code,score
2w66_1000,48.67826419404647
2w66_173,48.18808474618617
2w66_178,33.75339873766156
2w66_179,53.81724706117854
2w66_186,49.957320321524456
2w66_190,54.334690291734645
2w66_229,53.94463695960284
2w66_314,49.543835571960685
2w66_401,14.254710830967216
2w66_403,-7.6042776600142785
2w66_413,15.720702152378934
2w66_414,-10.685671789644829
2w66_439,-15.12699760789899
2w66_449,18.27038859460738
2w66_453,3.6588090435179232
2w66_534,10.900657850537463
2w66_546,38.06058570583498
2w66_611,16.906389969027884
2w66_613,34.22121327567709
2w66_690,23.42810369025889
2w66_702,57.04963633322776
2w66_711,52.924328791948795
2w66_714,45.767938977530825
2w66_723,44.59054734369502
2w66_731,51.52689218566583
2w66_732,37.82847052585644
2w66_740,50.17828716155485
2w66_749,43.890305997223294
2w66_758,40.92528486060538
2w66_759,39.49222623350076
2w66_760,37.20557800904028
2w66_761,41.24836363636567
2w66_762,50.12780450755493
2w66_763,45.62137956675085
2w66_765,35.85394791226336
2w66_770,39.65520018785711
2w66_773,49.40522676522581
2w66_775,41.90621226567621
2w66_776,37.52198015392298
2w66_782,42.664459982000615
2w66_783,34.15921169939419
2w66_785,30.96524468741367
2w66_789,39.07545413059043
2w66_796,29.754611400037938
2w66_797,31.391467455930965
2w66_800,33.27374229365032
2w66_809,51.793930993068805
2w66_835,50.29064195262706
2w66_839,42.844480145713646
2w66_855,45.52236363448725
2w66_866,49.88156291441696
2w66_877,41.54158228172064
2w66_931,54.69365462145535
2w66_937,40.64749917630602
2w66_953,49.65995429288248
2w66_956,44.85429266357915
2w66_965,39.55420693287329
2w66_969,48.749893806306126
2w66_972,49.98124623666505
2w66_991,48.98847824423225
2w66_997,54.85901914460896
