PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
1bb0,1.0,0.0,1.0,12.0,7.0,7.0,0.0,0.0,35.0,11.0,3.760847685718,-0.155827939596,179.04000000000002, 12.870299480789072,11.082187213704394,0.4574296416472857,0.4552304855517642,0.1681614292288208,0.0890486587089239,0.0,0.0,11.39229737450428,2.211795397513113,0.6629345909291702,0.4490161107337062, 7.77351244553305,4.056309358204549,1.3910798147056465,1.2129969255568251,0.0,0.0, -0.26048627188327167, -0.18295490302583126,-235.03588505015335,142.17118198786957
1f74,0.0,1.0,0.0,2.0,5.0,8.0,0.0,0.0,20.0,9.0,0.551729905721,-3.7501634481374,167.22, 9.974561711158392,7.328572331698825,1.436869647877996,1.3782075645767695,0.0,0.0,0.0,0.0,0.8209700121393163,0.2707552859231774,0.0,0.0, 4.040419498003954,3.5399645208791486,2.7721061237301545,2.731860234854517,0.0,0.0, 0.30857661224415583, -0.22367236681393235,-120.7735748648775,61.018834635930034
1fko,0.0,0.0,1.0,15.0,1.0,4.0,1.0,0.0,21.0,3.0,5.0261461443640005,3.3796878418673,38.33, 6.290282534391893,6.12708567686767,0.1850386760875341,0.1850386760452826,0.0,0.0,0.0,0.0,27.87210830263388,3.3825833268508165,0.6877384047351102,0.6877383604533273, 1.4196797061818616,0.9996155364227172,0.843894905571621,0.8438936571682844,2.110404673023382,0.998397580609344, 0.03371178459596408, -0.04402673360392784,-159.54137868576692,75.00562828679217
1igb,1.0,0.0,1.0,7.0,5.0,2.0,1.0,0.0,14.0,3.0,2.982704558108,1.4638848300854,76.97, 6.450320192836277,6.401859675763429,4.013205096844769e-07,4.013202731635632e-07,0.3897826879111384,0.2864335822279083,0.0,0.0,22.120865792706173,1.9313924766909527,1.291910261430148,0.9999403702033473, 3.546414582316674,2.5343886945101315,1.561707505424891e-09,1.5617064663450698e-09,0.2403396959111802,0.0837894287742488, 1.296222148929866, 1.361082357999443,-129.72881423521926,89.48593891984417
3aid,1.0,0.0,3.0,23.0,3.0,3.0,0.0,0.0,37.0,12.0,7.634429859796999,4.016210724343501,87.66000000000001, 7.9302270585736006,7.761804132410717,0.1782939334496073,0.1782905710399181,0.0,0.0,0.9792401819166812,0.9792401819166812,24.79304957694552,5.251146153829467,1.7156625880743047e-11,1.7156625880743047e-11, 2.561218786463325,1.6085165210094572,0.965644483410854,0.9656444833404554,0.0,0.0, 0.1280245159793844, -0.047647193103201944,-216.98556553132155,90.94696907292422
1bmk,0.0,0.0,3.0,11.0,2.0,5.0,0.0,0.0,23.0,4.0,3.498215431758,2.3436516270551,69.62, 7.477400821665378,6.438279786937049,1.8382027412288249,1.8382027273267068,0.0,0.0,1.9999999950093212,1.9999999950093212,14.76890261771412,2.2737228274438213,0.9142033983178366,0.9142033983178366, 0.9949576974528114,0.994957693018142,1.0189249697599667,1.0134029834435088,0.0,0.0, 0.33889603402372204, -0.0614467130557783,-157.98752028754035,88.60171303005708
1ce5,1.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,9.0,1.0,1.908126668818,1.4213652516236002,51.61, 7.054989857243506,4.854188805029315,0.2697219782615017,0.2697058350566029,0.1892645076563633,0.1647595915803398,0.0,0.0,2.6422151551245148,0.8548160040872337,5.009620946825485e-09,4.5524726098722866e-09, 5.176911618900782,1.9962943780435407,1.737708425233536e-08,1.5482573581949285e-08,0.0,0.0, -0.1359153065152646, -0.1883618410536579,-80.56027280956573,38.348743796710245
8hvp,1.0,1.0,0.0,14.0,15.0,12.0,0.0,0.0,61.0,29.0,7.417380110781002,-0.2189634064291997,369.00999999999993, 20.437090592723905,18.051347700267605,1.9897585801946631,1.9214970780872629,1.7642074079714372e-14,1.7642074079714372e-14,0.0,0.0,20.144731591357957,4.110710331594777,0.0,0.0, 7.901686123940991,7.126171021169542,3.021745993658492,3.0217459577937777,0.0,0.0, 0.09416317215092616, -0.12756303730519977,-329.0215343463807,177.99841678637293
1fkh,0.0,0.0,1.0,20.0,0.0,3.0,0.0,0.0,33.0,10.0,7.889662341538001,6.124044130157799,63.68, 10.149554443813454,9.6629865518507,0.1700074796975554,0.1700073407824376,0.0,0.0,0.0,0.0,20.880931174787275,3.828546351262781,2.406432091975381e-06,2.406432091975381e-06, 0.0,0.0,1.417521693910066,1.4175216938754178,0.0,0.0, 0.032941922280869375, -0.06716449374562097,-184.5107951695234,88.77679383585581
1b11,0.0,0.0,2.0,17.0,4.0,4.0,0.0,0.0,33.0,12.0,5.726303190978999,2.848359943025,116.76, 12.139693625704803,10.832034555334756,0.0011983006834355,0.0011981795702145,0.0,0.0,1.4673881099058986e-10,1.4673298349905002e-10,16.39122201317891,3.523203177692218,0.0,0.0, 4.05905785129167,3.696505460833747,1.5658654859251604,1.565865459451408,0.0,0.0, 0.3615510435995826, -0.11155761847807757,-183.7110915160843,81.27039458613874
