PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3jvr, 0.0, 0.0, 3.0, 14.0, 2.0, 3.0, 2.0, 0.0, 23.0, 4.0, 5.0172446109869995, 4.3653071205524006, 67.00999999999999, 13.39074359376033, 9.760546414028049, 1.1321330525423612e-08, 1.130795511351812e-08, 0.0, 0.0, 0.0, 0.0, 15.46404103860786, 2.7615432359646817, 0.9999973960512284, 0.9999973960509313, 3.7276495764339574, 1.9959018379717244, 1.671837604072645e-12, 1.67154395677088e-12, 1.2182593329351314, 1.021902573850027, -0.24383125793775337, -0.08040545708046799, -132.68112188038714, 70.54476448490185
3ozs, 1.0, 1.0, 2.0, 9.0, 5.0, 13.0, 0.0, 0.0, 33.0, 7.0, 3.5116780275329997, -0.38733022672519996, 185.72000000000003, 10.94714664022979, 9.349000779083662, 0.7684771623104929, 0.768476765507851, 1.9654399303065327e-10, 1.2063952815799302e-10, 1.0000010643718271, 1.000000000000083, 13.2046819506276, 2.162361909260193, 3.124150258619021, 1.9486848241613917, 4.501835980029518, 3.5134550409032084, 1.1469162663917427, 1.146915600602929, 0.0, 0.0, -1.3027747711182813, -0.7344443774884741, -225.49987807251784, 122.26764029675634
3uri, 3.0, 1.0, 2.0, 16.0, 15.0, 13.0, 0.0, 0.0, 65.0, 28.0, 6.293316599051001, -1.4398297590746596, 362.61999999999995, 28.140211744693097, 19.899367836005954, 0.6598337978576797, 0.6598325932618521, 1.9094782013968993e-07, 1.8032181284769945e-07, 0.0, 0.0, 20.27663464975136, 4.160228113871486, 1.062015182844014, 1.0617583015033798, 7.427420689835205, 5.54720027239753, 0.7757080193551176, 0.7756085549943781, 0.0, 0.0, -2.395041977937523, -0.4303965544113863, -283.0788617235287, 129.9341016498119
2zcr, 0.0, 2.0, 2.0, 19.0, 0.0, 6.0, 0.0, 0.0, 28.0, 10.0, 6.722200263106599, 4.1018623668064, 135.75, 8.016054497556388, 7.396772009448398, 0.2657426901942871, 0.2649729337844211, 0.0, 0.0, 3.226288717175863e-09, 3.226277820270255e-09, 33.01927640788342, 4.116735206717886, 1.0196794559636329, 1.0196224617640408, 0.0, 0.0, 1.7624138882674147, 1.6212627824841288, 0.0, 0.0, -1.6267568870488314, -1.4952967623667193, -208.322323978441, 97.51447294036348
3u9q, 0.0, 1.0, 0.0, 8.0, 0.0, 2.0, 0.0, 0.0, 12.0, 8.0, 4.327883620904, 3.986618454473, 40.129999999999995, 10.240138897719715, 6.28011618942998, 1.8448037132191755, 1.004202418059389, 0.0, 0.0, 0.0, 0.0, 26.12503379213147, 2.827525280907579, 0.0, 0.0, 0.0, 0.0, 2.5464039346126364, 1.74327290179669, 0.0, 0.0, -0.13692885194462295, -0.20665731521829742, -140.91114465475832, 69.81776217009757
3lka, 0.0, 0.0, 1.0, 6.0, 2.0, 3.0, 0.0, 0.0, 12.0, 2.0, 1.838241438568, 0.24160963941940025, 77.77, 9.355036624147855, 9.048918016235008, 0.00046884648056360814, 0.0004688458886771646, 0.0, 0.0, 0.9659979417463538, 0.9659979417463538, 4.966140727307615, 1.2843696298087617, 0.09049319278974126, 0.0904931908364594, 0.999518383380638, 0.9995144054002049, 1.0985424967654212, 0.9288173333544658, 0.0, 0.0, -1.0098189824470445, -0.1167954428797404, -99.25664908780747, 50.17646639596189
4jfs, 1.0, 0.0, 1.0, 7.0, 3.0, 3.0, 0.0, 0.0, 17.0, 2.0, 2.340720457908, 0.6945901469229002, 54.129999999999995, 8.596724976253988, 6.611840288116587, 0.6654088250101349, 0.6202697284547048, 1.6219531603305315, 0.9324273091821239, 1.4972567048861102e-09, 1.4879018803726632e-09, 6.986715804570423, 0.7512026978623578, 0.0013147470316369463, 0.0012612776613842736, 7.057060940126766, 2.952511496278646, 1.6051786651741533, 1.0348595020101203, 0.0, 0.0, -0.04481610436195342, -0.10615662423204898, -117.11667360138716, 58.33321491839272
4w9l, 0.0, 0.0, 2.0, 15.0, 4.0, 6.0, 0.0, 0.0, 41.0, 10.0, 5.680825045831, 1.765566318211901, 168.97000000000003, 13.811292705337788, 11.008028742582148, 1.3620301109832482, 1.3620288701229732, 0.0, 0.0, 4.881023830196504e-07, 4.881023830196504e-07, 14.091839900013591, 2.5157826903135216, 0.7204437337108415, 0.7204182166038517, 3.7386637505662, 2.8849775890868488, 1.9423061582971977, 1.9423047873002834, 0.0, 0.0, -0.18958444383189935, -0.21584839473680253, -226.81564689655517, 114.56673415390078
3gv9, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 0.0, 12.0, 2.0, 0.53087467791, -0.4454962133688999, 97.47, 3.820657575138178, 3.5495962219492383, 0.46985600220648205, 0.41099058931538596, 0.0, 0.0, 9.247430829741234e-07, 9.245067701909027e-07, 1.6970313328007054, 0.33267021245781975, 0.00014629627217796864, 0.00014629627091529803, 1.9925386079367777, 0.9969524848198442, 2.6689969610086397, 1.7372554169212235, 0.0, 0.0, -0.98324422280659, -0.24795909866955304, -70.8098803507723, 36.67516273102492
4e5w, 1.0, 0.0, 3.0, 9.0, 2.0, 5.0, 0.0, 0.0, 28.0, 3.0, 3.4064184871989998, 2.2359008679582, 71.25, 18.104374515490065, 14.378080704616565, 0.5728669240025437, 0.5728669191566641, 0.0, 0.0, 1.7573315843074385e-11, 1.7571315411224437e-11, 10.150740898066097, 1.757035845295486, 0.007251068425785858, 0.007251068425785858, 2.051583062848443, 1.9858900115493703, 0.9999216666563415, 0.9999216666472732, 0.0, 0.0, 0.12328210643452554, -0.11289935903168154, -213.1434801506203, 102.40116247366866
