     code     1     2     3     4     5     6
1    4llx  2vvn  3ag9  3f3e  1u1b  2qbp  3gnw
2    5c28  2zcq  3ejr  3coy  4pcs  1u1b  2vvn
3    3uuo  4pcs  4de1  1u1b  4tmn  4twp  2al5
4    3ui7  1mq6  3ag9  4de1  4pcs  3f3e  3ebp
5    5c2h  4de1  3fv1  3f3e  2vvn  3utu  2zcq
6    2v00  3f3e  2vvn  3ag9  1nvq  1sqa  2qbp
7    3wz8  3f3e  5dwr  3nw9  2vvn  2yki  4jia
8    3pww  3fv1  2x00  2vvn  3f3e  2al5  3o9i
9    3prs  4de1  3f3e  2vw5  4rfm  3zso  4gr0
10   3uri  3f3e  4de1  2al5  2x00  3ag9  3fv1
11   4m0z  4rfm  2zcq  3gnw  2qbp  2vvn  4pcs
12   4m0y  4de1  2qbp  2r9w  2vvn  3uex  4twp
13   3qgy  2vvn  4de1  3fv1  3ag9  3g0w  1e66
14   4qd6  4rfm  3ag9  5dwr  4ty7  3f3e  4de1
15   4rfm  2vvn  4pcs  1u1b  4de1  5dwr  4agq
16   4cr9  3zso  1nvq  2qbp  2vvn  4w9h  3ejr
17   4cra  3f3e  3myg  2vvn  3dd0  1nvq  2x00
18   4x6p  1nvq  2vvn  3e93  2r9w  2yki  3dd0
19   4crc  3myg  3f3e  2vvn  4tmn  4de1  3zso
20   4ty7  3fv1  3ejr  2r9w  3f3e  2al5  1nvq
21   5aba  4de1  3fv1  2vvn  2x00  3f3e  3p5o
22   5a7b  3f3e  3fv1  1e66  2vvn  4gid  2x00
23   4agn  3f3e  3fv1  2al5  2vvn  1e66  4gid
24   4agp  3fv1  3f3e  2vvn  1e66  2al5  3uri
25   4agq  3f3e  1nvq  1e66  2vvn  3fv1  3arp
26   3bgz  2vvn  3f3e  4de1  3dd0  4rfm  3fv1
27   3jya  3ag9  3ejr  2al5  2vvn  3fv1  2x00
28   2c3i  3f3e  3nw9  3uex  3fv1  2qbp  3ag9
29   4k18  3f3e  2x00  2vvn  2al5  2qbp  3fv1
30   5dwr  2vvn  4twp  3e93  3fv1  3f3e  2r9w
31   3mss  2vvn  3uri  2vw5  3fv1  2al5  4de1
32   3k5v  2fvd  3f3e  2vvn  5dwr  3e93  3ag9
33   3pyy  3f3e  4rfm  4twp  3uex  3fv1  2vvn
34   2v7a  4de1  2vvn  4rfm  1mq6  3fv1  1sqa
35   4twp  2vvn  4pcs  3fv1  3dd0  2p4y  3f3e
36   3wtj  1u1b  4tmn  1mq6  3ebp  3qqs  3f3e
37   3zdg  2vvn  4twp  2qbp  3coy  2vw5  3kr8
38   3u8k  3f3e  2zcq  2qbp  4de1  5c2h  3fv1
39   4qac  2p15  3f3e  2al5  3uex  2vvn  3dd0
40   3u8n  2cet  3f3e  2x00  3fv1  4pcs  3arp
41   1a30  2vvn  3f3e  2vw5  3fv1  3ag9  4twp
42   2qnq  3f3e  2vvn  3fv1  2x00  3p5o  3uri
43   1g2k  3fv1  4gid  3f3e  2vvn  2al5  4ty7
44   1eby  3fv1  3gnw  3f3e  2vw5  2vvn  5dwr
45   3o9i  3e93  3f3e  3fv1  3myg  4de1  2vvn
46   4lzs  3dd0  4de1  2qbp  2vvn  4agq  3gnw
47   3u5j  3fv1  3f3e  2al5  2xb8  4de1  2vvn
48   4wiv  3uex  2vvn  2p15  3f3e  2vw5  2qbp
49   4ogj  3u8n  3utu  2vvn  3qqs  4twp  4gr0
50   3p5o  3myg  2vvn  4twp  4de1  1nvq  4gid
51   1ps3  2vvn  3f3e  5dwr  2fvd  3uex  5c2h
52   3dx1  3arp  2vvn  3f3e  3uri  2al5  4gid
53   3d4z  3uri  3f3e  2vvn  4twp  3uex  1nvq
54   3dx2  2vw5  2x00  2vvn  3f3e  2cet  2r9w
55   3ejr  2vvn  2al5  3dd0  3fv1  3nw9  3f3e
56   3l7b  2vvn  4twp  3f3e  4de1  4rfm  4w9h
57   4eky  1u1b  3zso  4de1  1o3f  4gid  4pcs
58   3g2n  4de1  3fv1  2vvn  3zso  3arp  5c2h
59   3syr  4gid  4rfm  2r9w  2vvn  3ejr  2x00
