     code     1     2     3     4     5     6
1    4llx  1mq6  3e93  3f3e  3arp  3nw9  3fv1
2    5c28  1mq6  3e93  3f3e  3arp  3nw9  3fv1
3    3uuo  2xb8  4pcs  4tmn  4de1  4w9h  3gnw
4    3ui7  2xb8  1e66  3kr8  3gnw  5c2h  4pcs
5    5c2h  1mq6  1sqa  3e93  3arp  3nw9  3fv1
6    2v00  1mq6  3e93  3f3e  3arp  3nw9  3fv1
7    3wz8  1mq6  3e93  3arp  3nw9  3fv1  4pcs
8    3pww  2qbp  3utu  3arp  4tmn  5c2h  4w9h
9    3prs  1mq6  1sqa  3e93  3arp  3nw9  3fv1
10   3uri  1mq6  3f3e  3arp  3nw9  3fv1  4pcs
11   4m0z  1mq6  3e93  3arp  3nw9  3fv1  4pcs
12   4m0y  1mq6  3e93  3arp  3nw9  3fv1  4pcs
13   3qgy  1mq6  3e93  3arp  3nw9  3fv1  4pcs
14   4qd6  1mq6  3e93  3arp  3nw9  3fv1  4pcs
15   4rfm  2x00  4tmn  3arp  4w9h  3nw9  4pcs
16   4cr9  1mq6  3e93  3f3e  3arp  3nw9  3fv1
17   4cra  1mq6  3e93  3arp  3nw9  3fv1  4pcs
18   4x6p  1mq6  1sqa  3e93  3arp  3nw9  3fv1
19   4crc  3nw9  2cet  4pcs  1e66  4rfm  3ejr
20   4ty7  1mq6  3e93  3arp  3nw9  3fv1  4pcs
21   5aba  2xb8  2qbp  3arp  4pcs  3coy  4ty7
22   5a7b  1mq6  2r9w  3ejr  1sqa  3e93  3nw9
23   4agn  3ejr  4pcs  2qbp  3coy  3ebp  2vvn
24   4agp  1mq6  2r9w  3ejr  1sqa  3e93  3nw9
25   4agq  1mq6  3e93  3arp  3nw9  3fv1  4pcs
26   3bgz  1mq6  3e93  3f3e  3arp  3nw9  3fv1
27   3jya  1mq6  2qbp  3ejr  3e93  3nw9  3fv1
28   2c3i  1mq6  3e93  3arp  3nw9  3fv1  4pcs
29   4k18  3nw9  3arp  2zcq  2cet  2yki  1e66
30   5dwr  4tmn  3arp  3g0w  1e66  4w9h  3p5o
31   3mss  1mq6  2qbp  2r9w  3ejr  1sqa  3e93
32   3k5v  1mq6  3e93  3arp  3nw9  3fv1  4pcs
33   3pyy  1mq6  3e93  3arp  3nw9  3fv1  4pcs
34   2v7a  1e66  2yki  2cet  3kr8  3coy  3arp
35   4twp  1mq6  1e66  3kr8  3gnw  5c2h  3zso
36   3wtj  3arp  1e66  2cet  2vw5  4pcs  2zcq
37   3zdg  1mq6  3e93  3f3e  3arp  3nw9  3fv1
38   3u8k  2xb8  3nw9  2zcq  3e93  1o3f  3ejr
39   4qac  1mq6  3e93  3arp  3nw9  3fv1  4pcs
40   3u8n  2xb8  3coy  2cet  3gnw  4ivc  4gr0
41   1a30  1mq6  3e93  3f3e  3arp  3nw9  3fv1
42   2qnq  1mq6  1e66  4pcs  3nw9  2cet  4tmn
43   1g2k  1mq6  2qbp  3ejr  1sqa  3e93  3arp
44   1eby  1mq6  2r9w  3ejr  1sqa  3e93  3arp
45   3o9i  1mq6  1sqa  3e93  3arp  3nw9  3fv1
46   4lzs  3nw9  4tmn  1mq6  3e93  3f3e  3fv1
47   3u5j  4pcs  2cet  4w9h  2qbp  3arp  2zcq
48   4wiv  1mq6  3e93  3arp  3nw9  3fv1  4pcs
49   4ogj  1mq6  3e93  3arp  3nw9  3fv1  4pcs
50   3p5o  3utu  3kr8  3arp  2qbp  4tmn  2zcq
51   1ps3  1mq6  1sqa  3e93  3arp  3nw9  3fv1
52   3dx1  2xb8  3ejr  1sqa  3e93  3arp  3fv1
53   3d4z  1mq6  3ejr  1sqa  3e93  3arp  3nw9
54   3dx2  1mq6  3ejr  1sqa  3e93  3arp  3nw9
55   3ejr  1mq6  2r9w  3myg  2xb8  1sqa  3e93
56   3l7b  1mq6  3e93  3f3e  3arp  3nw9  3fv1
57   4eky  1mq6  2r9w  4de1  3ejr  1sqa  3e93
58   3g2n  1mq6  3ejr  1sqa  3e93  3arp  3nw9
59   3syr  1mq6  4de1  3ejr  1sqa  3e93  3arp
60   3ebp  1mq6  2r9w  3ejr  1sqa  3e93  3arp
61   2w66  1mq6  4de1  3ejr  1sqa  3e93  3arp
62   2w4x  1mq6  3e93  3f3e  3arp  3nw9  3fv1
63   2wca  1mq6  3e93  3arp  3nw9  3fv1  4pcs
64   2xj7  1mq6  3ejr  1sqa  3e93  3arp  4pcs
65   2vvn  1mq6  3f3e  3arp  3nw9  3fv1  4pcs
