     code     1     2     3     4     5     6
1    4llx  3f3e  4gr0  3u8n  4f3c  3fv1  3kr8
2    5c28  4f3c  3u8n  2p4y  3kr8  3g0w  2yki
3    3uuo  1e66  4gid  2cet  3fv1  4ivc  2yki
4    3ui7  3g0w  1e66  4gid  2p15  3fv1  3coy
5    5c2h  3coy  2p15  4gid  4rfm  1e66  4ivc
6    2v00  4f3c  3u8n  3g0w  3fv1  3kr8  4gr0
7    3wz8  4gid  2p4y  2yki  2p15  4ivc  3coy
8    3pww  3coy  4gid  3o9i  2p15  2zcq  3e93
9    3prs  3coy  2p4y  2zcq  3e93  3arp  3o9i
10   3uri  2yki  4gid  2zcq  2p4y  3coy  3arp
11   4m0z  2xb8  3g0w  3u8n  3fv1  1e66  4ivc
12   4m0y  3g0w  3u8n  4ivc  3kr8  1e66  2xb8
13   3qgy  2xb8  4gid  3kr8  3coy  4ivc  2p15
14   4qd6  2p4y  3coy  4ivc  2yki  2cet  2zcq
15   4rfm  3o9i  2zcq  4tmn  4gid  2cet  3coy
16   4cr9  3u8n  3fv1  3g0w  2al5  2yki  3kr8
17   4cra  4ivc  2zcq  3coy  3e93  2p15  3o9i
18   4x6p  4ivc  2yki  2p4y  3o9i  2zcq  3e93
19   4crc  3e93  3coy  3u8n  2p4y  3o9i  2zcq
20   4ty7  4gid  3e93  3coy  2yki  3arp  4ivc
21   5aba  4gid  4ivc  2cet  2p15  2x00  2p4y
22   5a7b  2p4y  4gid  2zcq  3coy  2yki  4ivc
23   4agn  2yki  3o9i  4gid  3nw9  2p4y  3coy
24   4agp  2yki  4gid  2p4y  2zcq  2p15  3e93
25   4agq  2zcq  2p4y  3e93  4ivc  2p15  3coy
26   3bgz  4gid  2cet  2p15  4ivc  3g0w  1e66
27   3jya  3u8n  3fv1  2yki  4ivc  4gr0  3g0w
28   2c3i  4f3c  1e66  3kr8  2p15  2yki  4gid
29   4k18  2p15  1e66  3e93  4rfm  4gr0  3kr8
30   5dwr  3u8n  2zcq  2p15  4gid  3arp  4ivc
31   3mss  3g0w  4gr0  2xb8  3kr8  2yki  4rfm
32   3k5v  4gr0  4gid  2yki  2p15  3coy  3u8n
33   3pyy  3g0w  3u8n  4gid  1e66  4ivc  3e93
34   2v7a  4gid  2p4y  4gr0  4tmn  4ivc  3coy
35   4twp  2yki  4gid  3u8n  4tmn  4rfm  2p15
36   3wtj  3g0w  4f3c  3u8n  2xb8  3e93  4tmn
37   3zdg  3g0w  3fv1  4f3c  3u8n  4gr0  2xb8
38   3u8k  3u8n  4gr0  3fv1  4f3c  3g0w  2xb8
39   4qac  4gr0  2yki  4gid  3coy  2p4y  2p15
40   3u8n  4gr0  3g0w  3kr8  2xb8  4gid  1e66
41   1a30  2xb8  4gid  3u8n  4f3c  2p15  3coy
42   2qnq  3coy  2zcq  2cet  4gid  2p4y  2p15
43   1g2k  2zcq  3coy  2p4y  4tmn  3arp  5c2h
44   1eby  3coy  2p4y  3e93  3nw9  2cet  4gid
45   3o9i  2p4y  4gid  3coy  3u8n  2zcq  3e93
46   4lzs  3fv1  3u8n  3g0w  4gr0  2yki  4gid
47   3u5j  2p15  4gid  1e66  2xb8  3arp  3coy
48   4wiv  2yki  4gid  2p4y  3g0w  3myg  3o9i
49   4ogj  2p4y  3coy  1e66  4tmn  2xb8  2yki
50   3p5o  3coy  4gid  2zcq  3arp  2p4y  1mq6
51   1ps3  2xb8  4gr0  4f3c  3fv1  4gid  2vvn
52   3dx1  3f3e  4f3c  4pcs  2cet  2xb8  4gr0
53   3d4z  2xb8  4gr0  3fv1  4f3c  2cet  3utu
54   3dx2  2xb8  4f3c  2p4y  2vvn  4pcs  3f3e
55   3ejr  4gid  4gr0  3arp  3coy  2xb8  2p15
56   3l7b  4f3c  4gr0  3fv1  2al5  3u8n  3g0w
57   4eky  4gr0  3nw9  4gid  3g0w  4ivc  3u8n
58   3g2n  3g0w  4f3c  3kr8  4gr0  2xb8  2p15
59   3syr  4f3c  4gr0  3fv1  3u8n  3g0w  4pcs
