#code,score
4lzs_1,7.626500000000005
4lzs_154,7.5637333333333405
4lzs_203,7.5270666666666735
4lzs_224,7.518766666666675
4lzs_38,7.555566666666673
4lzs_391,7.520066666666676
4lzs_415,7.580633333333341
4lzs_430,7.593900000000009
4lzs_442,7.560566666666676
4lzs_446,7.32196666666667
4lzs_454,7.129600000000006
4lzs_456,7.555766666666678
4lzs_465,7.51170000000001
4lzs_529,7.463033333333343
4lzs_533,6.978866666666674
4lzs_550,7.196100000000004
4lzs_560,7.509000000000006
4lzs_572,7.473000000000006
4lzs_586,7.0857000000000046
4lzs_61,7.5632333333333435
4lzs_617,7.516666666666675
4lzs_653,7.517833333333341
4lzs_693,7.521766666666676
4lzs_70,7.551000000000006
4lzs_702,7.548566666666675
4lzs_725,7.54863333333334
4lzs_746,7.531733333333342
4lzs_749,7.486700000000008
4lzs_750,7.406400000000011
4lzs_752,7.481000000000008
4lzs_753,7.37880000000001
4lzs_755,7.495333333333342
4lzs_756,7.38770000000001
4lzs_760,7.416866666666679
4lzs_765,7.484433333333341
4lzs_767,7.5296666666666745
4lzs_768,7.54343333333334
4lzs_773,7.489466666666676
4lzs_778,7.580100000000008
4lzs_779,7.580500000000006
4lzs_784,7.463600000000008
4lzs_788,7.472366666666674
4lzs_789,7.567100000000008
4lzs_793,7.370166666666677
4lzs_795,7.3111666666666695
4lzs_819,7.564666666666671
4lzs_838,7.459366666666676
4lzs_841,7.454366666666676
4lzs_845,7.527566666666676
4lzs_849,7.495300000000008
4lzs_850,7.594800000000005
4lzs_852,7.481033333333344
4lzs_88,7.477000000000009
4lzs_880,7.5339666666666725
4lzs_881,7.537566666666673
4lzs_884,7.515433333333341
4lzs_885,7.481066666666677
4lzs_890,7.539900000000006
4lzs_905,7.6072333333333395
4lzs_951,7.56743333333334
4lzs_968,7.433166666666676
4lzs_980,7.428366666666675
