#code,score
3zdg_100,132.14999034942414
3zdg_141,132.9348864218223
3zdg_232,146.24543544301844
3zdg_237,147.46207100562216
3zdg_266,138.78441455862514
3zdg_286,135.82855975639825
3zdg_300,139.9745273223878
3zdg_32,132.48587527914964
3zdg_425,124.25996395114294
3zdg_43,136.7113330094076
3zdg_466,136.26832224216457
3zdg_499,121.0910954520611
3zdg_509,120.39210197266296
3zdg_52,134.823558828665
3zdg_532,124.45110669102698
3zdg_538,113.23269909700494
3zdg_542,120.73120899187398
3zdg_556,112.70866877805373
3zdg_574,122.26805203056455
3zdg_600,120.24586301226229
3zdg_653,128.5627018832456
3zdg_660,147.159368401228
3zdg_705,138.07076322334638
3zdg_738,144.11015643396343
3zdg_753,133.53947107164808
3zdg_758,135.925221742382
3zdg_764,132.15842732225443
3zdg_765,140.87592938547255
3zdg_767,139.35158621316148
3zdg_774,127.05020691979244
3zdg_778,137.70488063312433
3zdg_780,135.64946403211079
3zdg_787,125.41589918478343
3zdg_788,135.14428252773047
3zdg_790,138.3075976619836
3zdg_792,135.9485019529743
3zdg_793,130.95592993578842
3zdg_797,138.286022818302
3zdg_798,150.57248183890775
3zdg_799,140.26262603250197
3zdg_803,140.9803456947314
3zdg_804,141.24084466669262
3zdg_811,138.94720127877633
3zdg_842,138.0708929655699
3zdg_862,142.7862379631912
3zdg_868,122.72528285976753
3zdg_883,123.67024751152142
3zdg_890,143.37174067314874
3zdg_896,142.5602985653024
3zdg_9,138.2104864434751
3zdg_903,139.013081099212
3zdg_911,124.66058798863875
3zdg_929,138.8505818231527
3zdg_961,140.07532999503078
3zdg_994,142.02983715552554
