#code,score
4gkm_111,108.13388928610296
4gkm_123,119.16248177674615
4gkm_133,100.69357971066712
4gkm_137,103.58844944101915
4gkm_158,115.75564160932234
4gkm_166,112.37048723332887
4gkm_180,115.22343781618967
4gkm_189,112.03579289512044
4gkm_2,102.65476857149761
4gkm_220,115.57404788132752
4gkm_25,91.2273840419311
4gkm_265,98.92846692538613
4gkm_280,94.99440231913576
4gkm_301,103.07193314088094
4gkm_302,106.58663749427994
4gkm_338,105.88214165835393
4gkm_346,94.61465301820856
4gkm_348,108.87231700799481
4gkm_349,84.17795110654023
4gkm_358,98.85486695667366
4gkm_363,95.33658174321896
4gkm_374,97.41679039618394
4gkm_375,110.71607275133024
4gkm_425,92.3270058684528
4gkm_438,85.82116762683708
4gkm_45,109.0584502944987
4gkm_472,102.68574595842522
4gkm_480,102.25971587814345
4gkm_510,112.29821192251865
4gkm_515,106.98032962995612
4gkm_526,90.28513565834254
4gkm_528,96.12771698820546
4gkm_551,101.93109981963542
4gkm_564,74.77129817534298
4gkm_566,78.00937239039054
4gkm_569,63.57793754938737
4gkm_574,85.13947259925695
4gkm_579,91.23622940772924
4gkm_584,89.23943992128929
4gkm_585,92.75847034329925
4gkm_611,95.67934800575107
4gkm_614,93.70884391218019
4gkm_618,105.17160296966586
4gkm_625,93.98746954930202
4gkm_626,87.09991965240317
4gkm_628,102.8695389173383
4gkm_629,70.07404420933483
4gkm_657,94.37187021079183
4gkm_658,104.06972981143232
4gkm_665,86.20278000066068
4gkm_668,77.44879881958988
4gkm_671,94.5194454275815
4gkm_675,100.33211274695854
4gkm_676,94.99893766705829
4gkm_678,91.66746939390188
4gkm_68,98.05214849320092
4gkm_688,107.5045839419085
4gkm_69,77.78907307248465
4gkm_692,85.96749387146974
4gkm_694,69.59998039884003
4gkm_696,74.96904185542564
4gkm_698,92.44947246445268
4gkm_731,85.84143346499309
4gkm_769,83.94390199136856
4gkm_77,102.78298194648617
4gkm_770,96.04062132736483
4gkm_778,92.7176782302032
4gkm_779,96.50870113138139
4gkm_795,114.65003870133688
4gkm_798,98.76090355427775
4gkm_80,103.37971716639481
4gkm_813,104.77596073595109
4gkm_87,97.56412169352325
4gkm_90,95.71584273516726
