Ligand,PI_COUNT,NI_COUNT,AR_COUNT,H_COUNT,HBD_COUNT,HBA_COUNT,XBD_COUNT,XBA_COUNT,HBD_N3_COUNT,HBD_N2_COUNT,HBD_Nar_COUNT,HBD_Nam_COUNT,HBD_Npl3_COUNT,HBD_N4_COUNT,HBD_O3_COUNT,HBD_S3_COUNT,HBA_N3_COUNT,HBA_N2_COUNT,HBA_N1_COUNT,HBA_Nar_COUNT,HBA_Npl3_COUNT,HBA_O3_COUNT,HBA_O2_COUNT,HBA_Oco2_COUNT,HBA_S3_COUNT,HBA_S2_COUNT,TOTAL_HYD,LOGP,ENV_HBA_N_OCC_SUM,ENV_HBA_N_OCC_MAX,ENV_HBA_O_OCC_SUM,ENV_HBA_O_OCC_MAX,ENV_HBA_S_OCC_SUM,ENV_HBA_S_OCC_MAX,ENV_HBD_N_OCC_SUM,ENV_HBD_N_OCC_MAX,ENV_HBD_O_OCC_SUM,ENV_HBD_O_OCC_MAX,ENV_HBD_S_OCC_SUM,ENV_HBD_S_OCC_MAX,PI_AR_SCORE_SUM,PI_AR_SCORE_MAX,AR_PI_SCORE_SUM,AR_PI_SCORE_MAX,H_H_SCORE_SUM,H_H_SCORE_MAX,AR_AR_SCORE_SUM,AR_AR_SCORE_MAX,HBD_HBA_N_SCORE_SUM,HBD_HBA_N_SCORE_MAX,HBD_HBA_O_SCORE_SUM,HBD_HBA_O_SCORE_MAX,HBD_HBA_S_SCORE_SUM,HBD_HBA_S_SCORE_MAX,HBD_N3_HBA_N_SCORE_SUM,HBD_N3_HBA_N_SCORE_MAX,HBD_N3_HBA_O_SCORE_SUM,HBD_N3_HBA_O_SCORE_MAX,HBD_N3_HBA_S_SCORE_SUM,HBD_N3_HBA_S_SCORE_MAX,HBD_N2_HBA_N_SCORE_SUM,HBD_N2_HBA_N_SCORE_MAX,HBD_N2_HBA_O_SCORE_SUM,HBD_N2_HBA_O_SCORE_MAX,HBD_N2_HBA_S_SCORE_SUM,HBD_N2_HBA_S_SCORE_MAX,HBD_Nar_HBA_N_SCORE_SUM,HBD_Nar_HBA_N_SCORE_MAX,HBD_Nar_HBA_O_SCORE_SUM,HBD_Nar_HBA_O_SCORE_MAX,HBD_Nar_HBA_S_SCORE_SUM,HBD_Nar_HBA_S_SCORE_MAX,HBD_Nam_HBA_N_SCORE_SUM,HBD_Nam_HBA_N_SCORE_MAX,HBD_Nam_HBA_O_SCORE_SUM,HBD_Nam_HBA_O_SCORE_MAX,HBD_Nam_HBA_S_SCORE_SUM,HBD_Nam_HBA_S_SCORE_MAX,HBD_Npl3_HBA_N_SCORE_SUM,HBD_Npl3_HBA_N_SCORE_MAX,HBD_Npl3_HBA_O_SCORE_SUM,HBD_Npl3_HBA_O_SCORE_MAX,HBD_Npl3_HBA_S_SCORE_SUM,HBD_Npl3_HBA_S_SCORE_MAX,HBD_N4_HBA_N_SCORE_SUM,HBD_N4_HBA_N_SCORE_MAX,HBD_N4_HBA_O_SCORE_SUM,HBD_N4_HBA_O_SCORE_MAX,HBD_N4_HBA_S_SCORE_SUM,HBD_N4_HBA_S_SCORE_MAX,HBD_O3_HBA_N_SCORE_SUM,HBD_O3_HBA_N_SCORE_MAX,HBD_O3_HBA_O_SCORE_SUM,HBD_O3_HBA_O_SCORE_MAX,HBD_O3_HBA_S_SCORE_SUM,HBD_O3_HBA_S_SCORE_MAX,HBD_S3_HBA_N_SCORE_SUM,HBD_S3_HBA_N_SCORE_MAX,HBD_S3_HBA_O_SCORE_SUM,HBD_S3_HBA_O_SCORE_MAX,HBD_S3_HBA_S_SCORE_SUM,HBD_S3_HBA_S_SCORE_MAX,HBA_HBD_N_SCORE_SUM,HBA_HBD_N_SCORE_MAX,HBA_HBD_O_SCORE_SUM,HBA_HBD_O_SCORE_MAX,HBA_HBD_S_SCORE_SUM,HBA_HBD_S_SCORE_MAX,HBA_N3_HBD_N_SCORE_SUM,HBA_N3_HBD_N_SCORE_MAX,HBA_N3_HBD_O_SCORE_SUM,HBA_N3_HBD_O_SCORE_MAX,HBA_N3_HBD_S_SCORE_SUM,HBA_N3_HBD_S_SCORE_MAX,HBA_N2_HBD_N_SCORE_SUM,HBA_N2_HBD_N_SCORE_MAX,HBA_N2_HBD_O_SCORE_SUM,HBA_N2_HBD_O_SCORE_MAX,HBA_N2_HBD_S_SCORE_SUM,HBA_N2_HBD_S_SCORE_MAX,HBA_N1_HBD_N_SCORE_SUM,HBA_N1_HBD_N_SCORE_MAX,HBA_N1_HBD_O_SCORE_SUM,HBA_N1_HBD_O_SCORE_MAX,HBA_N1_HBD_S_SCORE_SUM,HBA_N1_HBD_S_SCORE_MAX,HBA_Nar_HBD_N_SCORE_SUM,HBA_Nar_HBD_N_SCORE_MAX,HBA_Nar_HBD_O_SCORE_SUM,HBA_Nar_HBD_O_SCORE_MAX,HBA_Nar_HBD_S_SCORE_SUM,HBA_Nar_HBD_S_SCORE_MAX,HBA_Npl3_HBD_N_SCORE_SUM,HBA_Npl3_HBD_N_SCORE_MAX,HBA_Npl3_HBD_O_SCORE_SUM,HBA_Npl3_HBD_O_SCORE_MAX,HBA_Npl3_HBD_S_SCORE_SUM,HBA_Npl3_HBD_S_SCORE_MAX,HBA_O3_HBD_N_SCORE_SUM,HBA_O3_HBD_N_SCORE_MAX,HBA_O3_HBD_O_SCORE_SUM,HBA_O3_HBD_O_SCORE_MAX,HBA_O3_HBD_S_SCORE_SUM,HBA_O3_HBD_S_SCORE_MAX,HBA_O2_HBD_N_SCORE_SUM,HBA_O2_HBD_N_SCORE_MAX,HBA_O2_HBD_O_SCORE_SUM,HBA_O2_HBD_O_SCORE_MAX,HBA_O2_HBD_S_SCORE_SUM,HBA_O2_HBD_S_SCORE_MAX,HBA_Oco2_HBD_N_SCORE_SUM,HBA_Oco2_HBD_N_SCORE_MAX,HBA_Oco2_HBD_O_SCORE_SUM,HBA_Oco2_HBD_O_SCORE_MAX,HBA_Oco2_HBD_S_SCORE_SUM,HBA_Oco2_HBD_S_SCORE_MAX,HBA_S3_HBD_N_SCORE_SUM,HBA_S3_HBD_N_SCORE_MAX,HBA_S3_HBD_O_SCORE_SUM,HBA_S3_HBD_O_SCORE_MAX,HBA_S3_HBD_S_SCORE_SUM,HBA_S3_HBD_S_SCORE_MAX,HBA_S2_HBD_N_SCORE_SUM,HBA_S2_HBD_N_SCORE_MAX,HBA_S2_HBD_O_SCORE_SUM,HBA_S2_HBD_O_SCORE_MAX,HBA_S2_HBD_S_SCORE_SUM,HBA_S2_HBD_S_SCORE_MAX,XBD_XBA_SCORE_SUM,XBD_XBA_SCORE_MAX,ES_ENERGY,ES_ENERGY_SQRD_DIST,VDW_ENERGY
4j21_119,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.0644668679735976,1.0644653497248018,7.1328010551189,6.895503857598792,8.727757375279834e-18,8.727757375279834e-18,1.0631426259014227,1.063142625842827,3.091772747645124e-07,3.091772746929853e-07,2.5176933902006228e-20,2.5176933902006228e-20,0.0,0.0,2.1758044583583702e-14,2.1758044583583702e-14,15.308438036952944,2.82919998290454,2.65775744154531,1.859205808682037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652759400747446,0.0652750430881227,1.0002054852733913,0.99973413648647,7.334817884458584e-19,7.334817884458584e-19,5.612457184560595e-16,3.155045693440243e-16,9.548747719438292e-05,9.548716442593076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999994164116645,0.9999994163931248,4.731249648319717e-10,4.73124964310744e-10,1.3300216889228187e-20,1.3300216889228187e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2743962992465327,0.9999999180422344,-0.1100961559055925,-0.0545376246060555,-55.78681890596037
4j21_18,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,0.9986611501570428,0.998530646285305,11.885289427165583,8.29782088109946,1.3590440822395088e-17,1.3590440822395088e-17,0.0002645626767863,0.0002644747851923,3.234639590378317e-07,3.234639589859149e-07,4.971134458018527e-20,4.971134458018527e-20,0.0,0.0,1.3364113798048412e-13,1.3364113798048412e-13,16.644114576529635,2.7539867313000177,1.0894975943404634,1.001506485102069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979905141737876,0.9979905019004612,1.831703344801232,0.954880837524128,1.943038896919797e-18,1.943038896919797e-18,1.6015217352512868e-14,6.377648417712505e-15,0.9960203962064764,0.996020217255596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543717492774,0.0002543633032728,3.756669651808388e-09,3.7566696511213805e-09,2.276029544049439e-20,2.276029544049439e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0077030735820367,0.9999998636253088,0.5018719463908815,0.0347268117039113,-76.28159359103537
4j21_190,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.258970927925551,1.2587813830066392,13.256507282240792,10.219934041160476,1.852044714269765e-17,1.852044714269765e-17,1.106369765074147,1.1063697635345986,4.826739496153588e-09,4.82673933113836e-09,5.339263497891158e-20,5.339263497891158e-20,0.0,0.0,5.749858403669134e-15,5.749858403669134e-15,15.699961106732951,2.8092588710270303,2.008848887536532,1.959023991876408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994906986281604,0.9994525741365758,1.2693498018758884,0.99924517579233,2.2742024733758198e-18,2.2742024733758198e-18,7.558966402438613e-14,5.4475668617927365e-14,0.9999840141992752,0.9999839924298936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997339026754608,0.999733902622128,4.637450622565947e-09,4.637450622234794e-09,2.0710558570797027e-20,2.0710558570797027e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1057540442099016,0.9991494829144912,0.2321561610555779,-0.0224371467611081,-66.86714397342449
4j21_270,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,0.0200065487364321,0.0200064649946244,5.463045091692218,5.121795514847558,1.880129835163079e-17,1.880129835163079e-17,1.0470921960007156,1.0470921804161482,1.7802762789984475e-08,1.780276243957837e-08,3.939545236827701e-20,3.939545236827701e-20,0.0,0.0,2.3860622127994833e-13,2.3860622127994833e-13,16.384001828171463,2.8248256500778224,1.053599054069244,0.9051801818995324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194086631514664,0.0194085909873954,1.0002270126209172,0.9991953471463506,7.2154628629826e-19,7.2154628629826e-19,2.2745699487872438e-17,1.7616464240129226e-17,1.0563275164113471e-09,9.506818623271263e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984327079951624,0.9984327078954074,1.4097665589976089e-08,1.4097665589722078e-08,2.7050815832316443e-20,2.7050815832316443e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7780879578908646,0.999999863778686,-0.0325961687526264,-0.0381236977489938,-63.49976068730961
4j21_30,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.0082417436775175,1.0082341141168076,9.128657509788576,7.0924154552242085,4.5359732201601786e-17,4.5359732201601786e-17,1.3256075328774444,1.3256075296514087,3.31143020607834e-07,3.3114301962839826e-07,8.813922218584935e-20,8.813922218584935e-20,0.0,0.0,9.647420863978485e-14,9.647420863978485e-14,16.611219409907775,2.7910903737498263,1.1602767033347805,1.0024751446032305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983372674984554,0.9983348654255544,1.8162679045024173,0.9984112005922792,2.3210782068421784e-18,2.3210782068421784e-18,3.466010115435916e-16,1.7099522302162344e-16,0.0043164784929663,0.004310044527672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968924147340786,0.968924146872299,3.300417152697123e-07,3.3004171526957785e-07,5.43776011397849e-20,5.43776011397849e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9338326977508935,0.9999800735424268,0.1721919476796068,-0.0216291244764271,-80.22259922461755
4j21_352,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.0244356815564482,1.0244224672277635,9.12849585943158,7.255790519384587,5.861608937655808e-17,5.861608937655808e-17,2.0207012466649994,2.020701244023272,1.0022147011830156e-06,1.0022147007677548e-06,1.0374571302574341e-19,1.0374571302574341e-19,0.0,0.0,6.38726104179225e-14,6.38726104179225e-14,16.125589368067498,2.779356688792839,1.1444388496042135,1.0020802462802336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998916199606632,0.9989093493210734,1.228524552084986,0.9978209277230732,2.845790987799032e-18,2.845790987799032e-18,3.055983673905301e-16,1.6096639599140315e-16,0.0002670213551868,0.0002669156657742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639481422937128,0.9639481419889508,1.0021115748285672e-06,1.0021115748284462e-06,6.306974679933729e-20,6.306974679933729e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2731439436694045,0.9999759020707712,0.2621698553626223,-0.0252613340561352,-80.16291472856345
4j21_37,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,0.0529296452592654,0.0529290781657422,8.402002406575932,6.678337631360752,5.678721159709474e-18,5.6601238199580894e-18,3.5962921711612774e-05,3.5958521840245613e-05,5.591432314410702e-07,5.591432313313694e-07,1.843054415907077e-20,1.843054415907077e-20,0.0,0.0,6.785457931941992e-13,6.785457931941992e-13,16.908853760742954,2.7081703938040813,1.0867548944233625,1.005626061385184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529134298468596,0.0529134296325919,0.9863361062418042,0.8997522199596009,8.478342451371562e-19,8.478342451371562e-19,6.138794330869379e-15,4.614631288228595e-15,0.1648581494599927,0.1648513108459155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.243854113429053e-05,3.243617713323251e-05,2.887308693617467e-09,2.887308691627883e-09,7.754768877321928e-21,7.754768877321928e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999256270006236,0.9999997991834152,0.3879839507023824,0.0206979293275838,-72.1425151508517
4j21_375,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,0.9432105957074712,0.9432066158068622,8.21670849789419,7.885159243111443,8.023655326857443e-18,8.023655326857443e-18,1.0554456682430666,1.055445667661534,5.5286929752759685e-11,5.528679694302441e-11,3.425103960094197e-20,3.425103960094197e-20,0.0,0.0,1.872401934346461e-11,1.872401934346461e-11,15.01232423295268,2.484015332918415,1.3972995984847945,1.3960913864156432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941865299895245e-13,2.9341516621819615e-13,0.054385528772758,0.0543852634340031,0.0,0.0,6.81399572704704e-11,6.813992688357058e-11,0.7128786883747114,0.7127368892088672,2.659738855951377e-19,2.659738855951377e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283317340255747,0.0283317340254394,2.2089864588231076e-17,2.2088928041109537e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017227592053318,0.0017136020460552,0.2334723119379877,-0.019566771776058,-72.16212008416933
4j21_393,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.0249522993485836,1.024809349637425,10.000386722194063,7.016905589791608,8.671720378897908e-17,8.671720378897908e-17,2.014728772986686,2.01472876381308,4.829282537003829e-05,4.8292825369699545e-05,1.378293290615594e-19,1.378293290615594e-19,0.0,0.0,9.80756133152366e-14,9.80756133152366e-14,16.365644555841484,2.7727156037552354,1.050667552593929,1.0025464018510832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999817061257444,0.9999768749108006,1.8782693044105965,0.9947005330096724,4.786215335875696e-18,4.786215335875696e-18,8.646700320290503e-16,4.915136077042642e-16,0.0231913817021564,0.0231870653697701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421233082161739,0.8421233078870544,4.829257544952497e-05,4.829257544952487e-05,7.797141776226641e-20,7.797141776226641e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0075084468147635,0.999979279750026,0.3610145578478785,-0.0075125781756631,-80.17088888962718
4j21_428,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.211654886881,3.2016984372692,1.8911147941979276,1.8787439214912367,10.165293532609924,7.9344260226638115,1.0339178161089996e-16,1.0339178161089996e-16,0.022928797109075,0.0229066568910373,8.402705809956362e-12,8.402586617944317e-12,7.672819998441005e-19,7.672819998441005e-19,0.0,0.0,1.6774725907896668e-10,1.6774725907896668e-10,14.043135520962185,2.3960073372880744,1.5144914537662593,1.5139712434180863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855868837707145e-11,1.850344269386353e-11,0.9124822178891708,0.8268693812469136,1.3009096274549466e-18,1.3009096274549466e-18,7.455908446155477e-13,7.455633819553803e-13,0.0568769568080119,0.0567285638671063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036220321235096e-10,1.4604381012952295e-10,1.539869116620606e-17,1.539742866004603e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283902332377356,1.0,0.1469741083083305,0.0225180141581364,-49.83781022862932
