Ligand,PI_COUNT,NI_COUNT,AR_COUNT,H_COUNT,HBD_COUNT,HBA_COUNT,XBD_COUNT,XBA_COUNT,HBD_N3_COUNT,HBD_N2_COUNT,HBD_Nar_COUNT,HBD_Nam_COUNT,HBD_Npl3_COUNT,HBD_N4_COUNT,HBD_O3_COUNT,HBD_S3_COUNT,HBA_N3_COUNT,HBA_N2_COUNT,HBA_N1_COUNT,HBA_Nar_COUNT,HBA_Npl3_COUNT,HBA_O3_COUNT,HBA_O2_COUNT,HBA_Oco2_COUNT,HBA_S3_COUNT,HBA_S2_COUNT,HVY_ATOM_COUNT,ROT_BOND_COUNT,TOTAL_HYD,LOGP,TPSA,ENV_HBA_N_OCC_SUM,ENV_HBA_N_OCC_MAX,ENV_HBA_O_OCC_SUM,ENV_HBA_O_OCC_MAX,ENV_HBA_S_OCC_SUM,ENV_HBA_S_OCC_MAX,ENV_HBD_N_OCC_SUM,ENV_HBD_N_OCC_MAX,ENV_HBD_O_OCC_SUM,ENV_HBD_O_OCC_MAX,ENV_HBD_S_OCC_SUM,ENV_HBD_S_OCC_MAX,PI_AR_SCORE_SUM,PI_AR_SCORE_MAX,AR_PI_SCORE_SUM,AR_PI_SCORE_MAX,H_H_SCORE_SUM,H_H_SCORE_MAX,AR_AR_SCORE_SUM,AR_AR_SCORE_MAX,HBD_HBA_N_SCORE_SUM,HBD_HBA_N_SCORE_MAX,HBD_HBA_O_SCORE_SUM,HBD_HBA_O_SCORE_MAX,HBD_HBA_S_SCORE_SUM,HBD_HBA_S_SCORE_MAX,HBD_N3_HBA_N_SCORE_SUM,HBD_N3_HBA_N_SCORE_MAX,HBD_N3_HBA_O_SCORE_SUM,HBD_N3_HBA_O_SCORE_MAX,HBD_N3_HBA_S_SCORE_SUM,HBD_N3_HBA_S_SCORE_MAX,HBD_N2_HBA_N_SCORE_SUM,HBD_N2_HBA_N_SCORE_MAX,HBD_N2_HBA_O_SCORE_SUM,HBD_N2_HBA_O_SCORE_MAX,HBD_N2_HBA_S_SCORE_SUM,HBD_N2_HBA_S_SCORE_MAX,HBD_Nar_HBA_N_SCORE_SUM,HBD_Nar_HBA_N_SCORE_MAX,HBD_Nar_HBA_O_SCORE_SUM,HBD_Nar_HBA_O_SCORE_MAX,HBD_Nar_HBA_S_SCORE_SUM,HBD_Nar_HBA_S_SCORE_MAX,HBD_Nam_HBA_N_SCORE_SUM,HBD_Nam_HBA_N_SCORE_MAX,HBD_Nam_HBA_O_SCORE_SUM,HBD_Nam_HBA_O_SCORE_MAX,HBD_Nam_HBA_S_SCORE_SUM,HBD_Nam_HBA_S_SCORE_MAX,HBD_Npl3_HBA_N_SCORE_SUM,HBD_Npl3_HBA_N_SCORE_MAX,HBD_Npl3_HBA_O_SCORE_SUM,HBD_Npl3_HBA_O_SCORE_MAX,HBD_Npl3_HBA_S_SCORE_SUM,HBD_Npl3_HBA_S_SCORE_MAX,HBD_N4_HBA_N_SCORE_SUM,HBD_N4_HBA_N_SCORE_MAX,HBD_N4_HBA_O_SCORE_SUM,HBD_N4_HBA_O_SCORE_MAX,HBD_N4_HBA_S_SCORE_SUM,HBD_N4_HBA_S_SCORE_MAX,HBD_O3_HBA_N_SCORE_SUM,HBD_O3_HBA_N_SCORE_MAX,HBD_O3_HBA_O_SCORE_SUM,HBD_O3_HBA_O_SCORE_MAX,HBD_O3_HBA_S_SCORE_SUM,HBD_O3_HBA_S_SCORE_MAX,HBD_S3_HBA_N_SCORE_SUM,HBD_S3_HBA_N_SCORE_MAX,HBD_S3_HBA_O_SCORE_SUM,HBD_S3_HBA_O_SCORE_MAX,HBD_S3_HBA_S_SCORE_SUM,HBD_S3_HBA_S_SCORE_MAX,HBA_HBD_N_SCORE_SUM,HBA_HBD_N_SCORE_MAX,HBA_HBD_O_SCORE_SUM,HBA_HBD_O_SCORE_MAX,HBA_HBD_S_SCORE_SUM,HBA_HBD_S_SCORE_MAX,HBA_N3_HBD_N_SCORE_SUM,HBA_N3_HBD_N_SCORE_MAX,HBA_N3_HBD_O_SCORE_SUM,HBA_N3_HBD_O_SCORE_MAX,HBA_N3_HBD_S_SCORE_SUM,HBA_N3_HBD_S_SCORE_MAX,HBA_N2_HBD_N_SCORE_SUM,HBA_N2_HBD_N_SCORE_MAX,HBA_N2_HBD_O_SCORE_SUM,HBA_N2_HBD_O_SCORE_MAX,HBA_N2_HBD_S_SCORE_SUM,HBA_N2_HBD_S_SCORE_MAX,HBA_N1_HBD_N_SCORE_SUM,HBA_N1_HBD_N_SCORE_MAX,HBA_N1_HBD_O_SCORE_SUM,HBA_N1_HBD_O_SCORE_MAX,HBA_N1_HBD_S_SCORE_SUM,HBA_N1_HBD_S_SCORE_MAX,HBA_Nar_HBD_N_SCORE_SUM,HBA_Nar_HBD_N_SCORE_MAX,HBA_Nar_HBD_O_SCORE_SUM,HBA_Nar_HBD_O_SCORE_MAX,HBA_Nar_HBD_S_SCORE_SUM,HBA_Nar_HBD_S_SCORE_MAX,HBA_Npl3_HBD_N_SCORE_SUM,HBA_Npl3_HBD_N_SCORE_MAX,HBA_Npl3_HBD_O_SCORE_SUM,HBA_Npl3_HBD_O_SCORE_MAX,HBA_Npl3_HBD_S_SCORE_SUM,HBA_Npl3_HBD_S_SCORE_MAX,HBA_O3_HBD_N_SCORE_SUM,HBA_O3_HBD_N_SCORE_MAX,HBA_O3_HBD_O_SCORE_SUM,HBA_O3_HBD_O_SCORE_MAX,HBA_O3_HBD_S_SCORE_SUM,HBA_O3_HBD_S_SCORE_MAX,HBA_O2_HBD_N_SCORE_SUM,HBA_O2_HBD_N_SCORE_MAX,HBA_O2_HBD_O_SCORE_SUM,HBA_O2_HBD_O_SCORE_MAX,HBA_O2_HBD_S_SCORE_SUM,HBA_O2_HBD_S_SCORE_MAX,HBA_Oco2_HBD_N_SCORE_SUM,HBA_Oco2_HBD_N_SCORE_MAX,HBA_Oco2_HBD_O_SCORE_SUM,HBA_Oco2_HBD_O_SCORE_MAX,HBA_Oco2_HBD_S_SCORE_SUM,HBA_Oco2_HBD_S_SCORE_MAX,HBA_S3_HBD_N_SCORE_SUM,HBA_S3_HBD_N_SCORE_MAX,HBA_S3_HBD_O_SCORE_SUM,HBA_S3_HBD_O_SCORE_MAX,HBA_S3_HBD_S_SCORE_SUM,HBA_S3_HBD_S_SCORE_MAX,HBA_S2_HBD_N_SCORE_SUM,HBA_S2_HBD_N_SCORE_MAX,HBA_S2_HBD_O_SCORE_SUM,HBA_S2_HBD_O_SCORE_MAX,HBA_S2_HBD_S_SCORE_SUM,HBA_S2_HBD_S_SCORE_MAX,XBD_XBA_SCORE_SUM,XBD_XBA_SCORE_MAX,ES_ENERGY,ES_ENERGY_SQRD_DIST,VDW_ENERGY_ATT,VDW_ENERGY_REP
4f3c_101,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,5.2128966978475294e-08,5.212771492689284e-08,7.395502551041459,6.507010957444763,2.68850280592466,2.6884826373526147,4.913903483998355e-09,4.899058982059607e-09,3.626218803633619e-08,3.62615794598346e-08,0.0,0.0,0.997589113975542,0.9975890971449257,0.0,0.0,18.176912969965255,1.9715103128026434,0.0021481490240489905,0.0021470065785644163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119723007312536,0.9099461608991517,2.44353853397148e-12,2.44353853397148e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999595788,0.9999999995484476,2.799391367918969e-19,2.799391367918969e-19,0.0,0.0,3.3164659057716946e-10,1.762326855836554e-10,1.942165708577723e-11,1.9421643046876523e-11,0.0,0.0,0.2392025672704285,0.23920256726675634,1.2488587368887028e-15,1.1283272584444233e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572862997777186e-14,3.5716496442932674e-14,1.893902675263382e-18,1.8934209887326785e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1143374923698923e-15,1.042425680386364e-15,7.715789855609601e-12,7.715789855609601e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.567766862408092e-17,6.548116616928117e-17,1.5098109183623461e-18,1.1245102422153462e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6067829483071477,-0.16895761056854755,-174.5298313759048,120.83651258888685
4f3c_104,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,7.666700173802818e-09,7.666565630204878e-09,4.277977897733218,4.27765597308165,1.0322337262464385,1.0322332457529215,4.462131796033297e-11,4.4351772930531126e-11,2.0974343450338976e-07,2.0974192513581813e-07,0.0,0.0,0.940549296173694,0.9405492958797443,0.0,0.0,18.362425578136435,1.6211282406768777,3.089795595423831e-05,2.9408403155638204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682086171350551,0.9682085757442306,3.431517628882536e-14,3.431517628882536e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001956591156670557,0.0019565911563445317,4.7329457984995675e-20,4.7329457984995675e-20,0.0,0.0,3.601975111779224e-09,3.486144182397865e-09,1.263225547757236e-12,1.263224244806584e-12,0.0,0.0,0.8686738977398414,0.8686738977268834,1.6536815161515738e-16,1.6449793450288967e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046222694986453e-15,1.044508696558323e-15,1.4446127149889527e-19,1.4434975272385462e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6925254491857056e-15,1.686242245651861e-15,2.679277191968253e-09,2.679277191968253e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.832329129974188e-17,5.1752844329905767e-17,6.226565258002768e-18,4.4791138009111455e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15961025883557267,-0.09063738460033406,-156.38137975597346,90.0635733652242
4f3c_140,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,7.752861138854945e-11,7.747362492349596e-11,1.3928511343740633,1.3927993669276193,3.6473015493315346,3.647301162804819,0.9807986448401661,0.9807986439327868,2.3931952784125785e-11,2.332369867399842e-11,0.0,0.0,0.8181970533521352,0.5283626146100412,0.0,0.0,15.3066635695662,1.8193405766978246,2.084106442356811,1.0838635028732604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5123808436157966e-18,1.5104906473706637e-18,0.9998236663813814,0.9998236658517894,1.805608414174597e-14,1.805608414174597e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21934464526981645,0.21933539400099442,2.223655300502791e-18,2.223655300502791e-18,0.0,0.0,3.820249728128103e-13,3.54167350169911e-13,7.156307790522379e-09,7.154062579525339e-09,4.18752418214788e-19,2.098877924004167e-19,5.1223563836508785e-12,4.415920054718277e-12,0.9599578082245303,0.9599578082245167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0253315111275993e-15,1.0207633851900473e-15,1.0466456475262985e-17,1.0333814297447547e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708598744441952e-14,1.6919567168101618e-14,1.4489948455914335e-18,8.164330341620332e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169300260391637e-12,2.6888152509924127e-12,2.365675656854818e-13,2.3498874008730677e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4189949197541428,-0.09698780685506561,-200.59250223788604,125.71171205724028
4f3c_150,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,1.5513515846104403e-10,1.5494028447390229e-10,5.823752377879729,5.823627073620419,1.4286749344691567,1.4286732742344732,1.4560045896306787e-11,1.0390796656622756e-11,1.3182550847461278e-09,1.3182371800371067e-09,8.55753171359945e-24,8.55753171359945e-24,0.8796235977707714,0.879623597712024,0.0,0.0,18.236348771275363,1.8332639852973664,9.374774639948941e-07,7.761822670863963e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772678439158938,0.9772109232842648,2.577991968822938e-13,2.577991968822938e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996694341079,0.9999966943379603,1.483892474427746e-19,1.483892474427746e-19,0.0,0.0,1.58650958886839e-06,1.5865016473156262e-06,8.405840781447878e-14,8.405687853073104e-14,0.0,0.0,0.810947279216188,0.8109472792102386,3.106479290769905e-15,3.090138146717323e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284203332397102e-14,1.2273417100652872e-14,1.0728768322424995e-19,1.0589933601000764e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779896917400333e-14,4.777713414641885e-14,1.2572780175301763e-09,1.2572780175301763e-09,8.55753171359945e-24,8.55753171359945e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.516412775690022e-17,3.578791746984922e-17,3.277185128421291e-19,2.0472927372283977e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30347989923203494,-0.13629593713423965,-163.61769817688884,107.08936599654196
4f3c_178,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,6.280721077023094e-09,6.279969474147597e-09,4.72784831232765,4.581493056673244,2.6223848905154408,2.622384041158542,1.449285611077816e-08,1.4474577227815438e-08,2.3618555035088925e-07,2.3536993519792436e-07,0.0,0.0,0.8410963248113772,0.46004258747794535,0.0,0.0,15.342387864304948,1.6440170041567357,1.728844111941019,0.8880877823078392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287133455558894e-18,3.2807738639779246e-18,0.999180109551107,0.9991800969922406,1.0812250478862099e-15,1.0812250478862099e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0747750133720003e-18,2.7711543360907263e-18,0.3969915613246136,0.26268076019646563,1.1494486897100435e-20,1.1494486897100435e-20,0.0,0.0,2.4138174696852915e-12,2.3418455844624163e-12,6.250221644638003e-10,6.244617374703697e-10,1.860280180002988e-19,1.860280180002988e-19,4.940092749357115e-12,3.3894822460528616e-12,0.5512156297894739,0.5512156297894591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438146276627309e-15,1.1377267531162722e-15,1.5621662489031546e-14,1.5621643674565062e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1207768439465359e-14,1.1020568750678334e-14,1.0885216622725282e-18,5.896565081814807e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129030820761425e-12,1.204582807916419e-12,2.3298252045300873e-07,2.3298237842783725e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22258266122778544,-0.0939358668240671,-198.3307305975398,116.45891755666935
4f3c_190,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,5.664825623482776e-12,5.663279550922066e-12,4.050188699808777,4.050051395812197,2.8829302234349448,2.882930050934261,5.0832567749553937e-14,4.6047467941288445e-14,4.494470065129709e-09,4.4885392951484625e-09,0.0,0.0,0.9499259631104005,0.9499259623945391,0.0,0.0,18.35873779762897,1.7346356403619447,1.8633908077627368e-05,1.780327971851861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681376007644488,0.9681373496323662,5.051480733515921e-14,5.051480733515921e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150415196355079,0.011504151962372299,8.046775653728224e-20,8.046775653728224e-20,0.0,0.0,1.0512275298476855e-08,1.0482772144976669e-08,2.728489661482328e-12,2.7284881478117114e-12,0.0,0.0,0.7540345872487402,0.7540345870922533,9.002676355067055e-17,8.929290869486406e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1820906893583447e-15,2.1668667849152797e-15,1.411303127684093e-19,1.4100043281044255e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067465925190646e-16,4.91394353424095e-16,3.478891346887088e-10,3.478891346887088e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077683638642646e-16,7.468841440637835e-17,2.659387939934585e-18,1.8253839286638095e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41988236396840184,-0.11163201894687053,-170.22780022527294,112.00374348421792
4f3c_21,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,3.047079051922873e-11,3.0448409531404065e-11,5.1098192612256055,4.2836395659622,4.574408414781448,4.57440769859201,1.2128956360917358,1.2128954470189417,1.795103933750873e-05,1.72835045471291e-05,0.0,0.0,0.29478420878126776,0.24737022369991485,0.0,0.0,14.209472508583165,1.617002799438865,1.0109330514860169,0.9927709094408429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4952166730877597e-14,3.49399687730967e-14,1.6851579901185498,0.9943704362955544,1.379638104114267e-12,1.3748709572597084e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3412325842752154e-17,1.034619191096683e-17,0.8267370740009695,0.7608413360105677,3.483858081738868e-15,3.483858081738868e-15,8.732711694135539e-15,8.622375298340601e-15,1.659597886691446e-07,1.6592532433628543e-07,0.9747762237001979,0.9747762066839727,2.3456177906209593e-19,2.3456177906209593e-19,1.6204355006041926e-12,9.990725850631556e-13,0.9459977007135396,0.9459977007135167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991042035799197,0.9991042031438482,1.6455032800114727e-05,1.6454997198768027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2584369050168427e-15,1.2387608469558466e-15,6.358745611261211e-20,6.149543620916446e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57864379712606e-18,1.891584536421412e-18,2.3278488330211882e-17,2.222929207245847e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060544706758948644,-0.09482345524173441,-213.69834709820296,129.00613078746073
4f3c_251,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,0.9852017449636588,0.9852017434874293,12.996589549164323,8.922615155839855,4.059633259386859,4.059633200078093,1.7366736138866434,1.7366735919158243,3.0704289749479173e-05,3.0703551303919184e-05,0.0,0.0,0.03840897327333748,0.03454631560997471,0.0,0.0,19.33347606710927,2.0099912632414565,0.003679544111373725,0.003537150873687265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0122086102659833e-14,1.0117071083600122e-14,1.9314188995619166,0.9765632274318663,9.85567614266995e-14,9.846253147942784e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3755564465250864e-17,8.671802292420374e-18,1.9112576831145163,0.984608893728326,2.5580581217216898e-14,2.5580581217216898e-14,0.0141911014315197,0.014191100616381045,0.8872463726408979,0.8008312247298527,1.893609715531015e-08,1.8804993538210005e-08,6.499738896388325e-11,5.670699190086567e-11,0.022352020319890385,0.018043191430154117,7.278729132788577e-07,7.25994354919838e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998522174321065,0.998522174290692,5.2980835427233e-07,5.298082444478876e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.284254647708215e-07,7.283778328861868e-07,1.0999170438018474e-17,9.993771533849015e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662031609534132e-18,3.552201614174962e-18,1.3573573969227403e-15,1.3310128692180544e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8767399068132036,-0.28943692445119756,-252.98851441203382,157.35554788543806
4f3c_28,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,0.06880340290409222,0.0688034020320362,7.962390620039456,5.817320170974836,1.0196961531641109,1.0196844572501078,0.0008194972164182949,0.0008194969647530302,0.0005671936891801892,0.0005671871406006596,5.324747212725196e-24,5.324747212725196e-24,0.9364667937348439,0.6418503863467678,0.0,0.0,12.112418139939512,2.014549337260964,0.9285066035750636,0.9188113077454644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503378326168375e-15,3.4957024485443054e-15,9.126561448527311e-07,9.124758466274044e-07,7.677318189127801e-08,7.572936945469301e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2084490994245454e-06,2.208448862904345e-06,1.032464850939921,0.9728073264259843,1.1499634997182502e-11,1.0240091710885155e-11,0.0,0.0,3.1894016981065976e-12,3.1668259769933545e-12,5.949110521566187e-09,5.9480120942786434e-09,2.6697068137840785e-19,2.6697068137840785e-19,4.829878430694022e-07,4.829845664283124e-07,7.536704609033949e-13,7.53665654879171e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007158429255430296,0.000715842691404205,1.7441752164225372e-09,1.7342080568293942e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6605968445866735e-18,1.394121169227131e-18,3.3118763199855884e-18,3.151169073787373e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271747789501657e-16,3.9379880272082803e-16,1.2784352966125294e-14,1.2784352966125294e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013311969452389825,-0.013331898821071409,-186.68919806129392,107.34476722220666
4f3c_301,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,7.0,3.054372472496,1.0818690379202,117.55999999999999,1.7179201883164164e-11,1.7158230228403448e-11,6.379144220347441,6.377304737157302,1.9969010568088321,1.9968993433403142,1.6153644527430446e-12,1.5513045015584392e-12,1.8138548187364384e-07,1.8138547497724113e-07,0.0,0.0,0.35667596427053805,0.35667596425555986,0.0,0.0,19.78127423734951,2.0573073966402857,0.755622588089718,0.7548447854929405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277452744036923,0.9277452585456262,5.694751474983568e-14,5.694751474983568e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786373800355244,0.778637104040166,4.58772882192717e-18,4.58772882192717e-18,0.0,0.0,9.252883025105377e-06,9.25190412358714e-06,1.6116098490615455e-16,1.6116098490615455e-16,0.0,0.0,0.9994242340899779,0.9994242340899123,7.245812548925724e-17,7.245812548925724e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543992853673702e-15,3.1244793736574534e-15,8.7302337549408e-18,8.643577217558092e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3675883312479504e-14,1.3672537853079537e-14,1.8138455312991365e-07,1.8138455312991365e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.988653463739715e-17,2.1859024675740484e-17,1.6708562047811092e-18,1.3001325493911088e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33844349210395774,-0.06419474067130802,-150.39843296940222,75.84640870319993
