Ligand,PI_COUNT,NI_COUNT,AR_COUNT,H_COUNT,HBD_COUNT,HBA_COUNT,XBD_COUNT,XBA_COUNT,HBD_N3_COUNT,HBD_N2_COUNT,HBD_Nar_COUNT,HBD_Nam_COUNT,HBD_Npl3_COUNT,HBD_N4_COUNT,HBD_O3_COUNT,HBD_S3_COUNT,HBA_N3_COUNT,HBA_N2_COUNT,HBA_N1_COUNT,HBA_Nar_COUNT,HBA_Npl3_COUNT,HBA_O3_COUNT,HBA_O2_COUNT,HBA_Oco2_COUNT,HBA_S3_COUNT,HBA_S2_COUNT,HVY_ATOM_COUNT,ROT_BOND_COUNT,TOTAL_HYD,LOGP,TPSA,ENV_HBA_N_OCC_SUM,ENV_HBA_N_OCC_MAX,ENV_HBA_O_OCC_SUM,ENV_HBA_O_OCC_MAX,ENV_HBA_S_OCC_SUM,ENV_HBA_S_OCC_MAX,ENV_HBD_N_OCC_SUM,ENV_HBD_N_OCC_MAX,ENV_HBD_O_OCC_SUM,ENV_HBD_O_OCC_MAX,ENV_HBD_S_OCC_SUM,ENV_HBD_S_OCC_MAX,PI_AR_SCORE_SUM,PI_AR_SCORE_MAX,AR_PI_SCORE_SUM,AR_PI_SCORE_MAX,H_H_SCORE_SUM,H_H_SCORE_MAX,AR_AR_SCORE_SUM,AR_AR_SCORE_MAX,HBD_HBA_N_SCORE_SUM,HBD_HBA_N_SCORE_MAX,HBD_HBA_O_SCORE_SUM,HBD_HBA_O_SCORE_MAX,HBD_HBA_S_SCORE_SUM,HBD_HBA_S_SCORE_MAX,HBD_N3_HBA_N_SCORE_SUM,HBD_N3_HBA_N_SCORE_MAX,HBD_N3_HBA_O_SCORE_SUM,HBD_N3_HBA_O_SCORE_MAX,HBD_N3_HBA_S_SCORE_SUM,HBD_N3_HBA_S_SCORE_MAX,HBD_N2_HBA_N_SCORE_SUM,HBD_N2_HBA_N_SCORE_MAX,HBD_N2_HBA_O_SCORE_SUM,HBD_N2_HBA_O_SCORE_MAX,HBD_N2_HBA_S_SCORE_SUM,HBD_N2_HBA_S_SCORE_MAX,HBD_Nar_HBA_N_SCORE_SUM,HBD_Nar_HBA_N_SCORE_MAX,HBD_Nar_HBA_O_SCORE_SUM,HBD_Nar_HBA_O_SCORE_MAX,HBD_Nar_HBA_S_SCORE_SUM,HBD_Nar_HBA_S_SCORE_MAX,HBD_Nam_HBA_N_SCORE_SUM,HBD_Nam_HBA_N_SCORE_MAX,HBD_Nam_HBA_O_SCORE_SUM,HBD_Nam_HBA_O_SCORE_MAX,HBD_Nam_HBA_S_SCORE_SUM,HBD_Nam_HBA_S_SCORE_MAX,HBD_Npl3_HBA_N_SCORE_SUM,HBD_Npl3_HBA_N_SCORE_MAX,HBD_Npl3_HBA_O_SCORE_SUM,HBD_Npl3_HBA_O_SCORE_MAX,HBD_Npl3_HBA_S_SCORE_SUM,HBD_Npl3_HBA_S_SCORE_MAX,HBD_N4_HBA_N_SCORE_SUM,HBD_N4_HBA_N_SCORE_MAX,HBD_N4_HBA_O_SCORE_SUM,HBD_N4_HBA_O_SCORE_MAX,HBD_N4_HBA_S_SCORE_SUM,HBD_N4_HBA_S_SCORE_MAX,HBD_O3_HBA_N_SCORE_SUM,HBD_O3_HBA_N_SCORE_MAX,HBD_O3_HBA_O_SCORE_SUM,HBD_O3_HBA_O_SCORE_MAX,HBD_O3_HBA_S_SCORE_SUM,HBD_O3_HBA_S_SCORE_MAX,HBD_S3_HBA_N_SCORE_SUM,HBD_S3_HBA_N_SCORE_MAX,HBD_S3_HBA_O_SCORE_SUM,HBD_S3_HBA_O_SCORE_MAX,HBD_S3_HBA_S_SCORE_SUM,HBD_S3_HBA_S_SCORE_MAX,HBA_HBD_N_SCORE_SUM,HBA_HBD_N_SCORE_MAX,HBA_HBD_O_SCORE_SUM,HBA_HBD_O_SCORE_MAX,HBA_HBD_S_SCORE_SUM,HBA_HBD_S_SCORE_MAX,HBA_N3_HBD_N_SCORE_SUM,HBA_N3_HBD_N_SCORE_MAX,HBA_N3_HBD_O_SCORE_SUM,HBA_N3_HBD_O_SCORE_MAX,HBA_N3_HBD_S_SCORE_SUM,HBA_N3_HBD_S_SCORE_MAX,HBA_N2_HBD_N_SCORE_SUM,HBA_N2_HBD_N_SCORE_MAX,HBA_N2_HBD_O_SCORE_SUM,HBA_N2_HBD_O_SCORE_MAX,HBA_N2_HBD_S_SCORE_SUM,HBA_N2_HBD_S_SCORE_MAX,HBA_N1_HBD_N_SCORE_SUM,HBA_N1_HBD_N_SCORE_MAX,HBA_N1_HBD_O_SCORE_SUM,HBA_N1_HBD_O_SCORE_MAX,HBA_N1_HBD_S_SCORE_SUM,HBA_N1_HBD_S_SCORE_MAX,HBA_Nar_HBD_N_SCORE_SUM,HBA_Nar_HBD_N_SCORE_MAX,HBA_Nar_HBD_O_SCORE_SUM,HBA_Nar_HBD_O_SCORE_MAX,HBA_Nar_HBD_S_SCORE_SUM,HBA_Nar_HBD_S_SCORE_MAX,HBA_Npl3_HBD_N_SCORE_SUM,HBA_Npl3_HBD_N_SCORE_MAX,HBA_Npl3_HBD_O_SCORE_SUM,HBA_Npl3_HBD_O_SCORE_MAX,HBA_Npl3_HBD_S_SCORE_SUM,HBA_Npl3_HBD_S_SCORE_MAX,HBA_O3_HBD_N_SCORE_SUM,HBA_O3_HBD_N_SCORE_MAX,HBA_O3_HBD_O_SCORE_SUM,HBA_O3_HBD_O_SCORE_MAX,HBA_O3_HBD_S_SCORE_SUM,HBA_O3_HBD_S_SCORE_MAX,HBA_O2_HBD_N_SCORE_SUM,HBA_O2_HBD_N_SCORE_MAX,HBA_O2_HBD_O_SCORE_SUM,HBA_O2_HBD_O_SCORE_MAX,HBA_O2_HBD_S_SCORE_SUM,HBA_O2_HBD_S_SCORE_MAX,HBA_Oco2_HBD_N_SCORE_SUM,HBA_Oco2_HBD_N_SCORE_MAX,HBA_Oco2_HBD_O_SCORE_SUM,HBA_Oco2_HBD_O_SCORE_MAX,HBA_Oco2_HBD_S_SCORE_SUM,HBA_Oco2_HBD_S_SCORE_MAX,HBA_S3_HBD_N_SCORE_SUM,HBA_S3_HBD_N_SCORE_MAX,HBA_S3_HBD_O_SCORE_SUM,HBA_S3_HBD_O_SCORE_MAX,HBA_S3_HBD_S_SCORE_SUM,HBA_S3_HBD_S_SCORE_MAX,HBA_S2_HBD_N_SCORE_SUM,HBA_S2_HBD_N_SCORE_MAX,HBA_S2_HBD_O_SCORE_SUM,HBA_S2_HBD_O_SCORE_MAX,HBA_S2_HBD_S_SCORE_SUM,HBA_S2_HBD_S_SCORE_MAX,XBD_XBA_SCORE_SUM,XBD_XBA_SCORE_MAX,ES_ENERGY,ES_ENERGY_SQRD_DIST,VDW_ENERGY_ATT,VDW_ENERGY_REP
1lpg_106,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,3.4334650434237792,3.3977833496234515,10.341205152545403,9.810339602935125,4.541303564128265e-09,4.5367764238512635e-09,0.4897664924996212,0.48914600037001466,0.8174757791769588,0.8174757791769586,0.0,0.0,3.5050621037422136,1.015149318048481,0.9999999318013528,0.9999999318013528,12.530758987154588,2.237653637352624,1.128046335286917,1.0000003742200698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339233711814633e-13,1.54540445285394e-13,6.979401403058853e-06,6.979401397452146e-06,4.593429140084747e-18,4.593429140084747e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0317394142050524,1.0317394121182821,2.345219757620591,1.915425411403479,4.536047862292786e-09,4.531636609452406e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662840370792142e-14,3.581083875592784e-14,9.968421796297099e-19,9.773932196113686e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.177290695044714e-13,4.808609851010944e-13,0.0,0.0,0.0,0.0,2.6583873910353983e-15,2.593081361174697e-15,3.981357898884913e-20,3.981357898884913e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466294339047799,0.14513244560056215,-180.91755932319953,95.23887681410086
1lpg_122,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,2.1299383764330893,2.0083796004310583,2.853335576926352,2.7384668776195507,7.338045008696847e-05,7.337742474373671e-05,2.110826756719634,2.0132130082153328,4.651362199674198e-16,4.61294173341494e-16,0.0,0.0,0.0,0.0,0.9999996991238574,0.9999996991238338,13.536658559314802,1.8684797846970813,3.99989512565581,1.0001054165772405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010541526084291433,0.00010541498276124306,9.352895132428135e-13,9.352591441066218e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023535137858644263,0.0023535058581844927,1.0004874880647345,1.0004533563320968,7.344884691128227e-12,7.183047094907126e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.339127001373968e-10,2.5398793354581883e-10,7.007121911451726e-21,7.007121911451726e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6599214323242324e-11,2.6565377684176157e-11,3.938713642169538e-20,1.7292049780380567e-20,0.0,0.0,0.7067771908041306,0.6091970175690191,1.6065159561063167e-18,1.6065159561063167e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1486398207113158,0.08720039306191514,-139.69090017412688,79.00846478549093
1lpg_149,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,5.156203680435287,5.002973270110498,13.25243868632485,12.825462342111889,1.5127932019212172e-07,1.5125756816154026e-07,1.4864977110404651,1.4862334997471485,0.5325836653671416,0.5325836653671393,0.0,0.0,3.517485429773021,1.0184751713447908,7.137002450458622e-06,7.137002450458622e-06,12.529115553957967,2.4110149907330944,1.2497040116163123,1.0000000238492155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.469509485093639e-14,7.55305789545618e-14,0.0011497650121940959,0.0011497650121780707,1.74440066911312e-17,1.7437414168850646e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0286036606287758,1.028603658313546,2.0700348799490382,1.8447907773958883,1.5126520579761967e-07,1.512437642054045e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982990900271332e-11,2.981370376668875e-11,3.83233220286526e-18,3.830819593981256e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3131364487643355e-10,1.2993578570929066e-10,1.4401052542123297e-21,1.4401052542123297e-21,0.0,0.0,0.9861854348181855,0.9861854347211816,8.914255978517039e-21,5.129183462071487e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208652673272104,0.10518238394710684,-199.3664618094503,105.34625630203669
1lpg_16,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,1.2442968254782807,1.1058163518564013,7.051730296968822,7.019421641130886,1.0157392436626105e-12,1.013593643143997e-12,4.829106122541947e-05,4.828391899088126e-05,0.008737466411387835,0.008737466411387233,0.0,0.0,3.6231242675992834,1.0575953956262827,0.04568133090667903,0.04568133090667903,11.08594285303396,1.8408385187890397,1.0916200588206144,1.0000504207503262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343550984267522e-15,4.2818998629130626e-15,8.160664638238474e-07,8.160646929161758e-07,2.8574914802457585e-16,2.8545075213184832e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.8361022177321758e-18,1.946667296791282e-18,7.059364867654125e-09,7.0570263580970965e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.457339363110404e-07,9.454193782529042e-07,4.96692944969326e-16,4.958490764979388e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563787131004265e-13,5.562562185501445e-13,0.0,0.0,0.0,0.0,9.863602129943423e-10,9.86161238307144e-10,4.1248918066909343e-10,4.1248918038667463e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043247241862086,0.06770653196800334,-143.8214938897891,71.63847617359457
1lpg_198,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,1.1116399162620825,1.1116365498518652,13.470154379661595,11.904864333630181,0.04872654755655683,0.04872654749108141,0.060224724059181375,0.06022471739408253,0.6557972008881376,0.6557972008881375,0.0,0.0,0.055203305592938956,0.05040428925391875,1.0346652258779905e-07,1.0346652258779905e-07,16.27279939090333,2.7958119490257074,2.983584718500845,2.001428739592859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.548853206016435e-10,1.3525830554676086e-10,1.9718656648557113e-05,1.971865646539831e-05,1.807522412301785e-17,1.807522412301785e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.9294974528577433e-15,2.8859766388777545e-15,1.7023523351145209,1.5181871279992434,7.506355632033581e-19,7.506355632033581e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1352356305464492e-10,7.67801466227849e-11,9.181919359743404e-19,8.755028783766935e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5245930272961187e-10,2.4488668191906736e-10,0.016369500177314134,0.016369500177314134,0.0,0.0,6.013214086194573e-07,6.013193378210521e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12846050744596366,-0.07138662888760562,-195.68719305017012,98.71520396472314
1lpg_212,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,0.837990585789406,0.8374654934191831,12.652061587301992,8.715371166325285,3.0459248413768267,2.599076726880427,0.0014715919323704423,0.0014715893087634121,1.1031072698364855e-05,1.1031072687775717e-05,0.0,0.0,3.8236750220166456,1.2521114508196556,9.632551649868283e-06,9.632551649868283e-06,14.171356112423817,2.358627867442737,1.279835203718475,0.9999992980077391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532983619722594e-13,8.499682638902802e-13,1.9815282557824e-08,1.964938034639119e-08,1.5626954807909282e-17,1.528058490569349e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.1734702019827945e-17,3.000521396305119e-17,3.3557919782263337,1.4819731316161422,0.7921944070102039,0.7921944069633079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1224117524437977e-12,7.254653794393856e-13,1.4990462081620441e-13,1.499046205764445e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878918620140997e-09,3.862153825431424e-09,1.790754217294524e-21,1.790754217294524e-21,0.0,0.0,4.588858651703689e-09,3.854989778146736e-09,9.357741171450456e-07,9.357741171321534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723837789009025,-0.31968458134967087,-275.3330429337312,173.1648522987522
1lpg_227,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,4.086588512419387,3.8847023619447363,16.233649805553192,14.462426451827886,1.3891522795614326,1.1317245018086013,0.025010874720726908,0.02499712709484234,5.7447214022125245e-09,5.744719631680666e-09,0.0,0.0,4.1980067182521825,1.809182332972149,3.470803671276603e-08,3.470803671276603e-08,14.999689480071629,2.7001883092560224,1.0387170132765733,0.999995556056827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3306385100110449e-11,1.3293042309897854e-11,1.8421801167675807e-09,1.1875466898400988e-09,1.0648331981422965e-16,1.047224062744116e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.638767861912162e-18,1.9869182310104395e-18,1.870190071900208,1.6299196845710262,1.012459695503283e-08,1.0124596730424405e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963037581818688e-11,1.0577442181641502e-11,6.969796560657054e-16,6.969796385069397e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287544647471169e-10,7.284513649461075e-10,8.56153646253007e-22,8.56153646253007e-22,0.0,0.0,0.024119815083501403,0.024119815083293167,1.0780311896446258e-13,1.0780311212645842e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490669055372825,-0.2843749567095362,-277.28628233322365,173.46841987666932
1lpg_237,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,2.0537784817834783,2.030637247481326,16.253282941403736,14.150206014110326,2.1691948200678084,1.8152763223565105,0.006589405463880559,0.0065894045287296504,9.238606882981975e-08,9.238605585931202e-08,0.0,0.0,4.6493632308567125,1.752705770758594,0.9999110150848356,0.9999110150848356,15.960048265095486,2.814445130727017,1.1337323563216926,0.9999997438999911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217775261221615e-13,6.197623866514616e-13,5.97391938356753e-08,5.972960950890948e-08,7.89654640683918e-18,7.520067668379475e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.778729596199176e-18,2.3433690103374628e-18,2.4932899499240047,1.7260121090630614,9.71994913172597e-09,9.719949017200331e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477934115049293e-11,1.0058264845578271e-11,3.913661507419034e-15,3.913661384959277e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082286509884244e-11,3.022335297861143e-11,9.429594983397785e-22,9.429594983397785e-22,0.0,0.0,1.0902649571358957e-08,1.0902617659145026e-08,2.0631676447507906e-11,2.063167560919633e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609851989881617,-0.23090029630792766,-281.55139130599645,172.08520155507762
1lpg_239,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,6.432795659947816e-05,6.422901752060289e-05,14.63893333530076,12.348249801704725,3.0883596023766664,3.0883586873283524,0.8023317717901973,0.802331759868408,3.796841863438109e-08,3.7968418628527385e-08,0.0,0.0,3.423238504069594,1.0850555835490368,1.751133576082439e-13,1.751133576082439e-13,12.376255480977868,1.7442767554642657,2.373897925349699,0.9999996401424672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384698909015597e-16,1.9300659674027538e-16,0.9999572245640141,0.9999572245625742,5.321765264700425e-16,5.320601823641202e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.328660529322979e-17,7.716227896554749e-17,2.8919240409547804,1.054158593122944,0.9649222135627207,0.9649222135444349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416323072378518e-12,3.39241257670043e-12,1.613816736100187e-17,1.6138126327833803e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.472038632240222e-05,3.472038614368443e-05,0.0,0.0,0.0,0.0,0.7925609770792477,0.7925609768737465,9.969286208964273e-20,9.967300953306861e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476008754986838,-0.2255111274173428,-220.45782508317504,137.4687522222222
1lpg_244,3.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,10.0,7.788239525061,5.7360537346797,98.54,4.901886172521154,4.620643170719077,17.44070464557464,13.101337520759119,1.860172419890662,1.860102856556227,6.742680983569698e-05,6.700161694998503e-05,1.9239668755726093e-05,1.9239668753844497e-05,0.0,0.0,3.510378099171284,1.2696207638964743,4.7629418320958674e-08,4.7629418320958674e-08,15.085038315373279,2.677615564124565,1.8725723875208191,1.0000000011869097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491052412936343e-12,1.4819149585453365e-12,1.5176649216804764e-06,1.5167767549372474e-06,1.2219521655238182e-16,1.2184238193360077e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0652930486111278e-17,1.974786213586763e-17,4.264521005179268,1.779452349418195,0.6907989006054819,0.6907989005993832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527384790805784e-12,5.71581353787724e-13,1.4205162630558332e-14,1.4205162511015965e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74602703419299e-09,7.743870471761951e-09,1.9936762088087363e-21,1.9936762088087363e-21,0.0,0.0,1.1362303295404593e-09,1.038726194003328e-09,1.9229227758461293e-05,1.922922775845901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282380601492259,-0.3806837143679827,-284.7262171020007,178.96085849658434
