Ligand,PI_COUNT,NI_COUNT,AR_COUNT,H_COUNT,HBD_COUNT,HBA_COUNT,XBD_COUNT,XBA_COUNT,HBD_N3_COUNT,HBD_N2_COUNT,HBD_Nar_COUNT,HBD_Nam_COUNT,HBD_Npl3_COUNT,HBD_N4_COUNT,HBD_O3_COUNT,HBD_S3_COUNT,HBA_N3_COUNT,HBA_N2_COUNT,HBA_N1_COUNT,HBA_Nar_COUNT,HBA_Npl3_COUNT,HBA_O3_COUNT,HBA_O2_COUNT,HBA_Oco2_COUNT,HBA_S3_COUNT,HBA_S2_COUNT,TOTAL_HYD,LOGP,ENV_HBA_N_OCC_SUM,ENV_HBA_N_OCC_MAX,ENV_HBA_O_OCC_SUM,ENV_HBA_O_OCC_MAX,ENV_HBA_S_OCC_SUM,ENV_HBA_S_OCC_MAX,ENV_HBD_N_OCC_SUM,ENV_HBD_N_OCC_MAX,ENV_HBD_O_OCC_SUM,ENV_HBD_O_OCC_MAX,ENV_HBD_S_OCC_SUM,ENV_HBD_S_OCC_MAX,PI_AR_SCORE_SUM,PI_AR_SCORE_MAX,AR_PI_SCORE_SUM,AR_PI_SCORE_MAX,H_H_SCORE_SUM,H_H_SCORE_MAX,AR_AR_SCORE_SUM,AR_AR_SCORE_MAX,HBD_HBA_N_SCORE_SUM,HBD_HBA_N_SCORE_MAX,HBD_HBA_O_SCORE_SUM,HBD_HBA_O_SCORE_MAX,HBD_HBA_S_SCORE_SUM,HBD_HBA_S_SCORE_MAX,HBD_N3_HBA_N_SCORE_SUM,HBD_N3_HBA_N_SCORE_MAX,HBD_N3_HBA_O_SCORE_SUM,HBD_N3_HBA_O_SCORE_MAX,HBD_N3_HBA_S_SCORE_SUM,HBD_N3_HBA_S_SCORE_MAX,HBD_N2_HBA_N_SCORE_SUM,HBD_N2_HBA_N_SCORE_MAX,HBD_N2_HBA_O_SCORE_SUM,HBD_N2_HBA_O_SCORE_MAX,HBD_N2_HBA_S_SCORE_SUM,HBD_N2_HBA_S_SCORE_MAX,HBD_Nar_HBA_N_SCORE_SUM,HBD_Nar_HBA_N_SCORE_MAX,HBD_Nar_HBA_O_SCORE_SUM,HBD_Nar_HBA_O_SCORE_MAX,HBD_Nar_HBA_S_SCORE_SUM,HBD_Nar_HBA_S_SCORE_MAX,HBD_Nam_HBA_N_SCORE_SUM,HBD_Nam_HBA_N_SCORE_MAX,HBD_Nam_HBA_O_SCORE_SUM,HBD_Nam_HBA_O_SCORE_MAX,HBD_Nam_HBA_S_SCORE_SUM,HBD_Nam_HBA_S_SCORE_MAX,HBD_Npl3_HBA_N_SCORE_SUM,HBD_Npl3_HBA_N_SCORE_MAX,HBD_Npl3_HBA_O_SCORE_SUM,HBD_Npl3_HBA_O_SCORE_MAX,HBD_Npl3_HBA_S_SCORE_SUM,HBD_Npl3_HBA_S_SCORE_MAX,HBD_N4_HBA_N_SCORE_SUM,HBD_N4_HBA_N_SCORE_MAX,HBD_N4_HBA_O_SCORE_SUM,HBD_N4_HBA_O_SCORE_MAX,HBD_N4_HBA_S_SCORE_SUM,HBD_N4_HBA_S_SCORE_MAX,HBD_O3_HBA_N_SCORE_SUM,HBD_O3_HBA_N_SCORE_MAX,HBD_O3_HBA_O_SCORE_SUM,HBD_O3_HBA_O_SCORE_MAX,HBD_O3_HBA_S_SCORE_SUM,HBD_O3_HBA_S_SCORE_MAX,HBD_S3_HBA_N_SCORE_SUM,HBD_S3_HBA_N_SCORE_MAX,HBD_S3_HBA_O_SCORE_SUM,HBD_S3_HBA_O_SCORE_MAX,HBD_S3_HBA_S_SCORE_SUM,HBD_S3_HBA_S_SCORE_MAX,HBA_HBD_N_SCORE_SUM,HBA_HBD_N_SCORE_MAX,HBA_HBD_O_SCORE_SUM,HBA_HBD_O_SCORE_MAX,HBA_HBD_S_SCORE_SUM,HBA_HBD_S_SCORE_MAX,HBA_N3_HBD_N_SCORE_SUM,HBA_N3_HBD_N_SCORE_MAX,HBA_N3_HBD_O_SCORE_SUM,HBA_N3_HBD_O_SCORE_MAX,HBA_N3_HBD_S_SCORE_SUM,HBA_N3_HBD_S_SCORE_MAX,HBA_N2_HBD_N_SCORE_SUM,HBA_N2_HBD_N_SCORE_MAX,HBA_N2_HBD_O_SCORE_SUM,HBA_N2_HBD_O_SCORE_MAX,HBA_N2_HBD_S_SCORE_SUM,HBA_N2_HBD_S_SCORE_MAX,HBA_N1_HBD_N_SCORE_SUM,HBA_N1_HBD_N_SCORE_MAX,HBA_N1_HBD_O_SCORE_SUM,HBA_N1_HBD_O_SCORE_MAX,HBA_N1_HBD_S_SCORE_SUM,HBA_N1_HBD_S_SCORE_MAX,HBA_Nar_HBD_N_SCORE_SUM,HBA_Nar_HBD_N_SCORE_MAX,HBA_Nar_HBD_O_SCORE_SUM,HBA_Nar_HBD_O_SCORE_MAX,HBA_Nar_HBD_S_SCORE_SUM,HBA_Nar_HBD_S_SCORE_MAX,HBA_Npl3_HBD_N_SCORE_SUM,HBA_Npl3_HBD_N_SCORE_MAX,HBA_Npl3_HBD_O_SCORE_SUM,HBA_Npl3_HBD_O_SCORE_MAX,HBA_Npl3_HBD_S_SCORE_SUM,HBA_Npl3_HBD_S_SCORE_MAX,HBA_O3_HBD_N_SCORE_SUM,HBA_O3_HBD_N_SCORE_MAX,HBA_O3_HBD_O_SCORE_SUM,HBA_O3_HBD_O_SCORE_MAX,HBA_O3_HBD_S_SCORE_SUM,HBA_O3_HBD_S_SCORE_MAX,HBA_O2_HBD_N_SCORE_SUM,HBA_O2_HBD_N_SCORE_MAX,HBA_O2_HBD_O_SCORE_SUM,HBA_O2_HBD_O_SCORE_MAX,HBA_O2_HBD_S_SCORE_SUM,HBA_O2_HBD_S_SCORE_MAX,HBA_Oco2_HBD_N_SCORE_SUM,HBA_Oco2_HBD_N_SCORE_MAX,HBA_Oco2_HBD_O_SCORE_SUM,HBA_Oco2_HBD_O_SCORE_MAX,HBA_Oco2_HBD_S_SCORE_SUM,HBA_Oco2_HBD_S_SCORE_MAX,HBA_S3_HBD_N_SCORE_SUM,HBA_S3_HBD_N_SCORE_MAX,HBA_S3_HBD_O_SCORE_SUM,HBA_S3_HBD_O_SCORE_MAX,HBA_S3_HBD_S_SCORE_SUM,HBA_S3_HBD_S_SCORE_MAX,HBA_S2_HBD_N_SCORE_SUM,HBA_S2_HBD_N_SCORE_MAX,HBA_S2_HBD_O_SCORE_SUM,HBA_S2_HBD_O_SCORE_MAX,HBA_S2_HBD_S_SCORE_SUM,HBA_S2_HBD_S_SCORE_MAX,XBD_XBA_SCORE_SUM,XBD_XBA_SCORE_MAX,ES_ENERGY,ES_ENERGY_SQRD_DIST,VDW_ENERGY
4k18_100,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,1.056593748381885e-13,9.812777561135661e-14,0.7618836996335437,0.7607254312424643,0.0,0.0,4.983838399286628e-07,4.962782947245772e-07,4.886051104557114e-20,3.6805489967023713e-20,0.0,0.0,0.0,0.0,1.0000000000000708,1.0000000000000708,23.793405729954884,3.720260861879225,1.9626757273308918e-07,1.9508519812570454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8970749639263975e-18,4.8970749639263975e-18,9.23366994279984e-13,8.648996235518525e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962664211738616e-19,3.125246698954016e-19,0.0211545535610203,0.0199973293450043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0044423341332928e-14,9.907305950043412e-15,1.389056672654291e-22,1.389056672654291e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0175266000072e-07,3.017518434173591e-07,0.0,0.0,0.0,0.0,8.889625309462211e-08,8.889553052923143e-08,5.161768730229853e-22,3.445031171492716e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158756949688272e-08,7.948577020613321e-08,2.37832668376892e-20,1.3308958357877191e-20,0.0,0.0,3.5493716227795175e-14,2.0720494381463197e-14,7.357865844951535e-25,7.357865844951535e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233088505005154,-0.0465075222582819,109.4611048863745
4k18_105,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,7.916369758578271e-10,4.474833448894095e-10,3.149922580612237,3.0324300844529266,0.0,0.0,0.7887700788949816,0.7872844282472921,4.124261375332327e-20,4.121274857839967e-20,0.0,0.0,0.0,0.0,0.9999999100259652,0.9999999100259612,28.999333686593022,3.87077725290029,0.940015902465765,0.940015902465765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1276849067042191e-11,1.0799099339916109e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089489302122161e-16,4.078773357935034e-16,1.1174777578442636,0.999992011714801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0744548505409451e-11,1.0744378465379544e-11,1.3184417868826348e-22,1.3184417868826348e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671915039411497e-11,4.671896784315145e-11,3.677925467099671e-20,3.677925467099671e-20,0.0,0.0,0.0012088569577233,0.0012088568391136,1.580293754739708e-22,1.508807525808668e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212231170467725,0.2197417997550222,4.445094482432975e-23,4.445094482432975e-23,0.0,0.0,1.902642662407266e-14,1.8994880413530727e-14,2.180322316091993e-23,2.180322316091993e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1782051130228758,-0.0198680710647835,-76.92977288781839
4k18_107,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,1.2232226168938166e-09,9.979412089859847e-10,3.0346379562000108,3.02530718831084,0.0,0.0,1.554813354352662,1.5343386996235486,1.0377768538270731e-20,1.0334017183845992e-20,0.0,0.0,0.0,0.0,1.0000000000000124,1.0000000000000124,27.067298758270848,3.870880597297941,2.387919377845158e-08,2.3063274521210376e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4474354365732845e-18,1.4474354365732845e-18,1.8031021969303924e-10,1.803055292876581e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.341738083990946e-17,6.287062077022249e-17,0.0437695604111844,0.0344694505342358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814050311481569e-11,1.1813759397863357e-11,5.6288232266587255e-21,5.6288232266587255e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2654692882965052e-13,1.262586003637645e-13,2.5022156737387013e-22,2.5022156737387013e-22,0.0,0.0,0.3554700784158444,0.3360193451462929,1.4092450020605298e-24,1.4092450020605298e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283600421144379,0.2273361226038434,9.164533127948161e-22,9.132343337644609e-22,0.0,0.0,1.8128153918760256e-11,1.8127620576525715e-11,1.1325322793723316e-21,1.1325322793723316e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5033863499623045,-0.080254385048313,-85.90258527511811
4k18_118,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,4.8318476860097e-16,3.913482131740711e-16,6.334232059777201,5.366830863706551,0.0,0.0,1.7892998353151883,1.7892996759094333,6.203590019384865e-20,6.194321729414772e-20,0.0,0.0,0.0,0.0,0.0001530182736619,0.0001530182734805,22.26705243869361,3.3536817639945857,0.9999993950826804,0.9999993950826804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160200197144649e-19,1.160200197144649e-19,5.730850872281299e-13,2.7976551405142325e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956912415884808,0.9999980713129104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5594466071239507e-11,2.559214180555737e-11,1.798009547852586e-21,1.798009547852586e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995685404330498,0.9995683810561232,7.989235752911691e-23,7.894226626528132e-23,0.0,0.0,9.299350445740944e-11,9.299300507326012e-11,6.273579834202812e-23,6.273579834202812e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8136801416222634e-13,3.7982711897502964e-13,4.435167640875897e-20,4.435056807464178e-20,0.0,0.0,8.907676501505913e-16,8.25212944788236e-16,4.306781442313665e-22,4.306781442313665e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2216787690774715,-0.1173902007129559,-67.78779878812567
4k18_122,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,3.732780201756628e-12,2.783805079014918e-12,4.327627604218501,4.175202927682112,0.0,0.0,1.5111419354732902,1.5110688202377365,9.486108782577972e-20,9.455104272273462e-20,0.0,0.0,0.0,0.0,0.0009938202124656,0.0009938202124656,28.58906216085738,3.764158800467158,0.997498964470529,0.9974989644701744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011063039780681e-20,4.011063039780681e-20,5.379836317726865e-13,2.652568226207357e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4465632163303318e-12,2.532451112297089e-12,0.988997622713292,0.9889975235488006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9984493683098406e-11,3.6853662315758655e-11,3.0055702378714227e-20,2.986289364519845e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341943804527671,0.9341243036938632,8.36937240202464e-23,8.36937240202464e-23,0.0,0.0,1.9182622409363847e-15,1.302733407881523e-15,4.272071976882497e-22,4.272071976882497e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.118178110528282e-13,3.1176866258016895e-13,5.997312495235399e-22,5.997312495235399e-22,0.0,0.0,9.827303292859569e-16,6.526679351865732e-16,6.139445732305843e-24,6.139445732305843e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1496248521296647,-0.0375381261396203,-76.48857366006054
4k18_144,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,7.404479399077203e-12,5.439426807196382e-12,1.86689665516271,1.853977518160142,0.0,0.0,0.7531845580872262,0.7531792676816412,2.3969982727523757e-21,2.3372550006033005e-21,0.0,0.0,0.0,0.0,0.0001112874161075,0.0001112874160919,29.5157900108198,3.870857285362393,0.9999993221704352,0.9999993221704352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2081925575433595e-20,1.2081925575433595e-20,1.9326955557263823e-11,1.0508485632524558e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72081633159447e-17,2.6957823019369428e-17,0.0392879634605793,0.0263956830413253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800148413509738e-13,4.025698399283397e-13,4.311839349857783e-22,4.311839349857783e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1161467233850233e-13,1.1156271219447737e-13,6.168352689726469e-22,6.168352689726469e-22,0.0,0.0,3.735979322379257e-09,3.735959808523608e-09,2.105537973714882e-22,1.6346153639003175e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979948994284226,0.2979896099679693,3.772001528366997e-22,3.715955295721792e-22,0.0,0.0,5.772268439966421e-14,5.768598673758138e-14,2.347089473480557e-23,2.347089473480557e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932796461478155,0.007526041028805,-80.86077719473234
4k18_151,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,2.654789477538476e-10,2.6206285934860984e-10,0.5667977339067669,0.509874068283227,0.0,0.0,2.14348914869008,2.143445619955009,2.816574896746575e-20,2.8132330138189044e-20,0.0,0.0,0.0,0.0,0.9627721902899063,0.9627721902899063,24.59582614423139,3.8708122719932,5.439936930345181e-10,3.7002143840088806e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851698886666273e-18,3.530965119377128e-18,2.0276329086994283e-10,2.0276076312861044e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5687325766695834e-16,3.5561975126881083e-16,0.1494886933276709,0.0925653487106092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.631176500215516e-11,9.630373239733321e-11,2.142385184439792e-20,2.142385184439792e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.060978375672028e-12,9.060971571886276e-12,3.9519587939845597e-23,3.9519587939845597e-23,0.0,0.0,0.1652868051830991,0.1652828283054527,3.6257349413892883e-22,3.6257349413892883e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947243536343208,0.994684802864217,1.7988563170296413e-22,1.797277796247461e-22,0.0,0.0,2.83389225195837e-14,2.789456110412969e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2400912318898713,-0.0679885301591265,-78.46817349588531
4k18_161,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,2.0005062344855903e-14,1.9062234113329504e-14,3.098631746642644,3.0795925062186837,0.0,0.0,2.679394232391309,2.6756715270699982,7.212499811565696e-21,7.177372474633126e-21,0.0,0.0,0.0,0.0,0.3611724691626835,0.3611724691626835,28.792519916653784,3.870149024181949,0.7184582673813492,0.7184582665384359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855330137300074e-12,1.4725035579501553e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.784961311855628e-16,7.772027947867028e-16,0.9999971261998776,0.9999964665346356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3182665580822335e-15,4.9418701797856585e-15,4.6100144390545605e-24,4.6100144390545605e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945819306075564e-15,1.790689538342319e-15,5.509437256247219e-22,5.509437256247219e-22,0.0,0.0,1.5507761891453362,1.5507022501145389,1.8156577896162336e-22,1.8132560237402444e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118458672136311,0.0084280714324622,1.9542311536496306e-21,1.9496991637345406e-21,0.0,0.0,2.442671452950923e-13,2.4046972540475413e-13,9.170713484799037e-23,9.078423865350904e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0590116767594348,-0.0733283792604241,-84.07427000622408
4k18_174,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,3.960500950255281e-09,2.4757935238555403e-09,2.9820613558700004,2.968571571979344,0.0,0.0,0.3624396874759151,0.3613434209556119,1.5523539131415952e-20,1.5490782641609608e-20,0.0,0.0,0.0,0.0,0.9999999928518964,0.9999999928518964,26.228130806850483,3.870886873794544,7.661779185580852e-09,7.134287426417507e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9976790989026e-18,4.716886197694359e-18,3.8151321606120036e-10,3.8150961617996746e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068973179326572e-17,2.049356135988457e-17,0.0389434971425953,0.0254555795798238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1636352229813543e-10,2.1636317978576812e-10,1.1251850066435191e-20,1.1251850066435191e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.635353669741395e-13,1.6280692521993713e-13,5.131252937445267e-22,5.131252937445267e-22,0.0,0.0,0.0154860125697613,0.0143912302264131,3.1153677154212027e-24,3.1153677154212027e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977589524708964,0.2977574684194308,2.932038207045885e-22,2.8657284226924285e-22,0.0,0.0,1.5480889754686676e-12,1.5477622635844269e-12,3.6929867584047487e-22,3.6929867584047487e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3569395208008398,-0.0662875155777426,-79.24971332946694
4k18_200,0.0,0.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.458692583018999,3.5612186731068007,1.3750676904507206e-11,9.784652712740518e-12,2.531184508605317,2.5273775767986466,0.0,0.0,0.9616981012762,0.961697902535664,3.114117322213729e-21,3.092072030211582e-21,0.0,0.0,0.0,0.0,6.619098498565439e-05,6.619098494939323e-05,28.10753520597981,3.8705607489403615,0.9999330538612696,0.9999330538612696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.660388798046995e-21,6.660388798046995e-21,1.0408061412057672e-10,8.019995660731896e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96340987424356e-17,6.922751370058727e-17,0.0300455476806977,0.0262521899646849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0881586075386877e-12,2.057022835961233e-12,3.864947584253268e-22,3.864947584253268e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0664889275258673e-12,1.0664289423138318e-12,1.2744400300194065e-21,1.2744400300194065e-21,0.0,0.0,3.926107179190146e-09,3.926091453950307e-09,1.2810308844725715e-22,1.1149194922623365e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070120136758272,0.907011815005278,1.8605600230421908e-22,1.839601038759962e-22,0.0,0.0,3.0481854521653944e-15,3.01045520751861e-15,4.723238349052279e-24,4.723238349052279e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092964279644499,0.0116347345940531,-78.57094155819557
