#code,score
4qd6_103,82.2500662911502
4qd6_160,96.80650755902637
4qd6_167,79.02467093954793
4qd6_187,82.76437396867645
4qd6_207,93.35969683308224
4qd6_219,92.38489401631149
4qd6_230,94.1920134260226
4qd6_265,104.79933111507809
4qd6_268,79.46988407139816
4qd6_276,78.51525679737452
4qd6_290,89.15159834034658
4qd6_294,84.90396750928471
4qd6_298,84.99606021163402
4qd6_302,96.75373957067546
4qd6_312,69.0133763968655
4qd6_339,108.5077339748711
4qd6_346,93.99143457702425
4qd6_347,97.16407874485047
4qd6_387,94.53364963744951
4qd6_390,93.10948445064128
4qd6_397,94.89542422041893
4qd6_408,-318.7853173618012
4qd6_414,-297.24307547856097
4qd6_428,-80.40333595726229
4qd6_429,-26.404075534984216
4qd6_44,95.97726531794392
4qd6_448,-24.480704677892227
4qd6_449,-552.5831429673992
4qd6_460,-341.3204565176508
4qd6_465,-81.44709874114429
4qd6_471,-239.56819771044843
4qd6_473,-160.41202260975084
4qd6_475,-91.54048921280051
4qd6_490,28.68478630955162
4qd6_501,-175.91347458269152
4qd6_507,58.92480022853712
4qd6_511,-52.83267586694282
4qd6_516,-140.13628707309775
4qd6_518,-53.99717269248346
4qd6_519,9.388271113497744
4qd6_520,49.8777680297663
4qd6_528,-59.2572964227625
4qd6_529,57.34480318661394
4qd6_540,48.7466082768157
4qd6_547,-189.03301734929173
4qd6_568,-121.59616717125101
4qd6_573,-45.13998140154835
4qd6_574,16.517469642071656
4qd6_578,-50.65703719053732
4qd6_58,105.78299377103727
4qd6_588,78.9325058776029
4qd6_593,-116.69371007463911
4qd6_6,88.60138762535757
4qd6_612,61.07771007374355
4qd6_614,-16.246018119144267
4qd6_62,90.6413494848531
4qd6_621,27.941513936031015
4qd6_623,14.931734331939595
4qd6_639,40.78183208540234
4qd6_642,-115.77977263189149
4qd6_653,-18.78089808455791
4qd6_671,-13.565440230305219
4qd6_673,-311.58709347778995
4qd6_674,16.924030954683474
4qd6_675,29.380385900787196
4qd6_678,-16.818195495036534
4qd6_681,-6.255724681043841
4qd6_683,25.400310168789936
4qd6_687,-502.05872879938215
4qd6_700,10.623864098919572
4qd6_707,92.50239269569082
4qd6_708,93.93640819619185
4qd6_709,94.20796784369458
4qd6_714,93.12947099005608
4qd6_737,93.3836116069744
4qd6_790,96.98274023258271
4qd6_82,86.13976314982597
4qd6_825,105.17153203931868
4qd6_835,95.74143650302665
4qd6_84,100.80512741485587
4qd6_847,86.83002286553466
4qd6_85,105.74098979521791
4qd6_925,91.5595336995667
4qd6_934,95.94484095689313
4qd6_939,99.53987862150176
4qd6_942,102.77063103194777
4qd6_948,89.15332330037982
4qd6_954,101.0639801907687
4qd6_958,108.37335481279703
4qd6_960,98.74843875739175
4qd6_971,101.5382273026489
4qd6_975,99.9577282753585
4qd6_978,100.19451998139917
