#code,score
4pcs_141,-20.54122681744233
4pcs_152,-20.54122681744233
4pcs_164,-20.54122681744233
4pcs_165,-20.54122681744233
4pcs_173,-20.54122681744233
4pcs_190,-20.54122681744233
4pcs_196,-20.54122681744233
4pcs_202,-20.54122681744233
4pcs_241,-20.54122681744233
4pcs_257,-20.54122681744233
4pcs_274,-20.54122681744233
4pcs_309,-20.54122681744233
4pcs_401,-20.54122681744233
4pcs_409,-20.54122681744233
4pcs_413,-20.54122681744233
4pcs_416,-20.54122681744233
4pcs_437,-20.54122681744233
4pcs_443,-20.54122681744233
4pcs_444,-20.54122681744233
4pcs_448,-20.54122681744233
4pcs_452,-20.54122681744233
4pcs_476,-20.54122681744233
4pcs_477,-20.54122681744233
4pcs_486,-20.54122681744233
4pcs_491,-20.54122681744233
4pcs_494,-20.54122681744233
4pcs_512,-20.54122681744233
4pcs_518,-20.54122681744233
4pcs_521,-20.54122681744233
4pcs_527,-20.54122681744233
4pcs_533,-20.54122681744233
4pcs_537,-20.54122681744233
4pcs_538,-20.54122681744233
4pcs_545,-20.54122681744233
4pcs_548,-20.54122681744233
4pcs_549,-20.54122681744233
4pcs_552,-20.54122681744233
4pcs_554,-20.54122681744233
4pcs_564,-20.54122681744233
4pcs_572,-20.54122681744233
4pcs_580,-20.54122681744233
4pcs_581,-20.54122681744233
4pcs_588,-20.54122681744233
4pcs_592,-20.54122681744233
4pcs_598,-20.54122681744233
4pcs_600,-20.54122681744233
4pcs_63,-20.54122681744233
4pcs_654,-20.54122681744233
4pcs_663,-20.54122681744233
4pcs_684,-20.54122681744233
4pcs_697,-20.54122681744233
4pcs_719,-20.54122681744233
4pcs_734,-20.54122681744233
4pcs_749,-20.54122681744233
4pcs_765,-20.54122681744233
4pcs_773,-20.54122681744233
4pcs_776,-20.54122681744233
4pcs_777,-20.54122681744233
4pcs_78,-20.54122681744233
4pcs_780,-20.54122681744233
4pcs_785,-20.54122681744233
4pcs_788,-20.54122681744233
4pcs_789,-20.54122681744233
4pcs_790,-20.54122681744233
4pcs_795,-20.54122681744233
4pcs_800,-20.54122681744233
4pcs_812,-20.54122681744233
4pcs_826,-20.54122681744233
4pcs_828,-20.54122681744233
4pcs_883,-20.54122681744233
