PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3uri,4.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,1.0,0.0,65.0,28.0,8.594739024791002,1.611766615283001,347.35,3.402867939251844e-15,3.402867939251844e-15,35.567632434528235,25.44656810840348,0.0,0.0,0.4453185678940465,0.4452638372511193,0.1589207954194715,0.1589207954193858,0.0,0.0,0.432606732525594,0.4324798059326168,0.0,0.0,22.266343005082767,4.894349189998115,1.062015182844031,1.0617583015033965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127474033333822,0.612747402497644,0.0,0.0,1.9457362537409581e-19,1.9457362537409581e-19,5.8398497497378345,3.960724381384028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748337827353226,0.9737407095413894,0.0,0.0,0.0,0.0,2.5222571624753767e-05,2.324672883006098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718875002174884e-15,1.4839216790907297e-15,7.966191476247419e-13,7.477188572780725e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850594275954977e-11,2.836966744463511e-11,4.676632751472622e-14,3.931767756170236e-14,0.0,0.0,0.4452703082472618,0.445215577769324,1.3295675162106718e-10,1.329535930504409e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.050536420888067e-13,3.050502749506753e-13,8.217983849866347e-16,8.217982669179513e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5671914537229346,-0.6020765721781877,-283.6816869325986,130.76000770796864
3lka,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,2.0,1.838241438568,0.2416096394194001,77.77000000000001,1.2550709790228884,1.2550389301266347,9.099484028505604,9.053942036658311,2.749369441168206e-15,2.749369441168206e-15,1.032160216354987,0.9855684581067732,1.4590916118650215e-14,1.4585791015774537e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.966140721144531,1.2843696298087617,0.0904931927897412,0.0904931908364594,0.0,0.0,0.0,0.0,0.0,0.0,3.969169806743112e-06,3.84729721242887e-06,0.9995144142108312,0.9995144054002048,2.728526608962809e-20,2.728526608962809e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6605558600993277e-10,2.194571224855121e-10,3.964848215493734e-16,3.9497009887812143e-16,0.0,0.0,1.0317310315769812,0.9851392736474852,6.847038385380014e-19,4.882173468238843e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8329548909232481,-0.0564220967711361,-99.59322397595368,50.9750562919732
3gv9,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.83229710365,1.4527688806455004,91.48,4.684332463325277e-10,4.5192479305751035e-10,6.950129894117027,5.673410286553752,0.0,0.0,0.961968746614466,0.830301527191396,0.0093273701485931,0.0093273641660593,0.0,0.0,0.0,0.0,9.247429091066638e-07,9.245067701908944e-07,5.436700200535029,1.4890866960307392,0.0001462962721779,0.0001462962709152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058868231369986e-17,2.0582658169211736e-17,1.992538709704142,0.9969524848198442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786040941010993,0.6469368899270761,0.0023821134610989,0.0023821091976584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.052366788863787,-0.1796668491406689,-69.98543964350914,37.50929943469797
2j78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,13.0,1.0,1.00576102608,-2.775588838745,125.54000000000002,7.328086790741639,5.003465608948401,13.56470910287595,10.192697635307493,1.8599368503175905e-13,1.8599368503175905e-13,3.592797942490333,2.920927309120269,5.324471848715015e-09,5.324471818853585e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.337204273789923,0.4843126484438416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0040233735072006e-10,3.8253134428607186e-10,1.1054190022646968,0.9999975036861672,1.4548089419821286e-19,1.4548089419821286e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.677602040332757,2.951417642540596,4.729220053171379,3.9511602941355775,1.8064031808699453e-13,1.8064031808699453e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001714460358342,0.0001713367560429,5.544025320554744e-17,5.5439163830868335e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235800254325328e-12,4.616910102098347e-13,6.967780087621626e-11,6.967780087207519e-11,0.0,0.0,3.059863256340222,2.4574468214072605,7.21300644701643e-15,7.187076046135605e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383047000955186,0.0375815215459274,-109.20055757283043,61.55161950690076
4tmn,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,36.0,14.0,8.780856419144001,5.695457863840601,181.88,7.346590246121395,5.54107403578188,18.004602623754536,12.46766116541347,4.04411638192899e-18,4.04411638192899e-18,3.759966565257423,3.4561323791009277,1.4200075180736847e-05,1.4197418230477058e-05,0.0,0.0,0.0,0.0,0.0,0.0,17.856242592234867,3.7476425823033184,1.0240840515144538,1.008743703871361,0.0,0.0,0.0,0.0,0.0,0.0,6.368446068379742e-07,6.149676773356559e-07,2.947538922818994,0.999991801523977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258765177744298,0.2258742817830338,0.9749360513523178,0.9749360469974148,0.0,0.0,1.294257758821046e-06,1.2084981443205105e-06,0.6285107605128762,0.6285092680804537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56221810132816,3.26810327069049,3.944840977837321e-06,3.944840971437791e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934499609461523,-0.3387741107519945,-226.76026786314287,111.68854043810995
3aru,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,5.0,1.454996027562,0.0107582035629,76.76,0.482786088641065,0.4827859483499596,1.4336840588874886,1.4335416426275738,5.048671673958002e-17,5.048671673958002e-17,0.8270883879126892,0.7573964072977196,1.7225109789226058e-12,1.7225109654909749e-12,0.0,0.0,0.0035044088785327,0.0021188646938757,1.5656110523245018e-08,1.5656059570737212e-08,4.110214477673951,0.5100916899954815,1.9282906815257967,0.9941339846232276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.742907348879251e-13,3.84257298495192e-13,5.236014387323471e-15,2.936944940667443e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580793847194581e-15,2.887612815615616e-15,1.2357666784005858e-24,1.2357666784005858e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133318938796067,0.7438370829360514,1.7197984179122802e-12,1.719798405093131e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5921770262245132,-0.0510650179165248,-112.84774471248404,55.69779264160008
1owh,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,7.05725507381,6.2078489617789,56.74,1.4106039802150263,1.3821270638827556,12.020330836135107,7.65009764348055,0.4633410017899602,0.4633410015035747,0.0839259997077046,0.0839259530712008,1.100729613185222e-05,1.10072960702279e-05,5.044547732328613e-13,5.044533253844601e-13,0.1377125249595922,0.0799834265360999,2.043501250243325e-13,2.043501250243325e-13,7.940609511300635,2.751338795275568,4.179118396977461e-09,3.59827824491529e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5955898496701606e-16,1.3459889811395546e-16,4.182973878863659,1.9230341902826968,3.0632826841407903e-06,3.063282663520726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.8545706983512151,0.854570637943021,0.0002286776408849,0.0002286627019108,4.548340817610477e-15,3.2481506044638894e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0508387219714075e-14,1.1669662006742487e-14,0.998466003962561,0.9984659897056146,2.746734797638808e-19,2.3350617304515776e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070873498790177e-07,1.0068777197812356e-07,9.705679100746744e-10,9.705635471718092e-10,1.994406270555909e-16,1.9939177442116946e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838436057214161,0.0838435627980475,2.2222938511387777e-12,2.2222930872688167e-12,3.982976493913767e-20,3.976996011729145e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213398984366501,-0.3451241055429531,-125.70603889095187,57.76368030398685
1z6e,2.0,0.0,5.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,7.0,4.705749191873999,2.6367994794291,122.48,0.3052341410791702,0.3052341377063265,23.7414080071314,18.93364704507978,2.6430527854913395,2.315115741698879,0.609348671525634,0.6093486002227223,6.478738778135176e-10,6.478706781276537e-10,2.167325463748135e-08,2.167205952888093e-08,1.370494874924855,1.285707906382434,2.0889845605640642e-12,2.0889845605640642e-12,10.698439682141473,1.796669903277095,4.15864560605444,2.017170635162762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12568314132817e-15,4.12568314132817e-15,0.9108518660023744,0.9108513207696778,4.7202362080627086e-17,4.7202362080627086e-17,3.6282610701174823e-16,2.391019545669106e-16,0.999912369987122,0.999912359965626,2.999686160384781e-15,2.9953106262025952e-15,9.442915427273569e-19,9.114514997056362e-19,2.361715870487265,0.9998701651682356,2.7768833126377753e-09,2.7768815753533212e-09,9.605450259609816e-20,9.605450259609816e-20,0.2334104658386942,0.2334074368782719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.508413446032911e-07,7.462000880578588e-07,3.6323949218459613e-10,3.6323631470027685e-10,1.0044437568747824e-08,1.0043243189788928e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041181782103069,0.0041181728109793,2.0672385612874625e-13,2.067235711070552e-13,1.1624123771200716e-08,1.162412323707794e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.380411967848126e-11,5.255690489927462e-11,6.219183321705931e-16,6.194480657720849e-16,1.1446965110600193e-18,1.1440903069050752e-18,0.4640293310709343,0.464029331049396,9.971081947175171e-15,9.970167508697036e-15,1.0402620639977012e-19,1.0399290952125903e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546534115739934,-0.1211186362541004,-215.8048534756017,105.105103058352
1nc3,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,2.0,0.409912868457,-2.9295827495401,150.4,0.9539625127199208,0.95229071892944,16.204308243770274,10.895938958518917,2.3044980344232955,2.3044898997109526,1.7453472106573211,1.6905367093318833,0.0001382830959838,0.0001104511023345,0.0,0.0,0.0,0.0,0.0,0.0,2.1333945822953613,0.2059726161571108,0.0996420720310178,0.0996200457723324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.180367749371806e-15,7.177960495962678e-15,1.989169372218973,0.994042645083428,9.239079011189167e-15,9.191059547846755e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.362737359082541e-17,2.1930891344776054e-17,1.963338760992053,0.9914302717018744,1.1059609076407424e-15,1.1059609076407424e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9529758876403966,0.9513040940238509,1.5098426220038823,1.236595668657105,0.999729753876048,0.9997297505060432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257289839600814,0.3257289839276265,0.0001223426913412,9.45107337107523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677521783813899,0.6129423903539244,1.593547963252244e-05,1.5935473572134533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7779277216797132,-0.2098144709963782,-165.8651895468675,87.9766970175204
2vvn,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,16.0,3.0,0.7652543062720001,-1.9556506195846,119.61,0.0004015799743438,0.0004015798773781,11.462270533812143,10.151598799030188,0.0112741846896516,0.0112741846859191,0.5869137356589516,0.5868866225719368,3.852260605972604e-07,3.8522066194005963e-07,4.52565236695176e-08,4.52565236695176e-08,0.0,0.0,0.0,0.0,4.183935264892,0.3845242333612666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3284539661642682e-06,1.3284539649817903e-06,0.8257043818245798,0.8257043810593538,3.546942573599291e-07,3.546942547454334e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2983343717665748e-05,1.2983343415745394e-05,3.535018957634348,2.928579106146416,8.96664537667236e-17,8.96664537667236e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232607560978089e-05,6.232605574575591e-05,2.1362017216824025e-13,2.1360435692907998e-13,1.0721285945561528e-13,1.0721285945561528e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1063396616946428e-08,2.0840509349533043e-08,1.5354237833556217e-15,1.393699175996367e-15,5.97132542625351e-09,5.97132542625351e-09,0.1948668367161764,0.1948397673684564,6.191205586370814e-10,6.191186174378217e-10,6.358921889627947e-17,6.358921889627947e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919627772062289,0.3919627771812342,6.9884564335683485e-09,6.983067078659681e-09,8.895234375980514e-17,8.895234375980514e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056390332581744,-0.0199167183439934,-160.91504957001092,86.21804159270192
