PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
5ku6,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,0.6218008332989999,-1.5323779595888,142.64999999999998,2.752317250871104,1.69842983038174,4.764268459716479,4.071814568296763,1.9807447278372825e-13,1.980135371140485e-13,0.569363193796091,0.5693631852814077,0.0476251821718365,0.0476251814246482,0.0,0.0,0.1158185240812531,0.07395497168447,0.7237898647176234,0.7237898620418415,1.6453232622646925,0.4409322854789826,2.649347405871838e-05,2.648344383651944e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.999999811144753,0.9999999999975826,1.0119956500306175,0.9987425505370132,4.4129442103349815e-18,3.8797934750033214e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3688704380656844e-13,1.3173450739674618e-13,1.0754198476075835e-06,1.075416498275722e-06,1.429053469750452e-14,1.4290151349556368e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350058582595572,0.0927947025862233,0.8096366730014589,0.8096366730014584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341198719339095,0.341193415094786,1.0751953441971902e-11,6.4326968446689866e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380423600245615,0.2972228641010883,-96.344435148819,58.90424989208316
6qfv,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,33.0,4.0,5.183041676835001,1.86600801370724,92.09,2.302032997573451,1.168577732147664,2.402175066071675,2.38808431156809,2.3296867434780863e-14,2.3296867434780863e-14,0.0572344408166567,0.0572342609388094,5.208352822796415e-06,5.208352821902487e-06,1.3106862553327142e-15,1.3106862553327142e-15,0.0,0.0,0.7855332158475175,0.7855332157310646,14.356588422206723,2.935555070899026,2.004528792372356e-06,1.453480059385124e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.999998562044132,0.999999999980351,0.9950265477077764,0.9947957829396076,1.932310170077712e-19,1.932310170077712e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.889359158375623e-13,2.889129129668391e-13,2.8288223937101395e-21,2.8288223937101395e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6881053524825234,1.6881053510078727,3.8787680997972375e-12,3.824688882926471e-12,6.855968986704361e-21,6.855968986704361e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.329120741066695e-09,3.5729694616435347e-09,0.9221764800217856,0.2737095074203171,-167.6585014498026,85.22172946788243
3aza,0.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,3.0,4.68599100981,4.1488850946104,22.12,10.270555148003313,8.438408254372623,5.457856604138806,4.984225379530392,1.5594491340507628e-12,1.5594325424804872e-12,2.625441519693227,2.358532362753148,0.0,0.0,9.226916892353473e-19,9.226916892353473e-19,0.0,0.0,1.023653602654113,1.0236535507620328,20.153131042466757,3.105669237971696,4.967798765820263,2.0021383466143847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188576759657409,0.1885767141339621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751927654103498,0.7474326652010509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001529003576385,0.001096806085189,0.0648207062071752,-0.0532317952541103,-209.0419514549774,159.550989784515
3vw9,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,6.0,3.922241111246,2.3827616939503,67.59,4.112825388665949e-05,4.112825388264431e-05,4.30068537813536,3.634739270180568,2.495792565867925,2.495722902753196,0.0038589183665069,0.0038589183664796,9.972416615066026e-16,9.972406972899106e-16,8.157964386819127e-11,8.157964386819127e-11,0.0,0.0,6.193314993006738e-07,6.192547058759779e-07,27.70844358285103,2.7097618946420945,2.958448896535049,2.0132774809425587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990427751908,0.9999990427751908,0.7753081421756568,0.7340281095823815,5.706766243660563e-17,3.3368411629213e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007153764745331e-17,4.8554869045474767e-17,7.927095906613987e-16,7.927095906613987e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96832785349834e-11,2.968320412029016e-11,3.425706284199577e-16,3.4257058274720057e-16,1.6050484112731564e-24,1.6050484112731564e-24,0.4494145945692779,0.4494145945439867,4.617333383392464e-19,4.336317251247093e-19,5.129375226683261e-23,5.129375226683261e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353291582779498,0.733986917498699,-205.3773056713443,100.50108881674682
1wc6,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,1.0,0.0,31.0,8.0,1.5671301853679998,-4.5888978587347005,298.0699999999999,4.7992867342718215,4.041733220844557,9.51134804176892,8.24349496074367,3.6144588123582033,3.6144588123582033,2.023040801935191,1.7642038947580738,0.8644724182417228,0.8644724182417228,0.0,0.0,6.194246729181221e-06,6.194245934232377e-06,1.000172734548148,1.000172734548144,5.56435931284659,0.7494854703284828,1.0994412610855957,1.0994412606753785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94710821594323e-18,3.0538957470433664e-18,0.0446769608657517,0.0446744002029775,3.121085761053161e-10,3.121085761053161e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955052366489447,0.9997965551179868,0.0001694215214009,0.0001694215214009,0.0,0.0,0.0,0.0,0.0,0.0,1.010569579164895e-05,1.01056607741912e-05,4.851872122058976e-06,4.846194226672493e-06,2.4480879165052494e-15,2.4480879165052494e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528784334651728,0.9528777741330224,1.0674365568364956e-08,1.0674365568336925e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24014859588298e-11,7.572196023898452e-11,1.3398433587697036e-18,1.3392083500112392e-18,0.0,0.0,6.155726891964987e-10,4.5815210711133414e-10,2.285815056070655e-12,2.2858150364846067e-12,0.0,0.0,2.011630830288527,1.9907659600511565,0.1606152623703499,0.1606152623703494,0.0,0.0,0.0004178492684741,0.0004178492587151,2.412801734354924e-10,2.4127995545791103e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726174498062852,-3.950139448131951,-216.26763205972077,135.54817868830096
1l6s,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,9.0,2.865629368366,2.183099035504,80.25999999999999,8.640487774670605,2.9978767972194,5.426021710662406,4.797996328317245,5.358177284545735e-13,5.357507283024806e-13,3.720288803594608,2.9955733895501413,0.0764550411971583,0.0764548100340933,8.709187414767476e-10,8.709052506706481e-10,0.0,0.0,0.0,0.0,18.883517380829336,1.118010879328624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.573283332717094,2.3930314115461746,0.2712432814163159,0.2712282409301371,1.756395357848113e-09,1.7563357386086963e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7974989905745445,-0.5035778659810506,-233.8506846449661,443.5291278748915
4qjp,0.0,0.0,3.0,20.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,32.0,8.0,5.944115582767001,3.0958807737823,123.08999999999996,6.707309897816808,5.196696841218549,0.5779050783390944,0.5777062769891668,0.0,0.0,0.3935728334300611,0.3935650474146794,0.0006962709667171,0.0006962709667169,0.0,0.0,0.0,0.0,1.00188918726687,1.0018891871271436,19.793637804131343,3.4238508055178376,1.0085574688597947,1.000644378913957,0.0,0.0,0.0,0.0,0.0,0.0,2.999998446983516,0.9999999999928584,1.0148284823091105,0.9890521074221504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29598473886796e-08,6.295965461374953e-08,1.1785418290396223e-07,1.1784880709396397e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0249670634823963e-11,1.920322790740952e-11,3.343403154539364e-15,2.606577302425812e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912566604609605,0.7912564914053549,7.701375809210574e-14,6.803703891956928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534671274115808,0.970148469662122,-184.77014635202872,98.31329677720424
3iaf,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,8.0,1.645084867255,-2.535595632803,225.32,5.618641029733874e-12,5.615964846219505e-12,19.734499635650696,14.842540000577229,0.4812478272297673,0.4812478272297673,0.2064125353894239,0.1807917113174522,0.6567476072266517,0.6567475909482322,0.0,0.0,0.3845478579749375,0.2370698206103252,1.372639762084219e-07,1.372532966798038e-07,4.843864120308567,0.894606990467639,4.697820783301253e-05,4.412071580052231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5946688890729583e-16,2.577169315829294e-16,1.032955576409215,0.99997151976599,2.3223997391797685e-12,2.3223997391797685e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604807993237097,0.8604807993020309,1.5556362623535965e-08,1.5556358261571138e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339321210025447,1.0381755138542843,1.0103013339181324,1.0103013339176368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.508404309354203,-1.8999806022024843,-249.0323723312768,151.22799275257927
3az8,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,5.0,3.2703939475730004,1.0797130407729003,79.96000000000001,6.7897873415901655,6.058910523003218,9.703273391700344,8.810862742509405,2.5163270840881644e-16,2.510061557280374e-16,4.623104314692815,4.02922919487245,0.0,0.0,0.0,0.0,0.0,0.0,1.020445665835063e-05,1.020445665835063e-05,13.7113460465498,2.1893354886513032,2.630521775099332,0.9999998650585504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225446990300381,0.2253735573742844,0.0,0.0,4.865010435636204e-21,4.865010435636204e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424487441065606,0.0416908084681703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351221367110132,0.0999834337500551,-146.05158651247496,92.04183886064966
4lp6,0.0,1.0,10.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,7.0,2.0,0.0,0.0,91.0,23.0,12.935969538714996,6.007484339862501,385.9099999999999,3.0495023743123024,1.6741444804457923,2.2915747107404822,2.283178697943334,1.8585395999414969e-13,1.8585395999414969e-13,0.0129177670675846,0.0129177292542864,0.0001366965981795,0.0001366965981766,1.7723347489036193e-14,1.7723347489036193e-14,0.0,0.0,0.9584369122516306,0.9584369122506684,14.385844215893927,2.7068574943672585,0.9979995714094532,0.99799953910356,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999942822244,0.9999999999998792,1.004707219745765,0.9931739658032774,1.7844802073323534e-19,1.7844802073323534e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554379022982327e-16,2.313757701031805e-16,1.4784302316515429e-07,1.4434412047117377e-07,4.450649136295717e-17,4.450649136295717e-17,0.0,0.0,1.7637898846267788e-16,1.7636862261262476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.303551341789022e-17,6.28592419980809e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.904749161915249e-17,4.5486837947560737e-17,0.0,0.0,7.601459997535707e-19,7.601459997535707e-19,0.505827015062902,0.5058270147347204,1.0514202032869545e-12,9.611168292613902e-13,1.624158540349148e-18,1.624158540349148e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034095545686213,1.274892458763259,-127.01031011373782,61.85230128390713
