PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3jvr,1.0,0.0,3.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,5.017244610987,4.3653071205524006,68.25999999999999,3.793040229251488e-17,3.768340938119183e-17,17.118393170194285,11.756448251999773,1.2283087657145267e-19,1.2283087657145267e-19,6.719423272851053e-09,6.716391849105263e-09,2.4646674652046388e-05,2.4646674652046388e-05,0.0,0.0,0.0545851207509448,0.0545851207509448,0.0,0.0,15.464041038607858,2.761543235964682,0.9999973960512284,0.9999973960509312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3044657128865988e-17,2.3026523527519536e-17,1.7291834419890293,0.9963578094880882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9985352233564109,0.9996130798744548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6766042988122625e-12,2.6763348766639188e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177130761241359e-15,1.134351990508805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218259332935132,1.021902573850027,-0.7178889375706812,-0.1449969333243992,-133.29972347862414,71.25216593301127
3ozs,1.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,7.0,3.511678027533,-0.3873302267252002,184.14,0.2143977340035379,0.2143977318016549,11.251888860591546,10.79902659832519,3.982696027458343,3.982696026548038,1.833514766427673,1.8335134274245155,5.24597665582974e-10,5.24597662354906e-10,0.0623462200814456,0.0623462200814456,0.3391284342639752,0.2780230234936635,1.0000010643717336,1.0000000000000262,13.379062954614398,2.162361909260193,2.124153331587592,1.9486848241613848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4661830136077808e-10,9.1711368101603e-11,1.5951929976923358e-10,7.52695446743627e-11,8.173642185377653e-15,8.17355847565316e-15,6.1994642093199735e-12,6.198809810156477e-12,0.7003614956644668,0.6979672834510009,0.9929667664911604,0.9929667664911604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2765829934638154e-08,1.2765829921036596e-08,2.670408117956444,2.520488274412048,0.1380995867364576,0.1380995866807444,0.0,0.0,0.0,0.0,0.0,0.0,0.0043273562762256,0.0043273559118759,5.219214792817996e-10,5.219214792804335e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007907473008286,0.0079074727563631,2.3192843726814257e-19,1.6133685496758802e-19,3.9990352812609766e-16,3.9990352812609766e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1469168288932363,1.1469157910692112,2.3150176192652624e-12,2.3150150472384934e-12,0.0623461806437962,0.0623461806437962,2.0603611229278438e-11,1.856324960384812e-11,1.1621306762398271e-16,1.162129692845836e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005835683331362,1.0396082155023771,-226.3867347042395,123.58285403128252
4e5w,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0,3.406418487199,2.2359008679582004,72.5,0.3535256733418568,0.3183822816869422,19.67350538401937,16.363970716165934,0.1519286425068392,0.1519286425068392,1.541839342899856,1.5418393372320778,8.800552217912217e-14,8.800552215536658e-14,0.0,0.0,9.42476734295073e-11,9.42476734295073e-11,7.708812945037314e-14,7.50876976004268e-14,10.150741019050177,1.757035845295486,0.0072510684257858,0.0072510684257858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35604709274419e-13,8.711881886297327e-14,1.0000582366809234,1.0000342502140622,2.2764339801879553e-08,2.2764339801879553e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254210720697673e-07,6.70813549321519e-08,1.0515853527151346,0.98589241811428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998797087480512,0.9998797087479866,5.6244574771959744e-18,5.624453865323257e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572424505629488e-11,5.7352285549684777e-11,1.3509352018483895e-19,1.3509352018483895e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803042066211905,-0.0978270701217844,-214.1363615436303,103.19185196942723
2fvd,0.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,30.0,6.0,4.225842724873999,1.4096272582569995,135.89,1.0082663430136815e-14,1.0065553237767684e-14,12.459592179095337,11.265001613953972,0.0,0.0,1.5445033557670091,1.5425137115406315,0.0,0.0,0.0,0.0,0.0,0.0,0.0057224751124208,0.0057224751124101,16.872860680070122,2.608318958114484,0.0048189927749109,0.0048179577957228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.082542498694703e-15,2.0815502429432357e-15,1.9999424100818368,1.999942402539601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1747193992341252e-08,2.1747151710496118e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987651573390226,0.987651573390226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2968908733137613e-12,1.296444968615922e-12,0.0,0.0,0.0,0.0,0.5568404348668778,0.5548507908029178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146164019869102,-0.0947698654537149,-188.10543066650297,91.26750663109225
2brb,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,5.0,5.262465281506,3.795869345862599,71.18,2.3845740856130974e-17,2.3845740856130974e-17,8.297767906514565,7.905110385778585,2.305383477218517e-05,2.305383477218517e-05,0.7270985768349192,0.7270985616894573,4.0606240411223e-06,4.060624039204129e-06,1.7017457166664046e-13,1.7017457166664046e-13,0.0,0.0,2.319300240432337e-12,2.319300240432337e-12,17.702418353039576,3.6330997996785177,8.531725439197981e-05,8.53172543905898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577115390453363e-11,1.5528071085013392e-11,1.8943047267965052e-16,1.8943047267965052e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.560804588123612e-17,1.560804588123612e-17,2.787431392657175e-06,2.7874258698687923e-06,8.800118621749134e-15,8.800118621749134e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4693269646991183,0.4693269646991072,2.654226895465969e-14,2.6541468619957263e-14,1.1260121711500389e-13,1.1260121711500389e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.041280195130396,0.0412801813990433,2.853614144373472e-11,2.8536106965477676e-11,6.460023761302747e-17,6.460023761302747e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1021500297676075,-0.0495787900509787,-152.14773742641816,71.7669144641814
4m0z,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,4.0,2.942919280687,0.3224813667406999,125.26,0.0016097941226218,0.0016097941075427,14.43706724178576,11.3919093992214,3.801386542173365e-08,2.7798352781294136e-08,1.976027837383299,1.9760273980999603,2.0105350508192524e-08,2.010535050818773e-08,0.0,0.0,0.0,0.0,0.0,0.0,16.827179666722746,1.8767051083292383,0.998212673738758,0.9979648881774006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002858293019215,0.9984084465450358,5.419732305805425e-16,5.413124770741474e-16,1.7647926997972859e-16,1.758199120487517e-16,2.827575858335155,1.9587937599779632,3.5156095998298408e-15,3.5135605422825597e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217631744622577e-12,1.199700606603311e-12,3.22256949529932e-22,3.203730855579973e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.320285895799708e-14,6.413269466136708e-14,0.0,0.0,0.0,0.0,1.173612275921058,1.1736118438223626,7.648057227358099e-14,7.64805687965098e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151688206603299,-0.0831735884070496,-199.57546804395596,104.1200951008826
3zsx,1.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,34.0,10.0,9.037603613983,6.6365940072642,86.14000000000001,2.664526417548589,2.6645264175464343,11.105616286063102,10.888484925882636,2.6987925004272908e-11,2.698792484225649e-11,3.7373609351639816,3.600026621851243,2.079023246675569,2.079023246675564,8.605317921461035e-24,8.605317921461035e-24,0.0,0.0,6.129760157871762e-12,6.129760157871762e-12,18.070179650516,4.626538898694963,0.0009206352109826,0.0009202330052524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265155202040419e-15,8.264429688097832e-15,0.9994118954020532,0.9994118954004542,6.745993209266087e-15,6.745993209266087e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.551356323885665e-13,8.551257584032529e-13,1.3900072598611623e-09,1.34438790014588e-09,5.3865998711087925e-20,5.3865998711087925e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928973973648028,0.928973973062426,0.0187839220921336,0.0187839220921336,0.0,0.0,1.7903937716401128,1.7616754904945109,0.0829506097307201,0.0829506097307201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.573936388780586,-0.2159034763876367,-161.03786554011012,73.493290850301
3e5a,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,7.0,4.611199120789,3.0150383967367995,128.57,5.653277511778549e-12,5.573788691792926e-12,11.96912090665326,11.69987369662083,0.0,0.0,2.1680950559640246,2.1680943177211094,2.571739745991131e-10,2.5717397202894656e-10,0.0,0.0,0.0049639086822985,0.0049639086822985,1.7913453515539442e-12,1.7610176225665293e-12,22.23608418285963,3.257729424646047,0.99992853257397,0.9999285064470956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.810234952638376e-19,1.810234952638376e-19,1.151984429126682,0.9689264187023868,0.0,0.0,0.0,0.0,6.2567220113515725e-09,3.7855524173969785e-09,0.0,0.0,3.2177576084282867e-17,2.587760251978405e-17,0.9894330895184612,0.9894330895017556,0.0,0.0,2.2161003084887e-14,1.5795778534412523e-14,1.3514527765806583e-06,1.293744082754714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302596994329849,1.2302596994329322,7.739006220011214e-15,7.738111492177652e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.701959275026793e-08,7.701959014491183e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377128727203704,0.3570365735208746,-218.3584648291693,107.96404370612944
4gfm,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,2.0,3.14939904753,1.8977211649494,58.53,3.5407609840219855e-12,3.5405427272260837e-12,9.09645724036982,7.872293116944956,0.0408023348238497,0.0408023348238497,1.014710328227622,1.0147103281196257,2.9286135846349035e-16,2.9094679859052073e-16,0.0,0.0,0.0,0.0,1.4249886798465053e-07,1.4249886798465053e-07,5.339621700506281,1.910192845329697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002924556994106,0.0002924554729051,1.5808134286501828e-12,1.5808134286501828e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999947446072,0.9999999947445944,2.521106625127011e-16,2.5024664215676207e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927113302420058,1.7823760654171354,0.1473906028781935,-0.0283692664184618,-130.17882447797035,68.55561312552592
2br1,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,7.0,5.122694821006,3.5035346174353994,89.64,1.7752331792185192e-17,1.7752331792185192e-17,9.051619668879855,8.848612793863484,2.726269153454965e-06,2.726269153454965e-06,1.411609747775156,1.411609747733919,1.8105757176819905e-07,1.810575712150133e-07,6.509152817512345e-14,6.509152817512345e-14,0.0,0.0,2.949633077757465e-14,2.949633077757465e-14,16.706204333222516,3.5116622811313127,0.2499157875950617,0.2499157875950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0441466255337923e-11,2.0135360865721944e-11,1.5028850191777036e-16,1.5028850191777036e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.652427503901325e-18,8.652427503901325e-18,9.678483480887856e-06,9.678276486225278e-06,7.117339852676494e-14,7.117339852676494e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393148401134995,0.639314840113483,3.5889440273286786e-14,3.5882640375044693e-14,3.3341434778620456e-14,3.3341434778620456e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0239133828460928,0.0239133828396605,9.727391080760772e-11,9.727387873038706e-11,8.773380324475816e-17,8.773380324475816e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593948364638535,-0.040892416959563,-161.77363747834974,74.7850012443008
