PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
4hz5,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22.0,5.0,1.965522318704,0.3056502455331,101.57,1.8301237254325544,1.8147438810261851,9.829213620907304,7.360974190626096,0.9795098412491816,0.9795098412491816,9.02310171121823e-05,9.02033312049656e-05,2.187503946792556e-11,2.187503894663873e-11,2.012020298244742e-22,2.012020298244742e-22,0.0,0.0,3.188451152335445e-08,3.18722375244513e-08,4.212009663333399,0.8416639972530138,3.779061555115641e-09,3.2457966000153862e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455763481185357e-11,7.042399067804656e-11,1.1032206120279746e-08,1.1032206120278278e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634131050365876e-06,1.26340601139194e-06,6.30940238568638e-20,6.27852127137536e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5827137954297496e-16,2.1828157793250582e-16,2.5260183761901655e-19,2.525470899327045e-19,0.0,0.0,0.0109995288071092,0.0109995287941249,2.695760987496432e-21,2.6942840387251076e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386275202758745e-07,2.2952743748799197e-07,3.5662650429418995e-12,3.5662650399470162e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072914133270556,0.0289241390977862,-159.29279086838883,73.5338280559071
1qpf,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,67.0,9.0,14.4020041003138,9.680548754513495,172.29,1.0196249437870153,1.0196143815664118,14.463281898930015,13.431651530688915,0.0,0.0,0.0007926179387068,0.0007926174844339,0.9371015536272304,0.9371015536270126,0.0,0.0,0.0,0.0,1.4691800057645076e-09,1.4691800057645076e-09,37.44725688024935,5.175653998634008,7.841909802988646e-10,7.841909802988646e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.855223879429278e-13,6.671607052083361e-13,1.3519828060198176,1.3519824288435214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5333989710186058e-21,2.5153201386507097e-21,2.755110858062512e-23,2.755110858062512e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.682841892639385e-11,4.67080893395689e-11,2.0321489310607331e-10,1.9704838690837223e-10,0.0,0.0,2.631067480108068e-12,2.587854466213792e-12,0.0165052125366812,0.0165052125266233,0.0,0.0,0.2801635318984501,0.2801635318984498,1.7969691941823442e-14,1.7969691845533727e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524060464626048,-0.0115156743412027,-204.84504408242967,89.15657621403356
3odi,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,86.0,16.0,13.273469962903,7.038778700804296,278.79999999999995,8.064273560528223,7.537375602274397,12.635915473368277,11.581447812113955,0.0172263948125041,0.0172263948124763,0.0952479591317695,0.0952151695798399,8.919651203482485e-18,8.776394149146377e-18,2.5421229114860863e-20,2.5421229114860863e-20,0.0,0.0,0.0,0.0,16.247341096627697,3.898453877858589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57824830356433e-07,5.57824801655342e-07,0.983906263216658,0.983905178133886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357029306886051e-13,4.0660258199716914e-13,2.037760747655948e-06,2.037760696164581e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3107823971478546e-13,1.3023439419094616e-13,5.033151160517119e-23,5.033151160517119e-23,0.0,0.0,2.937221844290568,2.8241387608347064,1.950972726682664e-19,1.9073421342440812e-19,1.276507169544263e-22,1.276507169544263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2685742723441767,-0.1728453151590201,-250.38141486473816,121.47727918073883
6pek,1.0,6.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,12.0,0.0,0.0,106.0,44.0,9.644909483145,1.0588455755595008,631.4699999999998,4.7233185502777735,4.723295220370064,5.4178039858060085,5.417106737683784,0.0,0.0,1.9046571542940367,1.904656969367741,1.931832509825596e-05,1.9318325097853396e-05,0.0,0.0,1.3376407941865177e-12,1.3376407941865177e-12,0.0140182254289097,0.0140181573206247,5.826340465341859,1.4935888929451415,8.876371996936599e-05,8.872806040753151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261743894214035e-09,3.2617185535563126e-09,1.962562071744344,1.962562071738413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3547579424886545e-12,3.0459244288845546e-12,0.0,0.0,1.0232344385163429e-12,1.0231342949245692e-12,1.6860579203189152,1.6860579202700596,5.106421694327439e-19,5.106421694327439e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003616987056897e-09,6.003477873566209e-09,0.000783362582861,0.0007833625828593,9.986790032393564e-21,9.986790032393564e-21,0.0001646469726646,0.0001646469726559,6.533707773352727e-17,6.527801990968493e-17,0.0,0.0,0.4420030875628235,0.4419939574732478,4.810446141709245e-19,4.810076560629257e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8021194448288538,-0.3133775926745727,-137.87844553370925,56.39641336442608
4tw8,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,71.0,20.0,10.288496934421602,7.657037044693904,177.61999999999998,0.0311163475458158,0.0311163475458154,12.824790565354087,12.718383939460873,2.6730389868415123e-16,2.6730389868415123e-16,0.145585289178537,0.1455852661941195,0.0211305334638949,0.0211305334531037,3.485295210932813e-16,3.485295210932813e-16,0.0,0.0,0.9999999999995388,0.9999999999995388,23.840243903928297,5.005787126780209,0.6372536566503983,0.6372535908121398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7975021463940896e-18,4.507588279548597e-18,0.9945860071840872,0.9945860071820558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5357780558963624e-19,3.5357780558963624e-19,0.0017113547217924,0.0016968255497175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573275676754017e-08,7.571576208653055e-08,1.2844911737517194e-12,1.269958595808503e-12,0.0,0.0,4.465633228500433e-14,4.427579587490602e-14,0.5603359933450607,0.5603359933450607,1.4297210066270802e-17,1.4297210066270802e-17,0.8583844303842959,0.8583844303842928,1.7275879567681947e-11,1.7275879557826468e-11,2.2031078115317017e-18,2.2031078115317017e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807204625732987,-0.0878331725532858,-254.03272427269223,111.504551071083
2ohv,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,6.0,3.512328242789,2.5682706979536,107.9,2.5507508061498893e-05,2.5507504587979145e-05,5.137544612587699,4.914874702610867,0.4616096099016228,0.4616090500504143,1.142676673337327e-09,1.1392061414830652e-09,0.1099129370849336,0.1048287706123668,1.3777768871729477e-06,1.377776886912319e-06,4.3611876555733286e-10,4.361130592732224e-10,0.0,0.0,12.463930283738309,2.4012505096591226,0.0071809412652922,0.0071809412652919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1994140628232633e-13,1.1994140628232633e-13,0.998361880796598,0.99836121918575,1.2712626734914944e-05,1.2712164650467312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1793453615732973e-07,3.170828954932821e-07,0.3548779027418168,0.334179673544505,8.840541743980348e-12,8.840531054751477e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2831546541217514,-0.1148114781068153,-130.96257211928653,66.81747623548414
4hnc,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,3.0,3.816253337636,2.3257868870012,60.36,5.51033636800015,5.510336368000142,6.474921994611069,6.412473076978035,0.0614380133587386,0.0614380133587384,1.7200832598995357,1.6786799154759795,6.38162414793325e-08,6.381624140660458e-08,1.3818641941303496e-14,1.3818641941303496e-14,0.0,0.0,0.1968644079242289,0.1968644073376569,13.258311078042755,2.410258292305047,1.055527971730187,0.9999999545692568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067361773349305,0.0067361773349305,1.3895865134817964,0.9793247410155004,2.5841855825096303e-15,1.3238543247192377e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3088525434328184e-05,1.3088518839704358e-05,1.494891688963788e-17,1.1043186526376154e-17,6.749861435098814e-22,6.749861435098814e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.1277684470468238,0.1177930849707555,1.9593269322322305e-12,1.958213034128728e-12,2.1073116880411438e-23,2.1073116880411438e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.568948688349798,-1.2146554560007528,-121.38285527567162,76.23103820648139
2vcq,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,2.546100094954,2.554437825308,54.71,2.4504709238260065,1.601333818981323,1.6571811288035514,1.626025894709879,1.0715090345507934,1.071509034548816,1.0792675104438441e-07,1.0735224481729025e-07,0.0031055344132749,0.0031055344061856,1.2146803955448691e-13,1.2146803955448691e-13,0.0,0.0,4.2732369379367135e-08,4.2732369379367135e-08,10.307420295923396,1.3452567820682522,2.0064681315553736,1.0052994600763556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36607265108482e-07,6.366063038390138e-07,0.0001731770413592,0.0001731757950641,7.500378399139236e-07,7.500378399139236e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303926545309602e-11,3.1036479597258116e-11,1.377465288747152e-09,1.3774631861149563e-09,9.755138718628458e-22,9.755138718628458e-22,0.0,0.0,0.0,0.0,0.0,0.0,7.275801961249015e-13,6.783228836406733e-13,1.8819877164834167e-12,1.872695340307804e-12,3.1394678701900923e-23,3.1394678701900923e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988942295136966,0.010899785038907,-117.4112067228658,58.67020837002652
1f40,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,9.0,4.273717264740999,2.0684896712952,76.57000000000001,0.5784401123396515,0.5784401123392067,5.748253735127236,5.605651649012035,0.0,0.0,0.0017972900081936,0.0017972899380314,0.641977493189756,0.6419774931877722,0.0,0.0,0.0,0.0,6.550799681977699e-12,6.550799681977699e-12,8.763865943512979,2.0447958134989843,2.7630697434461605e-06,2.4411002618696765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7939514717879534e-11,1.7939514715093015e-11,3.784375497389337e-14,3.784374274887845e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.151921651966907e-14,4.917945036857936e-14,0.0075539249011963,0.0075539249011323,0.0,0.0,1.7815769423994608e-10,1.7815763607712538e-10,7.760090116944774e-13,7.760089458063226e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410591560216208,-0.0203487677221737,-119.98645397787122,72.49484014535176
5ais,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,6.0,1.7822252390400002,-0.0657654569600999,58.79,4.277398652798396,2.599594370824197,4.62785643618778,3.9399563862036175,0.8135371025629402,0.8135371025619776,0.0004849817053949,0.0004846884830576,7.582743312760902e-08,7.582194958696862e-08,1.126301053614042e-14,1.1263010527894588e-14,0.7850599085108995,0.784552035450742,4.2860866931998885e-14,4.2860866931998885e-14,5.696380845738326,0.8891286576244511,1.9999991484054944,0.9999996278012552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1366996493190523e-08,2.1362801221021465e-08,0.0505031809634223,0.0505031809619973,1.1855125042212755e-05,1.1855125042212755e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9579901075389324e-16,3.911424337016647e-16,1.0489116090290055e-08,1.0489079927370837e-08,6.686159736441367e-13,6.686159736441367e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9186856007328016e-15,3.807137144479448e-15,2.6953316829881126e-10,2.694043996721724e-10,2.3035643967802123e-13,2.3035643967802123e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0752603368183119e-12,1.0711653247228893e-12,2.0781705664473355e-17,1.1340728403640077e-17,2.3480624386676502e-23,2.3480624386676502e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252634613317539e-14,7.247706907798304e-14,1.921305485276722e-17,1.9212260314940978e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067688955936936,0.0672396088665202,-155.56996495970034,68.2472743525311
