PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
4hz5,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,22.0,5.0,1.965522318704,0.3056502455331,101.57,12.638847187589043,9.422004302659444,9.023103898722176e-05,9.02033432216536e-05,0.0,0.0,3.188451152335445e-08,3.18722375244513e-08,4.212009663333399,0.8416639972530138,3.779061555115641e-09,3.2457966000153862e-09,0.0,0.0,0.0110010419580648,0.0110010327597801,0.0,0.0,0.1072914133270556,0.0289241390977862,-159.29279086838883,73.5338280559071
1qpf,0.0,0.0,2.0,28.0,2.0,12.0,0.0,0.0,67.0,9.0,14.4020041003138,9.680548754513495,172.29,15.482906842717028,14.097405491401608,0.9378941715659368,0.9378941614781972,0.0,0.0,1.4691800057645076e-09,1.4691800057645076e-09,37.44725688024935,5.175653998634008,7.841909802988646e-10,7.841909802988646e-10,1.351982806020503,1.3519824288435214,0.2966687446878237,0.2966687446278958,0.0,0.0,0.0524060464626048,-0.0115156743412027,-204.84504408242967,89.15657621403356
3odi,0.0,0.0,0.0,25.0,5.0,12.0,0.0,0.0,86.0,16.0,13.273469962903,7.038778700804296,278.79999999999995,20.717415428709,19.115444261613693,0.0952479591317695,0.0952151695798399,0.0,0.0,0.0,0.0,16.247341096627697,3.898453877858589,0.0,0.0,0.9839088588026716,0.9839077737193722,2.937221844290699,2.824138760834836,0.0,0.0,-0.2685742723441767,-0.1728453151590201,-250.38141486473816,121.47727918073883
6pek,1.0,6.0,5.0,30.0,17.0,26.0,0.0,0.0,106.0,44.0,9.644909483145,1.0588455755595008,631.4699999999998,10.141122536083776,10.13888996764843,1.9046764726191356,1.904676270262084,1.3376407941865177e-12,1.3376407941865177e-12,0.0140182254289097,0.0140181573206247,5.826340465341859,1.4935888929451415,8.876371996936599e-05,8.872806040753151e-05,3.64861999532938,3.648619995243884,0.4429511031219663,0.4429419729275231,0.0,0.0,-0.8021194448288538,-0.3133775926745727,-137.87844553370925,56.39641336442608
4tw8,0.0,0.0,4.0,33.0,2.0,12.0,0.0,0.0,71.0,20.0,10.288496934421602,7.657037044693904,177.61999999999998,12.855906912899902,12.749500283675747,0.1667158226424323,0.1667150377020865,0.0,0.0,0.9999999999995388,0.9999999999995388,23.840243903928297,5.005787126780209,0.6372536566503983,0.6372535908121398,0.9962973619058794,0.9962828327317732,1.4187204994807183,1.4187204994462452,0.0,0.0,0.0807204625732987,-0.0878331725532858,-254.03272427269223,111.504551071083
2ohv,1.0,2.0,2.0,11.0,3.0,4.0,0.0,0.0,21.0,6.0,3.512328242789,2.5682706979536,107.9,5.599179729997381,5.369535331849769,0.1099143160044974,0.1048287713274869,4.3611876555733286e-10,4.361130592732224e-10,0.0,0.0,12.463930283738309,2.4012505096591226,0.0071809412652922,0.0071809412652919,0.9983745934234528,0.99836121918575,0.3548782206851935,0.334179673544505,0.0,0.0,-0.2831546541217514,-0.1148114781068153,-130.96257211928653,66.81747623548414
4hnc,0.0,1.0,2.0,12.0,1.0,3.0,0.0,0.0,17.0,3.0,3.816253337636,2.3257868870012,60.36,12.046696375969937,7.749846348746526,1.7200833237157909,1.678679979274437,0.0,0.0,0.1968644079242289,0.1968644073376569,13.258311078042755,2.410258292305047,1.055527971730187,0.9999999545692568,1.3963226908167297,0.9793247410155004,0.1277815355742175,0.1178061734895952,0.0,0.0,-2.568948688349798,-1.2146554560007528,-121.38285527567162,76.23103820648139
2vcq,0.0,0.0,3.0,8.0,1.0,4.0,0.0,0.0,16.0,2.0,2.546100094954,2.554437825308,54.71,5.17916108718035,4.232997665269589,0.0031056423401474,0.003105641040768,0.0,0.0,4.2732369379367135e-08,4.2732369379367135e-08,10.307420295923396,1.3452567820682522,2.0064681315553736,1.0052994600763556,0.0001745636864642,0.0001731757950641,1.413114122113863e-09,1.381868794588888e-09,0.0,0.0,0.0988942295136966,0.010899785038907,-117.4112067228658,58.67020837002652
1f40,0.0,0.0,1.0,11.0,0.0,4.0,0.0,0.0,26.0,9.0,4.273717264740999,2.0684896712952,76.57000000000001,6.326693847466887,6.184091529706084,0.6437747831979496,0.6427554100933718,0.0,0.0,6.550799681977699e-12,6.550799681977699e-12,8.763865943512979,2.0447958134989843,2.7630697434461605e-06,2.4411002618696765e-06,0.0,0.0,0.0075539250981889,0.0075539250972294,0.0,0.0,-0.1410591560216208,-0.0203487677221737,-119.98645397787122,72.49484014535176
5ais,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,24.0,6.0,1.7822252390400002,-0.0657654569600999,58.79,9.718792191549118,6.734839565813366,0.0004850575328393,0.0004847053163587,0.7850599085108995,0.784552035450742,4.2860866931998885e-14,4.2860866931998885e-14,5.696380845738326,0.8891286576244511,1.9999991484054944,0.9999996278012552,0.0505150679452461,0.0505031914510772,2.7091627010182553e-10,2.7054804206597324e-10,0.0,0.0,0.3067688955936936,0.0672396088665202,-155.56996495970034,68.2472743525311
