PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
1gz3,1.0,3.0,2.0,5.0,5.0,13.0,0.0,0.0,31.0,8.0,1.5671301853679998,-4.5888978587347005,321.1299999999999,7.949694651029939,7.555728408393903,0.160424006620975,0.1601991554729581,9.606235045518906e-05,9.606234720223557e-05,0.0001551556687489,0.0001551556687489,4.178787105338604,0.8734957836900918,1.4377089295905798e-07,1.4366677763585728e-07,0.0001399359425847,0.0001399271613086,5.679142246160019,4.612202194924875,0.0,0.0,-1.2708081281984858,-0.3585787127746261,-169.15819680680173,80.58774786870687
5jaz,0.0,1.0,2.0,13.0,1.0,5.0,0.0,0.0,25.0,8.0,4.2766916491788,2.0792158792567004,113.54000000000002,8.778733640281493,6.224321469759503,0.8346958643704371,0.3794983225593402,0.0,0.0,0.9999994887689484,0.999999488767958,11.117206886242515,1.758159061324427,0.0040366159823592,0.0022476075656894,0.8048818422126736,0.5795706724356606,5.391288806921421,4.117877071701085,0.0,0.0,-2.3676779102784287,-0.0017346034094407,-166.29516721941297,78.42486181969694
1yci,0.0,2.0,1.0,6.0,1.0,5.0,0.0,0.0,17.0,5.0,1.908126668818,0.5665118972036003,109.36,8.945592623732582,6.389529329654036,1.704030038774381,1.4621705359630983,0.0,0.0,1.5020163229926727e-06,1.502012836757862e-06,6.947856511725103,1.282457085150314,0.8124129795668656,0.8123653785905895,1.035709706217837e-09,5.77350941315049e-10,1.605936817890222,1.5080845166134906,0.0,0.0,-3.759622330737651,-1.737124000957703,-104.80484173221063,50.31917680895796
3u78,2.0,0.0,2.0,12.0,7.0,4.0,0.0,0.0,27.0,12.0,3.999137724246999,2.2570770627092,114.37,6.506104713054148,5.817063319534965,1.7430588743829465,1.7430588617371368,1.073985947118294e-06,1.048089795325287e-06,2.151545585328533e-07,2.1515352413755658e-07,4.558014047474371,1.8847215886250823,5.592052725047681e-06,5.591539773464263e-06,2.9237171159579365,1.9933930812444065,1.278841697356304e-07,1.2788388169578942e-07,0.0,0.0,-1.0843981633426436,-0.0423368754595611,-117.1588915332118,59.900088047778894
1tg5,0.0,0.0,3.0,21.0,1.0,6.0,3.0,0.0,31.0,5.0,8.114799290911,6.1715647475797,97.64,7.476270261536139,6.385174379229737,0.0215914660321681,0.0214543912282133,0.0,0.0,0.2526547425153411,0.2469272524502015,22.49866523651188,4.242346041923703,0.9310293821295792,0.9296241863577912,2.0014735563387305,0.9999999999997802,8.074650461978033e-09,8.070270087361956e-09,0.7854951390155548,0.614783608394942,-0.9545507246145544,-0.8189479920408387,-201.6358982803348,110.08548032093526
3pch,0.0,1.0,1.0,6.0,1.0,3.0,1.0,0.0,11.0,1.0,2.209776145106,1.7693187011577,60.36,3.576856705347952,3.573820732478623,0.4472115691364833,0.4472081143075485,0.0,0.0,2.6804765038922585e-08,2.4425480774180268e-08,11.58478525401846,1.5668896044134497,1.7841800647728447,0.9698937876271562,2.999728291246218,0.9999999999999912,2.065278404639459,1.8659844160597951,2.187538954128707,0.99999997973273,-2.059185668202428,-0.6752765409021899,-107.31872098004716,71.55168179895142
3fl9,0.0,0.0,2.0,9.0,4.0,5.0,0.0,0.0,21.0,5.0,2.8314898184599997,0.8568523970753998,105.51,3.553374207183774,2.551610813983731,4.9817033951557394e-05,4.8663435374755065e-05,0.0,0.0,0.0,0.0,15.700247596316316,1.910420173146228,1.0000051172200628,1.0000051145145477,4.534841377929544,1.91969624663504,0.0079631919877871,0.0079631918900066,0.0,0.0,0.1476692221273718,-0.0184972772119026,-169.7360306894459,111.52712329177724
4c5w,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,4.0,0.710416669446,0.1209631341673,40.13,3.8769455985133865,2.8571244495985617,0.5538828464699513,0.5266398842162703,3.1747842998515705,0.99957518766231,0.0,0.0,2.6415463520887243,0.3569694707501111,0.0,0.0,0.0,0.0,1.770591760746261,1.6089047250592508,0.0,0.0,0.2549719403256384,-0.1084793233531347,-101.95019347403198,47.12020407506132
4bnt,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,13.0,1.0,1.3182982402190002,0.1623870852423998,26.33,2.723302127938191,2.723298390610506,1.1897068170383986e-06,1.1725956041772325e-06,0.096004136504611,0.0499258276701072,0.0,0.0,6.715978434763019,0.9348361963500924,0.0,0.0,1.1610474831893295e-08,6.777862398354655e-09,0.0003209292063084,0.0003209292058428,0.0,0.0,0.2904993492234393,0.0257687737449635,-86.67990726149561,37.62713163761374
2fsv,1.0,2.0,2.0,6.0,9.0,15.0,0.0,0.0,44.0,11.0,2.006758938416,-5.891716568181019,344.15000000000003,21.663406460844847,16.398988694042647,1.6288017357484843,1.6286430292812686,0.0303618169793441,0.0303618169793441,0.0,0.0,5.317537236810559,1.1113050000314837,9.9979902172022e-10,9.76837218259922e-10,5.948385090881681,3.0124897784866915,3.0942628290450167,2.854795215255036,0.0,0.0,-1.2398917600855004,-0.2774397732881478,-230.8007412471128,104.32577037642804
