PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3jvr, 1.0, 0.0, 3.0, 14.0, 3.0, 2.0, 2.0, 0.0, 23.0, 4.0, 5.017244610987, 4.3653071205524006, 68.25999999999999, 13.390674504848848, 9.760477362637229, 2.46533913975378e-05, 2.465338834540876e-05, 0.05458512075094481, 0.05458512075094481, 0.0, 0.0, 15.464041038607858, 2.761543235964682, 0.9999973960512284, 0.9999973960509313, 3.7277186653454395, 1.995970889362543, 2.6777814295735038e-12, 2.677469228654428e-12, 1.218259332935132, 1.021902573850027, -0.7178889375706812, -0.1449969333243992, -133.29972347862414, 71.25216593301127
3ozs, 1.0, 0.0, 2.0, 9.0, 6.0, 12.0, 0.0, 0.0, 33.0, 7.0, 3.511678027533, -0.38733022672520023, 184.14, 10.947146642126723, 9.349000778991952, 0.6743631476673315, 0.6743628469070295, 0.3391284342639752, 0.27802302349366353, 1.0000010643717336, 1.0000000000000262, 13.379062954614398, 2.162361909260193, 2.1241533315875922, 1.9486848241613848, 4.501835979926703, 3.51345504099492, 1.2214978393663847, 1.2214945444594885, 0.0, 0.0, 0.5005835683331362, 1.0396082155023771, -226.3867347042395, 123.58285403128251
3uri, 4.0, 1.0, 3.0, 17.0, 15.0, 12.0, 0.0, 0.0, 65.0, 28.0, 8.594739024791002, 1.611766615283001, 347.34999999999997, 28.14017627615012, 19.899332368251592, 0.1589690549036427, 0.1589690536275165, 0.432606732525594, 0.4324798059326168, 0.0, 0.0, 22.266343005082767, 4.894349189998115, 1.062015182844031, 1.0617583015033965, 7.4274561583781615, 5.5472357401518915, 0.44527030840987536, 0.4452155778108108, 0.0, 0.0, -3.5671914537229346, -0.6020765721781877, -283.6816869325986, 130.76000770796864
2zcr, 0.0, 0.0, 2.0, 19.0, 0.0, 6.0, 0.0, 0.0, 28.0, 10.0, 6.7222002631066005, 3.6897673834376006, 168.64999999999998, 10.692975361450316, 8.42327934066455, 0.3091528434409252, 0.30853052466216513, 0.0, 0.0, 0.0, 0.0, 33.40454048841952, 4.182925061237585, 1.019631140553729, 1.0196224617640406, 0.0, 0.0, 1.5087012594492655, 1.3538098809184311, 0.0, 0.0, 0.4308208581192405, -0.5362686232817855, -208.8861670210329, 99.12165556570919
3u9q, 0.0, 1.0, 0.0, 9.0, 0.0, 2.0, 0.0, 0.0, 12.0, 8.0, 6.6293060466439995, 5.8957684089848, 34.14, 10.24013910549728, 6.2801161894299815, 0.6969937503955114, 0.5606141243519566, 0.0, 0.0, 0.0, 0.0, 39.70624938645377, 4.459517891615757, 0.0, 0.0, 0.0, 0.0, 1.0061036458165287, 0.883993638559831, 0.0, 0.0, -0.34889983496293736, -0.1760109033077817, -141.01903990620207, 69.71265778013539
3lka, 0.0, 0.0, 1.0, 6.0, 2.0, 3.0, 0.0, 0.0, 12.0, 2.0, 1.838241438568, 0.24160963941940017, 77.77000000000001, 9.355036624147855, 9.048918016235008, 0.00042918451196502196, 0.0004291842398308098, 0.0, 0.0, 0.0, 0.0, 4.966140721144531, 1.2843696298087617, 0.09049319278974126, 0.0904931908364594, 0.999518383380638, 0.9995144054002049, 1.0317310318430373, 0.9851392738669424, 0.0, 0.0, -0.8329548909232481, -0.056422096771136104, -99.59322397595369, 50.975056291973196
4jfs, 1.0, 0.0, 1.0, 7.0, 3.0, 3.0, 0.0, 0.0, 17.0, 2.0, 2.340720457908, 0.6945901469229, 54.129999999999995, 8.596724982985387, 6.611840288116587, 0.6701839976125421, 0.6239897799710654, 1.6219531602899533, 0.9324273091821239, 0.0, 0.0, 7.218273784067409, 0.7512026978623578, 0.0013147470206159575, 0.0012612776613842858, 7.057063280672198, 2.952511496278646, 1.5816844187446562, 1.010468793209971, 0.0, 0.0, 0.6630461656454937, 0.04173547574986533, -116.3359726086271, 57.998221744882
4w9l, 0.0, 0.0, 2.0, 15.0, 4.0, 6.0, 0.0, 0.0, 41.0, 10.0, 5.680825045831001, 1.7655663182119008, 168.97000000000003, 13.81218830083782, 11.008028845322299, 0.7802855378661905, 0.7802798089207557, 0.0, 0.0, 0.0, 0.0, 14.218091390107336, 2.515782690313522, 0.7204437337108363, 0.7204182166038465, 3.738664520611363, 2.884978253563937, 0.46318440369970093, 0.4631838962173496, 0.0, 0.0, -0.0504815334865764, -0.13130416464169084, -226.44781457910582, 114.46723295994981
3gv9, 0.0, 1.0, 1.0, 3.0, 1.0, 3.0, 0.0, 0.0, 12.0, 2.0, 2.83229710365, 1.4527688806455004, 91.47999999999999, 4.957591184881323, 4.676457801733908, 0.19030990920086083, 0.18338691035316568, 0.0, 0.0, 9.247429091066638e-07, 9.245067701908944e-07, 5.436700200535029, 1.4890866960307392, 0.00014629627217796487, 0.00014629627091529426, 1.992538709704142, 0.9969524848198442, 0.7809862075621983, 0.6469368899270761, 0.0, 0.0, -1.0523667888637873, -0.17966684914066894, -69.98543964350914, 37.50929943469797
4e5w, 2.0, 0.0, 3.0, 9.0, 3.0, 4.0, 0.0, 0.0, 28.0, 3.0, 3.4064184871989998, 2.2359008679582004, 72.5, 18.12731597516543, 14.378044047837589, 0.5419596340861689, 0.5419596284267606, 9.42476734295073e-11, 9.42476734295073e-11, 7.708812945037314e-14, 7.50876976004268e-14, 10.150741019050177, 1.757035845295486, 0.007251068425785858, 0.007251068425785858, 2.0516437247026404, 1.985926668328342, 0.9998797088137754, 0.9998797088053388, 0.0, 0.0, 0.6803042066211905, -0.09782707012178449, -214.1363615436303, 103.19185196942723
