PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
5lav,2.0,0.0,2.0,16.0,5.0,1.0,2.0,0.0,28.0,3.0,6.2459760613,4.4568466275555,61.18,3.323431808689655,3.2685739657591184,2.5771674256103693e-08,2.5750972062180547e-08,0.0851196466221529,0.0851195133365752,0.9999998602580747,0.9999998602580747,32.73251599232432,4.325323250782248,0.9970002228639124,0.9962542955816132,0.9575880411884544,0.9575880405156976,7.558631925602537e-14,6.818260136066473e-14,1.0003592621826218,0.9999969196377628,0.8923256782332784,0.0736218334962612,-159.4043064124205,71.71723009380557
2a25,2.0,1.0,0.0,17.0,12.0,10.0,0.0,0.0,61.0,23.0,7.447691131865,2.174588889251001,310.62999999999994,22.72878704112121,20.331806256678316,0.1840978473958486,0.1840177320121439,0.0,0.0,0.0,0.0,15.456297612937847,3.950035191598535,0.0,0.0,3.0059672903785493,3.005967278187008,4.141318968895059,3.486682764414806,0.0,0.0,-2.0529833427079383,-0.3287535393433103,-242.62082411447443,112.35993782210171
5f6u,0.0,0.0,2.0,12.0,2.0,3.0,0.0,0.0,21.0,6.0,3.924066804068,3.293833972048,66.76,4.560210886594248,3.52885775270388,0.0173307728609302,0.0173306324486834,0.0,0.0,1.000006305976978,1.000006305976978,9.279479785106584,1.821006519350763,0.0,0.0,1.3694737829991073e-06,1.0526090510871531e-06,0.6238489398012327,0.62384893917848,0.0,0.0,-0.1165094299902632,-0.0365637998440663,-110.619105737394,55.65721135107925
4ufz,0.0,0.0,3.0,8.0,4.0,5.0,0.0,0.0,23.0,3.0,3.281564107224,0.4074544429282001,155.63,3.364674884338981,3.122804314136045,0.4259779781228699,0.4259778135642351,0.0,0.0,2.0000003920267235,2.000000378407801,12.410514090991995,2.14143059755885,1.9996934479015387,1.999693440633599,1.514844478503961,1.5147303942119308,0.6933422498513542,0.6933422344810174,0.0,0.0,0.3642880297070257,-0.0503343718224479,-141.25263808023308,69.04026444290113
2vtd,0.0,2.0,3.0,19.0,1.0,9.0,0.0,0.0,34.0,11.0,5.854196476757999,3.2339761344573,167.82999999999998,9.283621983657586,7.451168803144284,2.100737631168418,1.937844268755152,0.0,0.0,1.204487995196418e-07,1.204457777675599e-07,11.174372654539187,3.6654544311187007,0.5101122946563779,0.5101122522622134,5.161544348246221e-10,3.9664671405748174e-10,4.427192329001854,3.6169249534861545,0.0,0.0,-0.933419415631065,-0.4056559724029288,-153.1100836202634,72.50417386539553
2jo9,1.0,5.0,1.0,16.0,8.0,19.0,0.0,0.0,76.0,26.0,5.327401305419,-1.5010225535774993,446.16,9.54277803208095,7.983488728900436,1.6245940144634032,1.343107308770371,7.28752202313861e-08,7.28752202313861e-08,0.7619872465999186,0.7619872465999186,4.929693741333502,1.3716189001498234,0.7197514602559774,0.719751460255977,3.3392440556211434e-05,2.739102307805812e-05,2.645426556960314,2.566882810986024,0.0,0.0,-1.4449532703956751,-0.4214948816514051,-102.87008952469118,48.002568421830574
3e9i,3.0,1.0,2.0,7.0,12.0,9.0,0.0,0.0,33.0,11.0,2.588239730268,-2.2185813730801,273.3399999999999,16.65751273752367,12.78336109450407,2.717857142123117,2.248361376779452,0.0227000459278633,0.0227000455346523,0.0001155657619185,0.0001155591563432,6.961072494690552,1.3965478877622397,1.9913530908301176,1.9913488790062823,8.294618962807968,4.666374405070788,1.9564158983216735,1.9557428564618708,0.0,0.0,-0.5527111846752985,-0.5370951657611229,-253.96624183232925,128.82260907116154
3tu1,0.0,1.0,1.0,13.0,1.0,7.0,1.0,0.0,33.0,7.0,4.844632878146,2.21496011183664,101.9,7.800163963462236,7.743095877041476,2.962137642333888e-08,2.96159720518345e-08,0.0,0.0,0.9999968662990992,0.9999968662990096,22.264942124573693,3.331542108621001,0.9999031782358472,0.9999031594636194,4.299129299659218e-09,4.299091552283015e-09,8.778574170901556e-07,8.77853049398594e-07,1.350843609978273e-06,7.969004055031442e-07,-0.1041940755443386,-0.0218846855079825,-170.86198125048176,84.38582472773925
5cte,0.0,0.0,2.0,15.0,1.0,4.0,0.0,0.0,31.0,4.0,5.221495396732,3.4099087983463003,78.53000000000002,10.268905785654546,9.129895863943156,1.0995284474621208,1.0995222101342852,0.0,0.0,4.389775150994964e-07,4.389775150994964e-07,16.504242175543325,3.236119997945638,0.0,0.0,1.0001187066224817,0.9999999865143404,1.896850094018682,1.8968500926947467,0.0,0.0,0.0099495340110601,-0.0905721604033158,-209.40358156897932,89.12573446485156
2wgs,1.0,0.0,2.0,11.0,1.0,4.0,2.0,0.0,28.0,3.0,4.122736096949,2.7722502024939,72.16000000000001,10.580845637919492,9.274852473651274,0.2193070999008305,0.2193070521848717,0.0767760030746569,0.0497030828404541,1.0000000000140703,1.000000000012021,16.37012921310846,1.4145666055143946,1.2005208864323342,1.2000138339825102,0.001190758340952,0.0011907552619958,1.0235665230748532,1.0235665217294152,4.977353013042444e-05,4.9747109541546125e-05,0.7665203430694973,0.0908661503754401,-212.18240815950855,111.00855486662437
4rrq,2.0,0.0,2.0,2.0,10.0,8.0,0.0,0.0,25.0,5.0,0.819825736914,-3.3705242332051,197.53,7.809831690677762,4.36698694013308,0.0839805680025479,0.0839198479053555,0.0343130278739597,0.0322672257368702,0.0,0.0,4.508840570109814,0.5812380837970841,0.0006538798884053,0.0006538796323032,5.926088407930445,3.746619010457593,3.207988335949781,3.111580943807101,0.0,0.0,0.7944503553861415,-0.1788398287643587,-175.97385475216714,82.76211362797626
5c7b,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,15.0,2.0,1.1821629010980002,-0.5571909417509999,41.36,13.912984218265224,7.955493587026373,0.0007784901101578,0.0007784725756512,1.8834506114500016,0.9918670985823212,0.0,0.0,4.195367272118323,0.8382923539710696,0.0,0.0,2.901938987646341,1.3138366812359643,0.4387690472481813,0.4387690472481406,0.0,0.0,0.1138259317088373,-0.1937690000396118,-117.98311612151034,59.37090492738436
6aao,1.0,1.0,0.0,12.0,4.0,3.0,0.0,0.0,21.0,8.0,4.420965496431999,3.1383015145186,106.1,7.647890040238287,7.420153084464927,0.8867707025367919,0.8865935349856994,1.5137714335564185e-07,1.5137714210252585e-07,0.0,0.0,26.41017890349531,2.923505493108019,0.0,0.0,0.2193319040274406,0.2193290752818511,0.0383760149716065,0.0254931058797206,0.0,0.0,-0.6457862303256543,-0.0535891964813464,-210.6871513209161,103.4899578176482
5k0s,1.0,0.0,3.0,16.0,4.0,2.0,2.0,0.0,25.0,7.0,5.807280525684,4.3390214248244,61.760000000000005,13.075603872745084,9.42644040955572,0.1263273519421584,0.1247854348548715,0.3735485039493869,0.3020461065697432,1.0989750408164274,1.0989750408164274,25.491531513678424,3.5687003546651668,0.9448492554085688,0.9434910263793524,0.9718108920590868,0.9703902070601296,3.392480445444709e-06,3.3751393337900204e-06,2.3411689075063427,1.0204678372253084,0.8163035609354925,0.0144375816332488,-192.23373069272256,97.03439827447656
4qoc,0.0,1.0,2.0,20.0,0.0,5.0,2.0,0.0,39.0,9.0,7.458788064420999,4.3119365298722,106.19999999999996,5.584380731958292,5.001709658208833,0.7975304259369079,0.7961249968618777,0.0,0.0,1.0000000000479308,1.000000000047907,30.080380313003435,4.868261374273302,1.0000145307287645,1.0000025357986382,0.0,0.0,0.6309562464434574,0.6302014690300475,0.951169037540502,0.9511577116191112,-0.710593401142037,-0.2396412723926846,-185.88599505665505,86.27929031494308
3tpx,3.0,2.0,2.0,30.0,24.0,22.0,0.0,0.0,105.0,46.0,11.523469933865996,1.0843317836461015,565.8599999999998,15.095764096627478,13.918540510705496,0.0131382422434907,0.0131375651498209,0.0225499287341316,0.02254992449245,1.0000000082056872,1.0000000000000138,28.66579246717573,5.475840460624467,0.9972790838240352,0.9972790833759464,1.90268050430676,1.9026805006712464,1.095057716472372,1.0749400589967546,0.0,0.0,0.1729621080342106,-0.1455713171231797,-284.37219375152654,138.7461255637976
4ipf,1.0,0.0,3.0,29.0,1.0,5.0,2.0,0.0,49.0,10.0,11.230022171911,7.788339937083098,92.1,7.087056731055183,5.363301659058368,8.540872871814918e-07,8.540823331842533e-07,0.0226269565354956,0.0226269565315621,1.0000000000349425,1.0000000000341795,30.245708122818048,5.904389898009514,0.99996266021289,0.9999625945199786,6.40696589452261e-11,6.40689992081664e-11,5.584965990403952e-10,5.581619753481761e-10,0.9893159809610468,0.9892520339163512,0.0762382131555081,-0.0080685370791866,-196.89048310535105,96.1569166828081
4zt2,2.0,0.0,1.0,9.0,4.0,3.0,2.0,0.0,23.0,7.0,3.489240988409,1.342091329756,67.33,9.249600346383014,7.765850976092946,0.8107951404303596,0.8107855997785492,0.2537609979932597,0.2506661448908502,0.9881236898691066,0.9881236898691066,18.74055731488388,2.4040753784024798,0.0056383837421505,0.0055456453120311,1.0931113809462902,1.0828511981246225,2.2045760151233392e-08,2.2018073464132364e-08,2.1645797928585653,1.0106505138502435,1.4684386974534565,-0.0209870058618968,-184.74765114931276,94.82562838101524
5axi,1.0,3.0,1.0,12.0,6.0,12.0,0.0,0.0,44.0,17.0,3.962863508356,-0.6620222809375,323.04,12.274208202410444,10.657923771959108,3.1806192725647,2.9947026611392764,0.0459525733734005,0.0459525733734005,0.0,0.0,8.206048814602902,2.328811205240519,0.9999999998111688,0.9999999998111688,1.7456754890431343,1.7456691815462988,4.556985431338177,2.2176886186578884,0.0,0.0,-2.8794977170717373,-0.7020229479447246,-135.89380157495862,64.49579426040144
3mle,1.0,2.0,2.0,4.0,5.0,11.0,0.0,0.0,27.0,6.0,1.31802870255,-3.728309776055699,261.96,6.256807506861695,6.244088452643272,1.6931080945778314,1.6017470799651334,7.829679515463656e-08,7.829679515463656e-08,0.1994129366074084,0.1994129366074084,1.580341045872614,0.53864406605258,1.2936949856801569e-15,1.2936949856801569e-15,1.6752046885354914,1.6465339321562165,5.486545606129777,3.03414570135042,0.0,0.0,-6.697224003166549,-2.846519849996365,-117.3310133268348,72.06079928509253
1ttv,0.0,0.0,3.0,22.0,1.0,4.0,2.0,0.0,31.0,6.0,7.830839963346001,6.832488411763901,42.85000000000001,4.346515863404114,4.346488007047938,0.0053577494777448,0.0053577491855719,0.0,0.0,1.000000002823077,1.0000000028229294,30.11670386114149,5.187127745880612,0.9999003316824814,0.9999000856291884,2.0163721200178533e-06,2.012234262463025e-06,7.200017926789072e-08,7.199913536119476e-08,0.0007557492995183,0.0007469423638771,0.182312801303464,0.0161229376803606,-199.2966600499472,141.47427519175463
3h0q,0.0,0.0,5.0,24.0,0.0,3.0,0.0,0.0,36.0,4.0,7.4602150947478,6.5412817624798,46.09,9.668549611023746,9.500278988504464,2.0988321083397907,2.083851720278436,0.0,0.0,4.685116235569123e-10,4.685116235569123e-10,21.64105760907095,4.379019405012077,3.129575157477161e-06,3.1293979930536408e-06,0.0,0.0,0.8763197516718864,0.8763197357750927,0.0,0.0,0.2769870967663323,-0.0289850761051288,-227.4837398157674,110.98798884684427
4acf,1.0,1.0,2.0,15.0,2.0,4.0,1.0,0.0,26.0,8.0,5.7903299010880005,4.7039367687,80.46000000000001,4.296291633381269,4.038996567378637,0.5017296420857849,0.5017296247219345,0.1123807592996573,0.0812384819185439,1.6856931696033715e-09,1.6856931696033715e-09,17.489112006540164,2.311108862577152,0.7382555734912014,0.738255524714042,1.6370500188583268,1.6370490921111451,1.0475335402961263,1.0474245127245445,3.582801596142948,0.996269438510697,0.8006672971935931,0.0030174148698674,-143.38170629948527,71.41313823832022
4q15,2.0,0.0,1.0,10.0,4.0,3.0,2.0,0.0,24.0,4.0,3.926849886785,0.3374467144765404,86.02,10.765032072385535,8.657696365274175,0.0479012012930041,0.0475775178965943,0.903909164813152,0.7175639362394598,1.3567518495206864e-06,1.35674971384126e-06,14.737796592873616,2.1007047951452917,0.9999170720208684,0.9999170635087252,4.888667669422412,2.994054273840998,1.6156066815803083,1.020541864928705,1.3474114873469918,0.9999939811246148,1.383695853833433,0.0459861764809781,-189.0517703529413,103.10899857296616
3asl,5.0,1.0,0.0,17.0,31.0,17.0,0.0,0.0,74.0,40.0,6.055200052039001,-3.9039721541788,566.6799999999997,17.8816812517093,11.200585369445918,0.2479293760153655,0.247929376013947,0.0843402528253236,0.0526624315385209,0.0,0.0,6.378073416133669,1.6482188732899914,0.0,0.0,11.304076033158855,6.750979794420148,0.9961872185793614,0.9961872185793452,0.0,0.0,-3.6123119594740025,-0.7422961753196078,-189.03531695234707,90.74141950061563
4zt5,3.0,0.0,1.0,10.0,5.0,2.0,2.0,0.0,24.0,7.0,4.091506819918,1.5836367474518005,68.94,6.098197457199503,4.63163284410792,0.9428007609692672,0.9426939240547864,0.5484556847243807,0.4936608102672358,0.997707949911394,0.997707949911394,20.13413191126976,2.614501037080346,0.0012559291589138,0.0011164501671065,2.371272959923761,1.5161854259869654,2.2838617300194467e-09,2.0246319557162263e-09,2.1232602911709426,1.0010317193412894,1.0309706375887646,-0.0833501283370633,-188.51378566401672,93.57155389400164
4mw0,1.0,0.0,2.0,14.0,5.0,2.0,2.0,0.0,24.0,7.0,4.918699153186,2.8841937466694003,77.97,11.108592103092244,8.452168457487256,0.9724702858730891,0.9719904271957406,0.2318091659354651,0.2316334851722189,1.0442300703700746,1.044230069911139,24.011684710582923,3.32006830495657,0.3847557443458959,0.379870643634062,5.038305208388188,2.869633125887409,1.1977678015620809e-06,1.1935029902317202e-06,2.0162697641502727,1.0006706506607912,0.0094913268058471,-0.0761672707881707,-192.58799596520709,93.97963564308031
3eyl,2.0,0.0,2.0,19.0,8.0,3.0,0.0,0.0,37.0,9.0,6.35778400225,3.9088174228886,133.79,15.916992091019322,11.99118641212412,0.0005392355511299,0.0005390156479853,0.6866984520980391,0.3926619813415693,1.7045583812803682,1.0057404012537108,11.927929592277106,2.6028291147424527,5.947170678832998e-10,4.927783499357443e-10,4.0098510052445135,2.9770773787789584,0.2978973233089862,0.2978973232487181,0.0,0.0,-0.3800946315864393,-0.2445574368687215,-173.58010272666652,86.39544099363825
