     code     1     2     3     4     5     6
1    4llx  3uex  2yki  2p15  2x00  3u8n  4rfm
2    5c28  2yki  3ebp  4w9h  3dd0  3arp  2p15
3    3uuo  5c2h  3qqs  2p15  2p4y  3dd0  3arp
4    3ui7  5dwr  3kr8  3dd0  5c2h  3qqs  2p15
5    5c2h  2qbp  3nw9  1mq6  2p15  4pcs  1u1b
6    2v00  2p15  3ag9  4w9h  4jia  4ty7  3myg
7    3wz8  3dd0  4pcs  2cet  2r9w  5c2h  3utu
8    3pww  4pcs  1u1b  3nw9  2qbp  2p4y  3dd0
9    3prs  4gr0  2yki  3nw9  4pcs  3arp  2p4y
10   3uri  1u1b  3dd0  2p4y  3kr8  4w9h  3nw9
11   4m0z  5c2h  5dwr  2r9w  3ag9  4jia  3nw9
12   4m0y  2zcq  5dwr  2yki  3uex  2qbp  3p5o
13   3qgy  3arp  2qbp  3dd0  3utu  2p15  3p5o
14   4qd6  3nw9  4pcs  4rfm  3dd0  3qqs  3p5o
15   4rfm  3utu  3nw9  5c2h  3dd0  2qbp  2p4y
16   4cr9  5dwr  2zcq  3uex  4twp  4jia  2p15
17   4cra  4pcs  2p4y  3nw9  3dd0  4gr0  2qbp
18   4x6p  4pcs  5c2h  2r9w  3nw9  2vw5  4gr0
19   4crc  3nw9  3zso  3dd0  3ebp  3myg  4pcs
20   4ty7  3nw9  2qbp  2p4y  5c2h  3qqs  4gr0
21   5aba  2qbp  2p4y  2p15  5c2h  3ebp  3nw9
22   5a7b  3zso  5c2h  1u1b  2cet  4rfm  3gnw
23   4agn  3dd0  4gr0  2p15  5c2h  4rfm  3qqs
24   4agp  3zso  3ge7  3nw9  2p4y  4pcs  5c2h
25   4agq  2p4y  3qqs  3nw9  3zso  4rfm  5c2h
26   3bgz  3arp  4pcs  5dwr  3nw9  2p15  3utu
27   3jya  2cet  2qbp  2r9w  3dd0  4pcs  2fvd
28   2c3i  1o3f  2qbp  3qqs  3e93  3zso  2p4y
29   4k18  3utu  2qbp  3dd0  4pcs  2p15  2vw5
30   5dwr  3qqs  3dd0  3nw9  2qbp  4pcs  4gr0
31   3mss  2r9w  5c2h  3ag9  2qbp  3qqs  3dd0
32   3k5v  2zcq  3uex  3gnw  4rfm  2qbp  3p5o
33   3pyy  3dd0  5c2h  3qqs  2qbp  2p4y  5dwr
