     code     1     2     3     4     5     6
1    4llx  3gnw  3zso  2vw5  4agq  4rfm  1sqa
2    5c28  4de1  2qbp  2vw5  3uex  1mq6  3uri
3    3uuo  2vw5  4de1  2yki  5c2h  1mq6  3e93
4    3ui7  4de1  2qbp  4agq  4gr0  1o3f  2yki
5    5c2h  2p15  2p4y  5dwr  3uex  1e66  3ejr
6    2v00  4tmn  4gr0  4gid  3gnw  3zso  2vw5
7    3wz8  3ebp  4tmn  5c2h  4pcs  3uri  4f3c
8    3pww  4agq  4de1  1e66  1nvq  2zcq  4rfm
9    3prs  2r9w  1e66  2xb8  2zcq  4rfm  1sqa
10   3uri  4de1  1mq6  3ag9  2qbp  4rfm  1e66
11   4m0z  1u1b  3zso  1o3f  4gid  1sqa  3ag9
12   4m0y  3uex  4de1  4ty7  2qbp  4gr0  3o9i
13   3qgy  1e66  5c2h  2zcq  4rfm  1mq6  3kr8
14   4qd6  2yki  2xb8  1mq6  3myg  3qqs  3kr8
15   4rfm  4de1  2qbp  4agq  1e66  2p15  3nw9
16   4cr9  4gid  4de1  4rfm  2r9w  2vw5  3ejr
17   4cra  4de1  4twp  1e66  3gnw  3myg  3qqs
18   4x6p  2qbp  1e66  2xb8  3kr8  3e93  2cet
19   4crc  1e66  4f3c  2zcq  4rfm  1mq6  3kr8
20   4ty7  1e66  4f3c  4tmn  2zcq  1mq6  2cet
21   5aba  1e66  1mq6  3qqs  3kr8  3e93  3u8n
22   5a7b  1e66  2zcq  1sqa  1mq6  3myg  3qqs
23   4agn  1e66  1mq6  3qqs  3kr8  3e93  3u8n
24   4agp  1e66  3zso  1mq6  3myg  3qqs  3kr8
25   4agq  1e66  4rfm  1sqa  3qqs  3kr8  3e93
26   3bgz  4de1  2vw5  1e66  4w9h  4tmn  4rfm
27   3jya  3gnw  3ejr  4w9h  4twp  4pcs  3myg
28   2c3i  3gnw  1u1b  4de1  3kr8  2cet  4pcs
29   4k18  2yki  3gnw  1mq6  3myg  3qqs  3kr8
30   5dwr  4de1  4rfm  1e66  4tmn  3kr8  2vvn
31   3mss  4gr0  3gnw  4de1  4agq  3qqs  1o3f
32   3k5v  2xb8  3fv1  1sqa  3nw9  3p5o  2cet
33   3pyy  4gr0  1e66  5c2h  4gid  1mq6  3kr8
34   2v7a  4ivc  4de1  4agq  2vvn  3coy  4pcs
35   4twp  1e66  4f3c  2zcq  4rfm  1mq6  3kr8
36   3wtj  2vw5  3dd0  2qbp  3p5o  3uex  1e66
37   3zdg  5dwr  2vw5  4de1  4gr0  3gnw  4jia
38   3u8k  1u1b  2vw5  4de1  1o3f  2qbp  3zso
39   4qac  2cet  4w9h  2zcq  1e66  3gnw  4tmn
40   3u8n  4agq  4de1  3ag9  3p5o  2vw5  1u1b
41   1a30  5dwr  2qbp  3uex  1o3f  3ejr  1nvq
42   2qnq  1e66  3ebp  5c2h  4rfm  1mq6  2vvn
43   1g2k  2yki  4tmn  2zcq  1sqa  3myg  3qqs
44   1eby  1e66  2xb8  1sqa  1mq6  3myg  3kr8
45   3o9i  3p5o  1e66  2xb8  4rfm  1sqa  3myg
46   4lzs  4jia  5c2h  5dwr  2qbp  3uex  1u1b
47   3u5j  2vw5  2yki  3g0w  2qbp  2fvd  3nw9
48   4wiv  4de1  4agq  1mq6  2yki  3ebp  1sqa
49   4ogj  4f3c  3ejr  4pcs  2cet  4w9h  3ebp
50   3p5o  3kr8  3ebp  2zcq  2cet  3nw9  2qbp
51   1ps3  4rfm  3gnw  3uex  3utu  2al5  4gid
52   3dx1  3gnw  1mq6  3qqs  3kr8  3e93  3u8n
53   3d4z  3f3e  3ejr  3utu  5dwr  3dd0  1nvq
54   3dx2  1e66  1mq6  3qqs  3kr8  3e93  3u8n
55   3ejr  2p15  3nw9  2qbp  3uex  1u1b  4de1
56   3l7b  1e66  1mq6  3qqs  3kr8  3e93  3u8n
57   4eky  3uex  5dwr  4jia  4pcs  2p4y  3zso
58   3g2n  2qbp  3uex  2yki  3gnw  3qqs  3kr8
59   3syr  2qbp  3uex  1e66  1nvq  1mq6  3myg
