     code     1     2     3     4     5     6
1    4llx  3f3e  2p4y  3coy  3fv1  4rfm  3dd0
2    5c28  3f3e  4de1  3gnw  2al5  4ty7  4rfm
3    3uuo  1e66  1u1b  2xb8  2p15  2yki  4f3c
4    3ui7  1e66  4w9h  2al5  4tmn  3p5o  4gid
5    5c2h  1e66  1o3f  3ag9  2p4y  2vvn  3p5o
6    2v00  3f3e  2p4y  2al5  4tmn  2vvn  3myg
7    3wz8  1e66  3arp  3ag9  2p4y  2zcq  2x00
8    3pww  1e66  4gid  3uri  2al5  4tmn  2yki
9    3prs  1e66  4ty7  2vvn  3p5o  2zcq  2x00
10   3uri  1e66  4rfm  4gr0  2x00  3dd0  1u1b
11   4m0z  1e66  2qbp  3utu  3uri  3gnw  3myg
12   4m0y  1e66  3fv1  3myg  2al5  3zso  4rfm
13   3qgy  1e66  2qbp  3utu  3uri  3ejr  3coy
14   4qd6  1e66  2yki  2p4y  2vvn  2x00  3dd0
15   4rfm  1e66  1sqa  3ag9  2p4y  2vvn  2zcq
16   4cr9  3f3e  2p4y  3myg  3zso  4ty7  4tmn
17   4cra  1e66  3ag9  2p4y  2vvn  3p5o  2x00
18   4x6p  1e66  4tmn  4twp  3ag9  2zcq  2x00
19   4crc  1e66  3ag9  2p4y  2vvn  2x00  3g0w
20   4ty7  4tmn  3myg  2p15  3coy  3nw9  3gnw
21   5aba  3nw9  4gr0  2p4y  3ge7  2qbp  2x00
22   5a7b  4gr0  2x00  4twp  2yki  4tmn  2zcq
23   4agn  3u8n  3ge7  4gid  4f3c  3fv1  2p15
24   4agp  4gr0  2vw5  4pcs  4tmn  3ge7  2x00
25   4agq  4gr0  5c2h  3kr8  2zcq  4rfm  2x00
26   3bgz  1e66  3p5o  4gr0  2x00  3dd0  1u1b
27   3jya  3f3e  4de1  3fv1  3zso  2x00  2r9w
28   2c3i  1e66  3fv1  3utu  2al5  4ty7  2p4y
29   4k18  1e66  2qbp  3utu  3ejr  3coy  3myg
30   5dwr  4jia  3nw9  2fvd  4f3c  3o9i  2qbp
31   3mss  4gid  2fvd  3qqs  3uri  3g0w  3coy
32   3k5v  1e66  1o3f  3utu  3uri  3coy  3myg
33   3pyy  1e66  3fv1  3utu  3myg  2al5  4ty7
34   2v7a  1e66  3ag9  3uri  3ejr  2al5  3zso
35   4twp  1e66  3fv1  3g0w  3f3e  2p4y  4ty7
36   3wtj  1e66  1mq6  3zso  3ag9  3fv1  3f3e
37   3zdg  1e66  2zcq  2x00  3dd0  1u1b  3g0w
38   3u8k  3dd0  3o9i  2p15  3kr8  1e66  4gr0
39   4qac  1e66  4w9h  2al5  3zso  2vvn  4twp
40   3u8n  2cet  3myg  1e66  3ge7  3dd0  1u1b
41   1a30  2zcq  4pcs  2yki  4ivc  4agq  3myg
42   2qnq  3nw9  1e66  2p15  4rfm  2x00  3dd0
43   1g2k  1e66  4ty7  3ag9  3u8n  2p4y  3p5o
44   1eby  1e66  4twp  3u8n  2p4y  2vvn  2zcq
45   3o9i  1e66  1o3f  3u8n  2p4y  2vvn  3f3e
46   4lzs  3f3e  3fv1  2x00  4ty7  4tmn  4rfm
47   3u5j  1e66  3kr8  3utu  2al5  3zso  4rfm
48   4wiv  1e66  3kr8  3utu  3ejr  3coy  3myg
49   4ogj  1e66  4gid  3ejr  3coy  2al5  3zso
50   3p5o  1e66  2al5  3dd0  2x00  4ty7  3f3e
51   1ps3  1e66  2zcq  2x00  3dd0  1u1b  3g0w
52   3dx1  1e66  2zcq  2x00  3dd0  1u1b  3g0w
53   3d4z  1e66  2zcq  2x00  3dd0  1u1b  3g0w
