#code,score
3udh_118,8.093100000000003
3udh_121,8.037900000000002
3udh_130,8.053500000000003
3udh_234,8.035800000000002
3udh_30,8.073200000000003
3udh_318,8.017200000000004
3udh_347,8.085200000000004
3udh_359,8.030800000000001
3udh_392,8.074400000000002
3udh_405,8.081200000000003
3udh_411,7.981900000000001
3udh_413,8.081500000000002
3udh_418,8.069500000000003
3udh_420,8.187000000000005
3udh_444,8.028800000000002
3udh_453,8.037900000000002
3udh_459,8.082500000000003
3udh_460,8.038800000000002
3udh_462,8.084300000000004
3udh_464,8.030500000000004
3udh_477,8.163600000000002
3udh_481,8.075700000000003
3udh_491,8.0638
3udh_499,8.0914
3udh_50,8.107000000000003
3udh_500,8.018700000000003
3udh_519,8.056900000000002
3udh_523,8.026800000000001
3udh_527,8.107900000000003
3udh_528,8.1186
3udh_543,7.990400000000003
3udh_549,8.060900000000002
3udh_566,8.091400000000002
3udh_570,7.970800000000004
3udh_579,8.055600000000002
3udh_581,8.0485
3udh_588,8.0103
3udh_596,7.902300000000004
3udh_634,8.070900000000004
3udh_638,8.148800000000001
3udh_651,8.060400000000003
3udh_670,8.082500000000003
3udh_672,8.101600000000001
3udh_679,8.053500000000003
3udh_685,8.100700000000002
3udh_686,8.076900000000004
3udh_694,7.961800000000002
3udh_712,7.833500000000003
3udh_72,8.040500000000002
3udh_725,8.096700000000004
3udh_735,8.026000000000003
3udh_738,7.8911000000000024
3udh_743,7.889800000000003
3udh_746,8.072400000000002
3udh_752,8.040400000000004
3udh_759,8.1773
3udh_768,7.9982000000000015
3udh_780,8.121400000000003
3udh_783,7.749100000000002
3udh_785,8.117300000000004
3udh_797,8.177300000000002
3udh_799,8.094800000000003
3udh_800,8.051800000000004
3udh_823,8.160500000000003
3udh_825,8.047300000000002
3udh_829,8.010900000000001
3udh_832,8.102900000000002
3udh_834,8.046900000000003
3udh_835,8.1516
3udh_837,8.084800000000003
3udh_843,7.957200000000001
3udh_861,8.111000000000002
3udh_885,8.080500000000002
3udh_895,8.0014
3udh_899,7.873000000000001
3udh_926,8.166900000000004
3udh_930,8.035000000000004
3udh_957,8.014500000000004
3udh_997,7.884900000000001
