#code,score
1ydt_1000,8.029800000000002
1ydt_121,7.910600000000001
1ydt_204,7.815000000000002
1ydt_207,7.914700000000002
1ydt_214,7.809000000000001
1ydt_215,7.880000000000001
1ydt_241,7.954100000000002
1ydt_246,7.849700000000001
1ydt_251,7.914600000000002
1ydt_253,8.0974
1ydt_254,7.9730000000000025
1ydt_260,8.0326
1ydt_263,7.811000000000002
1ydt_267,7.815000000000002
1ydt_271,8.028400000000003
1ydt_275,7.876900000000001
1ydt_277,7.888500000000001
1ydt_278,7.961400000000002
1ydt_279,7.915700000000003
1ydt_281,7.865100000000001
1ydt_283,7.8309000000000015
1ydt_300,8.069400000000002
1ydt_309,7.9528
1ydt_324,7.897700000000002
1ydt_34,7.886200000000001
1ydt_386,7.865800000000002
1ydt_40,7.9685000000000015
1ydt_401,8.093100000000002
1ydt_404,8.0557
1ydt_408,7.888600000000002
1ydt_412,7.973900000000001
1ydt_417,8.019400000000003
1ydt_425,7.974000000000003
1ydt_432,8.0904
1ydt_446,7.9999
1ydt_46,7.993100000000001
1ydt_464,7.9898
1ydt_47,7.932200000000003
1ydt_470,7.930700000000002
1ydt_474,8.124400000000003
1ydt_483,7.990700000000001
1ydt_487,8.044200000000002
1ydt_494,7.925300000000001
1ydt_495,7.953000000000002
1ydt_500,7.843200000000003
1ydt_532,7.770200000000002
1ydt_538,7.975600000000004
1ydt_539,7.9685000000000015
1ydt_549,8.0028
1ydt_556,8.062800000000003
1ydt_558,7.944700000000001
1ydt_564,7.851400000000001
1ydt_576,7.9551
1ydt_578,7.8894
1ydt_609,7.927800000000001
1ydt_625,7.921000000000003
1ydt_632,7.844600000000002
1ydt_643,7.9520000000000035
1ydt_644,7.842800000000002
1ydt_655,7.777500000000001
1ydt_659,8.203700000000003
1ydt_677,7.948600000000004
1ydt_678,7.9481
1ydt_684,8.0417
1ydt_694,7.981100000000001
1ydt_697,7.8759000000000015
1ydt_705,7.856400000000001
1ydt_709,8.045700000000004
1ydt_711,7.932100000000002
1ydt_715,7.904400000000001
1ydt_730,7.866200000000001
1ydt_75,8.077300000000001
1ydt_750,7.953200000000002
1ydt_766,8.041300000000001
1ydt_775,8.025799999999998
1ydt_785,7.987399999999999
1ydt_787,7.820500000000001
1ydt_817,7.7874000000000025
1ydt_818,7.9936000000000025
1ydt_832,7.942700000000002
1ydt_837,8.030000000000001
1ydt_840,7.873900000000003
1ydt_882,7.9319000000000015
1ydt_892,7.874600000000002
1ydt_916,8.0492
1ydt_918,7.866900000000002
1ydt_926,7.7959000000000005
1ydt_936,7.925600000000002
1ydt_953,8.054400000000003
1ydt_994,8.009900000000002
