     code  logKa  score
1    4llx   2.89   9.92
2    5c28   5.66   9.92
3    3uuo   7.96   9.92
4    3ui7   9.00   9.92
5    5c2h  11.09   9.92
6    2v00   3.66   9.92
7    3wz8   5.82   9.92
8    3pww   7.32   9.92
9    3prs   7.82   9.92
10   3uri   9.00   4.82
11   4m0z   5.19   9.92
12   4m0y   6.46   9.92
13   3qgy   7.80   9.92
14   4qd6   8.64   9.92
15   4rfm  10.05   9.92
16   4cr9   4.10   8.28
17   4cra   7.22   9.92
18   4x6p   8.30   9.92
19   4crc   8.72   9.92
20   4ty7   9.52   9.92
21   5aba   2.98   9.28
22   5a7b   3.57   6.85
23   4agn   3.97   6.85
24   4agp   4.69   6.85
25   4agq   5.01   6.85
26   3bgz   6.26   5.54
27   3jya   6.89   9.28
28   2c3i   7.60   9.92
29   4k18   8.96   9.92
30   5dwr  11.22   9.92
31   3mss   4.66   9.92
32   3k5v   6.30   9.92
33   3pyy   6.86   9.92
34   2v7a   8.30   9.92
35   4twp  10.00   9.92
36   3wtj   6.53   9.92
37   3zdg   7.10   9.92
38   3u8k   8.66   9.92
39   4qac   9.40   9.92
40   3u8n  10.17   9.92
41   1a30   4.30   5.54
42   2qnq   6.11   9.28
43   1g2k   7.96   9.92
44   1eby   9.70   9.92
45   3o9i  11.82   9.92
46   4lzs   4.80   9.92
47   3u5j   5.61   9.92
48   4wiv   6.26   9.92
49   4ogj   6.79   9.92
50   3p5o   7.30   9.92
51   1ps3   2.28   8.21
52   3dx1   3.58   6.48
53   3d4z   4.89   8.21
54   3dx2   6.82   9.92
55   3ejr   8.57   9.92
56   3l7b   2.40   9.92
57   4eky   3.52   9.92
58   3g2n   4.09   9.92
59   3syr   5.10   9.92
60   3ebp   5.91   9.92
61   2w66   4.05   4.17
62   2w4x   4.85   9.92
63   2wca   5.60   9.92
64   2xj7   6.66   9.92
65   2vvn   7.30   9.92
66   3aru   3.22   9.92
67   3arv   5.64   9.92
68   3ary   6.00   9.92
69   3arq   6.40   9.92
70   3arp   7.15   9.92
71   4ih5   4.11   9.92
72   4ih7   5.24  10.70
73   3cj4   6.51   5.54
74   4eo8   8.15   9.92
75   3gnw   9.10   9.92
76   1gpk   5.37   9.92
77   1h23   8.35   6.85
78   1h22   9.10   6.85
79   3f3a   4.19   9.92
80   3f3c   6.02   9.92
81   4mme   6.50   9.92
82   3f3d   7.16   9.92
83   3f3e   7.70   9.92
84   2wbg   4.45   4.82
85   2cbv   5.48   9.92
86   2j78   6.42   7.55
87   2j7h   7.19   9.11
88   2cet   8.02   9.92
89   3udh   2.85   9.92
90   3rsx   4.41   8.28
91   4djv   6.72   9.92
92   2vkm   8.74   9.92
93   4gid  10.77   9.92
94   4jfs   5.27   9.92
95   4j28   5.70   9.92
96   2wvt   6.12   9.11
97   2xii   7.20   9.92
98   4pcs   7.85   9.92
99   3rr4   4.55   9.92
100  1s38   5.15   9.92
101  1r5y   6.46   9.92
102  3gc5   7.26   4.82
103  3ge7   8.70   4.82
104  4dli   5.62   9.92
105  2zb1   6.32   9.92
106  4f9w   6.94   9.92
107  3e92   8.00   9.92
108  3e93   8.85   9.92
109  4owm   2.96   5.54
110  3twp   3.92   9.92
111  3r88   4.82   5.54
112  4gkm   5.17   5.54
113  3qqs   5.82   5.54
114  3gv9   2.12   9.92
115  3gr2   2.52   9.92
116  4kz6   3.10   9.92
117  4jxs   4.74   8.32
118  2r9w   5.10   8.32
119  2hb1   3.80   5.54
120  1bzc   4.92   7.26
121  2qbr   6.33   5.54
122  2qbq   7.44   5.54
123  2qbp   8.40   5.54
124  1q8t   4.76   9.92
125  1ydr   5.52   9.92
126  1q8u   5.96   9.92
127  1ydt   7.32   9.92
128  3ag9   8.05   2.48
129  3fcq   2.77   5.54
130  1z9g   5.64   5.54
131  1qf1   7.32   5.54
132  5tmn   8.04   5.54
133  4tmn  10.17   5.54
134  4ddk   2.29   5.54
135  4ddh   3.32   5.54
136  3ivg   4.30   5.54
137  3coz   5.57   9.92
138  3coy   6.02   9.92
139  3pxf   4.43   9.92
140  4eor   6.30   9.92
141  2xnb   6.83   9.92
142  1pxn   7.15   9.92
143  2fvd   8.52   9.92
144  4k77   6.63   9.92
145  4e5w   7.66   9.92
146  4ivb   8.72   9.92
147  4ivd   9.52   9.92
148  4ivc  10.00   9.92
149  4f09   6.70   9.92
150  4gfm   7.22   9.28
151  4hge   7.92   9.92
152  4e6q   8.36   9.92
153  4jia   9.22   6.85
154  2brb   4.86   9.92
155  2br1   5.14   9.92
156  3jvr   5.72   9.28
157  3jvs   6.54   9.92
158  1nvq   8.25   9.92
159  3acw   4.76   9.92
160  4ea2   6.44   6.85
161  2zcr   6.87   9.92
162  2zy1   7.40   9.92
163  2zcq   8.82   9.92
164  1bcu   3.28   8.28
165  3bv9   5.36   6.85
166  1oyt   7.24   6.85
167  2zda   8.40   6.85
168  3utu  10.92   9.92
169  3u9q   4.38   5.54
170  2yfe   6.63   9.92
171  3fur   8.00   9.28
172  3b1m   8.48   9.92
173  2p4y   9.00   9.92
174  3uo4   6.52   5.54
175  3up2   7.40   5.54
176  3e5a   8.23   9.92
177  2wtv   8.74   9.92
178  3myg  10.70   9.92
179  3kgp   2.57   9.92
180  1c5z   4.01   9.92
181  1o5b   5.77   9.92
182  1owh   7.40   6.85
183  1sqa   9.21   6.85
184  4jsz   2.30   7.55
185  3kwa   4.08   2.48
186  2weg   6.50   9.92
187  3ryj   7.80   9.92
188  3dd0   9.00   9.92
189  2xdl   3.10   9.92
190  3b27   5.16   9.92
191  1yc1   6.17   5.54
192  3rlr   7.52   9.28
193  2yki   9.46   9.92
194  1z95   7.12   9.92
195  3b68   8.40   9.92
196  3b5r   8.77   9.92
197  3b65   9.27   9.92
198  3g0w   9.52   9.92
199  4u4s   2.92   9.92
200  1p1q   4.89   5.54
201  1syi   5.44   5.54
202  1p1n   6.80   5.54
203  2al5   8.40   5.54
204  3g2z   2.36   9.92
205  3g31   2.89   5.54
206  4de2   4.12   5.54
207  4de3   5.52   5.54
208  4de1   5.96   5.54
209  1vso   4.72   5.54
210  4dld   5.82   5.54
211  3gbb   6.90   5.54
212  3fv2   8.11   5.54
213  3fv1   9.30   5.54
214  4mgd   4.69   9.28
215  2qe4   7.96   9.92
216  1qkt   9.04   9.92
217  2pog   9.54   9.92
218  2p15  10.30   9.92
219  2y5h   5.79   6.85
220  1lpg   7.09   6.85
221  2xbv   8.43   9.92
222  1z6e   9.72   9.92
223  1mq6  11.15   9.28
224  1nc3   5.00   7.55
225  1nc1   6.12   9.92
226  1y6r  10.11   9.92
227  4f2w  11.30   9.92
228  4f3c  11.82   9.92
229  1uto   2.27   8.28
230  4abg   3.57   6.85
231  3gy4   5.10   9.92
232  1k1i   6.58   5.54
233  1o3f   7.96   9.92
234  2yge   5.06   9.92
235  2fxs   6.06   9.92
236  2iwx   6.68   9.92
237  2wer   7.05   9.92
238  2vw5   8.52   9.92
239  4kzq   6.10   9.92
240  4kzu   6.50   9.92
241  4j21   7.41   8.40
242  4j3l   7.80   9.92
243  3kr8   8.10   9.92
244  2ymd   3.16   9.92
245  2wnc   6.32   9.92
246  2xys   7.42   9.92
247  2wn9   8.52   9.92
248  2x00  11.33   9.92
249  3ozt   4.13   9.92
250  3ozs   5.33   9.92
251  3oe5   6.88   9.92
252  3oe4   7.47   9.92
253  3nw9   9.00   9.92
254  3ao4   2.07   9.92
255  3zt2   2.84   9.92
256  3zsx   3.28   5.54
257  4cig   3.67   5.54
258  3zso   5.12   5.54
259  3n7a   3.70   9.92
260  4ciw   4.82   5.54
261  3n86   5.64   5.54
262  3n76   6.85   5.54
263  2xb8   7.59   5.54
264  4bkt   3.62   9.92
265  4w9c   4.65   9.92
266  4w9l   5.02   9.92
267  4w9i   5.96   9.92
268  4w9h   6.73   9.92
269  3nq9   4.03   5.54
270  3ueu   5.24   9.92
271  3uev   5.89   5.54
272  3uew   6.31   5.54
273  3uex   6.92   5.54
274  3lka   2.82   9.92
275  3ehy   5.85   5.54
276  3tsk   7.17   9.92
277  3nx7   8.10   5.54
278  4gr0   9.55   9.28
279  3dxg   2.40   9.92
280  3d6q   3.76   9.92
281  1w4o   5.22   9.92
282  1o0h   5.92   9.92
283  1u1b   7.80   9.92

Summary of the scoring power: ===================================
The regression equation: logKa = 0.20 + 4.70 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.177
Standard deviation in fitting (SD) = 2.14
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
