     code  logKa     score
1    4llx   2.89  7.386248
2    5c28   5.66  6.576455
3    3uuo   7.96  6.572686
4    3ui7   9.00  6.571244
5    5c2h  11.09  6.571217
6    2v00   3.66  6.604984
7    3wz8   5.82  6.571217
8    3pww   7.32  6.571217
9    3prs   7.82  6.571217
10   3uri   9.00  6.571217
11   4m0z   5.19  6.571218
12   4m0y   6.46  6.583297
13   3qgy   7.80  6.571217
14   4qd6   8.64  6.571217
15   4rfm  10.05  6.571219
16   4cr9   4.10  6.839906
17   4cra   7.22  6.571217
18   4x6p   8.30  6.571217
19   4crc   8.72  6.571217
20   4ty7   9.52  6.571217
21   5aba   2.98  6.572701
22   5a7b   3.57  6.571217
23   4agn   3.97  6.571509
24   4agp   4.69  6.571217
25   4agq   5.01  6.571217
26   3bgz   6.26  6.571217
27   3jya   6.89  6.571217
28   2c3i   7.60  6.571217
29   4k18   8.96  6.571217
30   5dwr  11.22  6.571217
31   3mss   4.66  6.571217
32   3k5v   6.30  6.571217
33   3pyy   6.86  6.571217
34   2v7a   8.30  6.571240
35   4twp  10.00  6.571217
36   3wtj   6.53  6.571877
37   3zdg   7.10  6.691585
38   3u8k   8.66  7.103621
39   4qac   9.40  6.571217
40   3u8n  10.17  6.615633
41   1a30   4.30  6.571217
42   2qnq   6.11  6.571217
43   1g2k   7.96  6.571217
44   1eby   9.70  6.571217
45   3o9i  11.82  6.571217
46   4lzs   4.80  6.632849
47   3u5j   5.61  6.571219
48   4wiv   6.26  6.571217
49   4ogj   6.79  6.571217
50   3p5o   7.30  6.571218
51   1ps3   2.28  6.580894
52   3dx1   3.58  6.571950
53   3d4z   4.89  6.606712
54   3dx2   6.82  6.571311
55   3ejr   8.57  6.571764
56   3l7b   2.40  6.658393
57   4eky   3.52  6.571798
58   3g2n   4.09  6.631007
59   3syr   5.10  6.634591
60   3ebp   5.91  6.571226
61   2w66   4.05  7.026386
62   2w4x   4.85  6.724590
63   2wca   5.60  6.571247
64   2xj7   6.66  7.135278
65   2vvn   7.30  6.650073
66   3aru   3.22  7.928062
67   3arv   5.64  6.571252
68   3ary   6.00  7.309066
69   3arq   6.40  6.574702
70   3arp   7.15  6.571217
71   4ih5   4.11  6.571948
72   4ih7   5.24  6.571225
73   3cj4   6.51  6.571220
74   4eo8   8.15  6.571217
75   3gnw   9.10  6.571217
76   1gpk   5.37  6.630198
77   1h23   8.35  6.571217
78   1h22   9.10  6.571217
79   3f3a   4.19  6.571513
80   3f3c   6.02  6.571224
81   4mme   6.50  6.571222
82   3f3d   7.16  6.571208
83   3f3e   7.70  6.571215
84   2wbg   4.45  6.571545
85   2cbv   5.48  6.623133
86   2j78   6.42  6.590599
87   2j7h   7.19  6.670396
88   2cet   8.02  6.588650
89   3udh   2.85  6.601020
90   3rsx   4.41  6.605699
91   4djv   6.72  6.571217
92   2vkm   8.74  6.571217
93   4gid  10.77  6.571217
94   4jfs   5.27  6.620193
95   4j28   5.70  6.584678
96   2wvt   6.12  6.573777
97   2xii   7.20  6.571219
98   4pcs   7.85  6.574162
99   3rr4   4.55  6.735196
100  1s38   5.15  6.606740
101  1r5y   6.46  6.579895
102  3gc5   7.26  6.571708
103  3ge7   8.70  6.571218
104  4dli   5.62  6.571218
105  2zb1   6.32  6.571217
106  4f9w   6.94  6.571217
107  3e92   8.00  6.571217
108  3e93   8.85  6.571217
109  4owm   2.96  6.654820
110  3twp   3.92  6.609646
111  3r88   4.82  6.624496
112  4gkm   5.17  6.571217
113  3qqs   5.82  6.571217
114  3gv9   2.12  7.630615
115  3gr2   2.52  7.121938
116  4kz6   3.10  6.648780
117  4jxs   4.74  6.571409
118  2r9w   5.10  6.571217
119  2hb1   3.80  6.571217
120  1bzc   4.92  6.571217
121  2qbr   6.33  6.571217
122  2qbq   7.44  6.571217
123  2qbp   8.40  6.571217
124  1q8t   4.76  6.811764
125  1ydr   5.52  6.571718
126  1q8u   5.96  6.571320
127  1ydt   7.32  6.571217
128  3ag9   8.05  6.571217
129  3fcq   2.77  6.663798
130  1z9g   5.64  6.572251
131  1qf1   7.32  6.571217
132  5tmn   8.04  6.571217
133  4tmn  10.17  6.571217
134  4ddk   2.29  6.618248
135  4ddh   3.32  6.620534
136  3ivg   4.30  6.571217
137  3coz   5.57  6.571315
138  3coy   6.02  6.571252
139  3pxf   4.43  6.571217
140  4eor   6.30  6.571217
141  2xnb   6.83  6.577577
142  1pxn   7.15  6.573300
143  2fvd   8.52  6.571217
144  4k77   6.63  7.030186
145  4e5w   7.66  6.582913
146  4ivb   8.72  6.579883
147  4ivd   9.52  6.572665
148  4ivc  10.00  6.575178
149  4f09   6.70  6.611822
150  4gfm   7.22  6.703505
151  4hge   7.92  6.591331
152  4e6q   8.36  6.573037
153  4jia   9.22  6.571217
154  2brb   4.86  6.571219
155  2br1   5.14  6.571219
156  3jvr   5.72  6.571250
157  3jvs   6.54  6.571217
158  1nvq   8.25  6.571217
159  3acw   4.76  6.571217
160  4ea2   6.44  6.571217
161  2zcr   6.87  6.571217
162  2zy1   7.40  6.571218
163  2zcq   8.82  6.571217
164  1bcu   3.28  6.734692
165  3bv9   5.36  6.571217
166  1oyt   7.24  6.571217
167  2zda   8.40  6.571217
168  3utu  10.92  6.571217
169  3u9q   4.38  6.571217
170  2yfe   6.63  6.571217
171  3fur   8.00  6.571217
172  3b1m   8.48  6.571217
173  2p4y   9.00  6.571217
174  3uo4   6.52  6.571217
175  3up2   7.40  6.571217
176  3e5a   8.23  6.571217
177  2wtv   8.74  6.571217
178  3myg  10.70  6.570963
179  3kgp   2.57  6.941279
180  1c5z   4.01  6.577785
181  1o5b   5.77  6.575567
182  1owh   7.40  6.571217
183  1sqa   9.21  6.571217
184  4jsz   2.30  7.747307
185  3kwa   4.08  6.560621
186  2weg   6.50  6.600595
187  3ryj   7.80  6.570921
188  3dd0   9.00  6.612527
189  2xdl   3.10  7.044373
190  3b27   5.16  6.571222
191  1yc1   6.17  6.571217
192  3rlr   7.52  6.571217
193  2yki   9.46  6.571217
194  1z95   7.12  6.571217
195  3b68   8.40  6.571217
196  3b5r   8.77  6.571217
197  3b65   9.27  6.571217
198  3g0w   9.52  6.571217
199  4u4s   2.92  9.633566
200  1p1q   4.89  6.573620
201  1syi   5.44  6.572254
202  1p1n   6.80  6.571364
203  2al5   8.40  6.573153
204  3g2z   2.36  6.785156
205  3g31   2.89  6.590899
206  4de2   4.12  6.596951
207  4de3   5.52  6.598849
208  4de1   5.96  6.610570
209  1vso   4.72  6.571247
210  4dld   5.82  6.571217
211  3gbb   6.90  6.571217
212  3fv2   8.11  6.571217
213  3fv1   9.30  6.571217
214  4mgd   4.69  6.571217
215  2qe4   7.96  6.571217
216  1qkt   9.04  6.571217
217  2pog   9.54  6.571217
218  2p15  10.30  6.571217
219  2y5h   5.79  6.746315
220  1lpg   7.09  6.571217
221  2xbv   8.43  6.571218
222  1z6e   9.72  6.571217
223  1mq6  11.15  6.571217
224  1nc3   5.00  6.616405
225  1nc1   6.12  6.571212
226  1y6r  10.11  6.571264
227  4f2w  11.30  6.571222
228  4f3c  11.82  6.571217
229  1uto   2.27  7.435530
230  4abg   3.57  7.222181
231  3gy4   5.10  6.571549
232  1k1i   6.58  6.571217
