     code  logKa       score
1    4llx   2.89  110.739895
2    5c28   5.66  159.097281
3    3uuo   7.96  213.623851
4    3ui7   9.00  257.009728
5    5c2h  11.09  383.019868
6    2v00   3.66  176.362543
7    3wz8   5.82  320.654750
8    3pww   7.32  460.000909
9    3prs   7.82  467.020026
10   3uri   9.00  471.079485
11   4m0z   5.19  321.489846
12   4m0y   6.46  206.921872
13   3qgy   7.80  271.657732
14   4qd6   8.64  241.141898
15   4rfm  10.05  337.487822
16   4cr9   4.10  156.474992
17   4cra   7.22  331.024341
18   4x6p   8.30  389.557122
19   4crc   8.72  368.396146
20   4ty7   9.52  352.567418
21   5aba   2.98  208.335548
22   5a7b   3.57  301.036885
23   4agn   3.97  247.195688
24   4agp   4.69  292.453181
25   4agq   5.01  296.658418
26   3bgz   6.26  269.820215
27   3jya   6.89  204.120928
28   2c3i   7.60  286.625105
29   4k18   8.96  300.805954
30   5dwr  11.22  344.754295
31   3mss   4.66  207.231522
32   3k5v   6.30  259.253488
33   3pyy   6.86  268.750291
34   2v7a   8.30  324.401652
35   4twp  10.00  339.757703
36   3wtj   6.53  233.789735
37   3zdg   7.10  248.432027
38   3u8k   8.66  255.703934
39   4qac   9.40  321.454879
40   3u8n  10.17  296.685899
41   1a30   4.30  251.437871
42   2qnq   6.11  446.513731
43   1g2k   7.96  481.522891
44   1eby   9.70  529.805268
45   3o9i  11.82  485.055940
46   4lzs   4.80  184.811100
47   3u5j   5.61  229.289691
48   4wiv   6.26  236.832042
49   4ogj   6.79  248.647292
50   3p5o   7.30  280.735136
51   1ps3   2.28  179.512636
52   3dx1   3.58  133.176946
53   3d4z   4.89  176.481917
54   3dx2   6.82  180.721744
55   3ejr   8.57  276.363716
56   3l7b   2.40  215.481176
57   4eky   3.52  304.518400
58   3g2n   4.09  240.101644
59   3syr   5.10  223.687978
60   3ebp   5.91  237.298114
61   2w66   4.05  231.413543
62   2w4x   4.85  188.611345
63   2wca   5.60  241.633678
64   2xj7   6.66  236.094249
65   2vvn   7.30  254.229023
66   3aru   3.22  187.434806
67   3arv   5.64  191.926979
68   3ary   6.00  146.097059
69   3arq   6.40  248.354891
70   3arp   7.15  334.394722
71   4ih5   4.11  170.718506
72   4ih7   5.24  226.236372
73   3cj4   6.51  241.138624
74   4eo8   8.15  286.317619
75   3gnw   9.10  383.035294
76   1gpk   5.37  244.704633
77   1gpn   6.48  265.898334
78   1h23   8.35  437.386727
79   1h22   9.10  413.209359
80   1e66   9.89  318.994475
81   3f3a   4.19  209.582859
82   3f3c   6.02  206.915438
83   4mme   6.50  270.741096
84   3f3d   7.16  178.898704
85   3f3e   7.70  182.767891
86   2wbg   4.45  271.007916
87   2cbv   5.48  167.016780
88   2j78   6.42  172.873343
89   2j7h   7.19  153.513326
90   2cet   8.02  271.858246
91   3udh   2.85  168.509872
92   3rsx   4.41  173.470138
93   4djv   6.72  292.189202
94   2vkm   8.74  575.690029
95   4gid  10.77  603.038155
96   4jfs   5.27  193.599365
97   4j28   5.70  177.366900
98   2wvt   6.12  174.453333
99   2xii   7.20  287.699100
100  4pcs   7.85  175.059610
101  3rr4   4.55  224.375473
102  1s38   5.15  179.443025
103  1r5y   6.46  170.042628
104  3gc5   7.26  253.608190
105  3ge7   8.70  341.985563
106  4dli   5.62  280.435615
107  2zb1   6.32  348.098720
108  4f9w   6.94  308.204493
109  3e92   8.00  380.321040
110  3e93   8.85  471.718530
111  4owm   2.96  116.753057
112  3twp   3.92  110.230565
113  3r88   4.82  161.954878
114  4gkm   5.17  226.858723
115  3qqs   5.82  215.840372
116  3gv9   2.12  116.511810
117  3gr2   2.52  108.154682
118  4kz6   3.10  154.066987
119  4jxs   4.74  199.503714
120  2r9w   5.10  214.371018
121  2hb1   3.80  170.169812
122  1bzc   4.92  275.035186
123  2qbr   6.33  269.749834
124  2qbq   7.44  290.047968
125  2qbp   8.40  338.240093
126  1q8t   4.76  223.960849
127  1ydr   5.52  256.285946
128  1q8u   5.96  271.596202
129  1ydt   7.32  344.121851
130  3ag9   8.05  405.096213
131  3fcq   2.77  159.324608
132  1z9g   5.64  200.512792
133  1qf1   7.32  310.308294
134  5tmn   8.04  311.298198
135  4tmn  10.17  368.935049
136  4ddk   2.29  158.624050
137  4ddh   3.32  196.845261
138  3ivg   4.30  351.319856
139  3coz   5.57  344.755221
140  3coy   6.02  373.537982
141  3pxf   4.43  181.975874
142  4eor   6.30  317.606779
143  2xnb   6.83  309.521072
144  1pxn   7.15  283.859526
145  2fvd   8.52  310.625566
146  4k77   6.63  219.014391
147  4e5w   7.66  353.099433
148  4ivb   8.72  275.782007
149  4ivd   9.52  308.532512
150  4ivc  10.00  306.616311
151  4f09   6.70  237.234875
152  4gfm   7.22  211.828342
153  4hge   7.92  285.014373
154  4e6q   8.36  300.440099
155  4jia   9.22  287.359714
156  2brb   4.86  254.664303
157  2br1   5.14  271.559094
158  3jvr   5.72  220.441111
159  3jvs   6.54  266.088224
160  1nvq   8.25  368.550447
161  3acw   4.76  301.451705
162  4ea2   6.44  365.207358
163  2zcr   6.87  344.575928
164  2zy1   7.40  280.106129
165  2zcq   8.82  270.282745
166  1bcu   3.28  156.985650
167  3bv9   5.36  349.401436
168  1oyt   7.24  305.267705
169  2zda   8.40  322.657938
170  3utu  10.92  432.211184
171  3u9q   4.38  237.207253
172  2yfe   6.63  308.010591
173  3fur   8.00  372.476015
174  3b1m   8.48  397.081324
175  2p4y   9.00  434.614824
176  3uo4   6.52  312.251608
177  3up2   7.40  289.657986
178  3e5a   8.23  359.506186
179  2wtv   8.74  330.671642
180  3myg  10.70  311.961604
181  3kgp   2.57  133.407505
182  1c5z   4.01  135.384425
183  1o5b   5.77  177.004085
184  1owh   7.40  213.076366
185  1sqa   9.21  264.247896
186  4jsz   2.30  105.191410
187  3kwa   4.08  233.698563
188  2weg   6.50  134.446710
189  3ryj   7.80  172.914792
190  3dd0   9.00  172.297737
191  2xdl   3.10  218.852230
192  3b27   5.16  182.129926
193  1yc1   6.17  270.868540
194  3rlr   7.52  259.812294
195  2yki   9.46  413.928691
196  1z95   7.12  364.732310
197  3b68   8.40  413.666565
198  3b5r   8.77  364.371991
199  3b65   9.27  366.432186
200  3g0w   9.52  329.780565
201  4u4s   2.92  188.123612
202  1p1q   4.89  185.580420
203  1syi   5.44  246.866331
204  1p1n   6.80  197.424240
