     code  logKa        score
1    4llx   2.89    19.783378
2    5c28   5.66    22.146565
3    3uuo   7.96    37.326554
4    3ui7   9.00    46.171299
5    5c2h  11.09    76.344044
6    2v00   3.66    46.371264
7    3wz8   5.82    74.476363
8    3pww   7.32   102.383599
9    3prs   7.82   114.561876
10   3uri   9.00   106.646767
11   4m0z   5.19    72.193868
12   4m0y   6.46    60.235156
13   3qgy   7.80    61.099153
14   4qd6   8.64    60.705858
15   4rfm  10.05    75.097823
16   4cr9   4.10    43.582395
17   4cra   7.22    91.004587
18   4x6p   8.30   108.531606
19   4crc   8.72   103.265554
20   4ty7   9.52    92.247243
21   5aba   2.98    43.823445
22   5a7b   3.57    77.405475
23   4agn   3.97    56.814544
24   4agp   4.69    66.247954
25   4agq   5.01    68.910164
26   3bgz   6.26    28.590355
27   3jya   6.89    27.448560
28   2c3i   7.60    43.362080
29   4k18   8.96    57.439493
30   5dwr  11.22    51.987849
31   3mss   4.66    28.613798
32   3k5v   6.30    35.865940
33   3pyy   6.86    52.974681
34   2v7a   8.30    82.614229
35   4twp  10.00    52.890612
36   3wtj   6.53    50.023178
37   3zdg   7.10    53.256688
38   3u8k   8.66    60.795493
39   4qac   9.40    34.530179
40   3u8n  10.17    62.284917
41   1a30   4.30    56.276046
42   2qnq   6.11    94.304648
43   1g2k   7.96   111.030631
44   1eby   9.70   110.748225
45   3o9i  11.82   115.741628
46   4lzs   4.80    36.617327
47   3u5j   5.61    35.749782
48   4wiv   6.26    37.165264
49   4ogj   6.79    47.795274
50   3p5o   7.30    52.589411
51   1ps3   2.28    58.269216
52   3dx1   3.58    38.964512
53   3d4z   4.89    55.925486
54   3dx2   6.82    54.084152
55   3ejr   8.57    76.315261
56   3l7b   2.40    63.236316
57   4eky   3.52    74.181793
58   3g2n   4.09    67.006053
59   3syr   5.10    69.715944
60   3ebp   5.91    43.060735
61   2w66   4.05    73.210569
62   2w4x   4.85    54.967471
63   2wca   5.60    62.873482
64   2xj7   6.66    65.382875
65   2vvn   7.30    74.283866
66   3aru   3.22    47.595402
67   3arv   5.64    37.455264
68   3ary   6.00    38.092378
69   3arq   6.40    56.330113
70   3arp   7.15    58.854233
71   4ih5   4.11    35.505477
72   4ih7   5.24    47.272326
73   3cj4   6.51    35.985490
74   4eo8   8.15    42.290234
75   3gnw   9.10    99.295310
76   1gpk   5.37    55.349520
77   1h23   8.35    84.302939
78   1h22   9.10    84.546985
79   3f3a   4.19    50.360316
80   3f3c   6.02    41.806418
81   4mme   6.50    48.104652
82   3f3d   7.16    44.833298
83   3f3e   7.70    34.106281
84   2wbg   4.45    69.417578
85   2cbv   5.48    49.299707
86   2j78   6.42    57.186491
87   2j7h   7.19    44.952701
88   2cet   8.02    73.069818
89   3udh   2.85    35.836617
90   3rsx   4.41    43.328704
91   4djv   6.72    64.740268
92   2vkm   8.74   142.567784
93   4gid  10.77   153.162965
94   4jfs   5.27    45.072994
95   4j28   5.70    45.862553
96   2wvt   6.12    54.073504
97   2xii   7.20    81.516846
98   4pcs   7.85    37.479887
99   3rr4   4.55    72.039839
100  1s38   5.15    49.103772
101  1r5y   6.46    53.740987
102  3gc5   7.26    76.908877
103  3ge7   8.70    95.808389
104  4dli   5.62    50.137033
105  2zb1   6.32    62.531181
106  4f9w   6.94    55.147526
107  3e92   8.00    68.391139
108  3e93   8.85    93.814368
109  4owm   2.96    23.655343
110  3twp   3.92    22.700926
111  3r88   4.82    38.715805
112  4gkm   5.17    50.434355
113  3qqs   5.82    46.532167
114  3gv9   2.12    32.783458
115  3gr2   2.52    33.942989
116  4kz6   3.10    41.565549
117  4jxs   4.74    57.766229
118  2r9w   5.10    52.212704
119  2hb1   3.80    29.540553
120  1bzc   4.92    56.802121
121  2qbr   6.33    49.367691
122  2qbq   7.44    54.470514
