     code  logKa     score
1    4llx   2.89  7.027733
2    5c28   5.66  7.013300
3    3uuo   7.96  7.020833
4    3ui7   9.00  7.098067
5    5c2h  11.09  7.000833
6    2v00   3.66  6.953533
7    3wz8   5.82  6.825300
8    3pww   7.32  6.876567
9    3prs   7.82  6.676867
10   3uri   9.00  6.721033
11   4m0z   5.19  6.875333
12   4m0y   6.46  6.691567
13   3qgy   7.80  7.007100
14   4qd6   8.64  6.717533
15   4rfm  10.05  6.849600
16   4cr9   4.10  6.778500
17   4cra   7.22  6.708800
18   4x6p   8.30  6.608767
19   4crc   8.72  6.779200
20   4ty7   9.52  6.745667
21   5aba   2.98  6.824400
22   5a7b   3.57  6.738067
23   4agn   3.97  6.807067
24   4agp   4.69  6.920733
25   4agq   5.01  6.842933
26   3bgz   6.26  6.644800
27   3jya   6.89  6.868700
28   2c3i   7.60  6.832733
29   4k18   8.96  6.873767
30   5dwr  11.22  6.816067
31   3mss   4.66  6.845000
32   3k5v   6.30  7.066533
33   3pyy   6.86  6.874533
34   2v7a   8.30  6.680067
35   4twp  10.00  6.774067
36   3wtj   6.53  6.929533
37   3zdg   7.10  6.904067
38   3u8k   8.66  6.743600
39   4qac   9.40  6.692433
40   3u8n  10.17  6.832867
41   1a30   4.30  6.489667
42   2qnq   6.11  6.897200
43   1g2k   7.96  6.580100
44   1eby   9.70  6.650133
45   3o9i  11.82  6.648100
46   4lzs   4.80  6.947900
47   3u5j   5.61  7.069833
48   4wiv   6.26  6.752067
49   4ogj   6.79  6.696667
50   3p5o   7.30  6.887567
51   1ps3   2.28  5.977567
52   3dx1   3.58  6.391833
53   3d4z   4.89  6.047167
54   3dx2   6.82  6.818900
55   3ejr   8.57  6.723200
56   3l7b   2.40  6.820000
57   4eky   3.52  6.379500
58   3g2n   4.09  6.730867
59   3syr   5.10  6.517633
60   3ebp   5.91  6.927433
61   2w66   4.05  6.432167
62   2w4x   4.85  6.502400
63   2wca   5.60  6.568667
64   2xj7   6.66  6.713533
65   2vvn   7.30  6.675233
66   3aru   3.22  7.331667
67   3arv   5.64  7.292433
68   3ary   6.00  6.882367
69   3arq   6.40  6.781667
70   3arp   7.15  6.936467
71   4ih5   4.11  6.784767
72   4ih7   5.24  7.095700
73   3cj4   6.51  6.623467
74   4eo8   8.15  6.804200
75   3gnw   9.10  6.666667
76   1gpk   5.37  6.592233
77   1h23   8.35  6.006533
78   1h22   9.10  6.016300
79   3f3a   4.19  6.501267
80   3f3c   6.02  6.674767
81   4mme   6.50  6.528333
82   3f3d   7.16  6.344200
83   3f3e   7.70  6.372333
84   2wbg   4.45  6.445533
85   2cbv   5.48  6.687067
86   2j78   6.42  6.766433
87   2j7h   7.19  6.324567
88   2cet   8.02  6.746333
89   3udh   2.85  7.082667
90   3rsx   4.41  6.814167
91   4djv   6.72  6.888533
92   2vkm   8.74  6.798000
93   4gid  10.77  6.857400
94   4jfs   5.27  6.688900
95   4j28   5.70  6.695333
96   2wvt   6.12  6.652600
97   2xii   7.20  6.328400
98   4pcs   7.85  6.597533
99   3rr4   4.55  7.116233
100  1s38   5.15  7.029933
101  1r5y   6.46  7.059067
102  3gc5   7.26  6.968067
103  3ge7   8.70  6.693933
104  4dli   5.62  6.736167
105  2zb1   6.32  6.868133
106  4f9w   6.94  6.879467
107  3e92   8.00  6.850733
108  3e93   8.85  6.661067
109  4owm   2.96  6.640367
110  3twp   3.92  6.693200
111  3r88   4.82  6.408100
112  4gkm   5.17  6.551933
113  3qqs   5.82  6.562667
114  3gv9   2.12  6.642867
115  3gr2   2.52  6.888433
116  4kz6   3.10  6.594733
117  4jxs   4.74  6.772033
118  2r9w   5.10  6.997100
119  2hb1   3.80  6.695467
120  1bzc   4.92  6.511133
121  2qbr   6.33  6.651900
122  2qbq   7.44  6.569967
123  2qbp   8.40  6.632567
124  1q8t   4.76  6.735800
125  1ydr   5.52  6.990200
126  1q8u   5.96  6.971067
127  1ydt   7.32  6.834100
128  3ag9   8.05  6.507100
129  3fcq   2.77  6.670767
130  1z9g   5.64  6.362133
131  1qf1   7.32  6.369367
132  5tmn   8.04  6.350367
133  4tmn  10.17  6.414367
134  4ddk   2.29  6.654567
135  4ddh   3.32  6.518900
136  3ivg   4.30  6.590200
137  3coz   5.57  6.688300
138  3coy   6.02  6.673000
139  3pxf   4.43  6.884633
140  4eor   6.30  6.696267
141  2xnb   6.83  6.915833
142  1pxn   7.15  6.908733
143  2fvd   8.52  6.601267
144  4k77   6.63  6.856833
145  4e5w   7.66  7.001233
146  4ivb   8.72  6.738667
147  4ivd   9.52  6.722633
148  4ivc  10.00  6.784767
149  4f09   6.70  7.291667
150  4gfm   7.22  6.858300
151  4hge   7.92  6.609200
152  4e6q   8.36  7.020500
153  4jia   9.22  6.536000
154  2brb   4.86  6.836467
155  2br1   5.14  6.840233
156  3jvr   5.72  6.922300
157  3jvs   6.54  6.913400
158  1nvq   8.25  6.855900
159  3acw   4.76  7.054133
160  4ea2   6.44  6.452133
161  2zcr   6.87  6.972900
162  2zy1   7.40  6.776867
163  2zcq   8.82  6.915167
164  1bcu   3.28  6.914267
