     code  logKa         score
1    4llx   2.89     72.041536
2    5c28   5.66     89.501947
3    3uuo   7.96    141.725168
4    3ui7   9.00    173.713017
5    5c2h  11.09    254.860671
6    2v00   3.66    132.496962
7    3wz8   5.82    237.204117
8    3pww   7.32    316.268797
9    3prs   7.82    332.105689
10   3uri   9.00    267.650964
11   4m0z   5.19    228.224886
12   4m0y   6.46    164.740632
13   3qgy   7.80    210.176628
14   4qd6   8.64    208.731991
15   4rfm  10.05    224.762874
16   4cr9   4.10    117.158393
17   4cra   7.22    256.675356
18   4x6p   8.30    300.103283
19   4crc   8.72    286.630948
20   4ty7   9.52    254.077461
21   5aba   2.98    121.090782
22   5a7b   3.57    220.304323
23   4agn   3.97    153.636093
24   4agp   4.69    194.870877
25   4agq   5.01    193.754728
26   3bgz   6.26    175.007064
27   3jya   6.89    110.434486
28   2c3i   7.60    184.170085
29   4k18   8.96    215.965427
30   5dwr  11.22    221.431881
31   3mss   4.66    132.195658
32   3k5v   6.30    170.413064
33   3pyy   6.86    195.912099
34   2v7a   8.30    226.449333
35   4twp  10.00    158.392804
36   3wtj   6.53    160.338029
37   3zdg   7.10    152.067354
38   3u8k   8.66    163.544111
39   4qac   9.40    208.641756
40   3u8n  10.17    172.954741
41   1a30   4.30    146.206687
42   2qnq   6.11    311.368964
43   1g2k   7.96    353.786549
44   1eby   9.70    346.228164
45   3o9i  11.82    341.914913
46   4lzs   4.80    108.659953
47   3u5j   5.61    153.152415
48   4wiv   6.26    171.096836
49   4ogj   6.79    185.490737
50   3p5o   7.30    188.918996
51   1ps3   2.28    121.553478
52   3dx1   3.58     88.232821
53   3d4z   4.89    113.096783
54   3dx2   6.82    132.727752
55   3ejr   8.57    198.216404
56   3l7b   2.40    144.265503
57   4eky   3.52    136.821318
58   3g2n   4.09    161.390914
59   3syr   5.10    154.433096
60   3ebp   5.91    161.944284
61   2w66   4.05    152.330708
62   2w4x   4.85    128.490158
63   2wca   5.60    171.258537
64   2xj7   6.66    153.767471
65   2vvn   7.30    169.709702
66   3aru   3.22    130.463805
67   3arv   5.64    158.536513
68   3ary   6.00    103.232210
69   3arq   6.40    127.930993
70   3arp   7.15    237.265659
71   4ih5   4.11    114.784721
72   4ih7   5.24    159.230446
