     code  logKa          score
1    4llx   2.89   14386.512811
2    5c28   5.66   36412.336376
3    3uuo   7.96   76631.422612
4    3ui7   9.00  103221.985750
5    5c2h  11.09  153926.562612
6    2v00   3.66   46619.881349
7    3wz8   5.82  132719.044277
8    3pww   7.32  189960.436617
9    3prs   7.82  189186.990436
10   3uri   9.00  189043.200064
11   4m0z   5.19  144797.531876
12   4m0y   6.46   66933.676335
13   3qgy   7.80  119886.937723
14   4qd6   8.64  120485.050355
15   4rfm  10.05  123222.822251
16   4cr9   4.10   28565.033470
17   4cra   7.22  126898.323460
18   4x6p   8.30  153793.483464
19   4crc   8.72  142849.380175
20   4ty7   9.52  130714.064685
21   5aba   2.98   38801.510844
22   5a7b   3.57  110930.617032
23   4agn   3.97   59715.944785
24   4agp   4.69   89322.503295
25   4agq   5.01   86842.198829
26   3bgz   6.26  139537.320318
27   3jya   6.89   54731.774595
28   2c3i   7.60  122036.469410
29   4k18   8.96  134575.226072
30   5dwr  11.22  158721.781220
31   3mss   4.66   80724.245061
32   3k5v   6.30  107738.860077
33   3pyy   6.86  114976.860556
34   2v7a   8.30  106172.184489
35   4twp  10.00  181397.939034
36   3wtj   6.53   84892.062911
37   3zdg   7.10   70977.501107
38   3u8k   8.66   65021.374878
39   4qac   9.40  177922.844921
40   3u8n  10.17   80879.700110
41   1a30   4.30   77523.091220
42   2qnq   6.11  215578.822809
43   1g2k   7.96  221201.328522
44   1eby   9.70  239808.242259
45   3o9i  11.82  195675.583041
46   4lzs   4.80   42482.532687
47   3u5j   5.61   80458.844467
48   4wiv   6.26  104503.035127
49   4ogj   6.79  110808.426998
50   3p5o   7.30  103571.936531
51   1ps3   2.28   32022.758264
52   3dx1   3.58   22465.403253
53   3d4z   4.89   31904.502457
54   3dx2   6.82   65901.517836
55   3ejr   8.57   96478.334089
56   3l7b   2.40   39488.383105
57   4eky   3.52  100438.588533
58   3g2n   4.09   56482.713132
59   3syr   5.10   48220.683325
60   3ebp   5.91   90704.958483
61   2w66   4.05   53030.625619
62   2w4x   4.85   42069.496736
63   2wca   5.60   91188.673166
64   2xj7   6.66   55222.208620
65   2vvn   7.30   68435.439613
66   3aru   3.22   33307.979239
67   3arv   5.64   83520.483374
68   3ary   6.00   24179.182082
69   3arq   6.40   79132.036100
70   3arp   7.15  155990.970563
71   4ih5   4.11   72182.610707
72   4ih7   5.24   80889.987439
73   3cj4   6.51   84195.431575
74   4eo8   8.15  100485.498890
75   3gnw   9.10  177046.731086
76   1gpk   5.37   59339.950512
77   1h23   8.35  180043.939528
78   1h22   9.10  161296.578944
79   3f3a   4.19   76639.982034
80   3f3c   6.02   71270.972979
81   4mme   6.50  106312.453651
82   3f3d   7.16   58872.327227
83   3f3e   7.70   52997.772779
84   2wbg   4.45  107196.346621
85   2cbv   5.48   43913.203900
86   2j78   6.42   45147.006239
87   2j7h   7.19   23910.328251
88   2cet   8.02   86790.969641
89   3udh   2.85   42889.499979
90   3rsx   4.41   52129.793021
91   4djv   6.72  139291.843257
92   2vkm   8.74  266079.710462
93   4gid  10.77  261669.205112
94   4jfs   5.27   59070.912257
95   4j28   5.70   51600.900855
96   2wvt   6.12   38440.109048
97   2xii   7.20  110387.014755
98   4pcs   7.85   58719.325007
99   3rr4   4.55   76219.009959
100  1s38   5.15   63385.243207
101  1r5y   6.46   58603.561804
102  3gc5   7.26  102020.933122
103  3ge7   8.70  145316.628958
104  4dli   5.62  103508.949707
105  2zb1   6.32  154566.777715
106  4f9w   6.94  134979.141196
107  3e92   8.00  173187.247982
108  3e93   8.85  201240.594469
109  4owm   2.96   15580.493719
110  3twp   3.92    9558.138504
111  3r88   4.82   31298.221460
112  4gkm   5.17   86408.459820
113  3qqs   5.82   75197.911809
114  3gv9   2.12    7000.196179
115  3gr2   2.52   17041.283216
116  4kz6   3.10   29531.972146
117  4jxs   4.74   66120.381576
118  2r9w   5.10   86267.062836
119  2hb1   3.80   40998.986834
120  1bzc   4.92  128250.023424
121  2qbr   6.33  105498.931711
122  2qbq   7.44  109533.460643
123  2qbp   8.40  136176.909879
124  1q8t   4.76   48559.355689
125  1ydr   5.52   94032.220448
126  1q8u   5.96   96657.551185
127  1ydt   7.32  127586.917635
128  3ag9   8.05  157468.443625
129  3fcq   2.77   36983.625253
130  1z9g   5.64   73935.483465
131  1qf1   7.32  130547.750223
132  5tmn   8.04  116134.064551
