     code  logKa         score
1    4llx   2.89  8.248666e+05
2    5c28   5.66  1.280879e+06
3    3uuo   7.96  1.719189e+06
4    3ui7   9.00  2.072586e+06
5    5c2h  11.09  2.469817e+06
6    2v00   3.66  9.572102e+05
7    3wz8   5.82  2.051927e+06
8    3pww   7.32  2.635206e+06
9    3prs   7.82  2.318685e+06
10   3uri   9.00  2.134280e+06
11   4m0z   5.19  2.289904e+06
12   4m0y   6.46  9.495851e+05
13   3qgy   7.80  2.115772e+06
14   4qd6   8.64  2.097747e+06
15   4rfm  10.05  1.842247e+06
16   4cr9   4.10  6.813362e+05
17   4cra   7.22  1.615462e+06
18   4x6p   8.30  1.753192e+06
19   4crc   8.72  1.691850e+06
20   4ty7   9.52  1.700790e+06
21   5aba   2.98  9.632902e+05
22   5a7b   3.57  1.656891e+06
23   4agn   3.97  1.077477e+06
24   4agp   4.69  1.516691e+06
25   4agq   5.01  1.381438e+06
26   3bgz   6.26  3.223516e+06
27   3jya   6.89  1.571158e+06
28   2c3i   7.60  2.542996e+06
29   4k18   8.96  2.516447e+06
30   5dwr  11.22  3.075728e+06
31   3mss   4.66  2.103624e+06
32   3k5v   6.30  2.493378e+06
33   3pyy   6.86  2.218005e+06
34   2v7a   8.30  1.347621e+06
35   4twp  10.00  2.649628e+06
36   3wtj   6.53  1.624338e+06
37   3zdg   7.10  1.221320e+06
38   3u8k   8.66  9.837188e+05
39   4qac   9.40  3.739016e+06
40   3u8n  10.17  1.238409e+06
41   1a30   4.30  1.154267e+06
42   2qnq   6.11  3.173516e+06
43   1g2k   7.96  3.093184e+06
44   1eby   9.70  3.240383e+06
45   3o9i  11.82  2.481940e+06
46   4lzs   4.80  9.730194e+05
47   3u5j   5.61  1.917454e+06
48   4wiv   6.26  2.420002e+06
49   4ogj   6.79  2.279130e+06
50   3p5o   7.30  2.009508e+06
51   1ps3   2.28  3.067273e+05
52   3dx1   3.58  5.922981e+05
53   3d4z   4.89  2.788226e+05
54   3dx2   6.82  1.047594e+06
55   3ejr   8.57  1.280991e+06
56   3l7b   2.40  4.531360e+05
57   4eky   3.52  7.569426e+05
58   3g2n   4.09  6.265815e+05
59   3syr   5.10  3.787888e+05
60   3ebp   5.91  1.967497e+06
61   2w66   4.05  3.037778e+05
62   2w4x   4.85  5.094015e+05
63   2wca   5.60  1.345522e+06
64   2xj7   6.66  5.932639e+05
65   2vvn   7.30  6.017516e+05
66   3aru   3.22  6.545529e+05
67   3arv   5.64  1.792515e+06
68   3ary   6.00  5.850453e+05
69   3arq   6.40  9.544580e+05
70   3arp   7.15  2.989487e+06
71   4ih5   4.11  1.446563e+06
72   4ih7   5.24  1.614944e+06
73   3cj4   6.51  1.850297e+06
74   4eo8   8.15  2.120640e+06
75   3gnw   9.10  2.462915e+06
76   1gpk   5.37  1.024608e+06
77   1h23   8.35  2.897772e+06
78   1h22   9.10  2.494106e+06
79   3f3a   4.19  1.310736e+06
80   3f3c   6.02  1.542688e+06
81   4mme   6.50  2.027380e+06
82   3f3d   7.16  1.270691e+06
