     code  logKa       score
1    4llx   2.89   44.255915
2    5c28   5.66   57.434676
3    3uuo   7.96   81.120980
4    3ui7   9.00   91.499020
5    5c2h  11.09  129.315310
6    2v00   3.66   62.989833
7    3wz8   5.82  112.361512
8    3pww   7.32  165.026292
9    3prs   7.82  168.171771
10   3uri   9.00  169.937729
11   4m0z   5.19  108.105882
12   4m0y   6.46   72.032396
13   3qgy   7.80   96.499834
14   4qd6   8.64   81.717093
15   4rfm  10.05  120.569301
16   4cr9   4.10   61.747434
17   4cra   7.22  122.739286
18   4x6p   8.30  131.656345
19   4crc   8.72  126.492365
20   4ty7   9.52  122.767459
21   5aba   2.98   69.398673
22   5a7b   3.57  100.711978
23   4agn   3.97   83.761306
24   4agp   4.69   98.934767
25   4agq   5.01  100.413504
26   3bgz   6.26   94.548153
27   3jya   6.89   71.601888
28   2c3i   7.60  100.957118
29   4k18   8.96  105.728883
30   5dwr  11.22  115.596149
31   3mss   4.66   74.327077
32   3k5v   6.30   93.331963
33   3pyy   6.86   90.196657
34   2v7a   8.30  121.158442
35   4twp  10.00  113.332373
36   3wtj   6.53   76.978800
37   3zdg   7.10   81.180161
38   3u8k   8.66   88.475460
39   4qac   9.40  111.084390
40   3u8n  10.17   93.890733
41   1a30   4.30   90.218887
42   2qnq   6.11  142.341385
43   1g2k   7.96  171.067776
44   1eby   9.70  186.339067
45   3o9i  11.82  176.535482
46   4lzs   4.80   68.772167
47   3u5j   5.61   82.645633
48   4wiv   6.26   85.980095
49   4ogj   6.79   92.759195
50   3p5o   7.30   97.541836
51   1ps3   2.28   59.038981
52   3dx1   3.58   40.791417
53   3d4z   4.89   54.491049
54   3dx2   6.82   52.621898
55   3ejr   8.57   86.314591
56   3l7b   2.40   82.053431
57   4eky   3.52  100.409111
58   3g2n   4.09   90.054907
59   3syr   5.10   82.354677
60   3ebp   5.91   80.660583
61   2w66   4.05   74.011292
62   2w4x   4.85   67.647261
63   2wca   5.60   77.575093
64   2xj7   6.66   82.545360
65   2vvn   7.30   85.470277
66   3aru   3.22   67.139778
67   3arv   5.64   63.304933
68   3ary   6.00   48.656889
69   3arq   6.40   77.360472
70   3arp   7.15  115.813328
71   4ih5   4.11   64.498094
72   4ih7   5.24   78.039927
73   3cj4   6.51   80.671882
74   4eo8   8.15  102.148097
75   3gnw   9.10  132.978125
76   1gpk   5.37   89.922138
77   1gpn   6.48   93.284927
78   1h23   8.35  157.375030
79   1h22   9.10  148.360427
80   1e66   9.89  107.499633
81   3f3a   4.19   67.872040
82   3f3c   6.02   67.939084
83   4mme   6.50   86.252443
84   3f3d   7.16   63.466066
85   3f3e   7.70   65.891981
86   2wbg   4.45   88.244928
87   2cbv   5.48   56.702393
88   2j78   6.42   58.243777
89   2j7h   7.19   54.918551
90   2cet   8.02   92.704098
91   3udh   2.85   60.192703
92   3rsx   4.41   61.273705
93   4djv   6.72   98.977485
94   2vkm   8.74  187.337384
95   4gid  10.77  203.478649
96   4jfs   5.27   68.887262
97   4j28   5.70   60.325124
98   2wvt   6.12   59.935993
99   2xii   7.20   95.350259
100  4pcs   7.85   63.040354
101  3rr4   4.55   73.379373
102  1s38   5.15   63.687501
103  1r5y   6.46   56.152424
104  3gc5   7.26   84.902113
105  3ge7   8.70  112.736191
106  4dli   5.62   99.727942
107  2zb1   6.32  122.868877
108  4f9w   6.94  106.504916
109  3e92   8.00  132.172189
110  3e93   8.85  162.980635
111  4owm   2.96   42.179045
112  3twp   3.92   40.239986
113  3r88   4.82   57.093571
114  4gkm   5.17   74.726065
115  3qqs   5.82   73.609185
116  3gv9   2.12   41.550402
117  3gr2   2.52   41.362216
118  4kz6   3.10   58.185908
119  4jxs   4.74   69.861202
120  2r9w   5.10   71.697842
121  2hb1   3.80   54.070021
122  1bzc   4.92   86.656601
123  2qbr   6.33   87.341675
124  2qbq   7.44   94.423515
125  2qbp   8.40  110.903983
126  1q8t   4.76   84.211770
127  1ydr   5.52   87.995833
128  1q8u   5.96   97.216181
129  1ydt   7.32  118.933516
