     code  logKa      score
1    4llx   2.89  13.690336
2    5c28   5.66  16.706152
3    3uuo   7.96  23.047485
4    3ui7   9.00  26.093646
5    5c2h  11.09  31.392214
6    2v00   3.66  20.266989
7    3wz8   5.82  33.782271
8    3pww   7.32  41.922225
9    3prs   7.82  38.878097
10   3uri   9.00  33.219109
11   4m0z   5.19  26.590562
12   4m0y   6.46  20.927479
13   3qgy   7.80  31.091036
14   4qd6   8.64  36.508635
15   4rfm  10.05  29.218765
16   4cr9   4.10  15.991442
17   4cra   7.22  33.045987
18   4x6p   8.30  34.578877
19   4crc   8.72  33.443241
20   4ty7   9.52  32.680550
21   5aba   2.98  22.902411
22   5a7b   3.57  32.533673
23   4agn   3.97  24.051172
24   4agp   4.69  31.192907
25   4agq   5.01  29.323660
26   3bgz   6.26  37.916741
27   3jya   6.89  21.278445
28   2c3i   7.60  29.394407
29   4k18   8.96  34.966686
30   5dwr  11.22  39.551297
31   3mss   4.66  24.306838
32   3k5v   6.30  31.557979
33   3pyy   6.86  28.831689
34   2v7a   8.30  29.177695
35   4twp  10.00  32.964467
36   3wtj   6.53  20.277553
37   3zdg   7.10  15.459584
38   3u8k   8.66  15.403907
39   4qac   9.40  37.643420
40   3u8n  10.17  17.172117
41   1a30   4.30  21.765421
42   2qnq   6.11  46.337038
43   1g2k   7.96  45.335356
44   1eby   9.70  44.312088
45   3o9i  11.82  38.597986
46   4lzs   4.80  15.942640
47   3u5j   5.61  27.100070
48   4wiv   6.26  32.426929
49   4ogj   6.79  35.937391
50   3p5o   7.30  28.728952
51   1ps3   2.28  12.933040
52   3dx1   3.58  14.960243
53   3d4z   4.89  12.332854
54   3dx2   6.82  18.207347
55   3ejr   8.57  24.911496
56   3l7b   2.40  15.895611
57   4eky   3.52  19.307607
58   3g2n   4.09  18.170559
59   3syr   5.10  14.900850
60   3ebp   5.91  26.696949
61   2w66   4.05  10.689558
62   2w4x   4.85  13.552853
63   2wca   5.60  23.919101
64   2xj7   6.66  13.624944
65   2vvn   7.30  14.144449
66   3aru   3.22  15.359774
67   3arv   5.64  28.774048
68   3ary   6.00  13.582052
69   3arq   6.40  21.512167
70   3arp   7.15  36.075335
71   4ih5   4.11  21.412159
