     code  logKa         score
1    4llx   2.89    157.002345
2    5c28   5.66    209.253094
3    3uuo   7.96    311.598310
4    3ui7   9.00    379.688674
5    5c2h  11.09    517.811254
6    2v00   3.66    239.562255
7    3wz8   5.82    462.141296
8    3pww   7.32    604.625624
9    3prs   7.82    604.267429
10   3uri   9.00    454.518576
11   4m0z   5.19    459.295560
12   4m0y   6.46    286.306053
13   3qgy   7.80    428.366265
14   4qd6   8.64    421.976569
15   4rfm  10.05    432.050953
16   4cr9   4.10    203.469001
17   4cra   7.22    451.353517
18   4x6p   8.30    517.648751
19   4crc   8.72    494.440814
20   4ty7   9.52    443.568950
21   5aba   2.98    230.121926
22   5a7b   3.57    411.549109
23   4agn   3.97    281.823369
24   4agp   4.69    369.671492
25   4agq   5.01    358.864966
26   3bgz   6.26    454.152589
27   3jya   6.89    257.078054
28   2c3i   7.60    425.736413
29   4k18   8.96    462.760798
30   5dwr  11.22    506.303192
31   3mss   4.66    322.428846
32   3k5v   6.30    402.372680
33   3pyy   6.86    418.546573
34   2v7a   8.30    394.682594
35   4twp  10.00    331.549697
36   3wtj   6.53    325.846044
37   3zdg   7.10    287.044176
38   3u8k   8.66    287.205820
39   4qac   9.40    544.951459
40   3u8n  10.17    314.812203
41   1a30   4.30    251.004065
42   2qnq   6.11    622.006327
43   1g2k   7.96    686.518451
44   1eby   9.70    675.484421
45   3o9i  11.82    630.448493
46   4lzs   4.80    210.584667
47   3u5j   5.61    343.910227
48   4wiv   6.26    398.558191
49   4ogj   6.79    409.305293
50   3p5o   7.30    392.536049
51   1ps3   2.28    162.821676
52   3dx1   3.58    133.793275
53   3d4z   4.89    146.108663
54   3dx2   6.82    223.321538
55   3ejr   8.57    336.215964
56   3l7b   2.40    213.050965
57   4eky   3.52    169.469545
58   3g2n   4.09    250.737546
59   3syr   5.10    219.946580
60   3ebp   5.91    356.376559
61   2w66   4.05    211.881673
62   2w4x   4.85    197.656451
63   2wca   5.60    305.318675
64   2xj7   6.66    241.652518
65   2vvn   7.30    256.204086
66   3aru   3.22    224.676713
67   3arv   5.64    348.768821
68   3ary   6.00    180.351778
69   3arq   6.40    198.888744
70   3arp   7.15    531.850328
71   4ih5   4.11    236.077994
72   4ih7   5.24    327.191706
73   3cj4   6.51    304.537906
74   4eo8   8.15    359.489265
75   3gnw   9.10    585.069236
76   1gpk   5.37    272.505990
77   1h23   8.35    572.586155
78   1h22   9.10    525.591716
79   3f3a   4.19    261.981621
80   3f3c   6.02    258.431344
81   4mme   6.50    371.666717
82   3f3d   7.16    234.633233
83   3f3e   7.70    217.381219
84   2wbg   4.45    327.084011
85   2cbv   5.48    150.944887
86   2j78   6.42    153.781123
87   2j7h   7.19     96.309674
88   2cet   8.02    276.577555
89   3udh   2.85    223.520719
