     code  logKa         score
1    4llx   2.89  1.617534e+02
2    5c28   5.66  2.097678e+02
3    3uuo   7.96  2.992551e+02
4    3ui7   9.00  3.406062e+02
5    5c2h  11.09  4.814883e+02
6    2v00   3.66  2.164840e+02
7    3wz8   5.82  4.102615e+02
8    3pww   7.32  5.895109e+02
9    3prs   7.82  6.055211e+02
10   3uri   9.00  5.808209e+02
11   4m0z   5.19  3.817715e+02
12   4m0y   6.46  2.669058e+02
13   3qgy   7.80  3.732140e+02
14   4qd6   8.64  3.353015e+02
15   4rfm  10.05  4.402321e+02
16   4cr9   4.10  2.196110e+02
17   4cra   7.22  4.583066e+02
18   4x6p   8.30  4.855548e+02
19   4crc   8.72  4.715213e+02
20   4ty7   9.52  4.539270e+02
21   5aba   2.98  2.611797e+02
22   5a7b   3.57 -1.783892e+09
23   4agn   3.97  3.111365e+02
24   4agp   4.69  3.788064e+02
25   4agq   5.01  3.826512e+02
26   3bgz   6.26  3.694143e+02
27   3jya   6.89  2.612649e+02
28   2c3i   7.60  3.811249e+02
29   4k18   8.96  4.093594e+02
30   5dwr  11.22  4.382921e+02
31   3mss   4.66  2.812431e+02
32   3k5v   6.30  3.546010e+02
33   3pyy   6.86  3.345327e+02
34   2v7a   8.30  4.430083e+02
35   4twp  10.00  4.253315e+02
36   3wtj   6.53  2.582506e+02
37   3zdg   7.10  2.816103e+02
38   3u8k   8.66  2.989381e+02
39   4qac   9.40  4.087488e+02
40   3u8n  10.17  3.158508e+02
41   1a30   4.30  2.980056e+02
42   2qnq   6.11  5.445614e+02
43   1g2k   7.96  6.420276e+02
44   1eby   9.70  6.812869e+02
45   3o9i  11.82  6.466204e+02
46   4lzs   4.80  2.491175e+02
47   3u5j   5.61  3.132395e+02
48   4wiv   6.26  3.412020e+02
49   4ogj   6.79  3.640841e+02
50   3p5o   7.30  3.707335e+02
51   1ps3   2.28  1.733903e+02
52   3dx1   3.58  1.285371e+02
53   3d4z   4.89  1.654658e+02
54   3dx2   6.82  1.717454e+02
55   3ejr   8.57  3.088951e+02
56   3l7b   2.40  2.839613e+02
57   4eky   3.52  3.481470e+02
58   3g2n   4.09  3.205310e+02
59   3syr   5.10  2.828337e+02
60   3ebp   5.91  3.076759e+02
61   2w66   4.05  2.421091e+02
62   2w4x   4.85  2.293984e+02
63   2wca   5.60  2.875444e+02
64   2xj7   6.66  2.779658e+02
65   2vvn   7.30  2.901202e+02
66   3aru   3.22  2.458211e+02
67   3arv   5.64  2.552678e+02
68   3ary   6.00  1.749897e+02
69   3arq   6.40  2.826778e+02
70   3arp   7.15  4.511680e+02
71   4ih5   4.11  2.424449e+02
72   4ih7   5.24  2.841165e+02
73   3cj4   6.51  2.967669e+02
74   4eo8   8.15  3.737719e+02
75   3gnw   9.10  5.074833e+02
76   1gpk   5.37  3.099344e+02
77   1gpn   6.48  3.220931e+02
78   1h23   8.35  5.745021e+02
79   1h22   9.10  5.378576e+02
80   1e66   9.89  3.933294e+02
81   3f3a   4.19  2.302080e+02
82   3f3c   6.02  2.186816e+02
83   4mme   6.50  3.162032e+02
84   3f3d   7.16  2.002849e+02
85   3f3e   7.70  2.070685e+02
86   2wbg   4.45  3.200624e+02
87   2cbv   5.48  1.897483e+02
88   2j78   6.42  1.924691e+02
89   2j7h   7.19  1.727134e+05
90   2cet   8.02  3.251427e+02
91   3udh   2.85  2.039677e+02
92   3rsx   4.41  2.292260e+02
93   4djv   6.72  3.661521e+02
94   2vkm   8.74  6.774009e+02
95   4gid  10.77  7.246104e+02
96   4jfs   5.27  2.529596e+02
97   4j28   5.70  2.201595e+02
98   2wvt   6.12  2.006442e+02
99   2xii   7.20  3.531294e+02
100  4pcs   7.85  2.334417e+02
101  3rr4   4.55  2.415630e+02
102  1s38   5.15  2.234256e+02
103  1r5y   6.46  1.869895e+02
104  3gc5   7.26  2.810367e+02
105  3ge7   8.70  3.837349e+02
106  4dli   5.62  3.701332e+02
107  2zb1   6.32  4.587221e+02
108  4f9w   6.94  4.053045e+02
109  3e92   8.00  4.930365e+02
110  3e93   8.85  5.950192e+02
111  4owm   2.96  1.567099e+02
112  3twp   3.92  1.513759e+02
113  3r88   4.82  2.075997e+02
114  4gkm   5.17  2.816460e+02
115  3qqs   5.82  2.761460e+02
116  3gv9   2.12  1.392462e+02
117  3gr2   2.52  1.584272e+02
118  4kz6   3.10  2.137528e+02
119  4jxs   4.74  2.552887e+02
120  2r9w   5.10  2.807992e+02
121  2hb1   3.80  1.902650e+02
122  1bzc   4.92  3.291958e+02
123  2qbr   6.33  3.326412e+02
124  2qbq   7.44  3.591202e+02
125  2qbp   8.40  4.166576e+02
126  1q8t   4.76  2.986049e+02
127  1ydr   5.52  3.110974e+02
128  1q8u   5.96  3.475976e+02
129  1ydt   7.32  4.355972e+02
130  3ag9   8.05  5.334655e+02
131  3fcq   2.77  2.037573e+02
132  1z9g   5.64  2.391365e+02
133  1qf1   7.32  3.779760e+02
134  5tmn   8.04  4.220544e+02
135  4tmn  10.17  4.756807e+02
136  4ddk   2.29  2.065451e+02
137  4ddh   3.32  2.493094e+02
138  3ivg   4.30  4.205130e+02
139  3coz   5.57  4.191124e+02
140  3coy   6.02  4.568471e+02
141  3pxf   4.43  2.608460e+02
142  4eor   6.30  4.209118e+02
143  2xnb   6.83  3.958040e+02
144  1pxn   7.15  3.489703e+02
145  2fvd   8.52  4.059753e+02
146  4k77   6.63  2.979315e+02
147  4e5w   7.66  4.400923e+02
148  4ivb   8.72  3.627852e+02
149  4ivd   9.52  3.912488e+02
150  4ivc  10.00  3.879934e+02
151  4f09   6.70  3.043886e+02
152  4gfm   7.22  2.616183e+02
153  4hge   7.92  3.529996e+02
154  4e6q   8.36  4.008681e+02
155  4jia   9.22  3.904505e+02
156  2brb   4.86  3.476595e+02
157  2br1   5.14  3.722553e+02
158  3jvr   5.72  2.698202e+02
159  3jvs   6.54  3.249810e+02
160  1nvq   8.25  4.611671e+02
161  3acw   4.76  4.078804e+02
162  4ea2   6.44  4.704560e+02
163  2zcr   6.87  4.674841e+02
164  2zy1   7.40  3.874067e+02
165  2zcq   8.82  3.382057e+02
166  1bcu   3.28  2.316988e+02
167  3bv9   5.36  4.826994e+02
168  1oyt   7.24  4.111979e+02
169  2zda   8.40  4.166413e+02
170  3utu  10.92  5.492847e+02
171  3u9q   4.38  2.899780e+02
172  2yfe   6.63  4.334038e+02
173  3fur   8.00  4.733128e+02
174  3b1m   8.48  5.316494e+02
175  2p4y   9.00  5.570496e+02
176  3uo4   6.52  3.958867e+02
177  3up2   7.40  3.763485e+02
178  3e5a   8.23  4.560774e+02
179  2wtv   8.74  4.437683e+02
180  3myg  10.70  3.792800e+02
181  3kgp   2.57  1.788497e+02
182  1c5z   4.01  1.811150e+02
183  1o5b   5.77  2.121487e+02
184  1owh   7.40  2.959702e+02
185  1sqa   9.21  3.455478e+02
186  4jsz   2.30  1.578177e+02
187  3kwa   4.08  2.159810e+02
188  2weg   6.50  1.838940e+02
189  3ryj   7.80  2.332273e+02
190  3dd0   9.00  2.242322e+02
191  2xdl   3.10  2.917007e+02
192  3b27   5.16  2.480378e+02
193  1yc1   6.17  3.615324e+02
194  3rlr   7.52  3.374646e+02
195  2yki   9.46  5.277400e+02
196  1z95   7.12  4.631942e+02
197  3b68   8.40  5.168251e+02
198  3b5r   8.77  4.488233e+02
199  3b65   9.27  4.407848e+02
200  3g0w   9.52  4.120930e+02
201  4u4s   2.92  2.294670e+02
202  1p1q   4.89  1.618658e+02
203  1syi   5.44  2.682199e+02
204  1p1n   6.80  2.239078e+02
205  2al5   8.40  2.205556e+02
206  3g2z   2.36  3.570903e+02
207  3g31   2.89  1.507537e+02
208  4de2   4.12  6.592864e+02
209  4de3   5.52  5.842587e+02
210  4de1   5.96  4.553583e+02
211  1vso   4.72  2.284862e+02
212  4dld   5.82  2.546300e+02
213  3gbb   6.90  2.781091e+02
214  3fv2   8.11  2.825884e+02
215  3fv1   9.30  3.082849e+02
216  4mgd   4.69  3.531780e+02
217  2qe4   7.96  4.235309e+02
218  1qkt   9.04  3.999182e+02
219  2pog   9.54  3.999082e+02
220  2p15  10.30  6.034309e+02
221  2y5h   5.79  3.927003e+02
222  1lpg   7.09  4.760724e+02
223  2xbv   8.43  4.533426e+02
224  1z6e   9.72  4.492463e+02
225  1mq6  11.15  4.477024e+02
226  1nc3   5.00  2.989315e+02
227  1nc1   6.12  3.406413e+02
228  1y6r  10.11  3.604859e+02
229  4f2w  11.30  3.939709e+02
230  4f3c  11.82  4.578282e+02
231  1uto   2.27  1.830708e+02
232  4abg   3.57  2.298795e+02
233  3gy4   5.10  1.820540e+02
234  1k1i   6.58  3.568420e+02
235  1o3f   7.96  3.043997e+02
236  2yge   5.06  4.037751e+02
237  2fxs   6.06  2.767809e+02
238  2iwx   6.68  3.319981e+02
239  2wer   7.05  3.202403e+02
240  2vw5   8.52  4.549786e+02
241  4kzq   6.10  3.309252e+02
242  4kzu   6.50  3.442341e+02
243  4j21   7.41  3.297895e+02
244  4j3l   7.80  3.674789e+02
245  3kr8   8.10  3.528688e+02
246  2ymd   3.16 -5.226326e+03
247  2wnc   6.32  3.231717e+02
248  2xys   7.42  3.419800e+02
249  2wn9   8.52  2.754310e+02
250  2x00  11.33  5.226483e+02
251  3ozt   4.13  4.107352e+02
252  3ozs   5.33  4.158115e+02
253  3oe5   6.88  4.295431e+02
254  3oe4   7.47  4.196505e+02
255  3nw9   9.00  5.072063e+02
256  3ao4   2.07  2.499446e+02
257  3zt2   2.84  3.104789e+02
258  3zsx   3.28  3.886142e+02
259  4cig   3.67  4.150242e+02
260  3zso   5.12  4.649649e+02
261  3n7a   3.70  1.977576e+02
262  4ciw   4.82  2.525336e+02
263  3n86   5.64  4.109084e+02
264  3n76   6.85  3.796090e+02
265  2xb8   7.59  3.577977e+02
266  4bkt   3.62  2.202921e+02
267  4w9c   4.65  3.329797e+02
268  4w9l   5.02  4.572349e+02
269  4w9i   5.96  3.709614e+02
270  4w9h   6.73  3.925593e+02
271  3nq9   4.03  1.824829e+02
272  3ueu   5.24  3.046210e+02
273  3uev   5.89  3.502125e+02
274  3uew   6.31  3.760636e+02
275  3uex   6.92  4.298779e+02
276  3lka   2.82  2.107888e+02
277  3ehy   5.85  2.603740e+02
278  3tsk   7.17  5.250657e+02
279  3nx7   8.10  2.777457e+02
280  4gr0   9.55  6.011847e+02
281  3dxg   2.40  1.663512e+02
282  3d6q   3.76  1.782614e+02
283  1w4o   5.22  2.076545e+02
284  1o0h   5.92  2.332769e+02
285  1u1b   7.80  4.077575e+02

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 6.50 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.026
Confidence interval of 90% Pearson R = [-0.072 ~ 0.123] 
Standard deviation in fitting (SD) = 2.17
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
