     code  logKa       score
1    4llx   2.89   26.913051
2    5c28   5.66   40.068966
3    3uuo   7.96   55.285658
4    3ui7   9.00   65.619103
5    5c2h  11.09   80.390261
6    2v00   3.66   31.370326
7    3wz8   5.82   71.882130
8    3pww   7.32   91.420983
9    3prs   7.82   80.331028
10   3uri   9.00   69.360122
11   4m0z   5.19   67.174750
12   4m0y   6.46   35.416758
13   3qgy   7.80   72.947132
14   4qd6   8.64   76.798808
15   4rfm  10.05   62.168465
16   4cr9   4.10   25.386167
17   4cra   7.22   60.721120
18   4x6p   8.30   64.733314
19   4crc   8.72   62.108022
20   4ty7   9.52   57.210769
21   5aba   2.98   38.181185
22   5a7b   3.57   63.969823
23   4agn   3.97   42.071278
24   4agp   4.69   59.389681
25   4agq   5.01   54.715271
26   3bgz   6.26  101.831629
27   3jya   6.89   49.261811
28   2c3i   7.60   81.701135
29   4k18   8.96   83.474650
30   5dwr  11.22   98.117727
31   3mss   4.66   67.871134
32   3k5v   6.30   81.553645
33   3pyy   6.86   72.465445
34   2v7a   8.30   51.005191
35   4twp  10.00   86.196679
36   3wtj   6.53   49.769645
37   3zdg   7.10   37.895037
38   3u8k   8.66   30.104671
39   4qac   9.40  114.653206
40   3u8n  10.17   37.256600
41   1a30   4.30   35.163448
42   2qnq   6.11  109.295126
43   1g2k   7.96  105.647346
44   1eby   9.70  107.027882
45   3o9i  11.82   85.304534
46   4lzs   4.80   31.581451
47   3u5j   5.61   64.126309
48   4wiv   6.26   81.203014
49   4ogj   6.79   79.180617
50   3p5o   7.30   66.988625
51   1ps3   2.28    3.488698
52   3dx1   3.58    9.066096
53   3d4z   4.89    3.497104
54   3dx2   6.82   23.433359
55   3ejr   8.57   40.536237
56   3l7b   2.40   14.741716
57   4eky   3.52   22.824165
58   3g2n   4.09   21.248591
59   3syr   5.10   11.008452
60   3ebp   5.91   66.191556
61   2w66   4.05    9.393398
62   2w4x   4.85   15.916541
63   2wca   5.60   45.615511
64   2xj7   6.66   19.194611
65   2vvn   7.30   17.408066
66   3aru   3.22   23.892032
67   3arv   5.64   64.850603
68   3ary   6.00   21.410730
69   3arq   6.40   35.613225
70   3arp   7.15  100.966839
71   4ih5   4.11   47.991702
72   4ih7   5.24   54.749312
73   3cj4   6.51   59.689875
74   4eo8   8.15   67.429105
75   3gnw   9.10   85.752594
76   1gpk   5.37   32.716150
77   1h23   8.35   92.886609
78   1h22   9.10   80.767677
79   3f3a   4.19   37.312784
80   3f3c   6.02   42.156250
81   4mme   6.50   65.602699
82   3f3d   7.16   32.501161
83   3f3e   7.70   35.390787
84   2wbg   4.45   46.048120
85   2cbv   5.48   13.817067
86   2j78   6.42    8.822937
87   2j7h   7.19    3.508214
88   2cet   8.02   28.307636
