     code  logKa     score
1    4llx   2.89  6.210540
2    5c28   5.66  6.200566
3    3uuo   7.96  6.200534
4    3ui7   9.00  6.200534
5    5c2h  11.09  6.200534
6    2v00   3.66  6.200535
7    3wz8   5.82  6.200534
8    3pww   7.32  6.200534
9    3prs   7.82  6.200534
10   3uri   9.00  6.200534
11   4m0z   5.19  6.200534
12   4m0y   6.46  6.200534
13   3qgy   7.80  6.200534
14   4qd6   8.64  6.200534
15   4rfm  10.05  6.200534
16   4cr9   4.10  6.200538
17   4cra   7.22  6.200534
18   4x6p   8.30  6.200534
19   4crc   8.72  6.200534
20   4ty7   9.52  6.200534
21   5aba   2.98  6.200534
22   5a7b   3.57  6.200534
23   4agn   3.97  6.200534
24   4agp   4.69  6.200534
25   4agq   5.01  6.200534
26   3bgz   6.26  6.200534
27   3jya   6.89  6.200534
28   2c3i   7.60  6.200534
29   4k18   8.96  6.200534
30   5dwr  11.22  6.200534
31   3mss   4.66  6.200534
32   3k5v   6.30  6.200534
33   3pyy   6.86  6.200534
34   2v7a   8.30  6.200534
35   4twp  10.00  6.200534
36   3wtj   6.53  6.200534
37   3zdg   7.10  6.200534
38   3u8k   8.66  6.200534
39   4qac   9.40  6.200534
40   3u8n  10.17  6.200534
41   1a30   4.30  6.200534
42   2qnq   6.11  6.200534
43   1g2k   7.96  6.200534
44   1eby   9.70  6.200534
45   3o9i  11.82  6.200534
46   4lzs   4.80  6.200534
47   3u5j   5.61  6.200534
48   4wiv   6.26  6.200534
49   4ogj   6.79  6.200534
50   3p5o   7.30  6.200534
51   1ps3   2.28  6.200535
52   3dx1   3.58  6.211664
53   3d4z   4.89  6.200546
54   3dx2   6.82  6.200618
55   3ejr   8.57  6.200534
56   3l7b   2.40  6.200534
57   4eky   3.52  6.200534
58   3g2n   4.09  6.200534
59   3syr   5.10  6.200534
60   3ebp   5.91  6.200534
61   2w66   4.05  6.200534
62   2w4x   4.85  6.200534
63   2wca   5.60  6.200534
64   2xj7   6.66  6.200534
65   2vvn   7.30  6.200534
66   3aru   3.22  6.200535
67   3arv   5.64  6.200535
68   3ary   6.00  6.202168
69   3arq   6.40  6.200534
70   3arp   7.15  6.200534
71   4ih5   4.11  6.200535
72   4ih7   5.24  6.200534
73   3cj4   6.51  6.200534
74   4eo8   8.15  6.200534
75   3gnw   9.10  6.200534
76   1gpk   5.37  6.200534
77   1gpn   6.48  6.200534
78   1h23   8.35  6.200534
79   1h22   9.10  6.200534
80   1e66   9.89  6.200534
81   3f3a   4.19  6.200534
82   3f3c   6.02  6.200534
83   4mme   6.50  6.200534
84   3f3d   7.16  6.200535
85   3f3e   7.70  6.200535
86   2wbg   4.45  6.200534
87   2cbv   5.48  6.200548
88   2j78   6.42  6.200538
89   2j7h   7.19  6.200570
90   2cet   8.02  6.200534
91   3udh   2.85  6.200540
92   3rsx   4.41  6.200540
93   4djv   6.72  6.200534
94   2vkm   8.74  6.200534
95   4gid  10.77  6.200534
96   4jfs   5.27  6.200534
97   4j28   5.70  6.200540
98   2wvt   6.12  6.200535
99   2xii   7.20  6.200534
100  4pcs   7.85  6.200536
101  3rr4   4.55  6.200534
102  1s38   5.15  6.200535
103  1r5y   6.46  6.200565
104  3gc5   7.26  6.200534
105  3ge7   8.70  6.200534
106  4dli   5.62  6.200534
107  2zb1   6.32  6.200534
108  4f9w   6.94  6.200534
109  3e92   8.00  6.200534
110  3e93   8.85  6.200534
111  4owm   2.96  6.216569
112  3twp   3.92  6.233064
113  3r88   4.82  6.200584
114  4gkm   5.17  6.200534
115  3qqs   5.82  6.200534
116  3gv9   2.12  6.227536
117  3gr2   2.52  6.228832
118  4kz6   3.10  6.200573
119  4jxs   4.74  6.200534
120  2r9w   5.10  6.200534
121  2hb1   3.80  6.200573
122  1bzc   4.92  6.200534
123  2qbr   6.33  6.200534
124  2qbq   7.44  6.200534
125  2qbp   8.40  6.200534
126  1q8t   4.76  6.200534
127  1ydr   5.52  6.200534
128  1q8u   5.96  6.200534
129  1ydt   7.32  6.200534
130  3ag9   8.05  6.200534
131  3fcq   2.77  6.200562
132  1z9g   5.64  6.200535
133  1qf1   7.32  6.200534
134  5tmn   8.04  6.200534
135  4tmn  10.17  6.200534
136  4ddk   2.29  6.200568
137  4ddh   3.32  6.200534
138  3ivg   4.30  6.200534
139  3coz   5.57  6.200534
140  3coy   6.02  6.200534
141  3pxf   4.43  6.200534
142  4eor   6.30  6.200534
143  2xnb   6.83  6.200534
144  1pxn   7.15  6.200534
145  2fvd   8.52  6.200534
146  4k77   6.63  6.200534
147  4e5w   7.66  6.200534
148  4ivb   8.72  6.200534
149  4ivd   9.52  6.200534
150  4ivc  10.00  6.200534
151  4f09   6.70  6.200534
152  4gfm   7.22  6.200534
153  4hge   7.92  6.200534
154  4e6q   8.36  6.200534
155  4jia   9.22  6.200534
156  2brb   4.86  6.200534
157  2br1   5.14  6.200534
158  3jvr   5.72  6.200534
159  3jvs   6.54  6.200534
160  1nvq   8.25  6.200534
161  3acw   4.76  6.200534
162  4ea2   6.44  6.200534
163  2zcr   6.87  6.200534
164  2zy1   7.40  6.200534
165  2zcq   8.82  6.200534
166  1bcu   3.28  6.200536
167  3bv9   5.36  6.200534
168  1oyt   7.24  6.200534
169  2zda   8.40  6.200534
170  3utu  10.92  6.200534
171  3u9q   4.38  6.200534
172  2yfe   6.63  6.200534
173  3fur   8.00  6.200534
174  3b1m   8.48  6.200534
175  2p4y   9.00  6.200534
176  3uo4   6.52  6.200534
177  3up2   7.40  6.200534
178  3e5a   8.23  6.200534
179  2wtv   8.74  6.200534
180  3myg  10.70  6.200534
181  3kgp   2.57  6.201567
182  1c5z   4.01  6.200927
183  1o5b   5.77  6.200550
184  1owh   7.40  6.200534
185  1sqa   9.21  6.200534
186  4jsz   2.30  6.218827
187  3kwa   4.08  6.200535
188  2weg   6.50  6.201991
189  3ryj   7.80  6.200537
190  3dd0   9.00  6.200537
191  2xdl   3.10  6.200534
192  3b27   5.16  6.200535
193  1yc1   6.17  6.200534
194  3rlr   7.52  6.200534
195  2yki   9.46  6.200534
196  1z95   7.12  6.200534
197  3b68   8.40  6.200534
198  3b5r   8.77  6.200534
199  3b65   9.27  6.200534
200  3g0w   9.52  6.200534
201  4u4s   2.92  6.200535
202  1p1q   4.89  6.200806
203  1syi   5.44  6.200534
204  1p1n   6.80  6.200534
205  2al5   8.40  6.200535
206  3g2z   2.36  6.381839
207  3g31   2.89  6.222657
208  4de2   4.12  6.200534
209  4de3   5.52  6.200534
210  4de1   5.96  6.200534
211  1vso   4.72  6.200534
212  4dld   5.82  6.200534
213  3gbb   6.90  6.200534
214  3fv2   8.11  6.200534
215  3fv1   9.30  6.200534
216  4mgd   4.69  6.200534
217  2qe4   7.96  6.200534
218  1qkt   9.04  6.200534
219  2pog   9.54  6.200534
220  2p15  10.30  6.200534
221  2y5h   5.79  6.200534
222  1lpg   7.09  6.200534
223  2xbv   8.43  6.200534
224  1z6e   9.72  6.200534
225  1mq6  11.15  6.200534
226  1nc3   5.00  6.200534
227  1nc1   6.12  6.200534
228  1y6r  10.11  6.200534
229  4f2w  11.30  6.200534
230  4f3c  11.82  6.200534
231  1uto   2.27  6.200996
232  4abg   3.57  6.200535
233  3gy4   5.10  6.200691
234  1k1i   6.58  6.200534
235  1o3f   7.96  6.200534
236  2yge   5.06  6.200534
237  2fxs   6.06  6.200534
238  2iwx   6.68  6.200534
239  2wer   7.05  6.200534
240  2vw5   8.52  6.200534
241  4kzq   6.10  6.200534
242  4kzu   6.50  6.200534
243  4j21   7.41  6.200534
244  4j3l   7.80  6.200534
245  3kr8   8.10  6.200534
246  2ymd   3.16  6.200534
247  2wnc   6.32  6.200534
248  2xys   7.42  6.200534
249  2wn9   8.52  6.200534
250  2x00  11.33  6.200534
251  3ozt   4.13  6.200534
252  3ozs   5.33  6.200534
253  3oe5   6.88  6.200534
254  3oe4   7.47  6.200534
255  3nw9   9.00  6.200534
256  3ao4   2.07  6.200534
257  3zt2   2.84  6.200534
258  3zsx   3.28  6.200534
259  4cig   3.67  6.200534
260  3zso   5.12  6.200534
261  3n7a   3.70  6.200563
262  4ciw   4.82  6.200534
263  3n86   5.64  6.200534
264  3n76   6.85  6.200534
265  2xb8   7.59  6.200534
266  4bkt   3.62  6.200535
267  4w9c   4.65  6.200534
268  4w9l   5.02  6.200534
269  4w9i   5.96  6.200534
270  4w9h   6.73  6.200534
271  3nq9   4.03  6.200586
272  3ueu   5.24  6.200534
273  3uev   5.89  6.200534
274  3uew   6.31  6.200534
275  3uex   6.92  6.200534
276  3lka   2.82  6.200550
277  3ehy   5.85  6.200534
278  3tsk   7.17  6.200534
279  3nx7   8.10  6.200534
280  4gr0   9.55  6.200534
281  3dxg   2.40  6.201612
282  3d6q   3.76  6.201051
283  1w4o   5.22  6.200541
284  1o0h   5.92  6.200534
285  1u1b   7.80  6.200534

Summary of the scoring power: ===================================
The regression equation: logKa = -37.37 + 238.27 * Score
Number of favorable sample (N) = 285
Pearson correlation coefficient (R) = -0.194
Confidence interval of 90% Pearson R = [-0.287 ~ -0.099] 
Standard deviation in fitting (SD) = 2.13
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("GAP_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,285,2);
for(i in 1:285);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("GAP-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
