     code  logKa        score
1    4llx   2.89       0.7000
2    5c28   5.66  752000.0000
3    3uuo   7.96      95.7000
4    3ui7   9.00  752000.0000
5    5c2h  11.09  752000.0000
6    2v00   3.66    1800.0000
7    3wz8   5.82      20.0000
8    3pww   7.32       0.7000
9    3prs   7.82      20.0000
10   3uri   9.00      11.9000
11   4m0z   5.19      20.0000
12   4m0y   6.46    1800.0000
13   3qgy   7.80       0.7000
14   4qd6   8.64      20.0000
15   4rfm  10.05      95.7000
16   4cr9   4.10    1800.0000
17   4cra   7.22      20.0000
18   4x6p   8.30      80.0000
19   4crc   8.72  752000.0000
20   4ty7   9.52      80.0000
21   5aba   2.98  752000.0000
22   5a7b   3.57    1800.0000
23   4agn   3.97    1800.0000
24   4agp   4.69  752000.0000
25   4agq   5.01    1800.0000
26   3bgz   6.26  752000.0000
27   3jya   6.89  752000.0000
28   2c3i   7.60  752000.0000
29   4k18   8.96  752000.0000
30   5dwr  11.22       0.7000
31   3mss   4.66  752000.0000
32   3k5v   6.30  752000.0000
33   3pyy   6.86    1800.0000
34   2v7a   8.30      20.0000
35   4twp  10.00      20.0000
36   3wtj   6.53       0.7000
37   3zdg   7.10  752000.0000
38   3u8k   8.66       0.7000
39   4qac   9.40       0.7000
40   3u8n  10.17       0.7000
41   1a30   4.30     250.0000
42   2qnq   6.11      80.0000
43   1g2k   7.96      80.0000
44   1eby   9.70      80.0000
45   3o9i  11.82      20.0000
46   4lzs   4.80       0.7000
47   3u5j   5.61  752000.0000
48   4wiv   6.26  752000.0000
49   4ogj   6.79       0.7000
50   3p5o   7.30  752000.0000
51   1ps3   2.28    1800.0000
52   3dx1   3.58    1800.0000
53   3d4z   4.89     370.0000
54   3dx2   6.82    1800.0000
55   3ejr   8.57    1800.0000
56   3l7b   2.40      20.0000
57   4eky   3.52      20.0000
58   3g2n   4.09      80.0000
59   3syr   5.10      20.0000
60   3ebp   5.91  752000.0000
61   2w66   4.05    1800.0000
62   2w4x   4.85      20.0000
63   2wca   5.60      20.0000
64   2xj7   6.66      20.0000
65   2vvn   7.30      20.0000
66   3aru   3.22  752000.0000
67   3arv   5.64  752000.0000
68   3ary   6.00  752000.0000
69   3arq   6.40       0.7000
70   3arp   7.15  752000.0000
71   4ih5   4.11      95.7000
72   4ih7   5.24  752000.0000
73   3cj4   6.51  752000.0000
74   4eo8   8.15  752000.0000
75   3gnw   9.10      80.0000
76   1gpk   5.37    1800.0000
77   1h23   8.35   30000.0000
78   1h22   9.10   30000.0000
79   3f3a   4.19       0.7000
80   3f3c   6.02      95.7000
81   4mme   6.50       0.7000
82   3f3d   7.16    1800.0000
83   3f3e   7.70    1800.0000
84   2wbg   4.45      20.0000
85   2cbv   5.48      20.0000
86   2j78   6.42      20.0000
87   2j7h   7.19      20.0000
88   2cet   8.02      20.0000
89   3udh   2.85       0.7000
90   3rsx   4.41       2.6500
91   4djv   6.72       0.7000
92   2vkm   8.74      20.0000
93   4gid  10.77      20.0000
94   4jfs   5.27      20.0000
95   4j28   5.70      80.0000
96   2wvt   6.12      20.0000
97   2xii   7.20      80.0000
98   4pcs   7.85      20.0000
99   3rr4   4.55      95.7000
100  1s38   5.15      95.7000
101  1r5y   6.46      95.7000
102  3gc5   7.26      11.9000
103  3ge7   8.70      11.9000
104  4dli   5.62       0.7000
105  2zb1   6.32  752000.0000
106  4f9w   6.94  752000.0000
107  3e92   8.00      80.0000
108  3e93   8.85      80.0000
109  4owm   2.96  752000.0000
110  3twp   3.92     250.0000
111  3r88   4.82     250.0000
112  4gkm   5.17  752000.0000
