     code  logKa          score
1    4llx   2.89   17142.705654
2    5c28   5.66   45884.757259
3    3uuo   7.96   81821.567548
4    3ui7   9.00  103680.260470
5    5c2h  11.09  134323.596020
6    2v00   3.66   26565.984546
7    3wz8   5.82  115553.203818
8    3pww   7.32  159015.353053
9    3prs   7.82  132839.030535
10   3uri   9.00  116249.546809
11   4m0z   5.19  112686.568765
12   4m0y   6.46   36461.776711
13   3qgy   7.80  116968.569504
14   4qd6   8.64  125250.698371
15   4rfm  10.05   93092.550591
16   4cr9   4.10   12639.290782
17   4cra   7.22   89504.663624
18   4x6p   8.30   97539.731881
19   4crc   8.72   89489.683454
20   4ty7   9.52   86888.336844
21   5aba   2.98   37904.536798
22   5a7b   3.57   93063.003289
23   4agn   3.97   46806.903897
24   4agp   4.69   82335.632455
25   4agq   5.01   74006.489302
26   3bgz   6.26  182434.620721
27   3jya   6.89   66215.513461
28   2c3i   7.60  134508.912512
29   4k18   8.96  136936.209172
30   5dwr  11.22  174584.846041
31   3mss   4.66  104921.026864
32   3k5v   6.30  134138.671582
33   3pyy   6.86  114053.557680
34   2v7a   8.30   64719.848952
35   4twp  10.00  147861.995000
36   3wtj   6.53   67249.580719
37   3zdg   7.10   38277.535406
38   3u8k   8.66   23364.131970
39   4qac   9.40  216164.895119
40   3u8n  10.17   40451.928122
41   1a30   4.30   40271.962690
42   2qnq   6.11  194546.275687
43   1g2k   7.96  186034.688649
44   1eby   9.70  195467.726280
45   3o9i  11.82  140657.831946
46   4lzs   4.80   26826.531223
47   3u5j   5.61   94227.451451
48   4wiv   6.26  131195.745299
49   4ogj   6.79  130171.978595
50   3p5o   7.30  100639.305697
51   1ps3   2.28  -30876.670425
52   3dx1   3.58  -15248.179357
53   3d4z   4.89  -31781.363576
54   3dx2   6.82   18701.919568
55   3ejr   8.57   48045.197679
56   3l7b   2.40  -10291.907549
57   4eky   3.52   10736.311825
58   3g2n   4.09    5843.160616
59   3syr   5.10  -17024.657343
60   3ebp   5.91  102009.233745
61   2w66   4.05  -19509.723685
62   2w4x   4.85   -6246.824549
63   2wca   5.60   57472.817158
64   2xj7   6.66     375.767177
65   2vvn   7.30   -2242.195435
66   3aru   3.22    5754.797657
67   3arv   5.64   99457.617842
68   3ary   6.00    5923.073838
69   3arq   6.40   33409.428038
70   3arp   7.15  177952.502175
71   4ih5   4.11   63801.346540
72   4ih7   5.24   75247.944404
73   3cj4   6.51   89045.938527
74   4eo8   8.15  104809.208316
75   3gnw   9.10  144821.469725
76   1gpk   5.37   30221.333526
77   1h23   8.35  162569.925058
78   1h22   9.10  135311.561125
79   3f3a   4.19   47953.922111
80   3f3c   6.02   55540.477042
81   4mme   6.50  103566.380844
82   3f3d   7.16   32952.395125
83   3f3e   7.70   40483.729507
84   2wbg   4.45   61795.179154
85   2cbv   5.48   -6689.949653
86   2j78   6.42  -16640.310713
87   2j7h   7.19  -30698.851390
88   2cet   8.02   23064.004488
89   3udh   2.85   33013.913926
90   3rsx   4.41   41665.893753
91   4djv   6.72  133273.209361
92   2vkm   8.74  175178.427890
93   4gid  10.77  164401.748897
94   4jfs   5.27   39000.654479
95   4j28   5.70   19322.216706
96   2wvt   6.12  -24093.352892
97   2xii   7.20   50755.128095
98   4pcs   7.85   49304.377067
99   3rr4   4.55   21335.567299
100  1s38   5.15   41013.695410
101  1r5y   6.46   21660.568334
102  3gc5   7.26   38750.275191
103  3ge7   8.70   72603.192540
104  4dli   5.62  103286.344991
105  2zb1   6.32  149087.388898
106  4f9w   6.94  139860.704649
107  3e92   8.00  167592.607282
108  3e93   8.85  171826.486612
109  4owm   2.96   16858.452925
110  3twp   3.92    7924.369537
111  3r88   4.82   12123.581153
112  4gkm   5.17   71036.914089
113  3qqs   5.82   62134.419682
114  3gv9   2.12  -16373.212262
115  3gr2   2.52   -9422.250301
116  4kz6   3.10    9336.954537
117  4jxs   4.74   30995.163936
118  2r9w   5.10   78523.512814
119  2hb1   3.80   29793.061681
120  1bzc   4.92  113363.665904
121  2qbr   6.33  104286.427675
122  2qbq   7.44  103213.625853
123  2qbp   8.40  119261.191620
124  1q8t   4.76   19896.344864
125  1ydr   5.52   72735.772688
126  1q8u   5.96   83797.977395
127  1ydt   7.32  104343.173619
128  3ag9   8.05   89746.711068
129  3fcq   2.77   23667.690411
130  1z9g   5.64   46632.091674
