     code  logKa       score
1    4llx   2.89   55.153680
2    5c28   5.66   68.572161
3    3uuo   7.96   98.025391
4    3ui7   9.00  112.033922
5    5c2h  11.09  138.386217
6    2v00   3.66   90.419343
7    3wz8   5.82  152.945581
8    3pww   7.32  189.429598
9    3prs   7.82  177.116814
10   3uri   9.00  143.664082
11   4m0z   5.19  117.120789
12   4m0y   6.46   92.190794
13   3qgy   7.80  138.242435
14   4qd6   8.64  162.814654
15   4rfm  10.05  127.260723
16   4cr9   4.10   69.358145
17   4cra   7.22  150.536286
18   4x6p   8.30  156.326832
19   4crc   8.72  149.739357
20   4ty7   9.52  149.990999
21   5aba   2.98  100.714228
22   5a7b   3.57  147.342831
23   4agn   3.97  105.506423
24   4agp   4.69  140.059196
25   4agq   5.01  131.277564
26   3bgz   6.26  163.967851
27   3jya   6.89   90.316138
28   2c3i   7.60  128.024866
29   4k18   8.96  155.424354
30   5dwr  11.22  176.881986
31   3mss   4.66  105.020019
32   3k5v   6.30  138.178981
33   3pyy   6.86  127.226210
34   2v7a   8.30  131.056518
35   4twp  10.00  145.683229
36   3wtj   6.53   84.641862
37   3zdg   7.10   64.008053
38   3u8k   8.66   65.526000
39   4qac   9.40  162.238600
40   3u8n  10.17   73.049778
41   1a30   4.30   84.911513
42   2qnq   6.11  210.252482
43   1g2k   7.96  206.452524
44   1eby   9.70  200.140069
45   3o9i  11.82  172.786523
46   4lzs   4.80   65.335735
47   3u5j   5.61  120.175118
48   4wiv   6.26  144.288181
49   4ogj   6.79  160.875057
50   3p5o   7.30  127.528216
51   1ps3   2.28   57.028932
52   3dx1   3.58   68.967366
53   3d4z   4.89   53.872352
54   3dx2   6.82   82.559770
55   3ejr   8.57  112.056607
56   3l7b   2.40   65.433813
57   4eky   3.52   78.806777
58   3g2n   4.09   76.695747
59   3syr   5.10   60.078805
60   3ebp   5.91  115.820062
61   2w66   4.05   41.461470
62   2w4x   4.85   53.423612
63   2wca   5.60  102.472102
64   2xj7   6.66   55.650797
65   2vvn   7.30   56.364481
66   3aru   3.22   62.174939
67   3arv   5.64  124.401868
68   3ary   6.00   54.464681
69   3arq   6.40   91.823544
70   3arp   7.15  159.495061
71   4ih5   4.11   91.447324
72   4ih7   5.24  102.410244
73   3cj4   6.51   97.738936
74   4eo8   8.15  117.572823
75   3gnw   9.10  175.142118
76   1gpk   5.37   71.771784
77   1h23   8.35  148.261194
78   1h22   9.10  133.482331
79   3f3a   4.19   84.226839
80   3f3c   6.02   99.796912
81   4mme   6.50  113.616247
82   3f3d   7.16   82.449309
83   3f3e   7.70   83.568112
84   2wbg   4.45  105.637865
85   2cbv   5.48   63.116729
86   2j78   6.42   59.630705
87   2j7h   7.19   49.419716
88   2cet   8.02   87.917378
89   3udh   2.85   70.355185
90   3rsx   4.41   89.349901
91   4djv   6.72  164.435844
92   2vkm   8.74  206.754718
93   4gid  10.77  197.808855
94   4jfs   5.27   91.592747
95   4j28   5.70   79.985037
96   2wvt   6.12   59.958883
97   2xii   7.20  131.164765
98   4pcs   7.85   98.752351
99   3rr4   4.55   68.224316
100  1s38   5.15   84.715229
101  1r5y   6.46   76.531202
102  3gc5   7.26   88.913636
103  3ge7   8.70  120.527843
104  4dli   5.62  109.683757
105  2zb1   6.32  146.209156
106  4f9w   6.94  144.408232
107  3e92   8.00  153.037509
108  3e93   8.85  163.725029
109  4owm   2.96   59.645451
110  3twp   3.92   61.397244
111  3r88   4.82   63.342784
112  4gkm   5.17   98.793012
113  3qqs   5.82   91.636737
114  3gv9   2.12   43.745071
115  3gr2   2.52   58.891254
116  4kz6   3.10   63.742597
117  4jxs   4.74   81.923799
118  2r9w   5.10  125.765405
119  2hb1   3.80   71.843082
120  1bzc   4.92  122.086011
121  2qbr   6.33  134.074575
122  2qbq   7.44  130.596866
123  2qbp   8.40  154.554327
124  1q8t   4.76   72.845523
125  1ydr   5.52   94.661324
126  1q8u   5.96  105.144018
127  1ydt   7.32  133.552432
128  3ag9   8.05  123.254651
129  3fcq   2.77   72.754884
130  1z9g   5.64   93.916527
131  1qf1   7.32  126.836387
132  5tmn   8.04  132.986219
133  4tmn  10.17  148.419614
134  4ddk   2.29   67.730517
135  4ddh   3.32   66.994609
136  3ivg   4.30  114.615698
137  3coz   5.57   94.850930
138  3coy   6.02   96.121939
139  3pxf   4.43  130.143653
140  4eor   6.30  130.097828
141  2xnb   6.83   90.023879
142  1pxn   7.15   81.215915
143  2fvd   8.52  136.676105
144  4k77   6.63   71.795724
145  4e5w   7.66   93.389188
146  4ivb   8.72   90.806607
147  4ivd   9.52  102.533654
148  4ivc  10.00   97.274349
149  4f09   6.70   73.689088
150  4gfm   7.22   83.728006
151  4hge   7.92   92.321991
152  4e6q   8.36  107.525034
153  4jia   9.22  159.493074
154  2brb   4.86  125.903522
155  2br1   5.14  129.121755
156  3jvr   5.72  117.313824
157  3jvs   6.54  142.425643
158  1nvq   8.25  141.512566
159  3acw   4.76  142.231109
160  4ea2   6.44  137.752433
161  2zcr   6.87  168.936943
162  2zy1   7.40  116.967176
163  2zcq   8.82  134.520595
164  1bcu   3.28   76.239291
165  3bv9   5.36  139.483561
166  1oyt   7.24  147.720669
167  2zda   8.40  138.088340
168  3utu  10.92  192.015629
169  3u9q   4.38  101.681663
170  2yfe   6.63  143.702841
171  3fur   8.00  176.029343
172  3b1m   8.48  169.102620
173  2p4y   9.00  205.816239
174  3uo4   6.52  158.599562
175  3up2   7.40  151.285442
176  3e5a   8.23  139.815108
177  2wtv   8.74  171.888811
178  3myg  10.70   89.188682
179  3kgp   2.57   63.079047
180  1c5z   4.01   76.823196
181  1o5b   5.77   79.587141
182  1owh   7.40  121.897027
183  1sqa   9.21  139.602251
184  4jsz   2.30   52.255245
185  3kwa   4.08   67.930014
186  2weg   6.50   92.499821
187  3ryj   7.80   99.761950
188  3dd0   9.00   86.621029
189  2xdl   3.10   69.270748
190  3b27   5.16  104.035318
191  1yc1   6.17  117.968435
192  3rlr   7.52  132.290501
193  2yki   9.46  172.016525
194  1z95   7.12  168.317691
195  3b68   8.40  158.427467
196  3b5r   8.77  182.593327
197  3b65   9.27  157.543645
198  3g0w   9.52  153.842697
199  4u4s   2.92   50.151054
200  1p1q   4.89   62.483854
201  1syi   5.44   65.985745
202  1p1n   6.80   62.506064
203  2al5   8.40   66.773328
204  3g2z   2.36   46.754288
205  3g31   2.89   66.011268
206  4de2   4.12   94.082383
207  4de3   5.52   93.243119
208  4de1   5.96   86.165680
209  1vso   4.72   93.191617
210  4dld   5.82   97.836248
211  3gbb   6.90   83.848884
212  3fv2   8.11   81.934326
213  3fv1   9.30   81.441897
214  4mgd   4.69  128.692188
215  2qe4   7.96  137.099028
216  1qkt   9.04  131.574250
217  2pog   9.54  141.556621
218  2p15  10.30  221.237826
219  2y5h   5.79   79.862746
220  1lpg   7.09  181.971561
221  2xbv   8.43  145.370988
222  1z6e   9.72  143.020507
223  1mq6  11.15  140.036776
224  1nc3   5.00   57.407147
225  1nc1   6.12  100.792345
226  1y6r  10.11   88.333693
227  4f2w  11.30   95.696620
228  4f3c  11.82  118.964985
229  1uto   2.27   64.710953
230  4abg   3.57   73.793158
231  3gy4   5.10   74.973658
232  1k1i   6.58  152.514647
233  1o3f   7.96  145.678940
234  2yge   5.06  115.084718
235  2fxs   6.06   88.322139
236  2iwx   6.68  100.062010
237  2wer   7.05  105.369634
238  2vw5   8.52  141.628729
239  4kzq   6.10  103.278323
240  4kzu   6.50  117.396333
241  4j21   7.41  107.230888
242  4j3l   7.80  121.223216
243  3kr8   8.10  105.263408
244  2ymd   3.16   74.343772
245  2wnc   6.32  104.439039
246  2xys   7.42  104.954568
247  2wn9   8.52   95.100816
248  2x00  11.33  125.798276
249  3ozt   4.13  112.037434
250  3ozs   5.33  118.547741
251  3oe5   6.88  117.786046
252  3oe4   7.47  103.563741
253  3nw9   9.00  153.901520
254  3ao4   2.07   83.407400
255  3zt2   2.84  115.704798
256  3zsx   3.28  156.648654
257  4cig   3.67  163.730327
258  3zso   5.12  192.584167
259  3n7a   3.70   68.172469
260  4ciw   4.82   62.840981
261  3n86   5.64   94.416484
262  3n76   6.85  114.909326
263  2xb8   7.59  100.196346
264  4bkt   3.62   53.691711
265  4w9c   4.65   91.065803
266  4w9l   5.02  120.449270
267  4w9i   5.96   96.305375
268  4w9h   6.73  104.811092
269  3nq9   4.03   90.842960
270  3ueu   5.24  127.894717
271  3uev   5.89  140.122953
272  3uew   6.31  146.695005
273  3uex   6.92  167.926683
274  3lka   2.82   65.733747
275  3ehy   5.85   68.340209
276  3tsk   7.17  128.559587
277  3nx7   8.10   85.533014
278  4gr0   9.55  172.549973
279  3dxg   2.40   54.913053
280  3d6q   3.76   65.002981
281  1w4o   5.22   57.296078
282  1o0h   5.92   80.618202
283  1u1b   7.80  127.836296

Summary of the scoring power: ===================================
The regression equation: logKa = 0.03 + 2.97 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.560
Standard deviation in fitting (SD) = 1.80
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
