     code  logKa         score
1    4llx   2.89  7.433270e+05
2    5c28   5.66  1.148676e+06
3    3uuo   7.96  1.566067e+06
4    3ui7   9.00  1.881315e+06
5    5c2h  11.09  2.253139e+06
6    2v00   3.66  8.728773e+05
7    3wz8   5.82  1.917935e+06
8    3pww   7.32  2.447929e+06
9    3prs   7.82  2.152600e+06
10   3uri   9.00  1.934621e+06
11   4m0z   5.19  2.045282e+06
12   4m0y   6.46  8.898821e+05
13   3qgy   7.80  1.959063e+06
14   4qd6   8.64  1.989463e+06
15   4rfm  10.05  1.711662e+06
16   4cr9   4.10  6.367323e+05
17   4cra   7.22  1.527893e+06
18   4x6p   8.30  1.633653e+06
19   4crc   8.72  1.573649e+06
20   4ty7   9.52  1.560066e+06
21   5aba   2.98  9.454501e+05
22   5a7b   3.57  1.613198e+06
23   4agn   3.97  1.048722e+06
24   4agp   4.69  1.475234e+06
25   4agq   5.01  1.353178e+06
26   3bgz   6.26  2.919381e+06
27   3jya   6.89  1.416910e+06
28   2c3i   7.60  2.306283e+06
29   4k18   8.96  2.294026e+06
30   5dwr  11.22  2.794257e+06
31   3mss   4.66  1.908198e+06
32   3k5v   6.30  2.269263e+06
33   3pyy   6.86  2.019940e+06
34   2v7a   8.30  1.271172e+06
35   4twp  10.00  2.422021e+06
36   3wtj   6.53  1.447305e+06
37   3zdg   7.10  1.084821e+06
38   3u8k   8.66  8.704983e+05
39   4qac   9.40  3.401379e+06
40   3u8n  10.17  1.098212e+06
41   1a30   4.30  1.008182e+06
42   2qnq   6.11  2.942533e+06
43   1g2k   7.96  2.859271e+06
44   1eby   9.70  2.972686e+06
45   3o9i  11.82  2.288064e+06
46   4lzs   4.80  8.738937e+05
47   3u5j   5.61  1.752394e+06
48   4wiv   6.26  2.216482e+06
49   4ogj   6.79  2.132106e+06
50   3p5o   7.30  1.830725e+06
51   1ps3   2.28  2.222978e+05
52   3dx1   3.58  4.655640e+05
53   3d4z   4.89  2.016541e+05
54   3dx2   6.82  8.834897e+05
55   3ejr   8.57  1.167037e+06
56   3l7b   2.40  3.813069e+05
57   4eky   3.52  6.441534e+05
58   3g2n   4.09  5.518217e+05
59   3syr   5.10  3.046238e+05
60   3ebp   5.91  1.814813e+06
61   2w66   4.05  2.522681e+05
62   2w4x   4.85  4.379566e+05
63   2wca   5.60  1.224746e+06
64   2xj7   6.66  5.228114e+05
65   2vvn   7.30  5.078257e+05
66   3aru   3.22  5.945397e+05
67   3arv   5.64  1.697016e+06
68   3ary   6.00  5.421832e+05
69   3arq   6.40  8.817057e+05
70   3arp   7.15  2.760648e+06
71   4ih5   4.11  1.319206e+06
72   4ih7   5.24  1.481055e+06
73   3cj4   6.51  1.677458e+06
74   4eo8   8.15  1.910948e+06
75   3gnw   9.10  2.297954e+06
76   1gpk   5.37  9.247609e+05
77   1h23   8.35  2.635767e+06
78   1h22   9.10  2.273322e+06
79   3f3a   4.19  1.180181e+06
80   3f3c   6.02  1.349089e+06
81   4mme   6.50  1.848104e+06
82   3f3d   7.16  1.083766e+06
83   3f3e   7.70  1.189762e+06
84   2wbg   4.45  1.354900e+06
85   2cbv   5.48  4.932088e+05
86   2j78   6.42  3.566223e+05
87   2j7h   7.19  1.875558e+05
88   2cet   8.02  8.572956e+05
89   3udh   2.85  9.576316e+05
90   3rsx   4.41  1.012317e+06
91   4djv   6.72  2.174031e+06
92   2vkm   8.74  2.665405e+06
93   4gid  10.77  2.560003e+06
94   4jfs   5.27  1.071926e+06
95   4j28   5.70  8.129545e+05
96   2wvt   6.12  3.041333e+05
97   2xii   7.20  1.170019e+06
98   4pcs   7.85  1.202355e+06
99   3rr4   4.55  8.082017e+05
100  1s38   5.15  1.090110e+06
101  1r5y   6.46  8.441421e+05
102  3gc5   7.26  1.030707e+06
103  3ge7   8.70  1.461060e+06
104  4dli   5.62  1.810489e+06
105  2zb1   6.32  2.438072e+06
106  4f9w   6.94  2.309785e+06
107  3e92   8.00  2.722423e+06
108  3e93   8.85  2.742478e+06
109  4owm   2.96  7.093848e+05
110  3twp   3.92  6.029234e+05
111  3r88   4.82  6.436071e+05
112  4gkm   5.17  1.399378e+06
113  3qqs   5.82  1.284253e+06
114  3gv9   2.12  3.190891e+05
115  3gr2   2.52  3.921097e+05
116  4kz6   3.10  6.325847e+05
117  4jxs   4.74  8.779093e+05
118  2r9w   5.10  1.441587e+06
119  2hb1   3.80  9.527130e+05
120  1bzc   4.92  1.994841e+06
121  2qbr   6.33  1.825247e+06
122  2qbq   7.44  1.805118e+06
123  2qbp   8.40  2.005543e+06
124  1q8t   4.76  7.250846e+05
125  1ydr   5.52  1.489885e+06
126  1q8u   5.96  1.616857e+06
127  1ydt   7.32  1.827969e+06
128  3ag9   8.05  1.538924e+06
129  3fcq   2.77  7.677152e+05
130  1z9g   5.64  1.146116e+06
131  1qf1   7.32  1.799482e+06
132  5tmn   8.04  1.877710e+06
133  4tmn  10.17  1.949671e+06
134  4ddk   2.29  7.832107e+05
135  4ddh   3.32  7.162169e+05
