     code  logKa         score
1    4llx   2.89  5.956145e+05
2    5c28   5.66  7.427262e+05
3    3uuo   7.96  1.147301e+06
4    3ui7   9.00  1.443435e+06
5    5c2h  11.09  2.152924e+06
6    2v00   3.66  1.134837e+06
7    3wz8   5.82  1.935209e+06
8    3pww   7.32  2.614981e+06
9    3prs   7.82  2.860283e+06
10   3uri   9.00  2.936944e+06
11   4m0z   5.19  2.142217e+06
12   4m0y   6.46  1.428298e+06
13   3qgy   7.80  1.661954e+06
14   4qd6   8.64  1.565946e+06
15   4rfm  10.05  1.946037e+06
16   4cr9   4.10  9.457161e+05
17   4cra   7.22  2.076060e+06
18   4x6p   8.30  2.520732e+06
19   4crc   8.72  2.386916e+06
20   4ty7   9.52  2.153829e+06
21   5aba   2.98  8.937523e+05
22   5a7b   3.57  1.741076e+06
23   4agn   3.97  1.215213e+06
24   4agp   4.69  1.446375e+06
25   4agq   5.01  1.481423e+06
26   3bgz   6.26  1.348605e+06
27   3jya   6.89  9.052714e+05
28   2c3i   7.60  1.504609e+06
29   4k18   8.96  1.732381e+06
30   5dwr  11.22  1.803976e+06
31   3mss   4.66  1.008629e+06
32   3k5v   6.30  1.234527e+06
33   3pyy   6.86  1.588740e+06
34   2v7a   8.30  1.926525e+06
35   4twp  10.00  2.413382e+06
36   3wtj   6.53  1.464804e+06
37   3zdg   7.10  1.502508e+06
38   3u8k   8.66  1.540238e+06
39   4qac   9.40  1.728650e+06
40   3u8n  10.17  1.674711e+06
41   1a30   4.30  1.579376e+06
42   2qnq   6.11  2.732020e+06
43   1g2k   7.96  2.919445e+06
44   1eby   9.70  3.150826e+06
45   3o9i  11.82  2.903034e+06
46   4lzs   4.80  1.047681e+06
47   3u5j   5.61  1.137964e+06
48   4wiv   6.26  1.206171e+06
49   4ogj   6.79  1.343698e+06
50   3p5o   7.30  1.507762e+06
51   1ps3   2.28  1.398550e+06
52   3dx1   3.58  1.038144e+06
53   3d4z   4.89  1.405895e+06
54   3dx2   6.82  1.526597e+06
55   3ejr   8.57  1.878310e+06
56   3l7b   2.40  1.323240e+06
57   4eky   3.52  2.237056e+06
58   3g2n   4.09  1.501810e+06
59   3syr   5.10  1.547448e+06
60   3ebp   5.91  1.226503e+06
61   2w66   4.05  1.702085e+06
62   2w4x   4.85  1.340581e+06
63   2wca   5.60  1.662279e+06
64   2xj7   6.66  1.549291e+06
65   2vvn   7.30  1.810839e+06
66   3aru   3.22  1.097287e+06
67   3arv   5.64  1.110617e+06
68   3ary   6.00  9.036791e+05
69   3arq   6.40  1.641358e+06
70   3arp   7.15  1.753478e+06
71   4ih5   4.11  1.228385e+06
72   4ih7   5.24  1.333193e+06
73   3cj4   6.51  1.211606e+06
74   4eo8   8.15  1.410825e+06
75   3gnw   9.10  2.473769e+06
