     code  logKa         score
1    4llx   2.89    144.420080
2    5c28   5.66    180.730964
3    3uuo   7.96    251.414856
4    3ui7   9.00    308.444725
5    5c2h  11.09    439.125786
6    2v00   3.66    244.334352
7    3wz8   5.82    396.220336
8    3pww   7.32    525.018619
9    3prs   7.82    557.935257
10   3uri   9.00    490.547853
11   4m0z   5.19    428.012837
12   4m0y   6.46    285.189339
13   3qgy   7.80    347.453741
14   4qd6   8.64    323.751572
15   4rfm  10.05    387.510642
16   4cr9   4.10    207.455571
17   4cra   7.22    409.032651
18   4x6p   8.30    485.952290
19   4crc   8.72    459.324013
20   4ty7   9.52    432.673342
21   5aba   2.98    204.829059
22   5a7b   3.57    344.960502
23   4agn   3.97    259.997005
24   4agp   4.69    309.336956
25   4agq   5.01    311.747203
26   3bgz   6.26    338.365248
27   3jya   6.89    228.355306
28   2c3i   7.60    326.224578
29   4k18   8.96    374.998047
30   5dwr  11.22    396.297388
31   3mss   4.66    237.742892
32   3k5v   6.30    291.969770
33   3pyy   6.86    340.145223
34   2v7a   8.30    375.287808
35   4twp  10.00    307.336640
36   3wtj   6.53    302.603740
37   3zdg   7.10    287.664553
38   3u8k   8.66    303.937168
39   4qac   9.40    385.749400
40   3u8n  10.17    327.772040
41   1a30   4.30    335.989199
42   2qnq   6.11    516.033924
43   1g2k   7.96    573.488828
44   1eby   9.70    590.824122
45   3o9i  11.82    567.010819
46   4lzs   4.80    212.720340
47   3u5j   5.61    268.993251
48   4wiv   6.26    282.720250
49   4ogj   6.79    310.152187
50   3p5o   7.30    325.180542
51   1ps3   2.28    266.259774
52   3dx1   3.58    220.709494
53   3d4z   4.89    252.121655
54   3dx2   6.82    296.780680
55   3ejr   8.57    358.804698
56   3l7b   2.40    258.214118
57   4eky   3.52    301.462378
58   3g2n   4.09    292.338214
59   3syr   5.10    288.511271
60   3ebp   5.91    272.972246
61   2w66   4.05    292.648374
62   2w4x   4.85    252.767059
63   2wca   5.60    311.925874
64   2xj7   6.66    285.059545
65   2vvn   7.30    324.946389
66   3aru   3.22    227.799454
67   3arv   5.64    246.592662
68   3ary   6.00    190.163868
69   3arq   6.40    232.802940
70   3arp   7.15    380.290279
71   4ih5   4.11    221.009428
72   4ih7   5.24    282.597587
73   3cj4   6.51    256.853027
74   4eo8   8.15    329.787214
75   3gnw   9.10    492.170417
76   1gpk   5.37    278.298422
77   1h23   8.35    482.161128
78   1h22   9.10    453.577711
79   3f3a   4.19    296.888981
80   3f3c   6.02    282.068141
81   4mme   6.50    308.530883
82   3f3d   7.16    284.263137
83   3f3e   7.70    262.073572
84   2wbg   4.45    347.196039
85   2cbv   5.48    233.027991
86   2j78   6.42    259.602046
87   2j7h   7.19    198.414549
88   2cet   8.02    338.491164
89   3udh   2.85    214.749133
90   3rsx   4.41    238.386147
91   4djv   6.72    385.872936
92   2vkm   8.74    656.551112
93   4gid  10.77    702.777331
94   4jfs   5.27    250.998930
95   4j28   5.70    249.384275
96   2wvt   6.12    243.603437
97   2xii   7.20    376.053763
98   4pcs   7.85    234.817604
99   3rr4   4.55    332.426512
100  1s38   5.15    270.546252
101  1r5y   6.46    276.572024
102  3gc5   7.26    368.556231
103  3ge7   8.70    454.628960
104  4dli   5.62    315.775938
105  2zb1   6.32    390.692465
106  4f9w   6.94    371.762178
107  3e92   8.00    445.064243
108  3e93   8.85    523.957465
109  4owm   2.96    148.929774
110  3twp   3.92    150.612874
111  3r88   4.82    210.001260
112  4gkm   5.17    295.532787
113  3qqs   5.82    277.960349
114  3gv9   2.12    168.793704
115  3gr2   2.52    153.531262
116  4kz6   3.10    206.664075
117  4jxs   4.74    287.845019
