     code  logKa       score
1    4llx   2.89   37.377869
2    5c28   5.66   52.283866
3    3uuo   7.96   70.979049
4    3ui7   9.00   83.394536
5    5c2h  11.09   98.891605
6    2v00   3.66   43.034702
7    3wz8   5.82   86.926377
8    3pww   7.32  107.890806
9    3prs   7.82   96.310259
10   3uri   9.00   80.685438
11   4m0z   5.19   87.842656
12   4m0y   6.46   45.176474
13   3qgy   7.80   87.578289
14   4qd6   8.64   89.807703
15   4rfm  10.05   75.986885
16   4cr9   4.10   33.322418
17   4cra   7.22   71.480996
18   4x6p   8.30   75.711291
19   4crc   8.72   72.378002
20   4ty7   9.52   70.336102
21   5aba   2.98   45.489800
22   5a7b   3.57   74.412248
23   4agn   3.97   49.765550
24   4agp   4.69   68.369480
25   4agq   5.01   63.245175
26   3bgz   6.26  122.713264
27   3jya   6.89   63.152053
28   2c3i   7.60  100.389590
29   4k18   8.96  100.274292
30   5dwr  11.22  120.143316
31   3mss   4.66   83.398949
32   3k5v   6.30   98.839612
33   3pyy   6.86   89.368946
34   2v7a   8.30   60.888029
35   4twp  10.00  105.579421
36   3wtj   6.53   64.528787
37   3zdg   7.10   49.872700
38   3u8k   8.66   41.323462
39   4qac   9.40  144.770524
40   3u8n  10.17   50.032554
41   1a30   4.30   41.620663
42   2qnq   6.11  128.866617
43   1g2k   7.96  125.441458
44   1eby   9.70  129.252953
45   3o9i  11.82  101.371385
46   4lzs   4.80   42.392761
47   3u5j   5.61   79.092312
48   4wiv   6.26   97.273378
49   4ogj   6.79   94.064963
50   3p5o   7.30   81.436634
51   1ps3   2.28   14.098344
52   3dx1   3.58   22.788271
53   3d4z   4.89   13.476187
54   3dx2   6.82   39.729899
55   3ejr   8.57   53.289556
56   3l7b   2.40   21.193072
57   4eky   3.52   30.097604
58   3g2n   4.09   29.576202
59   3syr   5.10   18.158659
60   3ebp   5.91   81.122387
61   2w66   4.05   16.481324
62   2w4x   4.85   23.811245
63   2wca   5.60   55.797609
64   2xj7   6.66   28.059205
65   2vvn   7.30   25.625239
66   3aru   3.22   32.486768
67   3arv   5.64   80.884502
68   3ary   6.00   30.029052
69   3arq   6.40   43.998162
70   3arp   7.15  120.029559
71   4ih5   4.11   60.164407
72   4ih7   5.24   67.688533
73   3cj4   6.51   72.868976
74   4eo8   8.15   80.966102
75   3gnw   9.10  102.249738
76   1gpk   5.37   44.208508
77   1h23   8.35  111.922667
78   1h22   9.10   97.790155
79   3f3a   4.19   52.195370
80   3f3c   6.02   57.901050
81   4mme   6.50   81.934196
82   3f3d   7.16   46.317494
83   3f3e   7.70   49.933633
84   2wbg   4.45   59.857474
85   2cbv   5.48   24.385024
86   2j78   6.42   18.266334
87   2j7h   7.19   12.591416
88   2cet   8.02   40.348492
89   3udh   2.85   45.962955
90   3rsx   4.41   49.392907
91   4djv   6.72   97.965745
92   2vkm   8.74  117.703936
93   4gid  10.77  111.416065
94   4jfs   5.27   49.313116
95   4j28   5.70   37.279161
96   2wvt   6.12   14.937661
97   2xii   7.20   53.487897
98   4pcs   7.85   53.835546
99   3rr4   4.55   38.387753
100  1s38   5.15   50.202827
101  1r5y   6.46   39.450018
102  3gc5   7.26   46.578978
103  3ge7   8.70   64.528050
104  4dli   5.62   81.464163
105  2zb1   6.32  106.441469
106  4f9w   6.94  102.068914
107  3e92   8.00  116.844405
108  3e93   8.85  117.956750
109  4owm   2.96   34.469103
110  3twp   3.92   30.413894
111  3r88   4.82   32.267367
112  4gkm   5.17   60.995069
113  3qqs   5.82   56.468944
114  3gv9   2.12   18.038106
115  3gr2   2.52   22.307357
116  4kz6   3.10   30.939948
117  4jxs   4.74   39.449180
118  2r9w   5.10   64.439762
119  2hb1   3.80   40.171760
120  1bzc   4.92   84.584206
121  2qbr   6.33   77.606228
122  2qbq   7.44   75.298124
123  2qbp   8.40   85.343832
124  1q8t   4.76   37.459227
125  1ydr   5.52   67.209348
126  1q8u   5.96   73.024288
127  1ydt   7.32   82.173915
128  3ag9   8.05   56.802970
129  3fcq   2.77   39.267482
130  1z9g   5.64   51.316580
131  1qf1   7.32   77.020352
132  5tmn   8.04   81.053703
133  4tmn  10.17   85.588266
134  4ddk   2.29   38.634479
135  4ddh   3.32   35.655270
136  3ivg   4.30   74.944430
137  3coz   5.57   43.531659
138  3coy   6.02   43.694204
139  3pxf   4.43   88.529760
140  4eor   6.30   76.968766
141  2xnb   6.83   59.619787
142  1pxn   7.15   53.619881
143  2fvd   8.52   82.525884
144  4k77   6.63   37.049029
145  4e5w   7.66   50.555424
146  4ivb   8.72   48.508069
147  4ivd   9.52   54.764017
148  4ivc  10.00   52.562675
149  4f09   6.70   41.725908
150  4gfm   7.22   42.257162
151  4hge   7.92   42.662766
152  4e6q   8.36   54.799212
153  4jia   9.22   94.986759
154  2brb   4.86   75.958579
155  2br1   5.14   73.649342
156  3jvr   5.72   66.567931
157  3jvs   6.54   70.446030
158  1nvq   8.25   88.279201
159  3acw   4.76  116.404915
160  4ea2   6.44  102.304316
161  2zcr   6.87  127.656942
162  2zy1   7.40   89.063298
163  2zcq   8.82   92.491350
164  1bcu   3.28   30.516420
165  3bv9   5.36   68.142492
166  1oyt   7.24   75.959943
167  2zda   8.40   74.319317
168  3utu  10.92   93.266738
169  3u9q   4.38   76.104057
170  2yfe   6.63  104.851056
171  3fur   8.00  135.511639
172  3b1m   8.48  130.113410
173  2p4y   9.00  158.287364
174  3uo4   6.52   92.247635
175  3up2   7.40   92.306622
176  3e5a   8.23   90.929669
177  2wtv   8.74  106.872345
178  3myg  10.70   47.960292
179  3kgp   2.57   26.158431
180  1c5z   4.01   28.426091
181  1o5b   5.77   31.825198
182  1owh   7.40   45.062385
183  1sqa   9.21   50.592858
184  4jsz   2.30    8.296763
185  3kwa   4.08   30.286470
186  2weg   6.50   44.547493
187  3ryj   7.80   56.662752
188  3dd0   9.00   38.418981
189  2xdl   3.10   34.425013
190  3b27   5.16   59.361981
191  1yc1   6.17   50.049078
192  3rlr   7.52   78.520463
193  2yki   9.46  134.744933
194  1z95   7.12  144.256255
195  3b68   8.40  130.583716
196  3b5r   8.77  154.653233
197  3b65   9.27  130.783424
198  3g0w   9.52  125.191528
199  4u4s   2.92   21.597975
200  1p1q   4.89   28.901385
201  1syi   5.44   28.203578
202  1p1n   6.80   28.230602
203  2al5   8.40   28.004024
204  3g2z   2.36   16.300051
205  3g31   2.89   33.693947
206  4de2   4.12   30.572274
207  4de3   5.52   29.515549
208  4de1   5.96   26.951313
209  1vso   4.72   40.323807
210  4dld   5.82   49.528390
211  3gbb   6.90   36.958398
212  3fv2   8.11   29.996842
213  3fv1   9.30   29.708478
214  4mgd   4.69  105.084014
215  2qe4   7.96  102.801115
216  1qkt   9.04  100.765036
217  2pog   9.54  113.541509
218  2p15  10.30  194.099222
219  2y5h   5.79   36.896515
220  1lpg   7.09   88.730469
221  2xbv   8.43   89.645136
222  1z6e   9.72   70.334159
223  1mq6  11.15   80.469505
224  1nc3   5.00   20.030072
225  1nc1   6.12   72.028557
226  1y6r  10.11   58.753458
227  4f2w  11.30   72.152687
228  4f3c  11.82   98.404257
229  1uto   2.27   22.907170
230  4abg   3.57   27.943382
231  3gy4   5.10   27.092379
232  1k1i   6.58   48.724771
233  1o3f   7.96   57.179681
234  2yge   5.06   46.012114
235  2fxs   6.06   36.905949
236  2iwx   6.68   44.556731
237  2wer   7.05   49.122087
238  2vw5   8.52   67.484179
239  4kzq   6.10   74.869385
240  4kzu   6.50   87.512567
241  4j21   7.41   78.776218
242  4j3l   7.80   89.095126
243  3kr8   8.10   69.809160
244  2ymd   3.16   48.256202
245  2wnc   6.32   78.288789
246  2xys   7.42   77.527968
247  2wn9   8.52   53.344580
248  2x00  11.33   88.287614
249  3ozt   4.13   58.889230
250  3ozs   5.33   60.544006
251  3oe5   6.88   64.508884
252  3oe4   7.47   49.105754
253  3nw9   9.00   86.967817
254  3ao4   2.07   44.685981
255  3zt2   2.84   66.981868
256  3zsx   3.28   74.171662
257  4cig   3.67   70.311863
258  3zso   5.12   86.412501
259  3n7a   3.70   28.475775
260  4ciw   4.82   24.738964
261  3n86   5.64   50.664654
262  3n76   6.85   66.532111
263  2xb8   7.59   57.079345
264  4bkt   3.62   25.739724
265  4w9c   4.65   52.819242
266  4w9l   5.02   70.848051
267  4w9i   5.96   55.456985
268  4w9h   6.73   63.051866
