     code  logKa      score
1    4llx   2.89  37.905219
2    5c28   5.66  19.590110
3    3uuo   7.96  25.854125
4    3ui7   9.00  25.854125
5    5c2h  11.09  19.590110
6    2v00   3.66  26.231972
7    3wz8   5.82  37.905219
8    3pww   7.32  37.905219
9    3prs   7.82  37.905219
10   3uri   9.00  37.905219
11   4m0z   5.19  37.905219
12   4m0y   6.46  29.380637
13   3qgy   7.80  37.905219
14   4qd6   8.64  37.905219
15   4rfm  10.05  37.905219
16   4cr9   4.10  26.231972
17   4cra   7.22  37.905219
18   4x6p   8.30  19.590110
19   4crc   8.72  19.590110
20   4ty7   9.52  25.629867
21   5aba   2.98  19.590110
22   5a7b   3.57  26.231972
23   4agn   3.97  19.590110
24   4agp   4.69  19.590110
25   4agq   5.01  19.590110
26   3bgz   6.26  37.905219
27   3jya   6.89  30.591996
28   2c3i   7.60  29.380637
29   4k18   8.96  29.380637
30   5dwr  11.22  29.380637
31   3mss   4.66  26.231972
32   3k5v   6.30  26.231972
33   3pyy   6.86  26.231972
34   2v7a   8.30  37.905219
35   4twp  10.00  37.905219
36   3wtj   6.53  30.591996
37   3zdg   7.10  30.591996
38   3u8k   8.66  30.591996
39   4qac   9.40  26.231972
40   3u8n  10.17  30.591996
41   1a30   4.30  22.223253
42   2qnq   6.11  19.590110
43   1g2k   7.96  29.380637
44   1eby   9.70  25.629867
45   3o9i  11.82  37.905219
46   4lzs   4.80  37.905219
47   3u5j   5.61  19.590110
48   4wiv   6.26  37.905219
49   4ogj   6.79  37.905219
50   3p5o   7.30  19.590110
51   1ps3   2.28  22.370569
52   3dx1   3.58  18.222501
53   3d4z   4.89  22.370569
54   3dx2   6.82  26.231972
55   3ejr   8.57  30.591996
56   3l7b   2.40  37.905219
57   4eky   3.52  37.905219
58   3g2n   4.09  29.380637
59   3syr   5.10  37.905219
60   3ebp   5.91  19.590110
61   2w66   4.05  18.222501
62   2w4x   4.85  37.905219
63   2wca   5.60  37.905219
64   2xj7   6.66  37.905219
65   2vvn   7.30  30.591996
66   3aru   3.22  37.905219
67   3arv   5.64  25.629867
68   3ary   6.00  30.591996
69   3arq   6.40  26.231972
70   3arp   7.15  29.380637
71   4ih5   4.11  37.905219
72   4ih7   5.24  37.905219
73   3cj4   6.51  19.590110
74   4eo8   8.15  37.905219
75   3gnw   9.10  25.629867
76   1gpk   5.37  30.591996
77   1h23   8.35  30.591996
78   1h22   9.10  30.591996
79   3f3a   4.19  30.591996
80   3f3c   6.02  30.591996
81   4mme   6.50  30.591996
82   3f3d   7.16  37.905219
83   3f3e   7.70  37.905219
84   2wbg   4.45  30.591996
85   2cbv   5.48  30.591996
86   2j78   6.42  29.202819
87   2j7h   7.19  22.370569
88   2cet   8.02  29.380637
89   3udh   2.85  26.231972
90   3rsx   4.41  26.231972
91   4djv   6.72  26.231972
92   2vkm   8.74  37.905219
93   4gid  10.77  37.905219
94   4jfs   5.27  30.591996
95   4j28   5.70  30.591996
96   2wvt   6.12  29.202819
97   2xii   7.20  30.591996
98   4pcs   7.85  30.591996
99   3rr4   4.55  30.591996
100  1s38   5.15  30.591996
101  1r5y   6.46  30.591996
102  3gc5   7.26  37.905219
103  3ge7   8.70  30.591996
104  4dli   5.62  26.231972
105  2zb1   6.32  25.629867
106  4f9w   6.94  25.629867
107  3e92   8.00  29.380637
108  3e93   8.85  29.380637
109  4owm   2.96  37.905219
110  3twp   3.92  37.905219
111  3r88   4.82  37.905219
112  4gkm   5.17  37.905219
113  3qqs   5.82  37.905219
114  3gv9   2.12  37.905219
115  3gr2   2.52  37.905219
116  4kz6   3.10  37.905219
117  4jxs   4.74  37.905219
118  2r9w   5.10  37.905219
119  2hb1   3.80  19.590110
120  1bzc   4.92  29.380637
121  2qbr   6.33  19.590110
122  2qbq   7.44  19.590110
123  2qbp   8.40  19.590110
124  1q8t   4.76  37.905219
125  1ydr   5.52  37.905219
126  1q8u   5.96  37.905219
127  1ydt   7.32  19.590110
128  3ag9   8.05  30.591996
129  3fcq   2.77  29.380637
130  1z9g   5.64  25.629867
131  1qf1   7.32  25.629867
132  5tmn   8.04  37.905219
133  4tmn  10.17  37.905219
134  4ddk   2.29  29.380637
135  4ddh   3.32  25.629867
136  3ivg   4.30  25.629867
137  3coz   5.57  25.629867
138  3coy   6.02  25.629867
139  3pxf   4.43  29.380637
140  4eor   6.30  37.905219
141  2xnb   6.83  37.905219
142  1pxn   7.15  29.380637
143  2fvd   8.52  37.905219
144  4k77   6.63  37.905219
145  4e5w   7.66  37.905219
146  4ivb   8.72  37.905219
147  4ivd   9.52  37.905219
148  4ivc  10.00  37.905219
149  4f09   6.70  37.905219
150  4gfm   7.22  19.590110
151  4hge   7.92  19.590110
152  4e6q   8.36  29.380637
153  4jia   9.22  30.591996
154  2brb   4.86  37.905219
155  2br1   5.14  37.905219
156  3jvr   5.72  19.590110
157  3jvs   6.54  26.231972
158  1nvq   8.25  29.380637
159  3acw   4.76  26.231972
160  4ea2   6.44  30.591996
161  2zcr   6.87  37.905219
162  2zy1   7.40  37.905219
163  2zcq   8.82  29.380637
164  1bcu   3.28  26.231972
165  3bv9   5.36  26.231972
166  1oyt   7.24  37.905219
167  2zda   8.40  37.905219
168  3utu  10.92  19.590110
169  3u9q   4.38  37.905219
170  2yfe   6.63  37.905219
171  3fur   8.00  19.590110
172  3b1m   8.48  26.231972
173  2p4y   9.00  19.590110
174  3uo4   6.52  29.380637
175  3up2   7.40  37.905219
176  3e5a   8.23  37.905219
177  2wtv   8.74  19.590110
178  3myg  10.70  25.629867
179  3kgp   2.57  26.231972
180  1c5z   4.01  26.231972
181  1o5b   5.77  19.590110
182  1owh   7.40  25.629867
183  1sqa   9.21  25.629867
184  4jsz   2.30  29.380637
185  3kwa   4.08  30.591996
186  2weg   6.50  29.380637
187  3ryj   7.80  29.380637
188  3dd0   9.00  29.380637
189  2xdl   3.10  37.905219
190  3b27   5.16  19.590110
191  1yc1   6.17  37.905219
192  3rlr   7.52  19.590110
193  2yki   9.46  21.825954
194  1z95   7.12  26.231972
195  3b68   8.40  26.231972
196  3b5r   8.77  19.590110
197  3b65   9.27  19.590110
198  3g0w   9.52  19.590110
199  4u4s   2.92  26.231972
200  1p1q   4.89  30.591996
201  1syi   5.44  30.591996
202  1p1n   6.80  30.591996
203  2al5   8.40  30.591996
204  3g2z   2.36  29.380637
205  3g31   2.89  26.231972
206  4de2   4.12  25.629867
207  4de3   5.52  25.629867
208  4de1   5.96  25.629867
209  1vso   4.72  30.591996
210  4dld   5.82  30.591996
211  3gbb   6.90  30.591996
212  3fv2   8.11  18.237706
213  3fv1   9.30   2.742833
214  4mgd   4.69  19.590110
