     code  logKa       score
1    4llx   2.89   17.690588
2    5c28   5.66   22.901695
3    3uuo   7.96   42.844510
4    3ui7   9.00   50.418552
5    5c2h  11.09   63.406925
6    2v00   3.66   31.541896
7    3wz8   5.82   73.088791
8    3pww   7.32   92.354882
9    3prs   7.82   84.389736
10   3uri   9.00   55.711684
11   4m0z   5.19   40.512114
12   4m0y   6.46   38.416664
13   3qgy   7.80   65.879256
14   4qd6   8.64   82.536635
15   4rfm  10.05   59.603286
16   4cr9   4.10   24.250499
17   4cra   7.22   74.552437
18   4x6p   8.30   78.371547
19   4crc   8.72   77.895698
20   4ty7   9.52   62.643949
21   5aba   2.98   47.400150
22   5a7b   3.57   76.962939
23   4agn   3.97   48.428527
24   4agp   4.69   70.993969
25   4agq   5.01   64.541030
26   3bgz   6.26   64.303606
27   3jya   6.89   30.465549
28   2c3i   7.60   57.716272
29   4k18   8.96   74.305657
30   5dwr  11.22   79.769841
31   3mss   4.66   45.568975
32   3k5v   6.30   64.609291
33   3pyy   6.86   57.450779
34   2v7a   8.30   65.956566
35   4twp  10.00   68.779955
36   3wtj   6.53   30.861491
37   3zdg   7.10   21.920016
38   3u8k   8.66   20.801583
39   4qac   9.40   67.561708
40   3u8n  10.17   22.240810
41   1a30   4.30    7.978827
42   2qnq   6.11  102.611353
43   1g2k   7.96  104.310749
44   1eby   9.70   92.756874
45   3o9i  11.82   83.777639
46   4lzs   4.80   22.119579
47   3u5j   5.61   55.364999
48   4wiv   6.26   72.701650
49   4ogj   6.79   78.934066
50   3p5o   7.30   60.375194
51   1ps3   2.28    1.911013
52   3dx1   3.58    0.999104
53   3d4z   4.89    2.372654
54   3dx2   6.82    8.215053
55   3ejr   8.57   37.677198
56   3l7b   2.40   23.147443
57   4eky   3.52   18.522722
58   3g2n   4.09   25.654133
59   3syr   5.10   16.929985
60   3ebp   5.91   54.626859
61   2w66   4.05    6.916050
62   2w4x   4.85   12.793985
63   2wca   5.60   39.905323
64   2xj7   6.66   16.813730
65   2vvn   7.30   13.692990
66   3aru   3.22   25.796133
67   3arv   5.64   62.939699
68   3ary   6.00   18.644766
69   3arq   6.40   42.059821
70   3arp   7.15   78.152628
71   4ih5   4.11   35.794632
72   4ih7   5.24   42.937797
73   3cj4   6.51   36.123119
74   4eo8   8.15   36.979024
75   3gnw   9.10   87.593663
76   1gpk   5.37   22.838475
77   1h23   8.35   64.434686
78   1h22   9.10   59.337929
79   3f3a   4.19   15.649217
80   3f3c   6.02   20.974003
81   4mme   6.50   48.288431
82   3f3d   7.16    9.686540
83   3f3e   7.70    6.542924
84   2wbg   4.45   33.595496
85   2cbv   5.48    8.289577
86   2j78   6.42    3.284111
87   2j7h   7.19    1.504017
88   2cet   8.02   25.107860
89   3udh   2.85   23.760453
90   3rsx   4.41   34.036288
91   4djv   6.72   75.814175
92   2vkm   8.74  100.714894
93   4gid  10.77   92.327061
94   4jfs   5.27   30.473375
95   4j28   5.70   15.957212
96   2wvt   6.12    0.060152
97   2xii   7.20   43.149981
98   4pcs   7.85   28.764438
99   3rr4   4.55   17.661096
100  1s38   5.15   25.002032
101  1r5y   6.46   14.301151
102  3gc5   7.26   16.217435
103  3ge7   8.70   34.443812
104  4dli   5.62   46.234705
105  2zb1   6.32   68.022811
106  4f9w   6.94   65.230841
107  3e92   8.00   67.763896
108  3e93   8.85   74.420181
109  4owm   2.96   18.173556
110  3twp   3.92   17.165263
111  3r88   4.82   17.424182
112  4gkm   5.17   32.808940
113  3qqs   5.82   30.320053
114  3gv9   2.12    5.506441
115  3gr2   2.52   21.316764
116  4kz6   3.10   20.713028
117  4jxs   4.74   23.814269
118  2r9w   5.10   53.718290
119  2hb1   3.80    4.281754
120  1bzc   4.92   48.412204
121  2qbr   6.33   43.527379
122  2qbq   7.44   36.182659
123  2qbp   8.40   56.561921
124  1q8t   4.76   30.590091
125  1ydr   5.52   38.056936
126  1q8u   5.96   46.683310
127  1ydt   7.32   59.848738
128  3ag9   8.05   30.446888
129  3fcq   2.77   28.807870
130  1z9g   5.64   29.555722
131  1qf1   7.32   42.268757
132  5tmn   8.04   50.445602
133  4tmn  10.17   62.502827
134  4ddk   2.29   22.656618
135  4ddh   3.32   20.055841
136  3ivg   4.30   45.012158
137  3coz   5.57   27.629936
138  3coy   6.02   26.622848
139  3pxf   4.43   58.336093
140  4eor   6.30   57.483360
141  2xnb   6.83   38.776522
142  1pxn   7.15   31.102087
143  2fvd   8.52   66.476026
144  4k77   6.63   31.037485
145  4e5w   7.66   40.971214
146  4ivb   8.72   37.720337
147  4ivd   9.52   45.031168
148  4ivc  10.00   41.936713
149  4f09   6.70   27.777467
150  4gfm   7.22   39.121488
151  4hge   7.92   40.474250
152  4e6q   8.36   50.308404
153  4jia   9.22   75.992587
154  2brb   4.86   60.449504
155  2br1   5.14   63.468279
156  3jvr   5.72   48.109422
157  3jvs   6.54   62.198024
158  1nvq   8.25   62.887578
159  3acw   4.76   65.893919
160  4ea2   6.44   63.916061
161  2zcr   6.87   76.226296
162  2zy1   7.40   50.908622
163  2zcq   8.82   62.673433
164  1bcu   3.28   28.012998
165  3bv9   5.36   47.738015
166  1oyt   7.24   56.326924
167  2zda   8.40   43.365274
168  3utu  10.92   74.012061
169  3u9q   4.38   22.010500
170  2yfe   6.63   61.967751
171  3fur   8.00   74.624085
172  3b1m   8.48   80.127805
173  2p4y   9.00   92.726523
174  3uo4   6.52   70.898121
175  3up2   7.40   66.757692
176  3e5a   8.23   64.976952
177  2wtv   8.74   82.238554
178  3myg  10.70   35.708815
179  3kgp   2.57   15.673960
180  1c5z   4.01   13.135836
181  1o5b   5.77   15.519830
182  1owh   7.40   42.239336
183  1sqa   9.21   45.227521
184  4jsz   2.30   19.551872
185  3kwa   4.08   13.940050
186  2weg   6.50   30.145504
187  3ryj   7.80   41.076528
188  3dd0   9.00   25.343858
189  2xdl   3.10   28.874854
190  3b27   5.16   39.773120
191  1yc1   6.17   45.710409
192  3rlr   7.52   58.527057
193  2yki   9.46   73.558959
194  1z95   7.12   75.209400
195  3b68   8.40   66.789158
196  3b5r   8.77   79.575295
197  3b65   9.27   61.549174
198  3g0w   9.52   70.055720
199  4u4s   2.92   18.316019
200  1p1q   4.89    4.440357
201  1syi   5.44    6.383494
202  1p1n   6.80    4.096933
203  2al5   8.40    8.276366
204  3g2z   2.36   16.374496
205  3g31   2.89   23.035364
206  4de2   4.12   45.329708
207  4de3   5.52   41.799151
208  4de1   5.96   38.078270
209  1vso   4.72   22.654122
210  4dld   5.82   16.762819
211  3gbb   6.90   11.195101
212  3fv2   8.11    4.445310
213  3fv1   9.30    3.893424
214  4mgd   4.69   47.441338
215  2qe4   7.96   55.437477
216  1qkt   9.04   52.218927
217  2pog   9.54   53.986705
218  2p15  10.30   99.079121
219  2y5h   5.79   33.227040
220  1lpg   7.09   73.329115
221  2xbv   8.43   72.396184
222  1z6e   9.72   63.640028
223  1mq6  11.15   59.822268
224  1nc3   5.00    7.283337
225  1nc1   6.12   30.699209
226  1y6r  10.11   20.754375
227  4f2w  11.30   30.028477
228  4f3c  11.82   40.474705
229  1uto   2.27   20.525203
230  4abg   3.57   27.290113
231  3gy4   5.10    6.864194
232  1k1i   6.58   54.204112
233  1o3f   7.96   48.422391
234  2yge   5.06   60.588611
235  2fxs   6.06   39.075697
236  2iwx   6.68   44.682953
237  2wer   7.05   50.149287
238  2vw5   8.52   72.435676
239  4kzq   6.10   47.485022
240  4kzu   6.50   52.886606
241  4j21   7.41   44.555858
242  4j3l   7.80   52.329505
243  3kr8   8.10   49.102930
244  2ymd   3.16   17.316428
245  2wnc   6.32   46.460428
246  2xys   7.42   49.208069
247  2wn9   8.52   40.729396
248  2x00  11.33   61.701501
249  3ozt   4.13   42.547406
250  3ozs   5.33   43.032313
251  3oe5   6.88   43.338363
252  3oe4   7.47   33.457166
253  3nw9   9.00   65.669301
254  3ao4   2.07   32.258664
255  3zt2   2.84   50.642854
256  3zsx   3.28   77.819903
257  4cig   3.67   83.896700
258  3zso   5.12  102.201556
259  3n7a   3.70    8.944070
260  4ciw   4.82    5.859372
261  3n86   5.64   23.788390
262  3n76   6.85   36.526296
263  2xb8   7.59   26.749969
264  4bkt   3.62   16.351503
265  4w9c   4.65   34.095175
266  4w9l   5.02   52.529172
267  4w9i   5.96   41.386968
268  4w9h   6.73   44.565269
269  3nq9   4.03   20.150823
270  3ueu   5.24   28.417192
271  3uev   5.89   33.942870
272  3uew   6.31   37.847073
273  3uex   6.92   44.268249
274  3lka   2.82   26.528854
275  3ehy   5.85   24.392513
276  3tsk   7.17   56.371710
277  3nx7   8.10   29.946978
278  4gr0   9.55   85.641896
279  3dxg   2.40   21.999311
280  3d6q   3.76   29.190386
281  1w4o   5.22   22.191435
282  1o0h   5.92   23.745043
283  1u1b   7.80   57.979094

Summary of the scoring power: ===================================
The regression equation: logKa = 0.04 + 4.58 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.481
Standard deviation in fitting (SD) = 1.90
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
