     code  logKa         score
1    4llx   2.89   1615.624214
2    5c28   5.66   2766.796798
3    3uuo   7.96   4135.838032
4    3ui7   9.00   5110.660529
5    5c2h  11.09   6774.063866
6    2v00   3.66   4188.817218
7    3wz8   5.82   7282.045653
8    3pww   7.32   9775.488253
9    3prs   7.82   9145.950300
10   3uri   9.00   8587.448862
11   4m0z   5.19   6604.476804
12   4m0y   6.46   3745.763211
13   3qgy   7.80   6365.683980
14   4qd6   8.64   7482.479860
15   4rfm  10.05   5963.839595
16   4cr9   4.10   2496.443824
17   4cra   7.22   6756.687569
18   4x6p   8.30   7204.714408
19   4crc   8.72   6425.139301
20   4ty7   9.52   7983.160357
21   5aba   2.98   4003.385484
22   5a7b   3.57   6249.734923
23   4agn   3.97   4512.440345
24   4agp   4.69   6175.819778
25   4agq   5.01   5759.897082
26   3bgz   6.26   9823.426933
27   3jya   6.89   4621.215462
28   2c3i   7.60   6184.420530
29   4k18   8.96   7848.483534
30   5dwr  11.22   9730.620386
31   3mss   4.66   4715.368807
32   3k5v   6.30   6731.227413
33   3pyy   6.86   6079.979984
34   2v7a   8.30   5648.706222
35   4twp  10.00   6924.394547
36   3wtj   6.53   3916.174718
37   3zdg   7.10   2064.302442
38   3u8k   8.66   2309.193582
39   4qac   9.40   9322.172898
40   3u8n  10.17   3099.922828
41   1a30   4.30   6941.132502
42   2qnq   6.11  11026.503886
43   1g2k   7.96  10404.437600
44   1eby   9.70  10930.320700
45   3o9i  11.82   8769.019544
46   4lzs   4.80   2456.184128
47   3u5j   5.61   5533.982948
48   4wiv   6.26   6556.635975
49   4ogj   6.79   7880.455762
50   3p5o   7.30   5941.452294
51   1ps3   2.28   3612.699684
52   3dx1   3.58   4860.650279
53   3d4z   4.89   3218.582428
54   3dx2   6.82   5711.820479
55   3ejr   8.57   6188.053026
56   3l7b   2.40   2251.174676
57   4eky   3.52   4646.312901
58   3g2n   4.09   3275.261184
59   3syr   5.10   2350.377297
60   3ebp   5.91   5039.718819
61   2w66   4.05   1193.499766
62   2w4x   4.85   2057.444820
63   2wca   5.60   5121.883945
64   2xj7   6.66   1827.395571
65   2vvn   7.30   2085.951997
66   3aru   3.22   1698.328318
67   3arv   5.64   4959.757660
68   3ary   6.00   1332.402225
69   3arq   6.40   3621.941309
70   3arp   7.15   7530.129155
71   4ih5   4.11   4139.566394
72   4ih7   5.24   4628.351949
73   3cj4   6.51   4927.531700
74   4eo8   8.15   7597.513143
75   3gnw   9.10   8415.912487
76   1gpk   5.37   3050.262462
77   1h23   8.35   7729.129573
78   1h22   9.10   6452.366039
79   3f3a   4.19   5493.362089
80   3f3c   6.02   6659.227106
81   4mme   6.50   5225.242296
82   3f3d   7.16   5887.972461
83   3f3e   7.70   6403.415568
84   2wbg   4.45   5779.817034
85   2cbv   5.48   3372.965065
86   2j78   6.42   3678.771589
87   2j7h   7.19   2625.729429
88   2cet   8.02   4709.380103
89   3udh   2.85   2723.039624
90   3rsx   4.41   3802.861238
91   4djv   6.72   8349.919696
92   2vkm   8.74  10807.071767
93   4gid  10.77  10695.188250
94   4jfs   5.27   4287.546958
95   4j28   5.70   4383.165912
96   2wvt   6.12   3675.310383
97   2xii   7.20   7424.691262
98   4pcs   7.85   5154.875561
99   3rr4   4.55   3061.366412
100  1s38   5.15   4034.472115
101  1r5y   6.46   4161.772820
102  3gc5   7.26   5348.047007
103  3ge7   8.70   7210.933309
104  4dli   5.62   5051.819129
105  2zb1   6.32   7118.096877
106  4f9w   6.94   7271.736668
107  3e92   8.00   7996.582094
108  3e93   8.85   8600.710962
109  4owm   2.96   2160.427123
110  3twp   3.92   2618.290339
111  3r88   4.82   2768.075918
112  4gkm   5.17   5490.927452
113  3qqs   5.82   4936.180032
114  3gv9   2.12   1645.564262
115  3gr2   2.52   1986.753511
116  4kz6   3.10   2424.418321
117  4jxs   4.74   4290.532316
118  2r9w   5.10   6349.883612
119  2hb1   3.80   5341.317793
120  1bzc   4.92   6273.266530
121  2qbr   6.33   8515.451389
122  2qbq   7.44   8955.543449
123  2qbp   8.40   9493.469514
124  1q8t   4.76   2383.343729
125  1ydr   5.52   4273.104718
126  1q8u   5.96   4614.509866
127  1ydt   7.32   6531.929874
128  3ag9   8.05   8869.504644
129  3fcq   2.77   2749.881852
130  1z9g   5.64   5064.222390
131  1qf1   7.32   7723.035695
132  5tmn   8.04   7524.964558
133  4tmn  10.17   7920.830674
134  4ddk   2.29   2871.665795
135  4ddh   3.32   3011.570235
136  3ivg   4.30   6136.658226
137  3coz   5.57   5583.755252
138  3coy   6.02   5981.110289
139  3pxf   4.43   6371.143230
140  4eor   6.30   6517.840234
141  2xnb   6.83   3639.867713
142  1pxn   7.15   3398.732617
143  2fvd   8.52   6282.742246
144  4k77   6.63   2219.192011
145  4e5w   7.66   3900.028975
146  4ivb   8.72   3932.427537
147  4ivd   9.52   4535.402825
148  4ivc  10.00   4211.557523
149  4f09   6.70   2977.330275
150  4gfm   7.22   2706.877681
151  4hge   7.92   3824.308020
152  4e6q   8.36   4500.660652
153  4jia   9.22   8079.303351
154  2brb   4.86   5567.897833
155  2br1   5.14   5682.782653
156  3jvr   5.72   5748.243451
157  3jvs   6.54   7345.600721
158  1nvq   8.25   7257.820518
159  3acw   4.76   6954.932927
160  4ea2   6.44   6616.231218
161  2zcr   6.87   9135.384806
