     code  logKa       score
1    4llx   2.89      42.000
2    5c28   5.66   33000.000
3    3uuo   7.96    7500.000
4    3ui7   9.00     150.000
5    5c2h  11.09   33000.000
6    2v00   3.66       2.000
7    3wz8   5.82     850.000
8    3pww   7.32     260.000
9    3prs   7.82     850.000
10   3uri   9.00     850.000
11   4m0z   5.19     850.000
12   4m0y   6.46    2100.000
13   3qgy   7.80    7500.000
14   4qd6   8.64     850.000
15   4rfm  10.05    7500.000
16   4cr9   4.10    2100.000
17   4cra   7.22     850.000
18   4x6p   8.30     850.000
19   4crc   8.72       0.024
20   4ty7   9.52     850.000
21   5aba   2.98   33000.000
22   5a7b   3.57    7500.000
23   4agn   3.97   33000.000
24   4agp   4.69   33000.000
25   4agq   5.01   33000.000
26   3bgz   6.26       0.024
27   3jya   6.89   33000.000
28   2c3i   7.60    7500.000
29   4k18   8.96     180.000
30   5dwr  11.22     260.000
31   3mss   4.66     310.000
32   3k5v   6.30    7500.000
33   3pyy   6.86    7500.000
34   2v7a   8.30     850.000
35   4twp  10.00     850.000
36   3wtj   6.53   33000.000
37   3zdg   7.10      22.000
38   3u8k   8.66    2100.000
39   4qac   9.40  590000.000
40   3u8n  10.17    2100.000
41   1a30   4.30     850.000
42   2qnq   6.11      22.000
43   1g2k   7.96     850.000
44   1eby   9.70    1500.000
45   3o9i  11.82     850.000
46   4lzs   4.80     310.000
47   3u5j   5.61   33000.000
48   4wiv   6.26    7500.000
49   4ogj   6.79    7500.000
50   3p5o   7.30     180.000
51   1ps3   2.28    2100.000
52   3dx1   3.58      22.000
53   3d4z   4.89    2100.000
54   3dx2   6.82      16.000
55   3ejr   8.57       2.000
56   3l7b   2.40     850.000
57   4eky   3.52     850.000
58   3g2n   4.09     850.000
59   3syr   5.10     850.000
60   3ebp   5.91   33000.000
61   2w66   4.05      16.000
62   2w4x   4.85     850.000
63   2wca   5.60     850.000
64   2xj7   6.66     850.000
65   2vvn   7.30     850.000
66   3aru   3.22    7500.000
67   3arv   5.64  590000.000
68   3ary   6.00    7500.000
69   3arq   6.40    2100.000
70   3arp   7.15     310.000
71   4ih5   4.11    7500.000
72   4ih7   5.24     310.000
73   3cj4   6.51       0.024
74   4eo8   8.15       0.024
75   3gnw   9.10    3200.000
76   1gpk   5.37    2100.000
77   1h23   8.35     850.000
78   1h22   9.10     850.000
79   3f3a   4.19    2100.000
80   3f3c   6.02    1100.000
81   4mme   6.50   33000.000
82   3f3d   7.16    1100.000
83   3f3e   7.70    1100.000
84   2wbg   4.45     850.000
85   2cbv   5.48     850.000
86   2j78   6.42     850.000
87   2j7h   7.19       0.500
88   2cet   8.02     850.000
89   3udh   2.85       2.000
90   3rsx   4.41    2100.000
91   4djv   6.72     260.000
92   2vkm   8.74     850.000
93   4gid  10.77     850.000
94   4jfs   5.27     850.000
95   4j28   5.70     850.000
96   2wvt   6.12       0.145
97   2xii   7.20    3200.000
98   4pcs   7.85     850.000
99   3rr4   4.55    1100.000
100  1s38   5.15    1100.000
101  1r5y   6.46    1100.000
102  3gc5   7.26    1100.000
103  3ge7   8.70    1100.000
104  4dli   5.62     310.000
105  2zb1   6.32    3200.000
106  4f9w   6.94     310.000
107  3e92   8.00      22.000
108  3e93   8.85      22.000
109  4owm   2.96    1100.000
110  3twp   3.92       0.024
111  3r88   4.82     850.000
112  4gkm   5.17       0.024
113  3qqs   5.82       0.024
114  3gv9   2.12       0.024
115  3gr2   2.52       0.024
116  4kz6   3.10       1.100
117  4jxs   4.74       0.024
118  2r9w   5.10       0.024
119  2hb1   3.80       0.024
120  1bzc   4.92      22.000
121  2qbr   6.33       0.024
122  2qbq   7.44       0.024
123  2qbp   8.40       0.024
124  1q8t   4.76     310.000
125  1ydr   5.52    7500.000
126  1q8u   5.96    7500.000
127  1ydt   7.32   33000.000
128  3ag9   8.05     850.000
129  3fcq   2.77      22.000
130  1z9g   5.64    9000.000
131  1qf1   7.32    9000.000
132  5tmn   8.04     850.000
133  4tmn  10.17     850.000
134  4ddk   2.29      22.000
135  4ddh   3.32    3200.000
136  3ivg   4.30    3200.000
137  3coz   5.57    3200.000
138  3coy   6.02    9000.000
139  3pxf   4.43     310.000
140  4eor   6.30     850.000
141  2xnb   6.83       0.024
142  1pxn   7.15     180.000
143  2fvd   8.52     850.000
144  4k77   6.63     310.000
145  4e5w   7.66    7500.000
146  4ivb   8.72     850.000
147  4ivd   9.52     850.000
148  4ivc  10.00     850.000
149  4f09   6.70    7500.000
150  4gfm   7.22   33000.000
151  4hge   7.92   33000.000
152  4e6q   8.36    7500.000
153  4jia   9.22    7500.000
154  2brb   4.86    7500.000
155  2br1   5.14    7500.000
156  3jvr   5.72    2100.000
157  3jvs   6.54    2100.000
158  1nvq   8.25       2.000
159  3acw   4.76     310.000
160  4ea2   6.44   14000.000
161  2zcr   6.87       0.024
162  2zy1   7.40       0.024
163  2zcq   8.82      22.000
164  1bcu   3.28    2100.000
165  3bv9   5.36      16.000
166  1oyt   7.24      22.000
167  2zda   8.40     260.000
168  3utu  10.92     260.000
