     code  logKa      score
1    4llx   2.89   6.378737
2    5c28   5.66   6.024161
3    3uuo   7.96   5.571319
4    3ui7   9.00   5.857221
5    5c2h  11.09   8.041243
6    2v00   3.66   8.815980
7    3wz8   5.82   5.913145
8    3pww   7.32   2.792798
9    3prs   7.82   4.163439
10   3uri   9.00   4.858087
11   4m0z   5.19   1.839539
12   4m0y   6.46   1.782715
13   3qgy   7.80   5.976982
14   4qd6   8.64   6.041441
15   4rfm  10.05   4.923943
16   4cr9   4.10   8.745325
17   4cra   7.22   4.141023
18   4x6p   8.30   4.729580
19   4crc   8.72   5.677954
20   4ty7   9.52   6.298524
21   5aba   2.98   4.690020
22   5a7b   3.57   3.921158
23   4agn   3.97   4.170711
24   4agp   4.69   4.882005
25   4agq   5.01   4.108677
26   3bgz   6.26   7.826512
27   3jya   6.89   7.138797
28   2c3i   7.60   4.789456
29   4k18   8.96   4.866400
30   5dwr  11.22   4.852881
31   3mss   4.66   4.230732
32   3k5v   6.30   4.213960
33   3pyy   6.86   4.076170
34   2v7a   8.30   3.984211
35   4twp  10.00   4.275223
36   3wtj   6.53   5.252966
37   3zdg   7.10   8.931258
38   3u8k   8.66   8.239183
39   4qac   9.40   6.238343
40   3u8n  10.17   8.453545
41   1a30   4.30   1.891016
42   2qnq   6.11   6.790721
43   1g2k   7.96   5.185952
44   1eby   9.70   7.079745
45   3o9i  11.82   3.008533
46   4lzs   4.80   4.710159
47   3u5j   5.61   4.689759
48   4wiv   6.26   4.792533
49   4ogj   6.79   4.226410
50   3p5o   7.30   5.682324
51   1ps3   2.28   5.469802
52   3dx1   3.58  11.500297
53   3d4z   4.89   5.612215
54   3dx2   6.82   7.221538
55   3ejr   8.57   6.511778
56   3l7b   2.40   7.227905
57   4eky   3.52   1.958027
58   3g2n   4.09   3.895230
59   3syr   5.10   4.397760
60   3ebp   5.91   4.950165
61   2w66   4.05   9.331968
62   2w4x   4.85   5.095349
63   2wca   5.60   1.764472
64   2xj7   6.66   6.122796
65   2vvn   7.30   8.032133
66   3aru   3.22   6.869942
67   3arv   5.64   7.303119
68   3ary   6.00  11.683473
69   3arq   6.40   9.249176
