     code  logKa      score
1    4llx   2.89  24.583713
2    5c28   5.66  24.458509
3    3uuo   7.96  23.537524
4    3ui7   9.00  23.677498
5    5c2h  11.09  24.627289
6    2v00   3.66  23.784299
7    3wz8   5.82  22.018505
8    3pww   7.32  22.481215
9    3prs   7.82  22.093412
10   3uri   9.00  22.236173
11   4m0z   5.19  22.285633
12   4m0y   6.46  22.613619
13   3qgy   7.80  22.819199
14   4qd6   8.64  22.107178
15   4rfm  10.05  22.462100
16   4cr9   4.10  22.873600
17   4cra   7.22  21.990757
18   4x6p   8.30  22.155541
19   4crc   8.72  23.428636
20   4ty7   9.52  22.702663
21   5aba   2.98  23.055325
22   5a7b   3.57  22.716498
23   4agn   3.97  22.689142
24   4agp   4.69  23.596718
25   4agq   5.01  22.842381
26   3bgz   6.26  22.431093
27   3jya   6.89  23.406570
28   2c3i   7.60  23.690816
29   4k18   8.96  23.323460
30   5dwr  11.22  23.169038
31   3mss   4.66  23.409852
32   3k5v   6.30  23.564201
33   3pyy   6.86  23.385688
34   2v7a   8.30  22.755545
35   4twp  10.00  22.656125
36   3wtj   6.53  22.637741
37   3zdg   7.10  24.059442
38   3u8k   8.66  23.871257
39   4qac   9.40  22.409295
40   3u8n  10.17  23.152851
41   1a30   4.30  20.285002
42   2qnq   6.11  23.377418
43   1g2k   7.96  22.229256
44   1eby   9.70  22.201467
45   3o9i  11.82  22.725899
46   4lzs   4.80  23.800874
47   3u5j   5.61  24.213098
48   4wiv   6.26  23.220373
49   4ogj   6.79  22.714208
50   3p5o   7.30  23.508769
51   1ps3   2.28  21.651353
52   3dx1   3.58  24.012352
53   3d4z   4.89  21.718301
54   3dx2   6.82  24.703864
55   3ejr   8.57  22.277427
56   3l7b   2.40  23.216238
57   4eky   3.52  21.635192
58   3g2n   4.09  22.663931
59   3syr   5.10  22.743831
60   3ebp   5.91  23.744743
61   2w66   4.05  22.814140
62   2w4x   4.85  23.449895
63   2wca   5.60  21.474626
64   2xj7   6.66  23.744158
65   2vvn   7.30  22.481590
66   3aru   3.22  24.706832
67   3arv   5.64  24.674466
68   3ary   6.00  24.322358
69   3arq   6.40  22.195297
70   3arp   7.15  23.614162
71   4ih5   4.11  22.518512
72   4ih7   5.24  23.437450
73   3cj4   6.51  22.110264
74   4eo8   8.15  23.273506
75   3gnw   9.10  23.361323
76   1gpk   5.37  22.485614
