     code  logKa       score
1    4llx   2.89   43.553177
2    5c28   5.66   62.891238
3    3uuo   7.96   96.480944
4    3ui7   9.00  113.829938
5    5c2h  11.09  142.048577
6    2v00   3.66   58.180088
7    3wz8   5.82  136.606448
8    3pww   7.32  172.059336
9    3prs   7.82  153.825494
10   3uri   9.00  117.233869
11   4m0z   5.19  107.393061
12   4m0y   6.46   67.801552
13   3qgy   7.80  135.052324
14   4qd6   8.64  151.188526
15   4rfm  10.05  111.051030
16   4cr9   4.10   46.760300
17   4cra   7.22  124.197764
18   4x6p   8.30  131.178273
19   4crc   8.72  128.067381
20   4ty7   9.52  110.556928
21   5aba   2.98   72.863006
22   5a7b   3.57  127.346038
23   4agn   3.97   79.122854
24   4agp   4.69  117.333729
25   4agq   5.01  107.041179
26   3bgz   6.26  167.839168
27   3jya   6.89   78.658324
28   2c3i   7.60  139.692896
29   4k18   8.96  150.017340
30   5dwr  11.22  171.810042
31   3mss   4.66  113.681553
32   3k5v   6.30  143.773260
33   3pyy   6.86  127.897811
34   2v7a   8.30  104.081531
35   4twp  10.00  153.522903
36   3wtj   6.53   80.900537
37   3zdg   7.10   60.042741
38   3u8k   8.66   49.233791
39   4qac   9.40  188.487894
40   3u8n  10.17   59.161688
41   1a30   4.30   42.557759
42   2qnq   6.11  206.657911
43   1g2k   7.96  202.535520
44   1eby   9.70  195.098187
45   3o9i  11.82  162.455105
46   4lzs   4.80   51.654579
47   3u5j   5.61  114.713266
48   4wiv   6.26  147.285720
49   4ogj   6.79  145.459828
50   3p5o   7.30  121.114593
51   1ps3   2.28    1.245930
52   3dx1   3.58    7.410024
53   3d4z   4.89    1.712797
54   3dx2   6.82   30.271130
55   3ejr   8.57   74.077155
56   3l7b   2.40   30.200990
57   4eky   3.52   36.104838
58   3g2n   4.09   40.726786
59   3syr   5.10   20.884860
60   3ebp   5.91  117.556524
61   2w66   4.05   12.505046
62   2w4x   4.85   24.750774
63   2wca   5.60   81.178182
64   2xj7   6.66   32.491956
65   2vvn   7.30   26.356548
66   3aru   3.22   46.325766
67   3arv   5.64  126.912919
68   3ary   6.00   37.975058
69   3arq   6.40   70.821612
70   3arp   7.15  181.200687
71   4ih5   4.11   82.092081
72   4ih7   5.24   97.108888
73   3cj4   6.51   98.380629
74   4eo8   8.15  105.726739
75   3gnw   9.10  166.123397
76   1gpk   5.37   54.777338
77   1h23   8.35  158.894977
78   1h22   9.10  140.132122
79   3f3a   4.19   54.903454
80   3f3c   6.02   63.999041
81   4mme   6.50  114.004316
82   3f3d   7.16   43.408219
83   3f3e   7.70   44.602421
84   2wbg   4.45   78.259576
85   2cbv   5.48   18.123399
86   2j78   6.42    7.604983
87   2j7h   7.19    0.985064
88   2cet   8.02   48.614951
89   3udh   2.85   56.447204
90   3rsx   4.41   68.817121
91   4djv   6.72  146.734314
92   2vkm   8.74  189.065403
93   4gid  10.77  175.128822
94   4jfs   5.27   64.676573
95   4j28   5.70   37.890623
96   2wvt   6.12   -0.762920
97   2xii   7.20   76.717996
98   4pcs   7.85   67.072430
99   3rr4   4.55   42.295808
100  1s38   5.15   59.548824
101  1r5y   6.46   38.333423
102  3gc5   7.26   45.019976
103  3ge7   8.70   78.488380
104  4dli   5.62  111.684710
105  2zb1   6.32  154.163273
106  4f9w   6.94  148.140675
107  3e92   8.00  163.478172
108  3e93   8.85  169.776237
109  4owm   2.96   44.145996
110  3twp   3.92   38.782407
111  3r88   4.82   39.934056
112  4gkm   5.17   83.552750
113  3qqs   5.82   77.365545
114  3gv9   2.12   15.572990
115  3gr2   2.52   33.780172
116  4kz6   3.10   41.934919
117  4jxs   4.74   53.370822
118  2r9w   5.10  105.057164
119  2hb1   3.80   36.391953
120  1bzc   4.92  115.410772
121  2qbr   6.33  106.316464
122  2qbq   7.44  101.006718
123  2qbp   8.40  125.112231
124  1q8t   4.76   56.383314
125  1ydr   5.52   89.757305
126  1q8u   5.96  103.462518
127  1ydt   7.32  123.817628
128  3ag9   8.05   66.784027
129  3fcq   2.77   59.364063
130  1z9g   5.64   64.693872
131  1qf1   7.32  101.644883
132  5tmn   8.04  118.235210
133  4tmn  10.17  133.346226
134  4ddk   2.29   52.371684
135  4ddh   3.32   46.694581
136  3ivg   4.30  105.156324
137  3coz   5.57   52.766320
138  3coy   6.02   52.224636
139  3pxf   4.43  126.388630
140  4eor   6.30  116.405115
141  2xnb   6.83   83.652355
142  1pxn   7.15   71.413391
143  2fvd   8.52  128.477326
144  4k77   6.63   56.740533
145  4e5w   7.66   77.743628
146  4ivb   8.72   71.616625
147  4ivd   9.52   84.201987
148  4ivc  10.00   79.002562
149  4f09   6.70   55.240567
150  4gfm   7.22   67.980421
151  4hge   7.92   68.943876
152  4e6q   8.36   87.901176
153  4jia   9.22  144.606076
154  2brb   4.86  119.459300
155  2br1   5.14  119.121030
156  3jvr   5.72   99.260340
157  3jvs   6.54  116.635664
158  1nvq   8.25  130.714014
159  3acw   4.76  160.281625
160  4ea2   6.44  148.490820
161  2zcr   6.87  182.100217
162  2zy1   7.40  122.160884
163  2zcq   8.82  133.261585
164  1bcu   3.28   47.024437
165  3bv9   5.36   94.301873
166  1oyt   7.24  112.836419
167  2zda   8.40   98.796388
168  3utu  10.92  143.601455
169  3u9q   4.38   87.435389
170  2yfe   6.63  149.985835
171  3fur   8.00  188.746498
172  3b1m   8.48  187.580846
173  2p4y   9.00  225.491441
174  3uo4   6.52  140.086076
175  3up2   7.40  135.577217
176  3e5a   8.23  134.930425
177  2wtv   8.74  168.935038
178  3myg  10.70   70.016222
179  3kgp   2.57   33.671146
180  1c5z   4.01   29.738525
181  1o5b   5.77   37.821803
182  1owh   7.40   73.354936
183  1sqa   9.21   79.082288
184  4jsz   2.30    8.793375
185  3kwa   4.08   29.722512
186  2weg   6.50   57.049040
187  3ryj   7.80   79.663114
188  3dd0   9.00   46.761202
189  2xdl   3.10   51.958631
190  3b27   5.16   81.878523
191  1yc1   6.17   76.654103
192  3rlr   7.52  116.056944
193  2yki   9.46  180.039380
194  1z95   7.12  194.862051
195  3b68   8.40  171.408551
196  3b5r   8.77  205.383524
197  3b65   9.27  168.144904
198  3g0w   9.52  170.163720
199  4u4s   2.92   30.019348
200  1p1q   4.89   21.931015
201  1syi   5.44   22.335019
202  1p1n   6.80   24.066641
203  2al5   8.40   23.507192
204  3g2z   2.36   22.786204
205  3g31   2.89   45.695977
206  4de2   4.12   58.746279
207  4de3   5.52   54.564687
208  4de1   5.96   47.595138
209  1vso   4.72   49.158517
210  4dld   5.82   55.100666
211  3gbb   6.90   35.679228
212  3fv2   8.11   20.365275
213  3fv1   9.30   19.783113
214  4mgd   4.69  134.425828
215  2qe4   7.96  138.280085
216  1qkt   9.04  134.541353
217  2pog   9.54  146.990336
218  2p15  10.30  264.406391
