     code  logKa      score
1    4llx   2.89  14.486314
2    5c28   5.66  17.578279
3    3uuo   7.96  24.621758
4    3ui7   9.00  27.778605
5    5c2h  11.09  33.726916
6    2v00   3.66  22.188376
7    3wz8   5.82  36.893693
8    3pww   7.32  45.543904
9    3prs   7.82  42.387966
10   3uri   9.00  35.296887
11   4m0z   5.19  28.529573
12   4m0y   6.46  22.941983
13   3qgy   7.80  33.751412
14   4qd6   8.64  39.440103
15   4rfm  10.05  31.217724
16   4cr9   4.10  17.597549
17   4cra   7.22  36.302102
18   4x6p   8.30  37.825976
19   4crc   8.72  36.263541
20   4ty7   9.52  35.872235
21   5aba   2.98  24.961581
22   5a7b   3.57  35.642845
23   4agn   3.97  26.111636
24   4agp   4.69  34.066827
25   4agq   5.01  32.061846
26   3bgz   6.26  39.791608
27   3jya   6.89  22.599620
28   2c3i   7.60  31.264782
29   4k18   8.96  37.518776
30   5dwr  11.22  42.498785
31   3mss   4.66  26.053133
32   3k5v   6.30  33.799002
33   3pyy   6.86  31.098985
34   2v7a   8.30  31.828454
35   4twp  10.00  35.299772
36   3wtj   6.53  21.342900
37   3zdg   7.10  16.358532
38   3u8k   8.66  16.604943
39   4qac   9.40  39.797505
40   3u8n  10.17  18.396880
41   1a30   4.30  21.761612
42   2qnq   6.11  50.178892
43   1g2k   7.96  49.098782
44   1eby   9.70  47.825704
45   3o9i  11.82  41.498692
46   4lzs   4.80  16.843930
47   3u5j   5.61  29.450152
48   4wiv   6.26  34.996857
49   4ogj   6.79  38.927143
50   3p5o   7.30  31.061832
51   1ps3   2.28  14.170405
52   3dx1   3.58  16.671583
53   3d4z   4.89  13.534755
54   3dx2   6.82  19.993717
55   3ejr   8.57  27.133239
56   3l7b   2.40  16.496161
57   4eky   3.52  19.703621
58   3g2n   4.09  19.190898
59   3syr   5.10  15.245502
60   3ebp   5.91  28.687660
61   2w66   4.05  11.255591
62   2w4x   4.85  14.041585
63   2wca   5.60  25.309999
64   2xj7   6.66  14.435949
65   2vvn   7.30  14.549357
66   3aru   3.22  16.192771
67   3arv   5.64  30.952337
68   3ary   6.00  14.529470
69   3arq   6.40  23.115676
70   3arp   7.15  38.734227
71   4ih5   4.11  22.911181
72   4ih7   5.24  25.436500
73   3cj4   6.51  24.316436
74   4eo8   8.15  29.039935
75   3gnw   9.10  41.963335
76   1gpk   5.37  18.116757
77   1h23   8.35  35.981324
78   1h22   9.10  32.500108
79   3f3a   4.19  21.206650
80   3f3c   6.02  24.328363
81   4mme   6.50  28.061277
82   3f3d   7.16  20.291344
83   3f3e   7.70  20.599675
84   2wbg   4.45  25.818629
85   2cbv   5.48  15.771322
86   2j78   6.42  15.111253
87   2j7h   7.19  12.608554
88   2cet   8.02  21.546357
89   3udh   2.85  17.921950
90   3rsx   4.41  22.264993
91   4djv   6.72  39.836806
92   2vkm   8.74  49.378550
93   4gid  10.77  47.110902
94   4jfs   5.27  22.542057
95   4j28   5.70  19.828841
96   2wvt   6.12  14.962041
97   2xii   7.20  31.423272
98   4pcs   7.85  24.229090
99   3rr4   4.55  17.457063
100  1s38   5.15  21.002420
101  1r5y   6.46  18.964701
102  3gc5   7.26  22.038378
103  3ge7   8.70  29.232520
104  4dli   5.62  27.440688
105  2zb1   6.32  35.425554
106  4f9w   6.94  34.956504
107  3e92   8.00  37.089638
108  3e93   8.85  39.453918
109  4owm   2.96  15.586936
110  3twp   3.92  15.829862
111  3r88   4.82  16.337448
112  4gkm   5.17  24.580097
113  3qqs   5.82  22.850934
114  3gv9   2.12  11.718686
115  3gr2   2.52  15.202506
116  4kz6   3.10  16.463919
117  4jxs   4.74  20.785348
118  2r9w   5.10  30.839786
119  2hb1   3.80  18.612016
