     code  logKa      score
1    4llx   2.89  13.059578
2    5c28   5.66  15.928253
3    3uuo   7.96  21.482934
4    3ui7   9.00  24.274204
5    5c2h  11.09  29.331932
6    2v00   3.66  18.890935
7    3wz8   5.82  31.179969
8    3pww   7.32  38.613364
9    3prs   7.82  35.899234
10   3uri   9.00  31.637792
11   4m0z   5.19  24.965328
12   4m0y   6.46  19.540650
13   3qgy   7.80  28.989755
14   4qd6   8.64  33.959324
15   4rfm  10.05  27.399901
16   4cr9   4.10  15.117389
17   4cra   7.22  30.291071
18   4x6p   8.30  31.813117
19   4crc   8.72  30.652316
20   4ty7   9.52  30.138720
21   5aba   2.98  21.504801
22   5a7b   3.57  30.216734
23   4agn   3.97  22.787518
24   4agp   4.69  29.236859
25   4agq   5.01  27.576190
26   3bgz   6.26  36.266889
27   3jya   6.89  20.362587
28   2c3i   7.60  27.581367
29   4k18   8.96  32.401715
30   5dwr  11.22  36.667464
31   3mss   4.66  22.843967
32   3k5v   6.30  29.418725
33   3pyy   6.86  26.920352
34   2v7a   8.30  26.919504
35   4twp  10.00  30.745527
36   3wtj   6.53  19.373650
37   3zdg   7.10  14.844576
38   3u8k   8.66  14.686870
39   4qac   9.40  35.202144
40   3u8n  10.17  16.483960
41   1a30   4.30  22.688308
42   2qnq   6.11  43.189298
43   1g2k   7.96  41.793660
44   1eby   9.70  41.176984
45   3o9i  11.82  35.980553
46   4lzs   4.80  15.199745
47   3u5j   5.61  25.265324
48   4wiv   6.26  29.810380
49   4ogj   6.79  33.354111
50   3p5o   7.30  26.714821
51   1ps3   2.28  12.338635
52   3dx1   3.58  14.410907
53   3d4z   4.89  11.821472
54   3dx2   6.82  17.417255
55   3ejr   8.57  23.644497
56   3l7b   2.40  14.751478
57   4eky   3.52  18.851151
58   3g2n   4.09  17.077781
59   3syr   5.10  14.033571
60   3ebp   5.91  24.861728
61   2w66   4.05  10.269346
62   2w4x   4.85  13.065514
63   2wca   5.60  22.713601
64   2xj7   6.66  12.933127
65   2vvn   7.30  13.610455
66   3aru   3.22  14.455604
67   3arv   5.64  26.595889
68   3ary   6.00  12.856219
69   3arq   6.40  20.122551
70   3arp   7.15  33.725566
71   4ih5   4.11  20.368716
72   4ih7   5.24  22.825007
73   3cj4   6.51  22.663010
74   4eo8   8.15  27.742200
75   3gnw   9.10  36.148173
76   1gpk   5.37  16.252375
77   1h23   8.35  32.299001
78   1h22   9.10  28.898836
79   3f3a   4.19  19.502414
80   3f3c   6.02  22.316180
81   4mme   6.50  24.729663
82   3f3d   7.16  19.204534
83   3f3e   7.70  19.879672
84   2wbg   4.45  23.395314
85   2cbv   5.48  14.323661
86   2j78   6.42  14.114547
87   2j7h   7.19  11.462031
88   2cet   8.02  19.056895
89   3udh   2.85  15.815137
90   3rsx   4.41  19.135031
91   4djv   6.72  33.522299
92   2vkm   8.74  41.973440
93   4gid  10.77  40.380503
94   4jfs   5.27  20.018711
95   4j28   5.70  18.088680
96   2wvt   6.12  13.968775
97   2xii   7.20  27.358445
98   4pcs   7.85  21.769103
99   3rr4   4.55  15.583816
100  1s38   5.15  18.464230
101  1r5y   6.46  16.668278
102  3gc5   7.26  19.372926
103  3ge7   8.70  25.410636
104  4dli   5.62  24.064824
105  2zb1   6.32  31.179762
106  4f9w   6.94  30.655162
107  3e92   8.00  33.028931
108  3e93   8.85  34.563086
109  4owm   2.96  14.524510
110  3twp   3.92  14.956391
111  3r88   4.82  15.331456
112  4gkm   5.17  23.127218
113  3qqs   5.82  21.465470
114  3gv9   2.12  11.408874
115  3gr2   2.52  14.030203
116  4kz6   3.10  15.440199
117  4jxs   4.74  19.958627
118  2r9w   5.10  27.887729
119  2hb1   3.80  19.812092
120  1bzc   4.92  27.886607
121  2qbr   6.33  31.151521
122  2qbq   7.44  31.672325
123  2qbp   8.40  35.292780
124  1q8t   4.76  16.193967
125  1ydr   5.52  20.981481
126  1q8u   5.96  22.849403
127  1ydt   7.32  28.175697
128  3ag9   8.05  29.203233
129  3fcq   2.77  16.607103
130  1z9g   5.64  20.576521
131  1qf1   7.32  27.617550
132  5tmn   8.04  29.547960
133  4tmn  10.17  32.387935
134  4ddk   2.29  16.076332
135  4ddh   3.32  16.127377
136  3ivg   4.30  25.509828
137  3coz   5.57  20.839924
138  3coy   6.02  21.219492
139  3pxf   4.43  27.591326
140  4eor   6.30  28.010886
141  2xnb   6.83  19.730261
142  1pxn   7.15  18.130303
143  2fvd   8.52  28.835525
144  4k77   6.63  15.967369
145  4e5w   7.66  20.518038
146  4ivb   8.72  20.006006
147  4ivd   9.52  22.245123
148  4ivc  10.00  21.242288
149  4f09   6.70  16.495464
150  4gfm   7.22  17.805140
151  4hge   7.92  19.905594
152  4e6q   8.36  22.603567
153  4jia   9.22  33.300089
154  2brb   4.86  26.459348
155  2br1   5.14  27.045130
156  3jvr   5.72  24.942663
157  3jvs   6.54  30.145315
158  1nvq   8.25  29.750867
159  3acw   4.76  30.061247
160  4ea2   6.44  29.492734
161  2zcr   6.87  36.781275
162  2zy1   7.40  25.564712
163  2zcq   8.82  29.059742
164  1bcu   3.28  16.282625
165  3bv9   5.36  30.149323
166  1oyt   7.24  30.691386
167  2zda   8.40  29.201919
168  3utu  10.92  39.227178
169  3u9q   4.38  25.453893
170  2yfe   6.63  31.417321
171  3fur   8.00  37.640349
172  3b1m   8.48  35.760004
173  2p4y   9.00  43.969770
174  3uo4   6.52  33.399301
175  3up2   7.40  32.205283
176  3e5a   8.23  29.683663
177  2wtv   8.74  36.123267
178  3myg  10.70  19.833878
179  3kgp   2.57  14.626928
180  1c5z   4.01  16.763853
181  1o5b   5.77  17.859320
182  1owh   7.40  25.499739
183  1sqa   9.21  28.715552
184  4jsz   2.30  12.417273
185  3kwa   4.08  14.829597
186  2weg   6.50  19.268339
187  3ryj   7.80  21.255699
188  3dd0   9.00  18.180043
189  2xdl   3.10  15.641710
190  3b27   5.16  22.352868
191  1yc1   6.17  26.365710
192  3rlr   7.52  27.894187
193  2yki   9.46  36.335420
194  1z95   7.12  36.290524
195  3b68   8.40  34.490744
196  3b5r   8.77  39.174121
197  3b65   9.27  34.641025
198  3g0w   9.52  32.570230
199  4u4s   2.92  11.720393
200  1p1q   4.89  15.697233
201  1syi   5.44  16.347570
202  1p1n   6.80  16.605749
203  2al5   8.40  16.440763
204  3g2z   2.36  11.149614
205  3g31   2.89  15.464651
206  4de2   4.12  20.205485
207  4de3   5.52  20.067751
208  4de1   5.96  18.900027
209  1vso   4.72  21.814425
210  4dld   5.82  23.624312
211  3gbb   6.90  20.623146
212  3fv2   8.11  20.041664
213  3fv1   9.30  20.118706
214  4mgd   4.69  28.263596
215  2qe4   7.96  29.638656
216  1qkt   9.04  28.609983
217  2pog   9.54  30.665697
218  2p15  10.30  47.119719
219  2y5h   5.79  17.462634
220  1lpg   7.09  37.282904
221  2xbv   8.43  29.937454
222  1z6e   9.72  29.772882
223  1mq6  11.15  29.713655
224  1nc3   5.00  13.216844
225  1nc1   6.12  22.486090
226  1y6r  10.11  19.818371
227  4f2w  11.30  21.193398
228  4f3c  11.82  26.109433
229  1uto   2.27  13.895399
230  4abg   3.57  15.487631
231  3gy4   5.10  16.359342
232  1k1i   6.58  31.934948
233  1o3f   7.96  29.827205
234  2yge   5.06  24.135581
235  2fxs   6.06  19.334143
236  2iwx   6.68  21.786632
237  2wer   7.05  22.544175
238  2vw5   8.52  29.404198
239  4kzq   6.10  22.397264
240  4kzu   6.50  25.375226
241  4j21   7.41  23.068831
242  4j3l   7.80  25.955339
243  3kr8   8.10  22.808544
244  2ymd   3.16  16.539707
245  2wnc   6.32  22.444105
246  2xys   7.42  22.473475
247  2wn9   8.52  20.369536
248  2x00  11.33  27.030358
249  3ozt   4.13  24.027766
