     code  logKa        score
1    4llx   2.89   561.522258
2    5c28   5.66   813.699273
3    3uuo   7.96  1079.549006
4    3ui7   9.00  1312.490093
5    5c2h  11.09  1985.474827
6    2v00   3.66   910.266885
7    3wz8   5.82  1640.624984
8    3pww   7.32  2356.116523
9    3prs   7.82  2391.031745
10   3uri   9.00  2402.138632
11   4m0z   5.19  1678.031362
12   4m0y   6.46  1072.640727
13   3qgy   7.80  1393.564001
14   4qd6   8.64  1224.808889
15   4rfm  10.05  1728.013947
16   4cr9   4.10   805.368938
17   4cra   7.22  1696.772848
18   4x6p   8.30  2025.336073
19   4crc   8.72  1910.255058
20   4ty7   9.52  1826.864400
21   5aba   2.98  1069.128456
22   5a7b   3.57  1550.637178
23   4agn   3.97  1274.948973
24   4agp   4.69  1502.178689
25   4agq   5.01  1524.518062
26   3bgz   6.26  1353.626912
27   3jya   6.89  1044.908453
28   2c3i   7.60  1466.443445
29   4k18   8.96  1541.308781
30   5dwr  11.22  1769.169984
31   3mss   4.66  1046.604220
32   3k5v   6.30  1314.476443
33   3pyy   6.86  1382.739298
34   2v7a   8.30  1649.858772
35   4twp  10.00  1760.337819
36   3wtj   6.53  1222.405225
37   3zdg   7.10  1302.148844
38   3u8k   8.66  1336.048873
39   4qac   9.40  1645.960002
40   3u8n  10.17  1564.868290
41   1a30   4.30  1275.067946
42   2qnq   6.11  2316.370728
43   1g2k   7.96  2480.113843
44   1eby   9.70  2731.515336
45   3o9i  11.82  2498.693723
46   4lzs   4.80   944.870377
47   3u5j   5.61  1165.261198
48   4wiv   6.26  1190.592159
49   4ogj   6.79  1233.863364
50   3p5o   7.30  1435.004999
51   1ps3   2.28   957.690715
52   3dx1   3.58   716.211856
53   3d4z   4.89   941.728184
54   3dx2   6.82   978.849364
55   3ejr   8.57  1455.274487
56   3l7b   2.40  1118.607948
57   4eky   3.52  1604.101294
58   3g2n   4.09  1250.659865
59   3syr   5.10  1169.438386
60   3ebp   5.91  1212.355342
61   2w66   4.05  1236.596716
62   2w4x   4.85   986.100694
63   2wca   5.60  1255.957597
64   2xj7   6.66  1243.781411
65   2vvn   7.30  1345.404407
66   3aru   3.22   960.062009
67   3arv   5.64   974.269491
68   3ary   6.00   750.539606
69   3arq   6.40  1291.928561
70   3arp   7.15  1700.881045
71   4ih5   4.11   864.717606
72   4ih7   5.24  1159.820459
73   3cj4   6.51  1235.849338
74   4eo8   8.15  1445.222510
75   3gnw   9.10  1962.710507
76   1gpk   5.37  1262.025689
77   1gpn   6.48  1379.917039
78   1h23   8.35  2234.663722
79   1h22   9.10  2117.150399
80   1e66   9.89  1647.053206
81   3f3a   4.19  1097.306429
82   3f3c   6.02  1087.222258
83   4mme   6.50  1412.892250
84   3f3d   7.16   938.275679
85   3f3e   7.70   948.016665
86   2wbg   4.45  1423.096307
87   2cbv   5.48   885.415952
88   2j78   6.42   916.806775
89   2j7h   7.19   809.980542
90   2cet   8.02  1421.153893
91   3udh   2.85   867.113945
92   3rsx   4.41   895.086096
93   4djv   6.72  1497.089466
94   2vkm   8.74  3010.692172
95   4gid  10.77  3148.883489
96   4jfs   5.27   994.988489
97   4j28   5.70   917.011062
98   2wvt   6.12   924.629702
99   2xii   7.20  1505.697610
100  4pcs   7.85   897.675358
101  3rr4   4.55  1179.442294
102  1s38   5.15   934.930462
103  1r5y   6.46   897.658842
104  3gc5   7.26  1328.572582
105  3ge7   8.70  1791.901150
106  4dli   5.62  1441.476379
107  2zb1   6.32  1790.978690
108  4f9w   6.94  1577.578944
109  3e92   8.00  1962.412220
110  3e93   8.85  2436.396066
111  4owm   2.96   597.220828
112  3twp   3.92   562.366033
113  3r88   4.82   836.038051
114  4gkm   5.17  1169.794726
115  3qqs   5.82  1110.758704
116  3gv9   2.12   601.032728
117  3gr2   2.52   551.142272
118  4kz6   3.10   792.143216
119  4jxs   4.74  1033.134017
120  2r9w   5.10  1094.714894
121  2hb1   3.80   871.372092
122  1bzc   4.92  1436.658818
123  2qbr   6.33  1375.621420
124  2qbq   7.44  1479.057826
125  2qbp   8.40  1731.277741
126  1q8t   4.76  1154.326835
127  1ydr   5.52  1329.417159
128  1q8u   5.96  1400.571921
129  1ydt   7.32  1781.815713
130  3ag9   8.05  2036.520512
131  3fcq   2.77   826.137794
132  1z9g   5.64  1047.060356
133  1qf1   7.32  1613.412550
134  5tmn   8.04  1594.515988
135  4tmn  10.17  1912.418715
136  4ddk   2.29   818.654191
137  4ddh   3.32  1021.434277
138  3ivg   4.30  1832.374860
139  3coz   5.57  1808.515860
140  3coy   6.02  1959.618370
141  3pxf   4.43   914.353999
142  4eor   6.30  1642.910712
143  2xnb   6.83  1593.982957
144  1pxn   7.15  1476.620999
145  2fvd   8.52  1600.034875
146  4k77   6.63  1129.452124
147  4e5w   7.66  1828.900295
148  4ivb   8.72  1424.018864
149  4ivd   9.52  1602.886146
150  4ivc  10.00  1590.481108
151  4f09   6.70  1223.223979
152  4gfm   7.22  1102.902964
153  4hge   7.92  1481.606637
154  4e6q   8.36  1546.031932
155  4jia   9.22  1444.422244
156  2brb   4.86  1301.084037
157  2br1   5.14  1383.597297
158  3jvr   5.72  1131.951090
159  3jvs   6.54  1377.871763
160  1nvq   8.25  1893.954764
161  3acw   4.76  1540.401175
162  4ea2   6.44  1883.888795
163  2zcr   6.87  1771.888361
164  2zy1   7.40  1432.515190
165  2zcq   8.82  1411.245465
166  1bcu   3.28   800.115521
167  3bv9   5.36  1759.521794
168  1oyt   7.24  1554.967147
169  2zda   8.40  1653.068639
170  3utu  10.92  2223.939426
171  3u9q   4.38  1198.038661
172  2yfe   6.63  1568.435763
173  3fur   8.00  1910.563962
174  3b1m   8.48  2028.455432
175  2p4y   9.00  2222.977275
176  3uo4   6.52  1604.138440
177  3up2   7.40  1480.693175
178  3e5a   8.23  1850.222928
179  2wtv   8.74  1691.897771
180  3myg  10.70  1617.197240
181  3kgp   2.57   692.356078
182  1c5z   4.01   693.178145
183  1o5b   5.77   921.698682
184  1owh   7.40  1088.731008
185  1sqa   9.21  1357.096789
186  4jsz   2.30   544.285950
187  3kwa   4.08  1249.945749
188  2weg   6.50   694.992315
189  3ryj   7.80   885.354783
190  3dd0   9.00   894.259656
191  2xdl   3.10  1129.993633
192  3b27   5.16   935.527291
193  1yc1   6.17  1390.219612
194  3rlr   7.52  1335.235026
195  2yki   9.46  2128.049107
196  1z95   7.12  1873.328190
197  3b68   8.40  2135.855563
198  3b5r   8.77  1871.433433
199  3b65   9.27  1892.825813
200  3g0w   9.52  1698.534593
201  4u4s   2.92   982.782592
202  1p1q   4.89   986.193896
203  1syi   5.44  1295.650620
204  1p1n   6.80  1021.008357
205  2al5   8.40  1062.264046
206  3g2z   2.36   474.881299
207  3g31   2.89   520.300942
208  4de2   4.12  1128.554153
209  4de3   5.52  1037.076495
210  4de1   5.96  1065.365280
211  1vso   4.72  1004.613086
