     code  logKa          score
1    4llx   2.89  135418.491518
2    5c28   5.66  207875.389451
3    3uuo   7.96  298772.510075
4    3ui7   9.00  352233.702153
5    5c2h  11.09  524827.610309
6    2v00   3.66  231040.506940
7    3wz8   5.82  511249.932099
8    3pww   7.32  735311.477271
9    3prs   7.82  720944.252043
10   3uri   9.00  748748.561631
11   4m0z   5.19  436407.295084
12   4m0y   6.46  275860.622154
13   3qgy   7.80  419352.475477
14   4qd6   8.64  389434.105062
15   4rfm  10.05  470012.802623
16   4cr9   4.10  222058.331912
17   4cra   7.22  513279.087380
18   4x6p   8.30  550244.642484
19   4crc   8.72  495485.643036
20   4ty7   9.52  503095.143098
21   5aba   2.98  279045.435601
22   5a7b   3.57  422317.431650
23   4agn   3.97  341562.511679
24   4agp   4.69  427975.585148
25   4agq   5.01  428239.311529
26   3bgz   6.26  464192.499531
27   3jya   6.89  276397.050218
28   2c3i   7.60  399756.811074
29   4k18   8.96  440130.491293
30   5dwr  11.22  503862.730798
31   3mss   4.66  298481.082231
32   3k5v   6.30  395348.294958
33   3pyy   6.86  372472.241322
34   2v7a   8.30  471038.569684
35   4twp  10.00  469054.887161
36   3wtj   6.53  297201.957020
37   3zdg   7.10  286576.823004
38   3u8k   8.66  303984.624582
39   4qac   9.40  480359.716202
40   3u8n  10.17  350824.773855
41   1a30   4.30  435161.921045
42   2qnq   6.11  680403.611469
43   1g2k   7.96  733719.643902
44   1eby   9.70  819496.591535
45   3o9i  11.82  732302.812218
46   4lzs   4.80  235252.071687
47   3u5j   5.61  332173.362090
48   4wiv   6.26  356096.541409
49   4ogj   6.79  416487.234630
50   3p5o   7.30  391987.452744
51   1ps3   2.28  189271.066954
52   3dx1   3.58  116213.253577
53   3d4z   4.89  165479.705582
54   3dx2   6.82  166890.374400
55   3ejr   8.57  336883.223296
56   3l7b   2.40  269026.051436
57   4eky   3.52  402809.406464
58   3g2n   4.09  324402.538476
59   3syr   5.10  285621.119062
60   3ebp   5.91  321263.087176
61   2w66   4.05  242165.372307
62   2w4x   4.85  223419.479535
63   2wca   5.60  318208.801878
64   2xj7   6.66  275972.907314
65   2vvn   7.30  280764.466592
66   3aru   3.22  210945.263327
67   3arv   5.64  257031.061734
68   3ary   6.00  144038.978431
69   3arq   6.40  282823.332749
70   3arp   7.15  478513.411111
71   4ih5   4.11  257183.413440
72   4ih7   5.24  313471.020966
73   3cj4   6.51  335509.929346
74   4eo8   8.15  454981.544159
75   3gnw   9.10  557463.252893
76   1gpk   5.37  308173.765231
77   1gpn   6.48  310291.120755
78   1h23   8.35  638326.497040
79   1h22   9.10  587251.807428
80   1e66   9.89  431235.978787
81   3f3a   4.19  275547.062288
82   3f3c   6.02  298626.411371
83   4mme   6.50  360290.782998
84   3f3d   7.16  259783.773496
85   3f3e   7.70  272529.517166
86   2wbg   4.45  339023.503408
87   2cbv   5.48  187273.654679
88   2j78   6.42  196906.082725
89   2j7h   7.19  169030.754086
90   2cet   8.02  337580.408828
91   3udh   2.85  220780.017245
92   3rsx   4.41  231811.701724
93   4djv   6.72  448408.102687
94   2vkm   8.74  841169.052398
95   4gid  10.77  887131.592627
96   4jfs   5.27  247167.430333
97   4j28   5.70  211169.944590
98   2wvt   6.12  185806.966830
99   2xii   7.20  381479.577969
100  4pcs   7.85  242962.643579
101  3rr4   4.55  274012.892376
102  1s38   5.15  243429.720330
103  1r5y   6.46  207433.680076
104  3gc5   7.26  331872.943596
105  3ge7   8.70  456585.475392
106  4dli   5.62  401753.862202
107  2zb1   6.32  513679.093634
108  4f9w   6.94  455452.011681
109  3e92   8.00  572591.907017
110  3e93   8.85  680726.408326
111  4owm   2.96  155183.711563
112  3twp   3.92  150483.633861
113  3r88   4.82  209769.545995
114  4gkm   5.17  320888.451589
115  3qqs   5.82  310859.438897
116  3gv9   2.12  139530.444174
117  3gr2   2.52  128581.212057
118  4kz6   3.10  218123.769484
119  4jxs   4.74  318284.244046
120  2r9w   5.10  357254.545173
121  2hb1   3.80  251195.373949
122  1bzc   4.92  386605.529202
123  2qbr   6.33  435206.359678
124  2qbq   7.44  471723.345053
125  2qbp   8.40  526738.206871
126  1q8t   4.76  306735.432814
127  1ydr   5.52  335387.916201
128  1q8u   5.96  382316.715491
129  1ydt   7.32  492650.524165
130  3ag9   8.05  640858.738061
131  3fcq   2.77  229807.393203
132  1z9g   5.64  273039.270533
133  1qf1   7.32  455627.565254
134  5tmn   8.04  513970.531193
135  4tmn  10.17  577534.941392
136  4ddk   2.29  218969.955440
137  4ddh   3.32  258713.985918
138  3ivg   4.30  486629.680499
139  3coz   5.57  450131.004495
140  3coy   6.02  497342.662926
141  3pxf   4.43  287347.874362
142  4eor   6.30  475983.370578
143  2xnb   6.83  418805.805759
144  1pxn   7.15  368340.705806
145  2fvd   8.52  449981.145437
146  4k77   6.63  293689.476834
147  4e5w   7.66  482517.529838
148  4ivb   8.72  384538.127498
149  4ivd   9.52  415800.272302
150  4ivc  10.00  418329.912792
151  4f09   6.70  301864.005756
152  4gfm   7.22  266749.647753
153  4hge   7.92  356663.430505
154  4e6q   8.36  409428.201427
