     code  logKa     score
1    4llx   2.89  0.076923
2    5c28   5.66  0.076923
3    3uuo   7.96  0.076923
4    3ui7   9.00  0.076923
5    5c2h  11.09  0.076923
6    2v00   3.66  0.076923
7    3wz8   5.82  0.076923
8    3pww   7.32  0.076923
9    3prs   7.82  0.076923
10   3uri   9.00  0.076923
11   4m0z   5.19  0.076923
12   4m0y   6.46  0.076923
13   3qgy   7.80  0.076923
14   4qd6   8.64  0.076923
15   4rfm  10.05  0.076923
16   4cr9   4.10  0.076923
17   4cra   7.22  0.076923
18   4x6p   8.30  0.500000
19   4crc   8.72  0.500000
20   4ty7   9.52  0.250000
21   5aba   2.98  0.076923
22   5a7b   3.57  0.076923
23   4agn   3.97  0.076923
24   4agp   4.69  0.076923
25   4agq   5.01  0.076923
26   3bgz   6.26  0.076923
27   3jya   6.89  0.076923
28   2c3i   7.60  0.076923
29   4k18   8.96  0.076923
30   5dwr  11.22  0.076923
31   3mss   4.66  0.076923
32   3k5v   6.30  0.076923
33   3pyy   6.86  0.076923
34   2v7a   8.30  0.076923
35   4twp  10.00  0.500000
36   3wtj   6.53  0.076923
37   3zdg   7.10  0.052356
38   3u8k   8.66  0.076923
39   4qac   9.40  0.076923
40   3u8n  10.17  0.076923
41   1a30   4.30  0.019417
42   2qnq   6.11  0.076923
43   1g2k   7.96  0.076923
44   1eby   9.70  0.250000
45   3o9i  11.82  0.076923
46   4lzs   4.80  0.076923
47   3u5j   5.61  0.769231
48   4wiv   6.26  0.076923
49   4ogj   6.79  0.076923
50   3p5o   7.30  0.076923
51   1ps3   2.28  0.125000
52   3dx1   3.58  0.019417
53   3d4z   4.89  0.125000
54   3dx2   6.82  0.019417
55   3ejr   8.57  0.076923
56   3l7b   2.40  0.019417
57   4eky   3.52  0.019417
58   3g2n   4.09  0.500000
59   3syr   5.10  0.019417
60   3ebp   5.91  0.076923
61   2w66   4.05  0.019417
62   2w4x   4.85  0.019417
63   2wca   5.60  0.076923
64   2xj7   6.66  0.019417
65   2vvn   7.30  0.019417
66   3aru   3.22  0.769231
67   3arv   5.64  0.017857
68   3ary   6.00  0.010000
69   3arq   6.40  0.076923
70   3arp   7.15  0.076923
71   4ih5   4.11  0.076923
72   4ih7   5.24  0.769231
73   3cj4   6.51  0.076923
74   4eo8   8.15  0.769231
75   3gnw   9.10  0.250000
76   1gpk   5.37  0.019417
77   1h23   8.35  0.019417
78   1h22   9.10  0.019417
79   3f3a   4.19  0.076923
80   3f3c   6.02  0.076923
81   4mme   6.50  0.076923
82   3f3d   7.16  0.019417
83   3f3e   7.70  0.019417
84   2wbg   4.45  0.019417
85   2cbv   5.48  0.019417
86   2j78   6.42  0.019417
87   2j7h   7.19  0.000909
88   2cet   8.02  0.500000
89   3udh   2.85  0.076923
90   3rsx   4.41  0.076923
91   4djv   6.72  0.076923
92   2vkm   8.74  0.076923
93   4gid  10.77  0.500000
94   4jfs   5.27  0.500000
95   4j28   5.70  0.500000
96   2wvt   6.12  0.009597
97   2xii   7.20  0.500000
98   4pcs   7.85  0.500000
99   3rr4   4.55  0.076923
100  1s38   5.15  0.076923
101  1r5y   6.46  0.076923
102  3gc5   7.26  0.076923
103  3ge7   8.70  0.076923
104  4dli   5.62  0.076923
105  2zb1   6.32  0.250000
106  4f9w   6.94  0.017857
107  3e92   8.00  0.500000
108  3e93   8.85  0.076923
109  4owm   2.96  0.076923
110  3twp   3.92  0.076923
111  3r88   4.82  0.076923
112  4gkm   5.17  0.500000
113  3qqs   5.82  0.076923
114  3gv9   2.12  0.076923
115  3gr2   2.52  0.076923
116  4kz6   3.10  0.052356
117  4jxs   4.74  0.500000
118  2r9w   5.10  0.500000
119  2hb1   3.80  0.500000
120  1bzc   4.92  0.500000
121  2qbr   6.33  0.500000
122  2qbq   7.44  0.500000
123  2qbp   8.40  0.500000
124  1q8t   4.76  0.076923
125  1ydr   5.52  0.076923
126  1q8u   5.96  0.076923
127  1ydt   7.32  0.076923
128  3ag9   8.05  0.076923
129  3fcq   2.77  0.010449
130  1z9g   5.64  0.500000
131  1qf1   7.32  0.500000
132  5tmn   8.04  0.500000
133  4tmn  10.17  0.500000
134  4ddk   2.29  0.010449
135  4ddh   3.32  0.500000
136  3ivg   4.30  0.500000
137  3coz   5.57  0.500000
138  3coy   6.02  0.500000
139  3pxf   4.43  0.076923
140  4eor   6.30  0.076923
141  2xnb   6.83  0.076923
142  1pxn   7.15  0.076923
143  2fvd   8.52  0.076923
144  4k77   6.63  0.076923
145  4e5w   7.66  0.076923
146  4ivb   8.72  0.076923
147  4ivd   9.52  0.076923
148  4ivc  10.00  0.076923
149  4f09   6.70  0.076923
150  4gfm   7.22  0.076923
151  4hge   7.92  0.076923
152  4e6q   8.36  0.076923
153  4jia   9.22  0.076923
154  2brb   4.86  0.076923
155  2br1   5.14  0.076923
156  3jvr   5.72  0.076923
157  3jvs   6.54  0.076923
158  1nvq   8.25  0.076923
159  3acw   4.76  0.076923
160  4ea2   6.44  0.019417
161  2zcr   6.87  0.500000
162  2zy1   7.40  0.500000
163  2zcq   8.82  0.500000
164  1bcu   3.28  0.076923
165  3bv9   5.36  0.019417
166  1oyt   7.24  0.076923
167  2zda   8.40  0.076923
168  3utu  10.92  0.076923
169  3u9q   4.38  0.052356
170  2yfe   6.63  0.076923
171  3fur   8.00  0.076923
172  3b1m   8.48  0.076923
173  2p4y   9.00  0.000122
174  3uo4   6.52  0.500000
175  3up2   7.40  0.076923
176  3e5a   8.23  0.076923
177  2wtv   8.74  0.076923
178  3myg  10.70  0.010000
179  3kgp   2.57  0.076923
180  1c5z   4.01  0.076923
181  1o5b   5.77  0.076923
182  1owh   7.40  0.076923
183  1sqa   9.21  0.076923
184  4jsz   2.30  0.020000
185  3kwa   4.08  0.019417
186  2weg   6.50  0.076923
187  3ryj   7.80  0.076923
188  3dd0   9.00  0.076923
189  2xdl   3.10  0.076923
190  3b27   5.16  0.076923
191  1yc1   6.17  0.076923
192  3rlr   7.52  0.076923
193  2yki   9.46  0.076923
194  1z95   7.12  0.076923
195  3b68   8.40  0.076923
196  3b5r   8.77  0.076923
197  3b65   9.27  0.076923
198  3g0w   9.52  0.076923
199  4u4s   2.92  0.076923
200  1p1q   4.89  0.019417
201  1syi   5.44  0.019417
202  1p1n   6.80  0.019417
203  2al5   8.40  0.019417
204  3g2z   2.36  0.076923
205  3g31   2.89  0.052356
206  4de2   4.12  0.500000
207  4de3   5.52  0.500000
208  4de1   5.96  0.500000
209  1vso   4.72  0.500000
210  4dld   5.82  0.500000
211  3gbb   6.90  0.019417
212  3fv2   8.11  0.019417
213  3fv1   9.30  0.019417
214  4mgd   4.69  0.076923
215  2qe4   7.96  0.076923
216  1qkt   9.04  0.076923
217  2pog   9.54  0.076923
218  2p15  10.30  0.076923
219  2y5h   5.79  0.217391
220  1lpg   7.09  0.076923
221  2xbv   8.43  0.076923
222  1z6e   9.72  0.076923
223  1mq6  11.15  0.076923
224  1nc3   5.00  0.076923
225  1nc1   6.12  0.076923
226  1y6r  10.11  0.076923
227  4f2w  11.30  0.076923
228  4f3c  11.82  0.076923
229  1uto   2.27  0.076923
230  4abg   3.57  0.076923
231  3gy4   5.10  0.076923
232  1k1i   6.58  0.076923
233  1o3f   7.96  0.076923
234  2yge   5.06  0.019417
235  2fxs   6.06  0.076923
236  2iwx   6.68  0.076923
237  2wer   7.05  0.076923
238  2vw5   8.52  0.076923
239  4kzq   6.10  0.076923
240  4kzu   6.50  0.000122
241  4j21   7.41  0.076923
242  4j3l   7.80  0.076923
243  3kr8   8.10  0.076923
244  2ymd   3.16  0.076923
245  2wnc   6.32  0.076923
246  2xys   7.42  0.076923
247  2wn9   8.52  0.076923
248  2x00  11.33  0.052356
249  3ozt   4.13  0.500000
250  3ozs   5.33  0.076923
251  3oe5   6.88  0.076923
252  3oe4   7.47  0.500000
253  3nw9   9.00  0.500000
254  3ao4   2.07  0.076923
255  3zt2   2.84  0.769231
256  3zsx   3.28  0.500000
257  4cig   3.67  0.076923
258  3zso   5.12  0.500000
259  3n7a   3.70  0.019417
260  4ciw   4.82  0.019417
261  3n86   5.64  0.500000
262  3n76   6.85  0.500000
263  2xb8   7.59  0.500000
264  4bkt   3.62  0.076923
265  4w9c   4.65  0.076923
266  4w9l   5.02  0.076923
267  4w9i   5.96  0.076923
268  4w9h   6.73  0.076923
269  3nq9   4.03  0.052356
270  3ueu   5.24  0.052356
271  3uev   5.89  0.052356
272  3uew   6.31  0.052356
273  3uex   6.92  0.052356
274  3lka   2.82  0.076923
275  3ehy   5.85  0.076923
276  3tsk   7.17  0.250000
277  3nx7   8.10  0.076923
278  4gr0   9.55  0.250000
279  3dxg   2.40  0.019417
280  3d6q   3.76  0.019417
281  1w4o   5.22  0.019417
282  1o0h   5.92  0.500000
283  1u1b   7.80  0.500000

Summary of the scoring power: ===================================
The regression equation: logKa = -0.09 + 6.49 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = -0.008
Standard deviation in fitting (SD) = 2.17
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
