     code  logKa         score
1    4llx   2.89  1.348074e+06
2    5c28   5.66  1.715022e+06
3    3uuo   7.96  2.612160e+06
4    3ui7   9.00  3.289123e+06
5    5c2h  11.09  4.803559e+06
6    2v00   3.66  2.659490e+06
7    3wz8   5.82  4.177611e+06
8    3pww   7.32  5.716392e+06
9    3prs   7.82  6.255159e+06
10   3uri   9.00  6.119769e+06
11   4m0z   5.19  4.820837e+06
12   4m0y   6.46  3.068745e+06
13   3qgy   7.80  3.673790e+06
14   4qd6   8.64  3.470070e+06
15   4rfm  10.05  4.392434e+06
16   4cr9   4.10  2.148073e+06
17   4cra   7.22  4.534797e+06
18   4x6p   8.30  5.528433e+06
19   4crc   8.72  5.296288e+06
20   4ty7   9.52  4.933561e+06
21   5aba   2.98  2.039338e+06
22   5a7b   3.57  3.795078e+06
23   4agn   3.97  2.734541e+06
24   4agp   4.69  3.255150e+06
25   4agq   5.01  3.286884e+06
26   3bgz   6.26  3.232225e+06
27   3jya   6.89  2.103879e+06
28   2c3i   7.60  3.387944e+06
29   4k18   8.96  3.909407e+06
30   5dwr  11.22  4.100606e+06
31   3mss   4.66  2.291165e+06
32   3k5v   6.30  2.927393e+06
33   3pyy   6.86  3.605084e+06
34   2v7a   8.30  4.149154e+06
35   4twp  10.00  3.962270e+06
36   3wtj   6.53  3.307981e+06
37   3zdg   7.10  3.241441e+06
38   3u8k   8.66  3.466318e+06
39   4qac   9.40  4.078955e+06
40   3u8n  10.17  3.733267e+06
41   1a30   4.30  3.723412e+06
42   2qnq   6.11  5.799582e+06
43   1g2k   7.96  6.477469e+06
44   1eby   9.70  6.756248e+06
45   3o9i  11.82  6.467972e+06
46   4lzs   4.80  2.235980e+06
47   3u5j   5.61  2.623665e+06
48   4wiv   6.26  2.778192e+06
49   4ogj   6.79  3.063629e+06
50   3p5o   7.30  3.427819e+06
51   1ps3   2.28  3.301870e+06
52   3dx1   3.58  2.699189e+06
53   3d4z   4.89  3.170952e+06
54   3dx2   6.82  3.618198e+06
55   3ejr   8.57  4.348915e+06
56   3l7b   2.40  3.070296e+06
57   4eky   3.52  4.118589e+06
58   3g2n   4.09  3.392219e+06
59   3syr   5.10  3.508454e+06
60   3ebp   5.91  2.846927e+06
61   2w66   4.05  3.554609e+06
62   2w4x   4.85  2.953682e+06
63   2wca   5.60  3.565001e+06
64   2xj7   6.66  3.342835e+06
65   2vvn   7.30  3.956782e+06
66   3aru   3.22  2.547396e+06
67   3arv   5.64  2.572862e+06
68   3ary   6.00  2.080640e+06
69   3arq   6.40  3.000785e+06
70   3arp   7.15  3.956677e+06
71   4ih5   4.11  2.423570e+06
72   4ih7   5.24  2.944480e+06
73   3cj4   6.51  2.780426e+06
74   4eo8   8.15  3.377853e+06
75   3gnw   9.10  5.611667e+06
76   1gpk   5.37  3.043821e+06
77   1h23   8.35  5.305826e+06
78   1h22   9.10  5.046263e+06
79   3f3a   4.19  3.468575e+06
80   3f3c   6.02  3.211889e+06
81   4mme   6.50  3.298979e+06
82   3f3d   7.16  3.251364e+06
83   3f3e   7.70  2.880197e+06
84   2wbg   4.45  4.242210e+06
85   2cbv   5.48  2.928951e+06
86   2j78   6.42  3.274206e+06
87   2j7h   7.19  2.554487e+06
88   2cet   8.02  4.146476e+06
89   3udh   2.85  2.212282e+06
90   3rsx   4.41  2.485252e+06
91   4djv   6.72  4.130816e+06
92   2vkm   8.74  7.881442e+06
93   4gid  10.77  8.319816e+06
94   4jfs   5.27  2.887516e+06
95   4j28   5.70  2.958546e+06
96   2wvt   6.12  3.189047e+06
97   2xii   7.20  4.675146e+06
98   4pcs   7.85  2.672097e+06
99   3rr4   4.55  3.895288e+06
100  1s38   5.15  3.025342e+06
101  1r5y   6.46  3.205437e+06
102  3gc5   7.26  4.465711e+06
103  3ge7   8.70  5.530788e+06
104  4dli   5.62  3.279308e+06
105  2zb1   6.32  4.271126e+06
106  4f9w   6.94  3.859818e+06
107  3e92   8.00  4.819296e+06
108  3e93   8.85  5.870672e+06
109  4owm   2.96  1.476425e+06
110  3twp   3.92  1.447730e+06
111  3r88   4.82  2.249845e+06
112  4gkm   5.17  3.258830e+06
113  3qqs   5.82  3.022173e+06
114  3gv9   2.12  1.839331e+06
115  3gr2   2.52  1.838194e+06
116  4kz6   3.10  2.262840e+06
117  4jxs   4.74  3.317704e+06
118  2r9w   5.10  3.172048e+06
119  2hb1   3.80  2.478673e+06
120  1bzc   4.92  3.987411e+06
121  2qbr   6.33  3.581479e+06
122  2qbq   7.44  3.872817e+06
123  2qbp   8.40  4.632412e+06
124  1q8t   4.76  2.636875e+06
125  1ydr   5.52  3.401472e+06
126  1q8u   5.96  3.445899e+06
127  1ydt   7.32  4.286574e+06
128  3ag9   8.05  6.004067e+06
129  3fcq   2.77  2.198340e+06
130  1z9g   5.64  2.819487e+06
131  1qf1   7.32  4.694705e+06
132  5tmn   8.04  4.022654e+06
133  4tmn  10.17  4.976977e+06
134  4ddk   2.29  2.149429e+06
135  4ddh   3.32  2.758937e+06
136  3ivg   4.30  4.925123e+06
137  3coz   5.57  5.518188e+06
138  3coy   6.02  5.997549e+06
139  3pxf   4.43  2.127013e+06
140  4eor   6.30  4.350028e+06
141  2xnb   6.83  3.957084e+06
142  1pxn   7.15  3.888096e+06
143  2fvd   8.52  4.186299e+06
144  4k77   6.63  2.740500e+06
